t,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51,c52,c53,c54,c55,c56,c57,c58,c59,c60,c61,c62,c63,c64,c65,c66,c67,c68,c69,c70,c71,c72,c73,c74,c75,c76,c77,c78,c79,c80,c81,c82,c83,c84,c85,c86,c87,c88,c89,c90,c91,c92,c93,c94,c95,c96,c97,c98,c99,c100,c101,c102,c103,c104,c105,c106,c107,c108,c109,c110,c111,c112,c113,c114,c115,c116,c117,c118,c119,c120,c121,c122,c123,c124,c125,c126,c127,c128,c129,c130,c131,c132,c133,c134,c135,c136,c137,c138,c139,c140,c141,c142,c143,c144,c145,c146,c147,c148,c149,c150,c151,c152,c153,c154,c155,c156,c157,c158,c159,c160,c161,c162,c163,c164,c165,c166,c167,c168,c169,c170,c171,c172,c173,c174,c175,c176,c177,c178,c179,c180,c181,c182,c183,c184,c185,c186,c187,c188,c189,c190,c191,c192,c193,c194,c195,c196,c197,c198,c199,c200,c201,c202,c203,c204,c205,c206,c207,c208,c209,c210,c211,c212,c213,c214,c215,c216,c217,c218,c219,c220,c221,c222,c223,c224,c225,c226,c227,c228,c229,c230,c231,c232,c233,c234,c235,c236,c237,c238,c239,c240,c241,c242,c243,c244,c245,c246,c247,c248,c249,c250,c251,c252,c253,c254
t1,2.92,0.05,0.18,0.4,0.0,2.54,1.0,10.17,-0.29,0.64,107.21,0.0,-0.14,28.8,31.64,1.53,0.0,0.85,2.02,84.07,4.6,0.0,0.89,0.0,0.25,-0.63,12.04,39.99,0.47,0.54,-0.05,0.0,15.5,-0.37,12.18,15.3,0.27,0.0,0.0,-0.28,-0.06,0.24,547.95,0.15,1.73,7.12,1.14,0.0,3.7,10.17,0.0,0.0,0.0,0.02,0.15,4.82,2245.52,0.0,12.74,0.1,383.17,0.82,0.0,-0.24,0.65,0.0,-0.32,-0.35,0.0,81.92,1080.65,0.68,2.44,4.31,4.47,-0.06,-0.75,0.0,302.23,0.11,2.32,0.0,-0.39,78.1,2.74,2.05,0.0,0.0,3.25,7.8,17.0,1.99,3.39,16.91,9.47,1.01,0.05,0.09,0.0,0.09,2046.8,0.46,1.75,0.0,144.59,0.0,8.64,3.11,3.04,-0.85,3.96,0.08,0.02,0.8,5.44,22.05,12.78,0.0,-0.01,0.0,0.11,0.78,2.7,0.0,-0.27,26.78,0.06,1.4,51.51,2.15,0.0,0.0,0.51,0.0,0.0,0.0,-0.11,0.0,0.03,1.37,2.23,-0.22,0.13,10.72,0.21,25.86,0.18,3.0,0.21,3.08,0.0,9.56,0.03,0.0,6.05,0.0,1.06,0.2,0.0,0.0,0.37,-0.1,-0.05,-0.06,1.08,7.24,0.0,0.0,-0.18,161.46,12.7,0.0,0.1,0.98,4.77,2.37,0.0,2.57,3.19,0.13,1.09,0.95,0.0,11.79,1.92,3.14,2.96,965.11,0.71,1.78,738.43,0.0,0.0,-0.01,0.0,0.0,-0.03,2.16,62.45,0.0,0.78,0.67,0.2,2.81,0.64,-0.01,0.0,0.0,0.0,0.05,1.38,4.88,0.25,1.32,0.2,0.0,0.0,0.0,17.14,571.7,1.72,0.0,0.24,-0.3,-0.39,0.8,2117.82,0.92,0.05,-0.66,0.0,0.14,0.0,12.69,0.79,1.47,5.84,0.48,4.28,-0.97,0.81,0.56,0.75,0.06,-0.12,762.07,2.13,0.0,5.36,0.14,0.0,0.46,0.0,-0.66
t2,16.15,1.37,11.47,2.67,2.97,17.49,15.58,33.8,1.8,2.86,471.68,0.0,16.32,369.97,357.83,35.32,0.0,13.44,8.67,766.27,-13.01,-0.16,0.05,-0.1,0.54,5.62,107.09,200.58,9.13,0.17,17.76,3.66,23.47,6.56,29.07,97.55,13.75,0.25,0.95,3.86,-0.03,2.11,4530.1,1.44,17.83,119.11,6.45,0.54,34.23,194.08,0.05,0.0,0.09,0.39,2.44,22.05,11413.83,0.67,63.64,3.65,3397.62,3.69,0.0,3.14,5.43,-0.23,1.78,9.24,0.0,587.47,4287.77,11.24,9.92,60.2,38.48,0.14,-1.0,0.0,2408.23,3.97,16.97,2.9,1.35,641.02,5.03,11.77,0.0,0.45,8.93,43.49,119.32,29.64,26.9,240.81,39.59,2.64,5.99,2.6,0.37,15.1,12558.04,14.22,19.68,0.0,828.58,3.14,93.43,47.51,23.99,9.7,60.16,20.99,9.06,10.29,12.17,194.07,86.48,0.05,7.15,2.77,11.18,0.15,40.86,-0.33,3.02,316.33,1.02,13.53,504.46,18.81,0.02,0.2,2.7,0.1,0.0,0.04,-0.15,0.0,7.86,6.95,20.39,0.38,7.58,54.97,-0.95,200.7,1.68,6.17,0.77,27.57,0.0,38.64,-0.44,3.57,44.82,0.04,0.98,1.65,0.04,-0.26,19.26,5.45,4.82,0.0,11.48,63.08,0.38,0.0,16.24,1278.63,48.11,1.83,0.0,2.8,53.25,4.32,0.13,46.39,14.35,3.87,12.08,17.95,0.45,208.56,3.66,12.04,16.15,922.66,1.62,20.66,1104.19,0.0,0.0,0.41,5.59,0.43,1.74,9.71,426.03,0.0,9.87,2.4,-0.59,44.24,5.23,1.51,-0.06,1.34,-0.06,0.96,-1.74,58.18,10.04,8.55,7.77,0.0,0.0,0.0,24.88,4408.43,6.23,0.0,-1.67,-0.09,4.56,0.43,7875.45,14.17,0.71,13.66,-0.16,3.63,-1.66,67.57,7.0,49.78,92.11,12.62,15.87,29.96,33.12,8.62,2.66,0.16,0.37,3882.23,7.64,0.0,113.63,9.83,-0.46,2.25,0.49,1.17
t3,93.78,12.88,36.78,7.0,6.78,7.97,47.23,123.47,24.56,13.91,456.66,0.32,36.36,1449.7,1582.79,45.79,0.12,38.41,14.47,2067.6,-94.78,5.71,0.57,0.11,6.36,42.61,156.5,205.65,29.59,7.79,190.36,25.95,22.2,9.51,15.24,215.85,38.01,0.03,17.35,7.27,-0.07,2.74,7116.41,0.68,66.39,308.47,12.7,0.72,117.05,638.63,-0.24,0.02,0.73,6.03,-2.4,32.3,15114.83,-0.51,132.67,11.98,6228.17,14.94,0.71,7.31,5.75,3.71,3.42,42.15,0.0,992.8,1926.82,44.48,44.79,152.01,67.73,0.05,2.1,-0.15,4804.45,16.19,24.42,3.54,1.79,1486.41,8.47,16.92,0.06,0.67,36.98,66.48,290.42,62.23,112.98,678.33,90.35,5.91,13.65,6.94,3.68,67.87,20917.47,53.69,38.84,0.21,798.97,4.97,258.46,482.86,63.01,28.5,155.22,87.26,11.24,23.7,13.27,424.83,61.21,0.12,34.56,19.27,45.14,5.11,214.02,3.2,25.43,921.21,8.31,46.31,788.64,63.13,0.0,0.39,7.11,2.69,0.0,1.3,9.07,-0.1,30.72,2.56,91.73,4.03,24.28,89.49,19.85,425.78,19.23,1.92,4.83,26.16,0.0,185.03,-1.56,9.33,192.44,2.99,36.0,10.64,0.05,0.99,91.34,33.99,39.19,2.04,37.43,101.19,0.61,0.1,42.26,2811.05,107.47,3.89,0.22,27.71,155.89,9.91,2.49,115.89,5.76,-0.44,63.75,88.65,6.18,739.88,15.79,22.15,103.0,146.59,3.44,37.61,215.37,-0.15,0.15,10.09,20.69,2.52,-0.33,54.92,667.54,3.01,46.2,3.51,1.67,122.69,17.73,6.95,0.12,12.43,1.37,8.37,10.0,192.56,25.05,70.74,13.74,0.61,0.0,0.69,30.04,11173.07,40.79,0.0,1.47,-0.55,42.27,17.75,5336.61,28.1,30.17,41.95,0.52,11.37,8.01,180.75,31.41,235.13,196.47,13.38,57.15,100.49,114.94,15.1,60.77,1.05,8.58,3328.22,70.03,2.61,377.9,71.57,2.76,9.95,1.97,30.62
t4,198.52,46.91,118.47,17.23,25.42,0.5,159.04,127.45,58.82,44.21,160.16,1.69,81.61,1797.25,3818.2,10.69,0.63,43.19,32.2,1789.65,594.3,5.57,1.95,15.2,17.61,105.88,84.96,53.75,39.09,25.55,718.08,37.33,7.2,28.66,13.18,139.13,136.42,0.15,29.83,15.49,0.06,5.91,3360.76,1.69,61.65,355.56,37.86,2.07,170.07,614.3,0.14,2.09,1.24,7.92,5.76,42.15,8025.91,15.25,46.18,16.2,2910.11,30.45,2.07,31.57,2.88,22.02,15.34,146.42,0.64,577.79,510.58,95.6,72.26,131.08,53.09,0.27,20.41,-0.04,2764.84,27.21,63.91,47.19,30.53,1394.67,22.82,16.12,0.01,12.29,56.32,46.08,346.15,187.64,170.63,613.21,99.75,4.33,18.0,12.09,2.5,147.79,15130.21,128.95,37.74,-0.04,188.99,2.28,270.24,2065.53,114.35,95.86,180.3,133.41,40.55,21.83,2.42,312.19,41.01,1.08,40.71,31.52,70.31,3.42,455.81,12.23,91.82,930.81,26.79,55.84,381.24,88.21,-0.03,0.8,12.26,6.11,0.0,3.27,64.72,1.77,74.07,26.48,96.12,13.92,39.02,26.94,49.68,374.49,35.36,1.19,13.4,31.26,0.0,566.56,15.11,3.42,634.18,0.98,107.25,28.81,6.29,4.01,151.6,63.77,171.51,1.75,150.78,67.82,3.52,4.64,88.71,2266.39,74.73,42.19,1.05,117.14,202.91,57.11,-0.33,273.18,35.37,6.07,171.76,130.09,51.28,686.69,35.73,42.65,151.97,21.43,4.95,30.07,36.82,1.27,1.62,32.1,21.67,3.07,0.66,111.68,287.37,-1.86,124.38,23.98,12.51,114.66,80.96,18.75,0.99,10.8,1.62,39.61,3.39,372.4,34.61,208.9,11.79,-0.66,0.0,0.42,14.74,8642.62,108.56,0.05,11.22,0.06,100.89,88.45,1680.54,41.27,62.3,84.56,-0.06,41.77,71.63,145.44,125.02,283.45,151.35,5.47,66.23,614.81,138.6,8.88,166.68,3.13,37.51,1010.92,176.92,24.82,315.8,69.44,12.17,14.34,22.99,47.71
t5,189.07,27.76,227.22,28.08,20.4,0.0,242.67,55.38,29.4,69.5,45.6,4.43,111.33,772.49,5714.62,18.66,0.44,29.93,53.57,663.35,292.5,10.24,7.05,24.14,40.26,43.51,41.68,10.32,64.35,42.02,1459.79,40.26,3.97,52.14,8.81,62.05,135.43,1.81,39.36,8.79,0.58,18.83,924.89,0.36,51.21,305.31,33.95,7.89,76.55,233.15,0.94,17.64,4.9,33.31,2.53,24.95,2600.42,48.02,8.65,19.63,738.46,24.3,3.23,43.2,1.69,37.94,13.04,399.41,0.5,158.33,116.98,80.0,56.64,72.62,34.65,0.82,27.95,0.0,787.62,27.24,78.92,82.36,69.01,566.03,10.53,13.37,8.67,19.83,51.94,30.45,201.58,361.25,60.44,351.0,74.69,4.03,19.79,16.56,6.7,201.49,5947.66,203.0,13.16,3.68,45.07,0.51,150.94,3599.34,76.91,77.27,68.85,80.77,56.81,13.63,0.05,107.89,17.99,4.56,23.5,26.12,94.08,-0.02,748.76,13.74,114.13,308.91,67.84,55.2,119.16,73.28,-0.63,-0.04,22.49,6.53,1.63,1.86,113.22,0.94,78.76,45.43,44.04,37.03,36.58,7.16,56.06,152.82,64.93,0.47,44.23,13.38,0.19,807.14,24.33,3.46,599.49,0.1,72.1,47.4,14.65,1.83,82.81,178.55,218.21,-0.09,408.73,25.48,4.03,9.72,41.5,848.99,28.55,52.25,0.25,164.53,86.69,33.44,5.56,680.77,32.7,0.05,251.24,91.49,68.18,221.85,30.84,44.16,94.01,4.33,11.56,9.45,16.15,5.36,0.82,22.17,36.47,2.08,0.5,64.67,93.71,4.24,213.92,9.22,15.47,55.73,167.93,10.95,2.72,20.5,6.34,64.31,11.16,498.06,11.48,290.26,1.82,-0.06,0.0,13.03,12.01,2842.46,203.5,1.23,31.83,0.81,171.33,144.48,444.05,36.37,73.85,138.56,2.47,63.34,118.2,73.26,196.06,118.19,56.75,20.42,61.59,1286.65,111.31,2.35,288.47,2.69,114.25,223.34,214.39,21.98,131.19,74.83,27.25,30.87,76.91,33.03
t6,132.67,43.79,206.69,52.07,26.04,0.0,114.31,8.84,7.12,50.88,9.28,1.91,74.53,190.76,4190.02,5.04,-0.29,14.75,59.82,214.31,37.07,13.77,0.21,24.59,42.58,10.61,16.71,3.65,85.09,33.85,1219.36,7.75,0.41,65.44,3.09,14.87,93.95,2.71,33.03,-0.31,3.82,11.96,239.73,1.23,11.02,175.16,25.22,12.33,11.35,57.09,4.25,17.57,9.19,12.09,4.09,9.3,608.59,52.08,0.77,12.76,159.66,40.93,7.37,19.34,1.29,38.41,11.1,538.93,5.82,43.66,38.79,19.58,20.17,21.19,10.26,2.49,10.66,0.66,193.15,12.25,33.87,60.37,74.5,170.63,11.44,10.45,5.11,8.56,20.18,9.42,70.78,370.38,18.87,190.36,53.25,4.19,8.09,7.77,4.11,180.38,1817.0,174.47,3.75,7.84,16.03,1.39,57.84,2181.68,45.28,40.94,29.1,27.66,23.97,24.79,-0.06,29.93,12.55,6.72,3.3,29.57,74.87,1.22,616.88,13.64,112.39,44.35,91.17,17.87,36.74,47.02,2.24,0.0,21.05,0.65,-0.18,1.35,114.78,4.82,71.69,23.62,11.8,12.01,18.57,3.05,24.78,41.99,57.83,-0.61,28.97,8.52,0.02,524.22,10.39,3.09,294.5,0.05,22.35,26.36,31.42,0.85,31.99,118.09,110.94,0.62,480.64,2.74,2.63,22.25,12.08,219.97,4.34,39.76,0.02,89.39,46.23,28.36,9.78,863.96,13.94,0.03,246.02,35.49,51.89,57.37,16.72,38.26,38.77,3.25,4.51,12.9,4.61,7.34,-0.35,17.4,40.79,11.86,-0.03,9.32,26.0,11.21,158.59,6.45,18.24,15.18,222.06,11.33,9.05,34.67,4.6,55.59,1.76,358.17,3.68,106.25,3.01,0.06,2.01,13.68,4.3,671.69,330.55,4.34,35.5,3.01,98.67,188.36,103.18,19.09,66.55,123.23,12.11,55.11,93.55,43.22,238.58,32.58,9.53,28.42,23.67,879.08,47.15,0.0,337.06,15.86,91.43,32.35,107.13,27.43,17.91,48.53,49.7,23.46,51.27,6.9
t7,72.61,33.71,154.07,39.33,6.99,0.0,64.68,1.99,4.82,25.72,5.78,0.02,41.97,38.49,1923.88,2.21,0.77,9.1,67.84,37.62,1.22,13.42,0.31,4.77,39.75,2.4,2.88,0.9,16.4,23.62,480.26,10.33,0.48,40.71,2.75,5.0,56.14,11.44,16.87,0.14,6.21,3.64,45.01,-0.11,-0.91,81.93,12.77,8.48,1.02,13.05,0.92,20.13,9.54,18.61,0.0,-0.39,140.02,61.22,0.27,6.14,34.33,19.69,-0.12,10.22,0.57,18.78,9.53,376.85,0.84,13.02,10.24,9.16,4.22,11.41,3.99,5.23,5.59,0.49,61.96,8.76,14.17,27.4,44.53,46.02,3.64,11.04,1.82,8.44,12.78,3.36,18.84,201.48,0.41,100.39,35.75,0.0,2.02,4.14,2.36,73.83,461.56,99.01,0.03,8.11,8.65,-0.04,17.34,693.45,12.24,22.01,10.9,7.85,15.48,51.09,0.0,13.27,-0.12,3.1,3.13,24.01,33.05,-0.01,332.71,5.51,83.28,9.06,60.8,12.0,7.29,40.62,0.15,0.0,24.56,0.16,0.0,4.29,28.31,0.52,45.08,23.09,4.49,3.12,6.55,2.51,5.2,12.49,25.53,0.89,18.55,3.77,0.06,173.37,1.35,7.13,85.04,0.18,1.45,19.54,18.28,0.06,18.17,41.01,40.34,0.45,340.71,4.35,2.11,15.26,4.3,42.03,0.12,14.4,-0.06,22.29,7.32,12.79,16.98,728.69,7.07,0.0,114.0,6.41,22.07,34.99,6.8,12.17,15.51,0.85,6.36,2.39,7.57,3.87,-0.39,7.55,20.44,8.81,0.4,2.25,4.43,22.41,94.05,1.66,12.54,11.78,155.94,0.78,0.98,20.62,3.83,50.84,0.0,177.51,0.21,20.68,8.91,1.55,0.0,3.6,5.54,183.36,262.33,0.0,21.27,0.65,30.47,155.91,40.14,16.27,28.88,67.92,4.84,48.45,95.21,13.35,152.83,8.89,-0.07,28.08,4.51,284.29,19.37,0.0,145.42,10.36,20.28,4.42,40.75,20.93,2.3,28.78,14.24,9.3,22.32,1.63
t8,38.2,5.26,50.6,18.97,0.68,0.0,22.86,0.06,0.15,13.52,2.01,1.01,20.59,14.54,660.78,0.6,0.2,-0.17,56.91,6.4,1.26,9.57,0.0,-0.13,22.02,0.0,1.52,0.46,14.48,15.14,110.51,4.12,0.0,25.92,4.44,1.71,19.18,14.71,2.82,0.58,2.44,1.46,10.43,0.0,0.57,17.78,0.85,4.67,1.5,2.84,0.78,4.37,0.68,4.21,-0.03,0.27,53.12,23.1,2.33,0.09,10.18,2.87,0.0,2.03,-0.69,2.91,10.97,142.2,2.32,0.01,3.36,0.93,0.23,3.75,1.35,2.02,1.09,0.09,12.91,9.02,1.07,9.66,13.71,9.95,2.8,3.08,0.62,7.43,6.7,0.68,1.08,64.56,0.0,23.76,8.76,-0.29,1.55,-0.1,3.8,31.17,125.27,57.87,0.0,2.67,5.51,-0.06,9.46,143.38,0.76,4.44,4.1,0.29,12.35,42.2,0.0,5.69,0.21,0.55,2.95,5.82,8.89,-0.01,113.6,0.12,42.11,3.41,27.41,1.14,0.58,13.71,-0.09,0.4,21.61,-0.05,0.0,1.27,18.43,-0.6,7.74,5.39,1.08,2.85,0.86,-0.27,1.84,3.86,16.36,0.0,4.36,0.15,0.03,31.98,1.39,1.78,29.08,0.85,0.39,8.54,11.38,0.0,2.88,11.9,16.94,0.15,134.05,0.15,0.53,10.74,2.3,22.47,0.0,4.0,0.0,4.89,0.12,4.46,10.41,332.57,2.2,0.0,47.33,4.55,9.93,6.39,3.88,5.6,8.37,0.25,11.2,1.58,-0.06,3.81,3.82,4.23,9.27,4.19,0.0,0.0,1.65,6.44,41.92,3.35,10.34,0.56,59.33,0.91,3.51,18.72,4.69,15.39,0.0,93.36,0.57,5.95,0.55,-0.3,0.0,1.59,-0.07,59.58,96.96,1.48,8.96,1.69,2.62,97.46,9.47,9.21,13.13,26.19,5.43,23.97,33.48,8.19,61.78,1.35,0.61,8.88,5.03,69.49,3.67,0.0,65.96,4.78,14.38,2.58,12.46,11.52,0.83,16.73,1.84,9.15,1.36,0.0
t9,9.93,1.3,13.46,14.26,1.4,0.0,14.75,0.02,0.0,2.58,0.0,0.27,8.13,8.09,202.0,0.0,0.0,0.0,44.69,2.21,0.11,3.86,0.0,0.57,5.99,0.0,0.06,2.61,1.73,3.4,38.17,0.69,-0.06,13.77,2.77,-0.18,12.01,13.34,0.28,1.42,1.59,4.15,0.84,0.0,2.04,10.83,1.17,7.67,0.0,0.44,0.42,1.75,0.05,0.11,0.0,0.0,10.56,7.82,0.0,0.06,4.35,0.96,0.0,0.94,1.21,4.1,9.68,34.21,-0.12,1.47,0.1,1.07,0.0,3.87,0.61,3.05,0.15,0.0,4.04,0.31,0.51,2.84,2.13,5.48,3.2,1.8,0.7,2.92,1.9,-0.11,2.84,24.96,0.0,8.13,0.92,-0.67,0.18,0.0,-0.09,5.65,44.29,19.02,0.0,3.74,0.36,0.0,1.26,48.73,1.1,0.74,0.04,0.83,3.07,21.61,0.0,0.94,0.06,0.14,0.5,5.33,1.41,0.0,45.79,-0.59,8.36,1.01,9.68,0.39,0.3,2.08,0.0,0.0,7.41,0.4,0.0,1.71,1.06,-0.09,12.94,3.05,0.06,0.72,1.08,0.0,0.11,0.05,2.37,0.0,0.63,0.0,0.0,15.73,0.0,-0.21,3.52,0.0,0.29,2.35,3.0,0.0,0.42,7.71,3.66,0.0,33.37,0.27,-0.06,13.63,3.92,5.51,0.0,1.26,0.12,4.49,-0.12,1.16,19.64,118.45,0.0,0.0,19.82,-0.21,-0.16,1.37,0.12,5.24,1.57,0.0,0.4,-0.1,0.18,1.5,3.02,4.76,0.78,2.23,0.0,0.0,-0.2,0.9,16.25,6.05,7.62,-0.09,20.57,0.0,2.92,9.41,5.72,5.99,0.0,42.8,0.0,1.55,1.97,0.0,0.0,1.92,0.8,8.39,54.01,2.45,0.07,1.15,2.91,32.87,2.27,0.12,1.33,9.48,0.0,4.26,1.22,2.71,24.6,2.93,-0.03,3.96,0.38,15.49,-0.64,0.0,18.77,1.48,3.01,-1.02,12.52,2.27,0.89,2.92,3.19,10.3,1.15,3.85
t10,13.49,1.11,1.51,2.33,-0.45,0.0,0.59,0.0,0.0,3.16,0.0,0.0,0.27,0.58,68.11,0.0,0.28,0.0,29.67,0.34,1.44,1.05,0.0,-0.01,5.61,0.0,0.0,-0.07,0.4,2.34,11.84,0.0,0.0,10.27,-0.69,-0.15,8.29,2.32,0.41,1.57,7.96,3.59,0.58,0.03,0.0,4.4,0.34,2.85,0.0,0.17,0.0,-0.24,-0.36,0.0,0.0,0.0,3.57,2.5,0.0,0.0,0.12,0.3,0.0,0.0,0.0,0.54,4.69,9.88,0.0,0.34,0.0,0.0,0.0,4.33,0.09,3.2,0.3,0.0,1.0,0.1,-0.04,0.05,-0.21,1.38,2.2,0.4,0.25,1.5,0.0,0.0,1.82,18.57,0.0,5.46,0.52,0.6,0.0,0.0,-0.01,3.85,25.1,4.01,0.0,0.09,0.25,0.0,0.05,7.87,1.09,0.38,0.0,0.05,0.2,18.12,0.0,0.03,0.0,0.8,0.0,0.95,0.0,0.0,14.25,4.84,0.03,-0.57,2.98,0.05,0.0,4.2,0.0,0.0,9.28,0.0,0.0,0.54,-0.36,0.2,3.79,0.0,0.0,0.05,0.52,0.0,1.38,0.56,0.22,0.0,0.81,0.0,0.0,-1.11,-0.18,0.0,1.57,0.0,0.0,0.84,0.6,0.0,0.72,8.55,0.8,0.0,2.65,-0.08,0.0,20.54,0.64,0.06,0.0,0.56,0.2,0.27,0.0,-0.42,13.0,54.65,0.0,0.0,8.69,0.0,0.18,0.0,0.0,0.74,-0.11,0.0,-0.18,0.13,0.0,-0.56,0.95,8.18,-0.17,2.54,0.0,0.0,0.38,1.71,6.23,1.37,0.45,0.0,9.32,0.0,2.13,7.76,0.71,2.29,0.0,19.17,0.0,0.13,0.89,0.0,0.0,-0.03,0.12,1.28,22.71,0.8,0.0,1.96,3.43,15.04,1.46,0.0,0.0,3.05,0.0,1.32,0.0,0.68,7.02,0.86,0.0,7.19,0.39,3.67,2.5,0.0,8.85,-1.72,1.89,-0.03,6.12,2.43,0.36,1.5,-0.83,3.42,0.2,2.39
