t,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51,c52,c53,c54,c55,c56,c57,c58,c59,c60,c61,c62,c63,c64,c65,c66,c67,c68,c69,c70,c71,c72,c73,c74,c75,c76,c77,c78,c79,c80,c81,c82,c83,c84,c85,c86,c87,c88,c89,c90,c91,c92,c93,c94,c95,c96,c97,c98,c99,c100,c101,c102,c103,c104,c105,c106,c107,c108,c109,c110,c111,c112,c113,c114,c115,c116,c117,c118,c119,c120,c121,c122,c123,c124,c125,c126,c127,c128,c129,c130,c131,c132,c133,c134,c135,c136,c137,c138,c139,c140,c141,c142,c143,c144,c145,c146,c147,c148,c149,c150,c151,c152,c153,c154,c155,c156,c157,c158,c159,c160,c161,c162,c163,c164,c165,c166,c167,c168,c169,c170,c171,c172,c173,c174,c175,c176,c177,c178,c179,c180,c181,c182,c183,c184,c185,c186,c187,c188,c189,c190,c191,c192,c193,c194,c195,c196,c197,c198,c199,c200,c201,c202,c203,c204,c205,c206,c207,c208,c209,c210,c211,c212,c213,c214,c215,c216,c217,c218,c219,c220,c221,c222,c223,c224,c225,c226,c227,c228,c229,c230,c231,c232,c233,c234,c235,c236,c237,c238,c239,c240,c241,c242,c243,c244,c245,c246,c247,c248,c249,c250,c251,c252,c253,c254
t1,1.01,-0.18,0.7,0.06,0.0,6.77,0.87,-1.78,-0.72,0.0,101.54,0.0,1.14,51.35,23.75,8.31,0.0,0.11,0.2,108.27,2.44,1.05,0.4,0.0,0.39,-0.03,15.09,33.48,0.0,-0.22,4.13,1.65,16.76,0.4,7.24,8.94,1.65,1.93,-0.1,0.72,0.0,0.05,587.3,0.0,0.97,17.32,1.5,0.0,9.51,6.71,0.0,0.0,0.0,0.0,0.15,-0.66,1998.12,0.79,15.07,-0.12,391.34,0.23,0.0,0.23,1.09,0.2,0.06,0.34,0.54,52.77,1044.0,-2.72,0.07,2.07,1.45,0.0,1.82,0.0,297.03,0.06,0.69,0.86,0.22,84.84,0.0,0.81,0.0,0.0,2.52,4.77,6.71,2.54,4.35,21.24,-0.01,1.48,-0.19,0.48,-0.06,2.71,2011.3,-0.29,0.45,0.0,118.78,0.61,12.48,3.88,3.85,0.05,2.88,4.01,0.85,2.19,1.12,24.24,11.87,0.0,-0.24,0.0,2.16,0.27,2.33,0.0,0.08,15.4,0.26,0.26,64.37,1.01,0.0,0.0,0.05,0.06,0.0,0.0,0.21,0.0,2.35,0.84,0.29,0.23,-0.44,6.86,0.2,22.72,0.32,-0.06,0.0,3.71,0.0,8.54,-1.84,0.2,5.96,0.0,1.71,1.86,0.0,0.0,0.75,-0.88,1.07,0.0,1.31,5.25,0.0,0.0,0.05,184.65,3.57,0.0,0.0,0.13,3.77,0.0,0.33,-0.33,1.07,2.33,1.02,1.2,0.23,15.35,0.9,0.4,1.57,839.17,0.57,1.55,786.44,0.0,0.09,0.15,0.7,0.0,0.17,0.42,47.47,0.0,1.63,-0.26,0.0,6.62,0.05,0.0,0.0,0.0,-0.03,0.5,1.55,4.27,0.19,-0.68,0.03,0.83,0.0,0.15,6.08,508.7,0.73,0.0,-0.03,0.0,0.2,0.13,1935.55,-0.01,-0.15,-0.09,0.12,1.83,0.2,14.02,0.57,1.99,8.11,0.0,4.59,0.99,2.49,0.02,0.45,0.0,1.0,710.2,0.78,0.0,4.22,2.96,0.0,-0.61,-0.09,0.62
t2,29.27,-0.11,7.61,0.34,-0.36,10.01,15.68,41.85,5.78,2.61,464.21,0.0,2.44,378.12,326.12,32.22,0.0,7.39,4.4,905.64,-37.05,3.05,0.0,0.01,1.82,5.43,119.51,251.99,3.55,2.65,24.72,0.08,26.46,7.89,38.69,106.74,5.59,3.06,-0.1,0.77,0.0,-0.5,4617.8,3.04,15.07,132.54,5.86,-0.09,51.6,126.05,1.38,0.0,0.1,0.84,-0.06,4.81,11519.67,-0.23,58.19,8.48,3455.37,3.37,0.12,6.36,7.86,0.05,2.49,1.83,0.0,530.34,4273.51,10.53,1.94,49.99,15.12,0.0,12.21,-0.06,2494.17,5.18,6.16,4.88,1.8,732.73,-0.15,13.14,0.0,0.43,17.83,40.86,120.1,13.06,38.33,232.45,13.17,2.16,6.13,-0.29,0.8,12.45,12718.08,5.08,9.83,0.0,787.18,1.38,89.75,103.07,9.02,11.28,44.38,28.69,13.61,6.07,12.49,208.68,72.19,0.0,4.35,0.43,1.96,3.24,45.74,0.05,1.74,324.47,0.36,3.5,464.84,2.59,0.0,0.0,0.28,2.25,0.0,-0.12,-0.51,0.0,8.17,2.19,27.49,-0.31,4.03,42.1,4.97,223.16,4.76,0.21,-0.02,16.72,0.03,30.28,2.65,1.48,30.97,0.0,7.91,7.03,-0.31,0.89,28.74,12.09,11.25,-0.15,8.68,53.3,0.8,0.24,12.08,1432.85,61.68,3.06,0.0,0.92,48.39,3.63,1.68,17.7,2.23,8.61,14.95,13.52,0.99,225.29,16.78,1.99,28.33,920.7,0.59,8.87,1063.95,-0.21,-0.06,-0.08,7.99,0.0,0.79,6.55,396.57,-0.3,8.48,7.52,1.58,30.1,2.49,0.04,0.0,0.44,1.65,-0.97,6.51,25.7,1.75,16.28,-0.09,-0.21,0.0,0.0,29.88,4531.34,6.13,0.0,1.53,0.0,6.13,3.84,7771.01,5.03,4.62,6.24,0.0,5.47,6.63,66.42,10.3,61.59,114.52,4.78,14.22,16.86,25.58,2.94,1.6,1.4,1.95,3993.34,10.55,0.15,107.5,19.89,-0.15,8.86,1.16,14.79
t3,85.3,9.65,38.65,4.86,3.87,2.73,82.82,113.32,6.97,13.53,510.39,-0.08,10.12,1387.55,1686.41,35.8,0.0,41.45,24.35,2139.64,46.05,0.56,-0.02,1.68,15.28,68.11,139.01,225.07,15.33,6.15,162.36,5.5,15.64,8.7,30.35,209.71,22.01,5.35,18.12,1.5,0.3,4.79,7077.36,2.39,39.92,354.17,10.89,7.88,154.76,703.38,2.79,0.0,0.1,1.56,2.08,46.01,15574.69,-0.53,74.58,22.8,6159.64,12.91,0.03,10.2,2.96,3.76,7.11,27.67,0.55,1082.89,1958.49,76.37,39.58,137.96,42.44,-0.1,16.12,0.17,4721.63,15.1,34.8,27.03,2.42,1611.86,1.54,18.85,0.0,1.45,63.04,54.35,402.24,73.09,126.51,586.19,51.43,2.12,21.15,5.08,0.6,80.76,21129.83,42.76,48.17,0.31,879.93,2.09,269.22,554.64,84.79,34.05,154.64,108.11,33.21,9.24,19.0,463.96,75.46,0.78,19.01,5.19,26.05,2.37,217.75,0.6,6.93,951.36,10.92,10.37,765.32,28.7,0.0,0.0,5.28,11.47,0.0,0.64,0.85,0.03,33.04,3.76,67.61,1.2,31.29,58.72,13.6,447.67,29.37,0.03,3.95,34.72,0.0,129.39,17.64,5.69,193.25,0.0,43.56,12.16,2.86,3.8,102.28,96.22,36.89,0.0,54.16,117.44,7.42,4.53,62.08,2800.86,124.83,3.46,-0.18,7.45,176.16,14.72,12.25,63.41,10.33,1.53,79.59,61.62,13.25,708.04,28.27,8.62,101.88,133.27,3.42,38.46,206.5,-0.22,1.35,10.36,18.26,1.33,0.63,53.82,654.93,1.52,37.37,4.44,1.71,124.5,23.42,0.25,0.63,2.15,2.49,14.76,11.46,167.98,14.08,45.13,3.72,0.0,0.0,0.47,36.38,11334.82,39.71,0.0,2.89,-0.09,26.01,21.92,5368.9,25.29,18.54,36.64,-0.18,53.62,9.13,223.7,34.31,205.51,283.07,14.9,81.07,121.35,105.49,5.22,25.36,3.78,13.6,3205.82,57.23,0.82,354.86,49.68,-0.1,5.74,17.53,69.72
t4,170.89,25.94,127.86,19.2,13.89,-0.04,184.87,117.66,19.83,38.97,171.59,1.19,39.54,1690.23,4452.26,25.15,0.05,67.72,52.08,1699.01,685.26,1.34,0.67,11.03,20.01,121.1,115.45,97.42,41.18,17.51,669.13,22.01,13.99,21.07,18.38,152.75,78.43,10.69,23.63,5.35,0.43,9.93,3355.08,5.9,52.55,452.78,25.44,12.49,131.25,694.17,-2.05,1.84,0.3,1.84,3.27,50.92,8275.16,5.36,69.15,18.96,2898.93,30.2,0.0,33.81,0.41,17.98,20.32,132.85,1.42,634.57,577.25,92.98,81.1,134.27,54.18,0.14,10.15,0.54,2728.41,29.97,70.0,68.27,18.02,1376.45,12.69,35.4,0.36,10.92,68.6,40.04,394.16,213.76,195.6,591.76,73.6,-0.26,26.86,5.61,7.44,218.54,14949.35,130.57,44.62,0.55,280.38,3.11,268.51,2187.69,145.03,75.37,220.41,97.44,52.46,26.8,8.93,328.84,28.66,1.45,38.9,32.03,95.29,2.94,604.95,6.9,47.74,854.6,40.41,51.99,433.72,98.7,0.77,-0.12,17.06,5.77,0.05,5.1,35.64,1.08,82.36,15.54,80.1,23.31,35.58,54.07,50.58,359.82,47.99,1.01,13.56,27.24,0.0,371.92,16.43,0.19,498.86,-0.02,86.27,19.27,10.0,2.16,150.79,303.28,115.89,-0.21,155.77,59.82,0.33,13.86,55.56,2031.87,97.73,20.92,3.03,63.02,211.75,39.16,7.23,229.74,7.3,1.24,214.86,144.78,51.53,668.6,49.63,19.48,106.34,23.63,2.07,50.42,35.24,6.57,1.38,22.93,14.95,4.2,1.43,109.31,352.24,2.0,157.44,9.4,11.73,132.02,74.55,4.92,4.45,10.95,2.21,47.37,9.12,349.44,44.43,240.83,14.17,0.07,0.26,4.71,34.99,8848.36,101.64,-0.03,8.38,0.0,78.59,33.83,1600.41,54.61,57.62,103.59,0.06,59.84,63.67,211.15,123.49,302.76,160.98,18.46,96.34,732.1,155.8,16.71,72.7,1.61,57.15,1006.4,188.25,1.84,288.65,58.94,6.02,21.52,45.39,36.92
t5,200.72,53.12,202.81,30.72,16.61,0.05,174.11,60.23,19.6,78.98,52.37,2.41,108.6,840.42,6079.57,16.18,1.94,39.45,85.56,644.66,214.34,0.39,1.71,15.49,33.94,27.47,53.64,25.96,55.92,30.72,1547.94,29.32,0.42,40.73,11.99,56.96,122.92,32.68,34.39,15.62,3.11,18.86,912.4,7.31,36.75,290.36,27.57,11.57,34.97,229.94,5.76,10.5,0.26,27.91,0.39,20.12,2615.82,18.26,28.53,3.7,728.68,36.55,0.26,52.94,0.06,22.61,20.19,360.86,4.14,148.07,94.87,47.74,52.5,68.39,23.64,2.06,8.8,0.98,857.35,23.08,82.14,64.73,60.87,556.75,25.99,12.92,0.02,21.44,32.11,33.83,231.04,385.7,68.46,358.69,132.62,1.44,4.29,0.66,2.5,247.5,5744.49,202.3,14.76,3.24,58.35,8.45,126.31,3900.35,92.32,68.15,112.57,89.35,51.94,40.43,1.27,91.12,11.84,2.11,20.56,40.48,116.1,1.26,662.25,9.19,105.26,302.28,65.94,75.28,102.63,123.79,1.81,0.0,13.46,6.3,0.12,11.1,101.52,0.14,71.15,35.56,51.89,32.34,29.2,16.47,37.8,152.22,71.59,1.53,14.77,10.95,0.0,722.28,11.99,9.44,641.75,0.71,43.67,16.91,23.63,0.35,80.92,197.92,168.74,0.31,352.69,19.09,6.36,24.91,35.61,791.78,24.89,47.14,1.08,152.42,87.61,63.95,10.97,528.4,22.41,-0.48,294.89,60.42,66.29,234.36,24.85,17.53,89.01,7.99,0.65,17.11,12.55,14.94,2.87,25.9,27.56,13.2,2.84,40.3,72.75,7.41,239.33,21.27,20.22,64.61,170.04,12.55,8.84,18.18,7.64,90.13,1.76,471.56,28.82,293.15,9.48,2.38,0.26,-0.65,9.68,2832.13,214.17,0.43,21.7,-0.3,96.35,78.61,437.31,35.46,65.21,144.16,-0.93,70.57,85.77,88.41,245.79,161.06,38.43,14.29,43.55,1245.12,102.71,14.56,199.24,0.61,68.02,223.26,179.3,1.2,96.21,74.07,18.62,19.38,60.58,18.45
t6,137.54,76.52,242.57,62.95,12.28,0.0,83.47,6.35,7.19,70.29,8.89,4.34,122.52,233.21,3958.39,1.32,3.49,8.58,142.5,211.53,18.73,1.53,1.14,44.49,63.18,6.48,14.13,5.06,39.15,33.97,1209.92,28.61,0.15,72.15,5.16,10.43,111.62,14.71,23.11,7.33,1.81,17.99,228.22,1.98,15.33,168.14,14.59,11.74,8.94,59.74,0.67,12.41,4.33,23.09,2.22,1.9,601.63,48.01,9.96,2.19,155.22,36.29,2.25,11.74,-0.45,35.67,16.39,489.77,1.85,27.08,14.6,13.41,24.54,18.67,17.59,3.97,6.41,2.17,267.33,18.61,17.51,40.3,109.31,146.88,17.95,6.1,0.38,18.08,6.57,4.85,82.6,332.93,11.18,155.28,73.6,0.16,11.2,11.88,1.61,136.78,1810.05,187.34,5.22,11.93,32.67,11.02,55.29,2137.59,47.39,43.37,38.1,44.72,31.25,55.57,1.48,25.55,5.33,2.39,2.09,42.27,101.49,0.7,542.09,15.09,102.6,68.76,82.2,60.61,18.03,64.61,1.15,0.0,40.58,6.42,0.0,1.78,95.19,1.93,58.21,33.93,16.3,9.6,20.21,2.28,18.72,57.19,39.08,8.56,35.13,7.19,0.0,576.1,12.39,8.54,366.56,1.88,5.61,14.87,16.36,0.05,23.68,37.56,115.22,1.36,404.05,11.98,3.62,40.51,13.86,178.97,4.59,32.21,1.28,144.61,40.35,43.58,18.94,891.89,30.73,0.0,242.81,18.4,48.14,50.2,8.15,34.65,58.69,1.37,1.51,10.23,0.48,6.68,4.35,20.72,37.72,8.27,0.98,10.5,17.11,16.95,167.97,13.17,24.63,14.63,278.44,11.39,19.71,42.34,1.98,64.1,1.87,363.51,7.93,125.92,7.31,0.79,0.22,5.2,7.65,702.59,273.7,-0.04,46.85,1.98,75.65,179.78,111.01,5.67,37.32,113.52,4.57,45.24,110.09,37.11,189.3,43.93,13.42,30.28,14.94,748.08,63.03,7.66,271.26,14.67,69.17,57.84,125.94,22.55,10.91,54.15,50.22,20.59,42.5,6.51
t7,65.07,47.19,121.49,52.82,22.65,0.0,26.24,5.66,6.48,28.77,5.71,1.26,71.8,67.0,1486.58,2.46,1.37,0.43,151.01,63.56,1.55,7.92,0.62,30.2,37.07,0.52,4.82,1.51,16.17,26.43,452.05,21.56,-0.09,58.24,4.05,6.2,65.17,5.56,21.87,0.02,3.6,10.35,62.21,2.36,6.83,53.73,11.6,8.28,8.81,23.8,0.14,23.54,6.23,9.37,0.23,0.17,160.72,54.97,2.23,-0.04,33.02,16.18,5.61,2.27,0.81,33.61,2.15,404.09,2.52,3.44,1.28,3.36,8.58,1.02,7.28,7.81,4.83,-0.27,56.67,10.16,13.07,13.97,48.3,20.68,7.52,6.69,0.09,5.92,6.86,4.12,11.51,182.38,0.63,87.34,51.97,1.1,4.78,2.13,2.76,55.58,521.87,98.36,0.6,21.62,5.94,6.04,31.05,626.8,11.02,14.69,3.38,7.09,15.69,84.66,0.0,9.08,7.05,2.61,0.68,18.77,43.64,-0.96,238.5,17.62,100.54,26.39,69.6,33.51,4.44,34.3,0.01,0.12,32.18,0.85,0.0,2.52,54.76,7.27,39.73,18.17,6.14,1.2,11.78,0.3,3.85,19.06,8.91,3.36,16.68,1.64,-0.06,229.37,4.6,6.27,155.27,1.16,0.36,8.25,9.85,0.28,4.58,12.68,32.56,0.42,280.01,1.22,2.31,23.91,4.14,58.7,-1.06,22.68,0.72,60.18,15.23,26.5,30.63,767.85,40.68,0.0,99.49,2.89,28.67,13.23,3.55,34.95,18.0,2.3,1.13,1.56,0.6,2.41,0.78,24.51,21.94,15.03,0.06,1.16,0.6,22.04,79.75,17.72,18.16,-0.09,194.05,0.96,9.24,22.39,5.86,45.83,0.78,151.82,0.22,37.83,3.79,0.28,0.0,8.89,0.87,168.48,272.35,0.59,18.84,0.12,62.01,205.99,32.88,5.38,29.11,41.64,5.4,21.94,97.01,15.18,107.31,6.98,2.71,18.04,6.01,214.97,24.2,-0.36,261.1,14.99,19.02,26.37,41.39,28.1,3.36,21.88,40.78,25.41,19.24,2.68
t8,13.86,21.85,44.68,30.29,10.71,0.0,18.28,2.11,0.23,12.03,1.3,2.01,25.06,17.33,467.46,0.45,0.79,-0.42,121.02,10.99,1.24,2.36,0.63,6.95,40.03,0.72,1.23,2.36,10.23,11.97,128.86,3.45,-0.03,37.29,-0.03,0.88,23.8,2.58,9.37,-0.03,1.18,3.55,13.98,0.0,3.03,19.48,10.92,2.33,2.29,7.0,0.0,8.45,-0.49,3.03,0.0,0.0,50.58,21.17,1.26,0.1,4.3,7.44,4.99,1.78,0.08,14.59,5.13,204.01,0.57,1.06,0.03,-0.41,3.42,7.8,6.55,3.38,0.16,0.31,15.56,0.83,2.0,5.17,3.25,5.88,-0.09,1.37,0.98,5.31,2.31,-0.03,4.78,57.53,0.41,18.01,11.46,6.12,1.57,0.13,0.56,32.59,164.1,44.83,0.0,14.21,3.03,0.54,12.08,125.77,0.79,13.32,1.31,9.17,12.8,49.45,0.0,7.77,1.31,0.64,1.06,3.69,16.58,0.09,110.03,3.66,58.54,3.36,29.53,8.6,2.33,15.46,-0.09,1.08,10.93,0.3,0.0,1.59,20.55,3.19,14.89,4.01,0.63,1.05,5.37,2.12,3.21,6.56,4.21,0.8,9.62,0.07,0.11,86.68,1.14,1.52,60.45,-0.07,-0.4,12.47,1.12,6.13,-1.67,2.75,6.0,0.0,117.76,-0.48,4.77,14.2,0.69,14.27,0.06,13.87,0.0,8.99,2.21,4.91,15.01,412.0,17.36,0.0,37.37,-0.32,11.29,3.77,0.29,28.08,16.35,0.3,0.8,-0.04,0.7,1.75,2.08,9.04,7.45,6.03,0.2,1.52,0.27,5.15,36.25,3.76,4.25,0.52,97.42,-1.18,0.45,18.45,3.04,11.35,0.0,61.91,0.0,5.77,13.85,0.8,0.0,9.1,0.77,37.31,114.81,0.14,3.33,0.0,41.22,96.69,15.27,7.03,18.24,20.96,3.19,4.91,53.46,2.46,52.84,0.68,0.18,9.5,-0.08,37.22,3.77,0.0,132.17,30.54,0.16,7.25,8.1,10.12,0.51,13.33,10.17,7.19,7.31,0.07
t9,2.39,4.86,19.65,14.83,5.55,0.0,3.07,6.77,0.01,2.77,0.12,5.39,13.86,7.04,147.73,1.08,0.12,0.82,78.99,1.71,0.71,4.42,1.75,0.39,17.9,0.0,0.0,0.05,2.32,2.17,22.47,-1.01,0.0,24.74,0.0,0.24,9.67,0.64,1.93,0.0,1.27,2.08,2.08,0.42,0.76,3.24,6.96,2.35,0.25,1.03,0.0,-0.82,1.83,2.72,0.0,0.0,14.27,5.16,0.0,0.1,1.03,0.77,5.0,-0.02,-0.81,2.76,6.99,84.81,0.0,0.22,0.0,-0.6,0.12,-0.16,4.99,4.78,0.0,0.0,7.68,2.16,0.07,0.05,0.45,0.18,0.05,3.25,0.3,1.99,0.96,0.0,0.69,37.29,1.08,4.11,-1.31,2.05,-0.09,0.0,0.86,6.64,34.13,13.67,0.0,2.97,1.91,0.0,2.19,29.88,0.0,2.71,0.2,3.54,0.26,26.2,0.0,1.58,0.0,0.39,-0.28,0.08,7.39,0.38,39.11,0.04,15.9,0.15,2.44,0.82,1.23,3.02,0.0,0.47,0.0,0.06,0.0,0.25,8.49,1.12,1.51,-0.33,0.39,1.47,1.96,0.0,2.98,1.46,0.99,1.19,2.83,0.04,0.0,17.82,0.9,0.21,9.14,0.0,-0.13,2.04,0.85,3.41,0.59,-0.11,6.5,0.92,61.74,0.0,0.31,9.96,0.05,2.7,0.0,8.99,0.3,3.82,0.09,1.94,5.96,136.0,1.68,0.0,18.06,2.62,0.7,1.34,0.0,11.53,2.27,0.0,3.68,0.0,0.0,2.77,-0.03,7.06,10.69,0.26,0.0,0.0,0.4,6.65,13.56,0.1,0.6,-0.55,57.03,0.1,-0.03,8.31,0.24,3.07,0.0,29.04,0.0,1.57,12.83,0.0,0.0,6.1,2.11,8.96,42.66,0.0,1.77,0.22,11.0,53.51,5.33,1.32,4.42,10.47,0.49,3.33,8.56,3.42,13.05,-0.04,0.1,6.21,-0.6,1.41,0.56,0.0,44.4,15.93,0.76,0.59,7.55,6.47,1.47,5.86,0.19,3.57,-0.03,0.06
t10,0.88,0.69,6.58,1.33,3.61,0.0,-0.25,0.85,0.0,0.02,0.05,0.3,2.78,-0.39,53.96,0.93,0.95,0.3,40.64,0.0,0.0,0.29,5.57,0.85,8.61,0.0,0.0,0.03,6.0,1.15,6.36,0.31,0.0,4.15,0.0,0.09,2.51,0.0,2.37,0.15,0.38,0.45,0.0,0.0,0.0,1.17,1.38,0.46,0.0,0.0,0.0,0.62,4.86,-0.01,0.0,0.0,7.26,0.39,0.0,0.0,1.3,4.36,0.76,0.0,0.0,0.29,1.37,14.2,0.1,0.0,0.48,-0.04,0.0,0.19,0.0,4.81,0.0,0.0,0.31,0.74,0.0,0.0,1.73,1.38,0.0,5.28,0.0,0.6,2.33,0.0,0.0,10.51,0.0,1.31,0.04,2.03,0.18,0.0,0.06,1.16,16.93,4.0,0.0,0.8,0.99,0.0,0.05,5.46,0.0,0.81,0.0,1.32,0.0,6.71,0.0,0.0,0.0,0.0,4.29,2.99,1.03,0.99,16.41,0.0,4.29,0.0,1.82,0.25,0.0,-0.07,0.0,1.43,1.21,0.0,0.0,0.0,7.61,3.43,8.03,0.0,0.0,0.0,1.58,0.0,5.16,1.2,0.0,0.27,0.47,0.0,0.0,4.41,0.0,0.02,3.21,0.0,0.0,-0.24,0.37,1.42,0.0,0.0,6.35,0.0,15.46,0.0,0.28,4.95,0.0,0.42,0.0,5.51,0.1,-0.29,0.0,0.55,1.18,62.0,0.0,0.0,2.74,0.47,0.3,0.36,0.0,-0.03,-0.35,0.0,1.69,0.0,0.0,0.4,0.0,2.4,2.55,0.05,0.0,0.0,0.0,0.52,0.83,0.0,0.33,0.08,9.52,1.02,0.22,5.46,0.0,-0.16,0.0,18.94,0.0,-0.06,9.81,0.0,0.25,5.17,2.3,5.4,13.95,0.0,-0.03,3.96,3.51,23.88,-0.94,0.0,0.4,1.35,0.0,2.97,9.59,0.86,5.41,2.4,0.0,0.05,0.0,0.78,-0.03,0.09,22.58,5.78,0.72,0.81,1.79,7.0,0.37,1.72,1.07,-0.19,0.0,0.0
