t,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51,c52,c53,c54,c55,c56,c57,c58,c59,c60,c61,c62,c63,c64,c65,c66,c67,c68,c69,c70,c71,c72,c73,c74,c75,c76,c77,c78,c79,c80,c81,c82,c83,c84,c85,c86,c87,c88,c89,c90,c91,c92,c93,c94,c95,c96,c97,c98,c99,c100,c101,c102,c103,c104,c105,c106,c107,c108,c109,c110,c111,c112,c113,c114,c115,c116,c117,c118,c119,c120,c121,c122,c123,c124,c125,c126,c127,c128,c129,c130,c131,c132,c133,c134,c135,c136,c137,c138,c139,c140,c141,c142,c143,c144,c145,c146,c147,c148,c149,c150,c151,c152,c153,c154,c155,c156,c157,c158,c159,c160,c161,c162,c163,c164,c165,c166,c167,c168,c169,c170,c171,c172,c173,c174,c175,c176,c177,c178,c179,c180,c181,c182,c183,c184,c185,c186,c187,c188,c189,c190,c191,c192,c193,c194,c195,c196,c197,c198,c199,c200,c201,c202,c203,c204,c205,c206,c207,c208,c209,c210,c211,c212,c213,c214,c215,c216,c217,c218,c219,c220,c221,c222,c223,c224,c225,c226,c227,c228,c229,c230,c231,c232,c233,c234,c235,c236,c237,c238,c239,c240,c241,c242,c243,c244,c245,c246,c247,c248,c249,c250,c251,c252,c253,c254
t1,1.77,0.0,1.87,0.0,0.0,5.67,-0.18,4.29,-0.06,0.56,103.64,0.0,0.38,31.97,35.12,4.03,0.0,1.03,1.25,92.57,5.92,0.33,0.15,0.0,0.74,1.04,27.57,34.39,1.55,0.0,3.25,0.0,15.32,0.2,6.4,10.82,-0.3,3.5,0.46,0.0,0.0,0.0,566.5,0.19,-0.01,9.94,2.5,0.0,4.69,4.45,0.2,0.0,0.0,0.19,0.0,6.02,2006.79,0.0,9.46,0.4,385.11,-0.01,0.0,0.14,3.76,0.0,0.15,1.2,0.0,74.12,1090.89,0.53,0.77,1.55,1.23,0.0,0.24,0.0,285.83,0.17,0.17,-0.05,0.04,74.36,0.05,1.46,0.0,0.0,2.72,15.94,16.73,1.98,4.58,18.91,7.8,0.43,-0.03,0.32,0.16,3.72,2073.68,0.93,4.69,0.0,136.5,0.2,8.64,9.88,1.12,0.09,2.77,0.27,0.2,0.1,4.37,10.66,23.37,0.0,0.15,0.15,1.63,0.51,6.21,0.0,0.07,14.33,0.2,0.05,40.29,-0.37,0.0,-0.12,-0.42,-0.28,0.0,0.0,0.06,0.0,2.63,3.85,1.74,0.24,-0.06,5.28,0.11,30.97,0.41,0.01,0.36,10.36,0.0,9.48,0.0,0.01,4.04,0.0,1.1,-0.03,0.0,0.0,0.55,1.21,0.85,0.0,0.1,0.07,0.02,0.0,0.37,146.36,0.89,0.0,0.0,0.99,3.83,0.84,0.0,1.95,0.23,2.87,2.99,2.38,0.15,12.7,0.09,-0.01,1.98,996.5,1.57,3.18,772.89,0.0,0.12,-0.19,0.0,0.0,-0.03,0.05,55.93,0.0,0.45,1.21,0.0,6.07,0.27,0.0,-0.03,0.0,0.98,0.3,0.63,2.99,0.16,0.19,0.0,0.0,0.0,0.0,2.01,480.39,0.59,-0.3,0.0,0.0,0.0,1.58,1979.36,0.85,3.01,0.26,0.0,0.47,-0.04,5.19,1.33,3.71,8.32,0.0,2.25,4.97,3.88,2.4,1.49,0.0,0.0,709.02,0.14,0.0,6.08,2.32,0.0,0.38,0.0,-0.33
t2,28.36,0.47,6.4,1.89,2.18,11.64,7.74,44.2,1.34,2.76,504.57,0.45,5.76,368.43,328.12,15.42,0.0,3.02,13.43,766.34,-2.04,0.68,1.22,1.4,-0.46,8.81,139.06,256.39,2.79,0.11,12.08,0.65,43.79,3.22,5.01,94.53,7.31,5.35,1.93,0.0,0.0,1.16,4475.17,2.92,10.64,113.69,6.74,0.0,32.34,149.64,2.93,0.01,0.45,4.93,0.4,13.12,11062.38,1.07,68.13,3.57,3491.08,2.92,0.11,6.91,1.6,0.94,2.88,11.1,0.0,559.36,4260.96,4.78,6.84,54.53,10.92,0.0,7.63,0.0,2332.02,-0.99,7.97,1.52,0.56,551.13,3.19,5.47,0.0,-0.13,30.52,32.55,112.42,7.05,17.53,187.04,19.32,0.36,4.91,-0.54,2.43,14.65,11796.08,8.21,26.62,0.25,830.12,0.99,123.3,81.69,21.12,-0.84,47.28,23.36,11.34,4.13,15.84,204.27,51.78,0.0,6.19,1.82,3.4,-0.17,65.65,0.82,6.33,294.79,1.71,0.57,466.09,6.93,0.0,0.0,-0.29,0.97,0.0,-0.09,0.9,0.0,12.08,10.32,22.44,0.07,5.28,54.09,1.96,187.68,0.64,3.69,0.55,29.41,0.0,44.79,0.0,0.0,23.72,0.0,1.36,0.21,0.0,1.75,20.17,2.43,4.41,0.06,22.47,40.52,2.78,0.0,12.03,1353.97,39.94,1.14,0.21,4.53,51.28,0.3,0.06,20.91,6.96,13.48,30.54,25.0,3.82,196.08,13.12,3.41,21.72,930.46,-3.54,11.99,1026.73,0.0,0.25,2.75,-0.7,1.05,0.61,6.9,411.76,0.3,8.53,0.75,1.6,40.97,10.92,1.15,0.5,-0.11,2.09,1.17,1.33,21.41,4.3,2.39,0.57,0.0,0.02,0.1,12.36,4371.95,7.3,0.03,0.36,0.55,7.82,3.15,7824.57,3.86,9.08,8.05,0.0,1.93,0.89,99.22,13.88,57.03,77.79,0.38,13.39,21.42,39.99,2.42,5.61,-0.06,-0.12,3827.43,22.16,0.0,104.66,5.98,-0.45,2.04,-0.15,23.63
t3,86.05,3.07,26.73,3.26,3.01,3.51,52.3,147.59,19.32,8.15,470.11,-0.16,14.47,1393.77,1354.16,27.67,0.0,29.55,51.93,1923.64,-30.31,3.67,0.54,2.14,10.76,75.36,157.93,266.46,15.09,0.34,89.17,15.87,20.28,6.0,21.1,244.36,42.07,13.37,4.48,-0.67,0.27,1.15,7393.23,11.98,49.06,302.96,2.11,0.0,127.12,665.26,-0.33,-0.26,0.45,11.87,3.98,39.58,15698.38,3.68,81.01,23.99,6025.94,16.3,1.59,8.79,3.2,5.83,3.59,72.58,0.23,958.12,1999.32,12.92,30.23,130.24,30.97,0.2,3.5,0.0,4572.79,16.98,29.37,19.2,1.91,1532.33,4.38,14.81,0.03,0.71,68.62,35.75,354.18,52.8,89.27,551.19,69.51,2.15,11.54,0.42,2.84,83.69,20152.57,41.94,53.21,1.8,846.03,1.88,267.63,314.59,89.54,33.71,153.71,67.58,25.65,0.75,16.45,447.12,53.68,0.0,25.85,13.7,33.09,0.47,206.85,3.54,16.65,1001.21,2.67,4.89,840.36,23.62,0.0,0.0,7.93,0.02,0.0,1.15,8.77,0.72,29.94,16.42,95.99,3.1,17.44,74.09,14.83,437.51,9.35,9.22,3.78,42.51,0.0,179.94,1.7,0.71,192.36,-0.31,24.94,7.19,0.0,3.87,90.29,27.31,22.14,0.7,51.91,97.47,2.27,1.71,57.69,2803.84,54.61,5.02,0.81,5.03,142.73,2.95,0.38,100.36,6.84,6.64,81.94,80.25,16.6,653.98,28.09,22.62,106.32,139.9,6.74,46.88,224.43,0.0,0.2,5.75,13.34,0.91,1.91,54.76,734.08,0.78,46.61,10.89,6.11,97.23,16.12,8.34,-0.12,1.93,0.36,14.79,18.86,139.66,13.55,17.51,2.63,0.0,0.0,0.37,30.75,11121.79,25.41,0.0,4.42,0.13,19.76,1.28,5459.4,14.42,28.58,22.68,1.52,16.43,9.27,237.28,33.65,200.52,265.99,7.07,46.22,236.76,134.12,2.88,39.91,3.68,6.52,3232.21,55.29,1.72,379.49,50.45,0.56,14.28,0.36,45.2
t4,149.87,11.67,130.54,19.75,9.35,1.06,205.8,108.93,14.32,29.11,152.08,0.19,71.02,1698.07,3851.04,21.8,0.1,41.7,54.57,1680.96,534.07,-1.44,0.38,1.69,28.73,130.61,104.89,89.29,40.28,6.45,443.79,26.76,4.44,31.91,30.8,209.95,139.87,15.55,11.83,7.0,1.36,7.29,3475.83,2.57,55.55,359.83,21.97,2.17,170.01,632.86,2.1,4.02,0.73,13.45,-0.08,37.87,8741.71,9.58,60.78,25.34,2954.68,23.14,2.85,36.09,1.38,13.18,30.23,304.72,0.0,586.95,487.06,77.84,91.19,131.91,44.92,0.32,10.41,0.0,2845.12,34.63,51.72,44.71,26.69,1334.8,13.57,9.59,0.03,6.44,47.86,43.48,368.55,151.87,183.93,558.71,140.03,0.02,12.84,5.78,4.52,195.77,15229.63,100.53,30.76,1.36,222.38,7.07,255.14,1566.93,145.67,52.68,197.23,97.81,52.72,18.35,2.16,364.35,45.85,1.33,51.42,41.86,68.73,5.9,478.4,11.16,64.81,909.0,14.8,41.5,444.35,74.9,0.04,0.57,28.88,0.0,0.0,1.76,31.6,0.16,62.54,35.56,99.87,16.33,34.31,54.87,48.32,393.21,64.12,2.9,11.54,21.36,2.33,575.6,4.32,4.07,500.73,2.14,77.83,5.8,4.33,0.44,159.59,141.71,122.53,0.0,156.34,87.02,6.48,18.85,63.96,2233.24,113.91,24.16,2.72,86.1,177.39,36.85,1.66,304.94,11.43,0.3,227.59,132.23,31.57,673.59,44.55,41.93,154.25,20.5,18.29,54.29,31.95,0.91,0.28,14.45,24.47,2.28,3.67,122.75,341.71,3.25,129.83,28.33,2.5,110.49,82.72,10.16,0.14,19.98,1.31,40.48,7.02,379.4,40.44,139.64,7.04,0.21,0.0,0.58,22.0,8839.02,60.83,-0.21,35.6,0.62,52.8,68.09,1753.32,50.51,75.42,66.84,8.96,31.88,50.11,170.96,112.72,266.28,171.41,10.18,73.66,1021.25,128.9,6.67,103.04,-1.81,33.4,947.78,166.15,9.22,395.13,75.19,2.94,27.01,20.09,41.12
t5,203.72,33.38,206.87,32.8,41.4,0.15,206.73,68.62,27.11,67.9,51.67,0.66,150.32,846.67,5746.27,7.46,1.18,37.7,76.3,648.94,229.74,7.18,1.42,18.12,32.56,52.82,41.9,18.61,63.44,25.62,1410.25,45.86,2.62,53.56,8.91,62.33,151.04,11.62,31.51,27.89,2.04,11.74,895.18,-0.42,23.72,259.93,35.52,6.08,60.81,212.73,3.36,8.29,0.0,21.95,3.2,8.18,2581.04,27.99,12.37,13.71,708.08,32.03,4.77,15.06,2.08,52.8,17.0,529.42,0.3,207.25,116.99,76.98,67.37,37.49,33.67,-0.48,7.82,0.29,921.78,48.5,71.72,76.77,88.37,524.59,30.23,13.77,0.46,9.51,35.59,13.95,186.32,315.57,65.54,376.98,102.41,2.44,15.46,10.4,4.67,236.72,6034.2,184.62,7.56,1.41,48.8,2.38,158.46,3586.77,71.14,112.14,111.55,75.37,63.91,31.67,0.0,133.57,20.63,5.17,19.38,41.96,128.65,1.84,741.2,20.24,150.09,301.8,64.6,58.08,135.91,103.52,1.17,0.23,38.11,1.35,0.0,1.17,72.1,0.8,90.4,29.26,48.18,33.03,22.67,26.31,37.99,163.19,70.42,3.57,23.39,11.83,1.04,787.08,8.5,1.73,658.31,0.69,43.41,27.42,8.0,3.09,69.3,173.6,222.44,0.0,375.39,27.47,3.01,25.95,45.01,903.4,48.84,37.22,1.68,157.12,89.56,59.2,4.69,627.15,26.45,0.0,284.9,83.73,57.62,269.03,20.92,31.45,104.04,4.06,-1.03,21.07,7.75,1.01,0.32,35.32,38.63,8.09,1.54,80.05,78.58,9.0,173.74,16.69,11.94,46.67,170.04,9.06,1.57,30.78,1.85,56.38,4.42,511.97,20.29,281.71,2.33,0.41,1.08,0.02,24.04,2967.11,202.26,0.0,51.55,0.33,94.88,98.74,435.61,25.32,77.1,116.64,6.79,65.7,100.59,75.28,160.38,149.95,48.81,28.01,59.1,1277.55,94.26,3.37,230.67,6.51,121.16,226.45,209.1,24.83,111.1,79.51,16.39,20.11,47.06,30.33
t6,150.8,48.39,159.6,41.24,20.09,0.0,143.89,26.01,11.49,52.04,12.62,1.21,144.7,241.35,4330.43,4.64,0.95,17.48,105.2,214.0,31.91,16.67,0.94,12.65,34.18,6.75,6.4,2.56,53.36,47.69,1418.29,39.2,0.5,56.17,2.99,8.31,109.18,4.91,40.66,9.03,2.56,10.44,248.35,0.04,22.62,182.31,20.06,8.56,19.55,38.45,0.1,25.57,-0.02,10.78,14.26,0.49,640.29,27.74,0.95,1.09,153.71,48.84,3.96,9.59,0.38,42.79,21.67,493.12,-1.16,47.22,26.29,28.6,30.65,11.27,21.11,15.71,5.84,-0.46,265.78,17.25,36.36,70.93,74.07,186.1,14.34,21.03,1.01,12.81,18.25,6.44,77.11,400.91,23.29,206.77,46.72,-0.09,9.61,12.58,2.88,134.68,1903.88,172.77,11.26,5.11,22.15,0.79,64.05,2563.16,33.97,53.29,34.32,32.23,44.89,49.54,0.6,28.31,11.96,3.5,6.04,20.76,84.38,-1.64,629.29,20.25,143.71,58.09,77.62,38.19,46.88,96.97,1.37,0.05,43.7,1.85,0.05,2.31,102.51,3.78,58.53,18.31,12.47,13.3,19.93,14.75,23.17,48.52,59.1,3.39,37.52,6.17,0.0,468.12,16.67,-0.57,361.93,4.76,14.08,45.29,19.67,-0.06,27.68,121.96,123.84,-0.03,469.7,11.22,-0.13,15.68,16.26,204.69,6.51,37.66,2.2,90.85,29.27,42.67,8.92,884.32,38.37,0.0,203.24,26.63,62.05,53.68,2.3,9.79,39.99,1.48,10.83,5.01,2.65,12.09,1.55,14.97,45.41,16.2,-0.47,9.02,15.82,6.09,162.49,7.24,6.71,13.6,248.26,1.85,15.46,36.42,3.45,54.47,2.18,367.93,4.03,197.31,1.61,0.12,0.0,8.84,6.57,760.65,332.84,0.45,40.53,-0.39,80.68,206.6,150.09,17.46,62.71,134.55,9.62,61.59,137.17,24.11,198.26,57.74,8.27,18.49,28.41,493.82,51.66,-0.07,324.72,6.66,104.6,51.25,183.47,8.03,15.58,63.58,19.61,10.29,59.54,11.86
t7,68.49,47.24,97.58,41.35,16.76,0.0,40.64,7.17,3.69,30.61,2.86,1.97,73.23,43.72,2097.57,2.39,1.86,4.82,115.75,54.34,2.62,6.79,0.0,8.36,30.03,2.37,2.63,1.25,29.34,47.22,601.09,18.67,0.0,40.79,0.2,11.0,51.67,1.31,22.24,2.66,8.6,11.36,42.53,0.0,10.67,131.77,5.07,21.61,10.67,6.39,0.0,2.33,2.95,1.39,2.86,0.47,165.17,21.73,0.82,0.72,46.06,33.69,1.19,5.43,0.0,12.67,5.69,201.11,4.31,5.81,3.53,8.16,9.48,4.38,17.42,3.23,2.08,0.56,70.81,11.97,17.11,28.38,22.82,82.85,6.53,10.78,4.09,21.79,10.26,1.82,17.51,271.14,2.46,116.13,8.38,2.17,2.0,3.13,0.0,82.45,534.12,134.77,6.82,2.61,8.54,1.01,22.78,855.79,11.47,17.53,14.88,18.84,13.18,37.49,0.09,6.21,2.74,2.44,1.74,11.64,47.62,-0.37,376.0,17.6,85.97,12.36,70.48,18.28,12.0,40.5,0.0,-0.09,22.35,1.27,0.0,4.25,42.09,0.46,39.98,1.18,6.41,1.08,14.17,2.86,9.1,9.24,14.36,5.26,23.21,2.76,0.0,139.14,11.07,2.18,164.23,2.49,4.42,21.51,13.12,0.03,16.88,48.42,46.62,2.11,307.64,1.0,0.88,21.23,9.21,34.21,1.56,28.86,0.0,53.4,5.49,22.36,12.39,643.14,10.38,-0.27,104.09,3.99,45.34,5.19,1.11,11.18,14.91,1.26,8.47,4.55,2.44,12.62,3.31,12.0,21.78,7.75,0.0,0.25,2.58,16.2,96.38,3.06,4.55,6.01,163.59,2.25,10.14,28.16,4.45,32.75,0.61,209.32,-1.56,66.38,4.55,0.17,0.11,10.56,2.56,189.23,238.96,0.51,13.7,2.79,55.15,188.52,41.64,9.41,27.26,96.88,21.12,29.32,93.03,6.34,115.69,8.9,3.37,27.42,10.22,134.99,16.3,0.34,226.14,15.0,34.66,23.5,69.17,13.62,3.51,19.41,20.57,6.88,28.06,1.61
t8,29.79,28.65,50.28,9.12,7.46,0.0,22.31,-0.11,0.24,13.02,2.53,0.07,39.24,8.52,735.15,0.27,0.13,4.92,95.68,21.7,0.45,3.74,0.0,0.9,16.4,0.0,-0.43,0.58,5.47,18.32,183.83,11.51,0.0,29.31,0.0,3.2,19.9,1.07,5.55,0.0,1.41,3.74,13.91,0.0,0.1,56.17,5.38,20.72,0.04,1.01,0.0,3.76,3.2,1.27,0.35,0.08,38.58,14.51,0.0,0.0,11.93,13.29,0.44,5.51,0.0,8.14,2.67,91.29,3.48,0.89,2.97,3.27,1.76,2.38,6.8,7.03,-0.21,0.17,14.67,1.72,6.88,16.46,13.26,28.4,0.34,8.55,3.11,5.84,3.64,0.67,4.36,124.4,4.5,40.26,5.27,0.2,1.85,0.61,1.24,38.92,142.74,61.29,0.15,6.48,2.81,0.12,6.55,190.05,6.08,2.68,2.44,2.35,6.97,48.14,0.0,0.4,0.09,1.05,0.0,8.65,13.85,0.1,163.36,0.79,18.86,3.52,30.22,10.06,1.11,14.27,-0.66,0.0,17.07,0.04,0.0,0.63,18.85,3.1,9.01,0.31,3.03,3.31,16.75,2.07,3.11,2.81,3.18,1.93,9.36,-0.34,0.0,42.06,9.95,-0.24,34.4,-0.02,0.46,7.69,6.61,0.0,3.98,11.2,21.16,7.52,132.45,0.45,0.8,7.73,5.35,13.4,0.35,6.37,0.0,12.99,0.41,6.74,24.18,268.81,2.16,-0.06,37.56,3.61,19.62,2.31,0.0,8.84,2.2,0.0,0.68,0.24,0.03,13.88,1.78,7.71,11.78,14.34,0.0,1.38,1.58,9.03,37.18,1.39,3.79,1.51,78.12,0.48,6.11,17.52,11.64,8.41,0.0,85.92,0.0,25.28,9.62,2.64,-0.15,4.78,0.0,31.86,136.73,0.0,10.17,2.07,30.39,131.14,16.71,2.23,8.29,36.62,11.41,14.28,30.58,2.65,57.16,0.03,0.23,27.7,1.98,31.59,6.36,0.12,136.16,7.67,7.08,7.38,8.53,2.43,1.07,13.59,12.54,9.83,10.79,0.17
t9,8.19,6.05,31.65,6.81,2.96,0.0,10.71,0.0,0.0,8.11,0.07,1.02,9.56,1.82,235.8,0.05,0.7,0.84,60.68,2.52,0.21,2.5,0.0,0.33,13.36,0.0,0.0,0.0,3.57,12.18,57.49,1.72,-0.12,16.23,0.0,0.13,4.37,0.0,0.13,0.0,1.29,0.77,3.42,0.0,-1.31,12.46,8.71,4.92,-0.12,0.26,0.0,1.99,0.3,0.54,0.0,0.0,8.23,3.31,0.0,0.0,2.6,9.1,1.46,1.12,0.0,3.5,2.46,15.74,1.4,-0.12,0.26,3.09,0.92,1.64,2.05,1.22,0.15,0.0,1.62,-0.02,4.12,0.32,6.34,5.52,1.71,0.16,0.0,1.94,-0.49,0.0,0.96,22.66,0.56,6.37,2.39,0.0,0.0,0.09,0.06,12.71,57.86,19.89,0.0,7.43,1.4,0.0,4.73,32.27,0.36,2.38,0.61,0.67,3.41,50.34,0.0,0.0,-0.09,0.01,0.0,0.64,11.01,0.0,58.23,0.78,6.48,1.33,14.81,1.47,0.3,5.48,0.0,0.0,9.15,0.32,0.0,0.45,-0.17,0.17,1.93,0.0,-0.19,0.03,8.07,0.0,0.15,0.43,0.54,0.0,0.67,0.03,0.0,19.7,0.0,8.84,7.57,0.11,0.0,4.94,8.46,0.0,-0.04,1.42,3.65,1.29,29.64,0.0,0.0,5.19,0.52,6.09,2.03,4.79,0.0,2.67,0.36,4.49,16.55,105.68,-0.48,0.0,6.27,0.11,6.67,1.13,0.0,6.15,3.63,0.12,0.0,0.0,0.0,5.25,0.41,5.97,1.14,4.5,0.0,0.65,0.0,11.0,2.98,2.02,7.61,1.4,31.48,0.01,7.75,6.77,3.7,4.69,-0.21,28.55,0.0,2.85,2.82,4.54,0.0,5.06,0.0,10.81,61.99,-0.07,-0.35,3.62,17.91,43.46,3.05,1.64,4.03,10.44,0.21,4.67,19.58,0.03,21.01,-0.36,0.0,8.97,-0.12,5.14,2.06,0.0,39.09,1.35,0.24,0.39,9.11,1.45,-0.06,5.76,5.12,9.43,0.78,0.15
t10,7.81,6.07,6.99,11.18,0.19,0.0,3.0,0.0,0.0,1.37,1.0,2.59,6.11,0.47,85.39,0.0,0.85,0.06,39.43,-0.39,0.0,0.0,0.0,0.0,6.37,0.0,-0.31,0.0,1.8,6.22,12.3,0.18,-0.54,4.03,0.0,-0.06,5.95,0.0,0.12,0.0,2.99,4.47,0.19,0.0,0.0,3.14,10.49,1.09,0.0,0.0,0.0,7.32,0.73,0.15,0.0,0.0,0.6,1.82,0.0,0.0,0.24,2.72,0.0,0.03,0.0,0.1,0.31,6.7,0.35,0.12,0.0,1.23,0.0,0.07,2.02,0.84,0.0,0.01,1.0,-0.26,3.21,0.0,1.43,0.22,1.59,0.0,0.0,0.25,0.0,0.0,0.0,26.86,0.0,1.74,0.96,0.0,0.0,0.07,0.0,5.82,18.29,9.63,-0.03,3.19,-0.04,0.0,0.22,8.37,0.0,0.12,0.53,0.06,0.42,22.54,0.0,0.0,0.0,-0.99,0.0,0.19,4.68,0.0,20.67,0.0,1.68,0.0,7.16,0.99,0.06,1.17,0.0,0.0,0.45,3.08,0.0,0.0,0.39,0.25,5.94,0.0,0.0,0.0,3.41,0.0,0.05,1.51,-0.07,0.0,-0.12,0.0,0.0,4.51,0.0,5.98,-0.81,0.0,0.0,3.8,0.38,-0.01,0.0,0.01,0.54,0.4,17.05,0.0,1.05,12.29,0.1,1.22,3.06,5.25,0.0,0.84,0.86,3.22,4.63,44.84,0.0,0.0,3.34,0.0,9.0,0.0,0.0,0.28,0.54,0.28,0.0,0.0,0.0,6.74,-0.15,0.95,0.0,-0.01,0.0,0.0,0.0,2.51,0.96,0.17,0.0,0.0,8.81,-0.02,0.0,1.29,1.0,0.23,-0.08,9.09,0.0,-0.21,1.39,3.26,0.06,1.11,0.0,3.15,28.33,0.05,0.01,3.86,7.11,19.09,0.51,0.24,4.18,1.4,0.0,7.11,15.35,-0.09,6.8,0.0,0.0,-0.42,0.0,-0.68,-0.05,0.0,8.84,3.36,-0.14,0.0,1.32,1.08,0.04,0.94,1.97,6.1,0.0,0.0
