t,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51,c52,c53,c54,c55,c56,c57,c58,c59,c60,c61,c62,c63,c64,c65,c66,c67,c68,c69,c70,c71,c72,c73,c74,c75,c76,c77,c78,c79,c80,c81,c82,c83,c84,c85,c86,c87,c88,c89,c90,c91,c92,c93,c94,c95,c96,c97,c98,c99,c100,c101,c102,c103,c104,c105,c106,c107,c108,c109,c110,c111,c112,c113,c114,c115,c116,c117,c118,c119,c120,c121,c122,c123,c124,c125,c126,c127,c128,c129,c130,c131,c132,c133,c134,c135,c136,c137,c138,c139,c140,c141,c142,c143,c144,c145,c146,c147,c148,c149,c150,c151,c152,c153,c154,c155,c156,c157,c158,c159,c160,c161,c162,c163,c164,c165,c166,c167,c168,c169,c170,c171,c172,c173,c174,c175,c176,c177,c178,c179,c180,c181,c182,c183,c184,c185,c186,c187,c188,c189,c190,c191,c192,c193,c194,c195,c196,c197,c198,c199,c200,c201,c202,c203,c204,c205,c206,c207,c208,c209,c210,c211,c212,c213,c214,c215,c216,c217,c218,c219,c220,c221,c222,c223,c224,c225,c226,c227,c228,c229,c230,c231,c232,c233,c234,c235,c236,c237,c238,c239,c240,c241,c242,c243,c244,c245,c246,c247,c248,c249,c250,c251,c252,c253,c254
t1,106.0,2.0,90.0,0.0,0.0,384.0,65.0,292.0,38.0,6.0,5859.0,0.0,78.0,1911.0,2221.0,173.0,0.0,91.0,74.0,4566.0,264.0,6.0,27.0,0.0,12.0,25.0,1071.0,2313.0,88.0,55.0,24.0,42.0,975.0,51.0,456.0,839.0,37.0,111.0,24.0,9.0,0.0,0.0,28732.0,86.0,32.0,734.0,19.0,0.0,271.0,376.0,16.0,0.0,0.0,38.0,1.0,278.0,201367.0,0.0,658.0,31.0,21961.0,30.0,5.0,6.0,193.0,18.0,15.0,26.0,0.0,4625.0,190121.0,34.0,28.0,227.0,93.0,17.0,41.0,0.0,17804.0,2.0,20.0,0.0,52.0,4845.0,25.0,49.0,0.0,17.0,107.0,523.0,534.0,25.0,235.0,1097.0,470.0,25.0,14.0,11.0,0.0,82.0,215522.0,141.0,162.0,0.0,12639.0,4.0,494.0,330.0,71.0,19.0,175.0,65.0,37.0,72.0,88.0,1180.0,860.0,0.0,17.0,13.0,31.0,8.0,215.0,0.0,6.0,1542.0,13.0,4.0,3309.0,38.0,0.0,0.0,3.0,0.0,0.0,0.0,13.0,0.0,72.0,181.0,97.0,1.0,5.0,516.0,42.0,1563.0,14.0,16.0,1.0,282.0,0.0,321.0,0.0,51.0,388.0,0.0,1.0,9.0,0.0,0.0,266.0,58.0,14.0,0.0,120.0,362.0,0.0,11.0,27.0,8458.0,526.0,14.0,0.0,63.0,312.0,23.0,0.0,127.0,94.0,221.0,66.0,36.0,0.0,782.0,181.0,9.0,128.0,88641.0,19.0,158.0,46988.0,0.0,0.0,9.0,15.0,0.0,0.0,62.0,2486.0,0.0,67.0,5.0,15.0,222.0,13.0,0.0,0.0,9.0,0.0,27.0,20.0,283.0,61.0,46.0,3.0,0.0,0.0,6.0,172.0,29383.0,141.0,0.0,0.0,0.0,26.0,15.0,190244.0,30.0,14.0,31.0,0.0,28.0,13.0,625.0,83.0,203.0,1270.0,0.0,143.0,21.0,220.0,20.0,59.0,6.0,0.0,36543.0,8.0,0.0,546.0,109.0,9.0,47.0,10.0,113.0
t2,837.0,42.0,550.0,62.0,60.0,586.0,292.0,2304.0,373.0,134.0,23961.0,0.0,433.0,21670.0,22715.0,970.0,0.0,769.0,583.0,38965.0,8518.0,226.0,7.0,41.0,173.0,569.0,5338.0,13471.0,423.0,220.0,1184.0,250.0,1809.0,391.0,1564.0,5844.0,527.0,480.0,148.0,107.0,6.0,18.0,196596.0,86.0,547.0,7752.0,111.0,31.0,3171.0,6831.0,21.0,0.0,1.0,168.0,53.0,1298.0,538523.0,70.0,3600.0,199.0,187289.0,111.0,8.0,110.0,630.0,57.0,80.0,719.0,0.0,30863.0,241174.0,937.0,356.0,2708.0,831.0,74.0,156.0,0.0,138677.0,79.0,389.0,96.0,589.0,32031.0,15.0,170.0,0.0,47.0,1451.0,2513.0,4827.0,984.0,1642.0,13347.0,2562.0,92.0,50.0,43.0,9.0,1074.0,629247.0,1117.0,1108.0,1.0,70038.0,54.0,5048.0,6051.0,1134.0,181.0,2019.0,1072.0,211.0,75.0,673.0,10628.0,1844.0,2.0,308.0,61.0,240.0,15.0,2631.0,2.0,137.0,17749.0,236.0,198.0,23122.0,628.0,0.0,0.0,154.0,7.0,0.0,5.0,45.0,3.0,1065.0,723.0,1031.0,129.0,187.0,3134.0,350.0,11419.0,401.0,99.0,34.0,1351.0,4.0,3137.0,11.0,531.0,3321.0,0.0,271.0,50.0,0.0,27.0,1844.0,1184.0,452.0,1.0,1051.0,2273.0,2.0,1.0,771.0,64976.0,2607.0,93.0,0.0,1305.0,2433.0,207.0,36.0,1013.0,424.0,662.0,917.0,1293.0,34.0,11586.0,585.0,147.0,1376.0,25210.0,200.0,876.0,47657.0,0.0,0.0,112.0,203.0,80.0,72.0,541.0,19565.0,5.0,306.0,43.0,270.0,2583.0,306.0,100.0,0.0,0.0,5.0,207.0,190.0,2680.0,479.0,490.0,169.0,13.0,0.0,26.0,794.0,243448.0,617.0,13.0,32.0,2.0,627.0,404.0,331169.0,282.0,166.0,408.0,8.0,196.0,231.0,4794.0,564.0,4228.0,8880.0,174.0,1543.0,361.0,2337.0,174.0,558.0,0.0,48.0,173784.0,765.0,2.0,6693.0,643.0,12.0,145.0,553.0,1388.0
t3,3037.0,320.0,3213.0,638.0,454.0,71.0,3082.0,6512.0,1129.0,695.0,18047.0,0.0,1397.0,73802.0,95940.0,1134.0,0.0,2510.0,1993.0,90328.0,80098.0,656.0,97.0,127.0,1393.0,2832.0,8753.0,12131.0,1576.0,372.0,9942.0,1533.0,845.0,915.0,1640.0,12292.0,2207.0,661.0,532.0,248.0,4.0,114.0,289656.0,76.0,1863.0,17507.0,812.0,84.0,8035.0,29594.0,135.0,128.0,24.0,256.0,0.0,1679.0,641823.0,136.0,4043.0,473.0,278403.0,269.0,0.0,795.0,274.0,148.0,732.0,5173.0,0.0,54532.0,95550.0,6681.0,2262.0,6758.0,2168.0,52.0,263.0,0.0,220261.0,619.0,1641.0,1330.0,2773.0,68737.0,41.0,444.0,0.0,99.0,3070.0,3142.0,19613.0,3702.0,4870.0,31898.0,5968.0,411.0,585.0,282.0,13.0,4341.0,936369.0,2640.0,1851.0,38.0,49067.0,22.0,11917.0,40296.0,5498.0,1504.0,7562.0,3474.0,664.0,223.0,1144.0,22621.0,2084.0,29.0,1387.0,337.0,1606.0,74.0,12203.0,23.0,1104.0,49622.0,982.0,355.0,36613.0,2764.0,7.0,0.0,463.0,50.0,14.0,17.0,295.0,7.0,3241.0,1680.0,3171.0,699.0,734.0,3582.0,1171.0,20548.0,1701.0,248.0,113.0,1657.0,0.0,15274.0,327.0,885.0,19195.0,26.0,2596.0,288.0,11.0,119.0,4846.0,5938.0,3082.0,109.0,4464.0,4001.0,145.0,88.0,2723.0,132861.0,4638.0,585.0,34.0,7357.0,8139.0,792.0,282.0,4496.0,865.0,427.0,5031.0,3877.0,307.0,34853.0,818.0,477.0,5083.0,3054.0,200.0,1711.0,8058.0,27.0,6.0,229.0,170.0,459.0,151.0,2802.0,30065.0,45.0,1879.0,329.0,385.0,6772.0,3460.0,620.0,87.0,21.0,19.0,537.0,444.0,11014.0,1980.0,4079.0,660.0,19.0,0.0,37.0,1175.0,546287.0,2786.0,30.0,115.0,18.0,2142.0,2468.0,202844.0,1363.0,911.0,1596.0,22.0,844.0,1187.0,11013.0,2065.0,16648.0,16819.0,539.0,3847.0,3873.0,7524.0,182.0,2947.0,87.0,406.0,119793.0,3694.0,47.0,17086.0,2546.0,124.0,941.0,2501.0,3581.0
t4,5834.0,1407.0,8077.0,1236.0,1002.0,3.0,10486.0,5644.0,1418.0,2064.0,6855.0,123.0,4633.0,80879.0,235169.0,1033.0,11.0,3032.0,5205.0,67845.0,92854.0,547.0,188.0,398.0,2624.0,5137.0,3605.0,3399.0,2799.0,795.0,44514.0,2411.0,221.0,1917.0,821.0,7494.0,4843.0,512.0,738.0,673.0,41.0,274.0,127630.0,74.0,2415.0,17950.0,2171.0,191.0,7663.0,26198.0,127.0,596.0,67.0,354.0,12.0,1166.0,310546.0,497.0,1838.0,742.0,108466.0,861.0,31.0,2349.0,137.0,614.0,1280.0,16117.0,17.0,28160.0,23673.0,11538.0,4818.0,5798.0,1977.0,58.0,677.0,0.0,107368.0,1401.0,2494.0,4696.0,5195.0,54969.0,325.0,901.0,0.0,610.0,2551.0,2092.0,20959.0,11175.0,6168.0,30382.0,6373.0,559.0,1152.0,288.0,39.0,11933.0,627385.0,6419.0,1257.0,237.0,11841.0,237.0,12211.0,153706.0,6835.0,4294.0,8445.0,5541.0,1165.0,549.0,507.0,14746.0,1638.0,144.0,1791.0,1118.0,5283.0,156.0,28837.0,140.0,3645.0,37694.0,1788.0,1196.0,17453.0,4994.0,17.0,2.0,1365.0,110.0,43.0,57.0,2420.0,4.0,4349.0,1830.0,4496.0,2001.0,1002.0,1505.0,1893.0,14303.0,2781.0,193.0,596.0,1070.0,0.0,44366.0,1105.0,525.0,49070.0,42.0,4926.0,585.0,58.0,30.0,6593.0,14479.0,8772.0,71.0,13205.0,4559.0,352.0,416.0,2716.0,94902.0,2861.0,1434.0,12.0,16596.0,9895.0,2144.0,868.0,15627.0,1748.0,109.0,11631.0,4588.0,1544.0,29461.0,986.0,529.0,6534.0,442.0,252.0,1380.0,1261.0,7.0,91.0,613.0,216.0,1081.0,220.0,5273.0,13456.0,113.0,5207.0,767.0,445.0,5434.0,8360.0,715.0,403.0,128.0,70.0,2206.0,387.0,22911.0,2150.0,14605.0,955.0,87.0,36.0,22.0,1066.0,369477.0,8802.0,57.0,837.0,64.0,6195.0,4845.0,62283.0,2020.0,2278.0,4125.0,141.0,2483.0,4829.0,8763.0,5465.0,21264.0,8033.0,874.0,5514.0,22991.0,7401.0,321.0,7914.0,343.0,2490.0,31997.0,8592.0,384.0,13990.0,4000.0,1148.0,1942.0,4601.0,2520.0
t5,5830.0,2688.0,11509.0,1776.0,1089.0,16.0,11301.0,1791.0,846.0,2770.0,2012.0,338.0,6399.0,36063.0,310773.0,714.0,18.0,2022.0,8900.0,23520.0,16995.0,301.0,284.0,830.0,2715.0,2559.0,1376.0,660.0,2782.0,1339.0,98601.0,2035.0,55.0,2985.0,166.0,2214.0,7292.0,131.0,1076.0,751.0,46.0,504.0,32149.0,54.0,1857.0,11861.0,2120.0,431.0,3265.0,7960.0,89.0,1195.0,7.0,1138.0,14.0,359.0,88543.0,1103.0,585.0,684.0,23593.0,1445.0,87.0,1800.0,86.0,1446.0,1012.0,28063.0,42.0,6595.0,4105.0,7030.0,3222.0,2601.0,1540.0,240.0,972.0,48.0,31770.0,1921.0,2537.0,4266.0,2824.0,22773.0,1278.0,707.0,202.0,1569.0,1459.0,817.0,10330.0,20027.0,2839.0,16058.0,3916.0,193.0,821.0,493.0,89.0,10422.0,237006.0,11466.0,534.0,297.0,2761.0,115.0,7058.0,225011.0,3294.0,5825.0,4476.0,3711.0,1665.0,1344.0,68.0,4913.0,919.0,322.0,1027.0,2051.0,6172.0,191.0,35493.0,561.0,8057.0,10263.0,2418.0,2284.0,4787.0,5356.0,22.0,81.0,1208.0,19.0,12.0,292.0,7635.0,27.0,3614.0,1485.0,2505.0,1634.0,1845.0,557.0,1446.0,4952.0,2926.0,66.0,1106.0,416.0,0.0,65219.0,1324.0,233.0,46273.0,78.0,1794.0,1229.0,617.0,126.0,4324.0,10376.0,11345.0,56.0,20633.0,1596.0,200.0,1409.0,1769.0,31802.0,1493.0,2139.0,22.0,13060.0,4747.0,2254.0,1418.0,37162.0,1714.0,10.0,15441.0,3019.0,2702.0,7987.0,789.0,807.0,4195.0,168.0,213.0,516.0,164.0,13.0,92.0,1105.0,707.0,1180.0,101.0,2063.0,3376.0,217.0,9877.0,726.0,811.0,1871.0,12519.0,470.0,735.0,599.0,222.0,2750.0,51.0,28485.0,678.0,19143.0,1254.0,25.0,38.0,199.0,690.0,112647.0,17004.0,13.0,2605.0,152.0,7006.0,8579.0,14332.0,1133.0,3196.0,7563.0,575.0,3977.0,9037.0,3965.0,10303.0,8232.0,2053.0,1283.0,2726.0,68626.0,3877.0,457.0,14952.0,435.0,7291.0,7167.0,9476.0,687.0,4679.0,3752.0,1854.0,2137.0,2697.0,1066.0
t6,3466.0,3014.0,9292.0,1464.0,1113.0,0.0,5926.0,610.0,336.0,2030.0,592.0,244.0,3974.0,9028.0,209687.0,263.0,38.0,832.0,8412.0,6514.0,1855.0,448.0,179.0,773.0,2695.0,551.0,457.0,304.0,1763.0,1743.0,79095.0,957.0,107.0,3446.0,45.0,578.0,5951.0,51.0,1356.0,273.0,190.0,937.0,8361.0,0.0,1267.0,7031.0,940.0,589.0,714.0,2091.0,4.0,801.0,34.0,996.0,0.0,62.0,22274.0,1476.0,332.0,177.0,5092.0,1436.0,272.0,703.0,38.0,1559.0,1275.0,20875.0,44.0,1770.0,817.0,2020.0,889.0,951.0,759.0,141.0,384.0,91.0,9368.0,1083.0,1294.0,1295.0,1395.0,7314.0,1146.0,527.0,503.0,1128.0,749.0,549.0,3291.0,20344.0,1089.0,6489.0,1949.0,210.0,445.0,502.0,198.0,5720.0,72000.0,10413.0,108.0,273.0,1231.0,53.0,3258.0,115794.0,1785.0,3414.0,1746.0,1473.0,1098.0,3470.0,0.0,1457.0,866.0,309.0,234.0,1791.0,3473.0,124.0,26525.0,652.0,7701.0,1980.0,3040.0,1517.0,934.0,3665.0,146.0,40.0,1528.0,2.0,0.0,242.0,8297.0,140.0,2160.0,834.0,1011.0,585.0,1506.0,148.0,597.0,1478.0,1850.0,2.0,1509.0,197.0,1.0,37792.0,584.0,39.0,20629.0,16.0,587.0,1555.0,1120.0,76.0,1429.0,3195.0,6178.0,8.0,21097.0,333.0,379.0,1857.0,578.0,7731.0,392.0,1613.0,35.0,5738.0,1569.0,1860.0,1814.0,48267.0,713.0,13.0,9986.0,1148.0,2866.0,2261.0,827.0,1187.0,1877.0,83.0,432.0,332.0,59.0,187.0,132.0,872.0,1158.0,587.0,37.0,548.0,704.0,726.0,8469.0,499.0,828.0,665.0,11500.0,106.0,543.0,2113.0,257.0,3289.0,22.0,20633.0,267.0,7128.0,685.0,0.0,19.0,292.0,344.0,25314.0,20610.0,0.0,2278.0,98.0,3223.0,12417.0,4100.0,587.0,1793.0,7093.0,678.0,3174.0,7608.0,1572.0,11407.0,2250.0,477.0,1040.0,990.0,65572.0,1650.0,166.0,17590.0,1063.0,4516.0,1859.0,4847.0,687.0,891.0,2242.0,960.0,1363.0,898.0,581.0
t7,2168.0,1171.0,4610.0,1579.0,980.0,0.0,1911.0,225.0,44.0,1150.0,92.0,368.0,2328.0,1771.0,85387.0,219.0,31.0,263.0,4491.0,1547.0,187.0,311.0,12.0,674.0,2086.0,86.0,183.0,102.0,1047.0,919.0,28705.0,425.0,82.0,1802.0,82.0,255.0,2809.0,185.0,583.0,82.0,291.0,408.0,1589.0,0.0,398.0,3446.0,230.0,133.0,67.0,412.0,0.0,260.0,62.0,397.0,0.0,10.0,5519.0,1179.0,165.0,32.0,1083.0,1000.0,122.0,361.0,24.0,1110.0,664.0,9424.0,3.0,364.0,191.0,582.0,194.0,211.0,242.0,118.0,146.0,135.0,2675.0,251.0,496.0,294.0,603.0,1899.0,577.0,261.0,152.0,360.0,366.0,120.0,744.0,9791.0,374.0,2509.0,1068.0,39.0,298.0,622.0,460.0,2713.0,21626.0,5766.0,0.0,387.0,424.0,105.0,1765.0,32244.0,629.0,1195.0,476.0,665.0,1003.0,4171.0,0.0,327.0,307.0,113.0,137.0,726.0,1742.0,99.0,14484.0,363.0,3221.0,354.0,2279.0,903.0,319.0,1498.0,77.0,0.0,894.0,0.0,0.0,245.0,3417.0,298.0,1055.0,144.0,151.0,88.0,1068.0,174.0,266.0,416.0,777.0,20.0,862.0,139.0,0.0,12575.0,163.0,133.0,5472.0,7.0,101.0,797.0,1229.0,1.0,395.0,787.0,1931.0,8.0,10583.0,96.0,143.0,1328.0,189.0,2598.0,46.0,785.0,41.0,1714.0,332.0,897.0,1071.0,34898.0,220.0,0.0,5087.0,300.0,2481.0,588.0,642.0,1095.0,579.0,19.0,515.0,189.0,36.0,1072.0,98.0,552.0,1081.0,223.0,1.0,137.0,175.0,979.0,4548.0,154.0,451.0,203.0,6260.0,159.0,99.0,2040.0,201.0,2252.0,36.0,10405.0,30.0,1915.0,193.0,8.0,0.0,201.0,231.0,6241.0,14004.0,0.0,1019.0,24.0,1058.0,11169.0,1373.0,130.0,721.0,2943.0,608.0,1867.0,3481.0,547.0,7788.0,438.0,150.0,696.0,564.0,23500.0,592.0,21.0,12606.0,1067.0,1319.0,540.0,1951.0,555.0,115.0,2010.0,289.0,914.0,216.0,107.0
t8,1254.0,211.0,1843.0,893.0,320.0,0.0,769.0,96.0,71.0,295.0,48.0,159.0,671.0,373.0,28498.0,105.0,25.0,68.0,2715.0,411.0,35.0,174.0,0.0,524.0,964.0,20.0,120.0,16.0,279.0,354.0,7382.0,205.0,10.0,399.0,6.0,64.0,1294.0,69.0,311.0,4.0,205.0,341.0,424.0,0.0,122.0,1144.0,374.0,43.0,0.0,55.0,0.0,87.0,199.0,210.0,16.0,0.0,1451.0,910.0,115.0,53.0,219.0,653.0,0.0,64.0,17.0,603.0,292.0,2447.0,6.0,35.0,53.0,44.0,1.0,61.0,60.0,65.0,25.0,40.0,747.0,68.0,151.0,106.0,130.0,605.0,285.0,54.0,94.0,174.0,173.0,33.0,122.0,3303.0,132.0,1429.0,552.0,21.0,75.0,232.0,301.0,1100.0,6193.0,2276.0,0.0,177.0,144.0,72.0,668.0,6810.0,342.0,244.0,78.0,313.0,465.0,2943.0,7.0,80.0,250.0,78.0,76.0,365.0,728.0,1.0,6222.0,131.0,1120.0,79.0,1263.0,287.0,42.0,521.0,0.0,0.0,1208.0,12.0,2.0,187.0,1020.0,429.0,451.0,56.0,0.0,10.0,338.0,44.0,62.0,84.0,182.0,212.0,360.0,65.0,0.0,3556.0,23.0,99.0,1168.0,0.0,1.0,471.0,175.0,0.0,156.0,389.0,626.0,0.0,4078.0,100.0,86.0,655.0,46.0,604.0,0.0,315.0,3.0,659.0,189.0,278.0,681.0,17677.0,206.0,0.0,2250.0,85.0,1288.0,51.0,430.0,807.0,141.0,0.0,449.0,36.0,39.0,710.0,34.0,181.0,894.0,96.0,2.0,42.0,81.0,1061.0,1610.0,37.0,280.0,71.0,2494.0,98.0,51.0,1081.0,124.0,1003.0,2.0,4304.0,0.0,573.0,78.0,0.0,0.0,93.0,55.0,1728.0,6540.0,0.0,181.0,6.0,385.0,6571.0,195.0,63.0,356.0,897.0,214.0,997.0,1353.0,164.0,3026.0,72.0,59.0,303.0,218.0,5753.0,177.0,0.0,5898.0,855.0,620.0,50.0,607.0,198.0,27.0,684.0,110.0,280.0,21.0,27.0
t9,819.0,169.0,582.0,281.0,134.0,0.0,259.0,3.0,13.0,75.0,17.0,54.0,346.0,57.0,8803.0,65.0,47.0,2.0,1116.0,152.0,3.0,210.0,0.0,34.0,616.0,5.0,48.0,3.0,97.0,159.0,2374.0,91.0,9.0,68.0,0.0,14.0,546.0,0.0,305.0,0.0,149.0,88.0,130.0,0.0,24.0,337.0,157.0,31.0,0.0,0.0,0.0,25.0,177.0,53.0,63.0,0.0,243.0,545.0,55.0,0.0,56.0,456.0,0.0,18.0,35.0,145.0,44.0,806.0,55.0,30.0,28.0,14.0,13.0,29.0,14.0,41.0,0.0,14.0,171.0,20.0,32.0,39.0,34.0,170.0,32.0,21.0,3.0,60.0,71.0,1.0,0.0,1023.0,71.0,384.0,153.0,1.0,0.0,89.0,216.0,347.0,1370.0,497.0,0.0,85.0,31.0,274.0,149.0,1059.0,73.0,45.0,0.0,128.0,101.0,1567.0,0.0,6.0,105.0,13.0,33.0,50.0,340.0,0.0,2126.0,30.0,355.0,78.0,566.0,153.0,1.0,191.0,0.0,0.0,724.0,0.0,3.0,35.0,402.0,312.0,152.0,45.0,0.0,16.0,76.0,0.0,2.0,32.0,135.0,76.0,51.0,31.0,0.0,1029.0,28.0,69.0,99.0,0.0,0.0,79.0,108.0,0.0,14.0,136.0,131.0,0.0,1382.0,0.0,52.0,152.0,5.0,194.0,0.0,62.0,5.0,212.0,171.0,198.0,329.0,6724.0,17.0,0.0,583.0,1.0,300.0,47.0,244.0,342.0,72.0,0.0,152.0,0.0,21.0,112.0,49.0,24.0,306.0,10.0,0.0,39.0,34.0,634.0,536.0,13.0,50.0,0.0,851.0,0.0,28.0,329.0,53.0,370.0,0.0,1326.0,0.0,229.0,0.0,37.0,0.0,1.0,8.0,386.0,1836.0,0.0,158.0,0.0,200.0,2977.0,33.0,2.0,100.0,346.0,28.0,116.0,318.0,71.0,1034.0,5.0,0.0,95.0,12.0,1137.0,67.0,0.0,2380.0,565.0,123.0,23.0,336.0,47.0,0.0,97.0,27.0,94.0,14.0,0.0
t10,194.0,32.0,307.0,57.0,31.0,0.0,78.0,0.0,0.0,0.0,0.0,90.0,55.0,2.0,2909.0,26.0,15.0,0.0,671.0,1.0,0.0,91.0,0.0,6.0,203.0,0.0,14.0,2.0,21.0,8.0,668.0,47.0,0.0,119.0,0.0,10.0,357.0,0.0,58.0,0.0,43.0,17.0,16.0,0.0,0.0,84.0,6.0,0.0,0.0,0.0,0.0,0.0,65.0,6.0,236.0,0.0,32.0,153.0,3.0,0.0,11.0,142.0,0.0,0.0,22.0,53.0,0.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,2.0,3.0,13.0,16.0,123.0,0.0,7.0,16.0,0.0,8.0,10.0,18.0,25.0,0.0,0.0,166.0,2.0,89.0,2.0,0.0,0.0,12.0,121.0,140.0,283.0,66.0,0.0,93.0,2.0,141.0,112.0,230.0,0.0,90.0,0.0,138.0,119.0,848.0,0.0,4.0,129.0,0.0,9.0,0.0,110.0,0.0,492.0,26.0,55.0,0.0,99.0,52.0,0.0,48.0,0.0,0.0,269.0,0.0,7.0,25.0,172.0,289.0,72.0,5.0,0.0,3.0,13.0,0.0,0.0,19.0,71.0,67.0,0.0,6.0,0.0,446.0,0.0,20.0,110.0,0.0,0.0,33.0,15.0,0.0,0.0,51.0,12.0,0.0,571.0,0.0,158.0,0.0,0.0,36.0,0.0,19.0,0.0,9.0,150.0,70.0,54.0,1995.0,27.0,0.0,103.0,0.0,80.0,4.0,50.0,177.0,44.0,2.0,36.0,0.0,0.0,6.0,0.0,0.0,94.0,66.0,0.0,13.0,1.0,288.0,71.0,11.0,6.0,0.0,214.0,0.0,22.0,201.0,24.0,70.0,0.0,566.0,0.0,125.0,0.0,38.0,0.0,9.0,0.0,32.0,482.0,32.0,33.0,0.0,197.0,1490.0,16.0,0.0,131.0,3.0,0.0,0.0,226.0,52.0,307.0,0.0,0.0,63.0,0.0,181.0,2.0,22.0,1338.0,380.0,12.0,0.0,86.0,4.0,1.0,51.0,0.0,0.0,0.0,0.0
