t,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51,c52,c53,c54,c55,c56,c57,c58,c59,c60,c61,c62,c63,c64,c65,c66,c67,c68,c69,c70,c71,c72,c73,c74,c75,c76,c77,c78,c79,c80,c81,c82,c83,c84,c85,c86,c87,c88,c89,c90,c91,c92,c93,c94,c95,c96,c97,c98,c99,c100,c101,c102,c103,c104,c105,c106,c107,c108,c109,c110,c111,c112,c113,c114,c115,c116,c117,c118,c119,c120,c121,c122,c123,c124,c125,c126,c127,c128,c129,c130,c131,c132,c133,c134,c135,c136,c137,c138,c139,c140,c141,c142,c143,c144,c145,c146,c147,c148,c149,c150,c151,c152,c153,c154,c155,c156,c157,c158,c159,c160,c161,c162,c163,c164,c165,c166,c167,c168,c169,c170,c171,c172,c173,c174,c175,c176,c177,c178,c179,c180,c181,c182,c183,c184,c185,c186,c187,c188,c189,c190,c191,c192,c193,c194,c195,c196,c197,c198,c199,c200,c201,c202,c203,c204,c205,c206,c207,c208,c209,c210,c211,c212,c213,c214,c215,c216,c217,c218,c219,c220,c221,c222,c223,c224,c225,c226,c227,c228,c229,c230,c231,c232,c233,c234,c235,c236,c237,c238,c239,c240,c241,c242,c243,c244,c245,c246,c247,c248,c249,c250,c251,c252,c253,c254
t1,0.83,0.0,-0.12,0.3,0.15,6.52,0.79,3.47,0.3,0.0,115.94,0.0,0.3,19.96,44.77,2.68,0.0,-0.07,0.87,85.05,-1.69,0.06,0.33,0.0,-0.03,0.49,21.67,40.63,1.21,0.0,1.69,0.09,24.07,0.41,2.61,12.72,0.71,0.53,0.15,0.0,0.0,0.0,549.87,0.56,2.0,9.04,0.9,0.0,4.31,9.55,0.0,0.0,0.0,-0.18,0.0,0.41,2022.37,-0.28,24.86,0.8,376.31,0.92,0.17,1.05,7.54,0.1,0.0,2.3,0.06,68.95,906.44,-0.09,0.69,3.56,1.46,0.41,0.54,0.0,282.07,1.21,0.0,-0.15,0.26,66.44,-0.03,-0.23,0.0,0.0,5.16,13.73,17.78,0.26,5.31,21.11,6.78,1.73,0.03,-0.1,0.0,-1.62,2040.3,0.11,4.8,0.0,84.28,-0.28,11.77,6.2,0.71,0.44,3.98,0.82,0.84,-0.07,1.93,22.66,9.28,0.0,-0.2,0.17,-0.33,0.05,1.26,0.0,0.75,20.27,-0.33,0.48,51.02,1.47,0.0,0.0,0.75,0.03,0.0,0.08,0.19,0.0,1.05,1.66,1.18,0.0,0.57,11.65,3.67,31.74,-0.07,0.1,0.0,3.06,0.0,5.59,0.57,0.25,10.97,0.0,1.81,0.2,0.0,0.24,5.22,0.27,0.21,1.45,2.72,8.62,0.0,0.05,1.09,179.51,8.48,-0.34,0.0,-0.3,5.85,0.32,0.0,0.61,-0.02,1.54,0.18,-0.45,0.15,19.11,5.56,0.44,3.91,838.89,0.57,0.32,708.9,0.0,0.21,0.13,2.66,0.0,0.47,0.06,56.56,0.0,0.12,0.43,0.23,3.47,0.24,0.3,0.0,0.09,0.36,-0.12,0.09,2.22,-0.02,0.09,0.24,-0.36,0.0,0.11,5.76,500.37,2.29,0.0,0.0,0.0,-0.86,1.31,2027.62,1.3,0.14,0.4,0.0,0.03,0.06,15.25,1.43,1.81,7.03,0.0,1.74,4.52,-0.12,0.92,3.57,0.0,0.0,756.25,0.53,0.0,4.13,1.86,0.0,-0.04,0.0,-0.04
t2,14.33,0.95,10.94,1.33,2.47,5.71,19.89,37.17,-0.57,0.44,589.77,0.12,5.38,353.58,369.13,22.51,0.0,13.13,1.69,772.29,-25.45,0.46,5.49,2.81,-0.6,14.58,120.04,272.36,6.07,0.24,23.49,4.42,36.74,3.67,19.74,105.46,8.84,-0.49,-0.79,0.9,0.15,0.84,4503.35,4.41,18.04,127.7,4.46,0.2,64.71,124.35,0.0,0.0,0.0,2.57,1.71,16.39,10988.58,0.57,94.32,10.53,3380.78,3.69,-0.42,0.82,7.03,1.13,1.16,9.86,0.85,554.1,4304.3,2.7,9.71,50.49,8.37,0.98,0.4,0.0,2332.51,2.23,8.93,0.16,1.92,584.91,0.79,10.62,0.11,1.03,24.2,41.62,115.83,10.6,33.21,203.81,26.55,3.81,5.85,3.55,-0.09,4.05,12080.05,9.69,22.87,0.29,765.84,2.24,67.93,34.8,19.29,-0.92,63.77,14.68,7.12,-0.98,7.66,174.18,50.38,-0.03,8.49,3.23,1.13,1.11,53.72,0.17,8.34,337.72,5.22,3.73,412.79,9.55,0.0,0.0,5.01,0.0,-0.06,1.53,-0.48,0.0,14.4,1.01,18.64,-0.43,6.68,41.07,9.99,203.58,2.61,0.05,0.67,45.83,0.0,20.78,-0.67,3.67,35.0,0.0,7.75,0.92,0.0,0.04,14.78,9.44,7.17,1.38,16.02,49.39,0.49,0.52,10.72,1272.06,41.41,-1.04,0.0,-0.47,42.14,8.39,0.15,24.55,-0.62,-0.72,11.67,26.77,0.91,242.28,19.25,8.46,22.97,898.39,0.87,10.63,1040.79,0.0,0.2,3.9,4.85,0.0,-0.09,3.34,375.31,-0.47,14.59,-0.85,2.72,41.41,7.91,6.19,0.0,0.37,0.19,6.1,1.61,22.43,10.86,5.4,1.64,5.81,0.0,0.0,16.9,4448.26,10.44,0.0,-0.08,0.2,7.19,0.99,7894.32,3.18,5.07,4.79,0.12,1.88,5.42,93.97,10.44,68.1,114.83,0.58,8.84,19.89,20.78,2.42,7.33,0.22,3.38,3964.31,16.12,0.0,108.9,16.27,0.7,1.5,0.12,19.55
t3,69.01,7.67,50.11,5.34,6.49,3.12,76.89,98.01,15.57,10.53,476.17,0.11,15.18,1319.49,1636.83,33.7,0.79,37.69,7.73,1933.38,101.84,3.67,2.39,4.35,8.02,65.88,141.43,220.5,21.6,5.42,173.79,6.8,22.68,15.18,35.13,232.97,34.33,1.61,4.02,2.11,3.41,0.47,7109.37,-0.15,23.8,295.53,9.44,0.8,194.41,633.1,1.29,1.9,0.4,4.38,3.4,19.16,15394.07,7.66,80.13,14.86,6009.84,8.04,4.96,3.97,10.3,5.84,7.77,16.26,0.53,1055.95,2037.6,15.79,35.19,137.06,34.98,0.93,3.81,0.0,4728.34,8.88,47.7,11.14,5.94,1345.44,1.58,10.0,0.52,2.41,59.45,39.35,335.31,30.89,136.84,616.64,37.64,4.21,16.33,5.51,0.72,58.52,20156.05,37.93,33.87,0.05,910.25,0.85,192.61,280.98,78.31,2.0,151.83,84.36,12.18,5.78,9.48,423.32,56.39,0.29,20.79,19.62,31.78,1.37,175.93,1.8,23.59,1041.34,9.79,15.23,722.42,28.71,0.0,-0.03,8.78,0.22,1.26,-0.5,8.87,1.29,34.66,1.48,108.23,5.64,8.79,39.26,11.46,454.63,29.18,0.01,10.48,43.45,0.0,147.9,-0.21,0.74,257.23,0.6,63.06,3.84,0.64,0.1,53.21,70.43,29.5,0.1,42.56,106.17,2.69,0.64,54.67,3113.03,93.02,3.59,0.13,21.52,177.68,7.01,6.56,93.43,2.34,-0.2,64.42,103.08,10.93,642.12,32.13,5.58,87.53,154.32,1.18,47.38,257.41,0.6,0.15,9.76,24.59,4.06,0.15,62.25,631.89,0.28,51.68,3.67,6.3,113.26,26.61,2.76,-0.18,2.38,0.34,25.38,3.77,130.77,25.2,10.78,9.67,0.33,0.0,0.52,30.2,11059.45,32.02,0.1,-0.06,0.31,24.7,18.21,5315.91,20.77,18.2,24.24,0.59,2.59,35.66,190.7,59.02,244.76,223.48,8.44,64.29,145.59,103.07,14.08,34.57,1.94,8.56,3237.3,77.82,4.42,339.93,48.94,3.89,9.73,-1.12,41.37
t4,126.84,15.01,155.51,19.94,8.99,0.3,138.69,118.9,8.59,28.06,181.92,4.52,81.96,1701.19,4159.64,30.13,2.79,58.94,43.64,1692.24,740.82,18.05,0.12,9.71,31.41,112.48,89.95,73.84,56.55,4.7,640.56,23.43,4.23,26.47,11.92,138.66,113.64,9.34,16.62,2.28,4.7,3.72,3475.64,2.77,52.33,345.66,23.27,2.58,146.06,739.91,1.37,3.92,0.0,11.2,5.64,51.96,8493.22,6.99,23.95,13.33,2860.35,35.73,1.21,17.96,3.93,10.44,12.26,126.66,5.56,574.7,543.91,88.8,74.91,118.09,43.32,3.83,3.67,0.32,2795.96,14.84,50.52,22.96,34.32,1300.53,16.74,8.0,0.75,18.57,61.48,51.77,383.9,154.02,193.8,546.28,113.44,10.59,18.6,11.98,-1.25,134.52,15314.32,86.19,37.57,1.01,247.33,0.72,217.81,1398.86,141.21,34.51,190.88,124.49,45.83,11.37,3.86,324.86,47.35,2.04,21.01,42.93,72.14,-1.27,502.3,6.85,29.74,881.59,25.89,21.8,402.25,59.68,0.01,0.0,15.07,0.14,0.47,0.26,49.51,0.66,44.91,11.81,106.9,8.72,11.45,40.31,39.88,417.2,38.96,-0.22,28.21,23.84,-0.15,576.19,12.78,3.84,567.34,1.17,94.24,15.4,0.47,4.77,131.88,210.5,123.61,0.36,95.66,66.94,0.7,2.66,79.93,2180.96,82.78,31.16,0.02,98.99,156.43,26.88,38.49,274.59,20.26,0.1,175.93,153.66,22.79,598.59,17.42,28.72,157.02,20.43,3.46,42.45,30.8,2.39,3.94,16.51,39.01,7.09,0.7,108.25,283.08,3.76,151.42,10.77,9.75,104.64,73.44,3.5,1.13,4.98,4.71,30.81,13.16,331.95,31.96,151.3,13.19,2.48,0.06,0.02,5.22,8796.42,82.76,0.99,18.51,1.91,49.76,65.95,1756.88,32.54,52.22,56.06,5.46,40.46,60.9,194.93,122.93,326.8,142.09,23.82,80.89,587.99,146.91,4.98,97.84,2.07,24.96,902.97,159.13,5.07,339.02,72.24,7.34,16.75,12.6,35.89
t5,191.22,50.71,240.86,33.95,32.36,0.0,197.02,60.89,24.32,58.12,50.21,2.13,88.19,867.47,5911.84,14.92,0.15,25.13,68.4,657.15,199.59,20.8,-0.33,24.59,48.6,53.42,23.67,11.85,49.69,27.54,1429.57,29.13,7.02,29.13,2.95,49.26,164.72,22.8,25.86,5.48,4.17,7.86,849.22,4.33,31.01,315.88,19.07,2.81,31.64,232.26,-0.03,1.94,2.34,16.83,10.22,41.19,2654.02,38.3,11.85,8.32,753.04,45.68,11.38,19.81,1.25,27.49,16.92,279.27,4.1,119.23,127.36,129.16,68.91,44.3,24.46,5.46,7.35,1.58,836.41,21.4,45.21,60.97,87.79,588.48,41.35,10.84,0.47,12.4,18.52,29.63,201.67,386.4,90.47,304.27,113.43,0.51,12.05,19.84,6.06,270.95,6329.94,250.27,34.19,3.18,72.47,-0.13,187.02,3393.82,86.47,90.78,89.82,75.94,51.46,35.2,1.07,95.84,18.78,1.28,12.5,46.73,109.02,2.33,613.34,13.23,117.83,256.16,57.44,48.78,151.5,97.47,1.31,0.0,21.41,0.74,0.85,7.28,124.46,0.54,56.63,20.81,46.6,8.06,23.78,25.15,38.68,138.75,71.02,12.69,31.08,24.31,0.14,735.87,19.74,15.19,623.38,1.72,35.7,26.01,5.81,3.57,110.18,192.05,194.28,0.86,301.06,30.9,1.96,15.22,23.57,831.77,37.38,34.7,0.21,153.16,73.67,39.55,30.47,638.84,5.09,-0.01,271.64,74.66,45.35,230.7,16.11,55.79,138.21,4.29,4.44,24.84,2.24,8.55,7.47,12.93,39.55,5.83,0.09,42.17,75.7,4.86,192.76,9.46,15.62,51.6,173.91,4.17,5.23,21.3,3.01,39.31,4.76,525.92,26.38,322.74,12.53,0.27,0.25,12.52,8.24,2983.38,269.67,-0.13,33.62,0.01,133.95,122.36,428.23,39.62,50.61,136.11,4.09,62.43,152.84,80.16,226.57,149.9,48.43,27.67,54.98,1208.79,114.75,0.14,212.41,1.88,97.27,217.8,214.35,20.02,107.61,71.5,37.57,35.86,41.73,25.94
t6,145.13,42.36,190.64,26.17,18.95,0.0,108.5,19.71,25.26,51.66,10.75,0.12,82.29,286.47,4165.65,15.34,0.68,10.5,99.88,208.54,23.36,18.25,0.57,14.32,50.02,6.69,17.34,6.17,46.41,35.89,1221.53,40.43,1.45,39.54,4.7,11.75,132.41,14.69,29.94,19.21,1.35,9.87,222.64,2.2,22.58,213.48,27.39,9.76,18.16,53.94,0.42,8.42,-0.23,1.29,2.87,17.95,642.75,39.35,-0.42,2.52,159.29,31.46,5.66,11.03,0.26,39.65,19.33,460.51,1.28,26.18,24.96,60.69,16.02,15.88,21.05,2.88,17.62,0.0,194.85,11.16,28.11,31.19,63.5,134.38,27.4,6.79,1.19,10.59,1.74,14.83,84.32,399.71,11.87,166.35,58.33,0.05,7.45,6.33,2.67,169.07,1848.87,251.43,8.08,4.36,11.86,3.42,91.44,3108.82,26.69,69.37,27.85,28.18,33.24,59.56,0.0,32.81,3.98,2.83,6.91,26.33,97.99,0.83,592.14,16.94,154.76,62.52,88.51,47.61,30.47,61.66,5.04,0.49,36.11,0.14,0.52,3.88,120.25,1.11,51.59,26.93,21.18,13.93,42.08,7.53,12.32,35.79,38.12,8.74,18.39,9.96,0.36,537.32,14.64,9.46,283.06,1.57,8.62,34.48,9.02,4.35,45.67,72.36,148.79,0.93,455.52,9.38,5.24,25.19,8.42,247.17,6.05,27.2,2.83,90.98,33.0,41.95,24.78,945.79,9.68,0.0,193.77,26.85,77.89,67.16,9.56,29.4,58.4,2.31,5.48,7.09,2.7,10.09,3.16,16.76,23.74,29.75,0.25,7.46,22.91,9.67,167.11,3.04,15.43,14.23,254.06,1.9,11.49,35.07,3.45,70.55,4.3,449.49,5.8,226.66,3.98,0.46,0.03,13.47,4.51,794.62,336.95,-0.03,40.94,1.31,101.12,163.44,120.08,30.06,46.59,158.31,7.06,39.08,144.9,25.23,210.78,35.19,11.13,23.35,23.62,779.76,19.22,3.38,289.07,7.84,97.34,59.97,114.87,23.09,21.65,49.87,76.15,30.59,70.33,10.92
t7,89.32,29.68,92.41,28.12,14.41,0.0,36.16,8.14,7.38,30.24,1.76,-0.03,76.06,91.21,1620.11,5.97,2.11,4.58,128.38,49.75,1.32,7.14,0.14,13.87,40.51,0.78,10.87,0.38,30.97,34.95,465.18,32.01,0.0,39.57,-0.15,6.29,64.73,7.67,22.07,6.08,5.48,6.33,45.96,0.0,9.96,81.24,15.5,17.03,2.98,5.04,-1.14,3.33,1.11,7.51,0.1,6.97,182.87,33.64,0.6,4.09,38.41,20.67,0.66,7.66,0.28,30.08,13.69,361.02,0.48,7.68,3.35,15.84,5.82,5.06,7.93,3.54,15.57,0.15,69.36,13.85,14.76,39.99,36.2,51.66,15.62,6.24,8.18,15.95,4.32,5.85,29.34,197.99,1.59,79.83,26.78,0.0,4.21,0.82,0.41,98.99,536.53,104.27,0.57,9.79,8.75,8.5,44.02,968.33,17.17,51.31,6.96,3.72,18.6,56.43,0.0,13.94,0.89,3.48,14.37,3.74,41.28,0.0,325.94,16.96,88.84,9.85,86.06,18.61,9.42,33.17,0.27,3.65,16.48,2.25,1.12,5.04,51.76,4.56,31.92,15.19,3.85,16.86,24.38,0.53,10.03,7.79,19.03,1.93,33.48,2.18,0.0,204.08,6.32,6.36,82.91,0.68,0.68,19.94,16.53,1.29,14.63,25.9,72.48,5.94,333.67,2.16,2.84,22.7,4.42,60.58,12.7,16.97,0.98,39.31,9.46,21.76,9.87,659.47,10.92,0.0,102.89,6.97,48.03,9.45,3.15,15.28,27.82,1.72,3.23,-0.11,0.69,12.01,0.29,11.55,12.45,7.89,0.0,6.09,10.62,22.21,95.44,3.06,10.16,2.82,172.98,2.49,8.11,60.09,7.57,36.45,0.57,212.9,4.41,64.0,-0.42,1.04,0.0,4.87,1.1,204.45,173.99,2.75,19.98,1.28,36.74,144.02,38.1,8.98,26.22,77.63,3.45,14.63,53.2,11.76,105.19,14.03,0.48,13.74,11.34,218.92,11.16,0.21,221.91,7.03,34.43,16.79,38.39,24.73,8.33,43.63,23.16,27.7,30.95,2.38
t8,50.93,20.03,39.99,27.82,7.27,0.0,13.1,0.8,7.29,14.57,0.05,0.3,32.25,24.98,542.97,0.13,3.12,1.08,146.91,30.36,3.39,0.04,0.0,9.33,15.36,0.09,1.42,0.51,8.57,18.44,144.07,12.47,0.0,33.17,0.03,3.07,31.31,12.26,5.05,-1.2,2.5,4.64,11.54,-0.03,2.18,24.93,13.64,6.39,0.29,5.21,3.03,2.07,1.94,4.16,1.13,0.1,43.97,23.86,2.23,0.38,10.69,23.74,0.0,5.79,0.0,18.35,9.58,179.3,0.03,4.35,1.93,4.74,0.25,0.72,3.81,2.41,7.1,0.0,31.83,6.53,5.22,25.11,5.53,10.33,1.2,5.29,6.64,4.1,2.86,0.09,8.8,77.69,-0.38,34.3,4.51,-0.03,0.25,0.0,2.59,30.54,158.16,60.95,0.0,4.1,2.08,8.45,3.88,205.34,3.18,24.94,3.67,7.01,3.51,43.51,0.0,2.29,0.23,6.7,3.55,4.5,17.5,0.05,172.92,1.55,48.01,1.92,31.24,4.63,1.21,11.99,0.0,0.23,10.92,4.72,1.47,1.11,6.04,0.22,22.34,17.05,-0.47,3.32,11.88,0.75,8.38,1.78,6.74,6.59,5.98,0.87,0.0,66.42,-0.16,1.59,40.22,-0.45,0.0,9.27,3.87,0.0,6.8,7.27,13.67,2.58,156.87,-0.06,1.51,17.25,4.26,18.75,0.06,20.65,-0.26,7.97,2.28,17.72,12.56,320.22,0.78,0.0,37.35,2.53,10.56,4.47,0.76,12.92,2.24,0.0,1.59,0.06,-0.2,0.71,0.0,11.88,6.56,0.32,0.0,2.52,2.79,25.01,54.23,2.07,3.58,0.0,58.3,0.98,5.27,21.47,2.41,25.07,0.0,99.46,0.18,27.85,0.43,0.15,0.05,0.1,0.37,52.02,101.32,1.08,3.25,0.14,21.07,65.55,17.22,2.5,19.45,29.96,13.41,7.54,17.52,3.54,59.67,2.21,0.29,9.22,8.14,49.96,2.18,0.0,102.15,14.69,4.53,2.69,11.43,29.21,-0.37,20.64,6.09,11.21,4.26,-1.44
t9,19.42,7.11,25.02,7.91,0.58,0.0,6.84,1.86,2.86,3.31,0.0,0.06,7.92,5.72,223.29,-0.09,0.99,0.0,65.31,10.0,0.0,0.59,0.0,3.25,10.08,0.28,0.0,0.08,5.07,1.25,39.22,5.6,0.0,20.03,0.0,1.28,10.18,7.24,2.62,1.86,1.76,-1.4,5.83,0.0,-0.5,6.89,4.27,0.88,0.0,1.52,0.53,0.02,1.81,0.15,0.0,0.0,12.71,17.5,0.0,0.01,0.82,14.49,0.0,0.62,0.0,1.9,11.69,46.17,0.0,1.62,1.12,0.48,0.33,1.26,0.1,1.01,-0.22,0.2,5.06,3.3,0.69,7.34,5.66,2.29,0.72,1.57,4.75,0.26,0.27,0.19,2.44,36.34,-0.09,4.9,0.91,-0.27,0.0,0.51,2.17,14.47,59.03,16.11,0.0,0.94,1.3,0.98,4.71,23.28,0.0,6.42,0.04,0.18,3.94,33.7,0.0,0.17,0.0,4.2,2.14,0.2,3.86,0.0,82.01,2.07,12.37,0.2,14.33,2.59,0.25,0.35,0.0,0.0,8.42,1.08,0.0,-0.19,2.01,-0.37,17.46,6.0,0.05,0.47,6.78,0.0,1.13,0.19,-0.38,5.38,3.0,0.0,0.0,20.38,-0.19,2.38,12.58,0.0,0.0,4.41,3.31,0.0,0.28,1.91,2.23,0.0,78.72,0.48,0.32,13.98,-0.48,10.33,0.0,7.55,0.0,9.95,0.49,2.58,5.46,128.31,3.83,0.0,27.03,0.93,3.49,1.17,0.83,1.63,0.26,0.21,0.0,0.0,-0.13,1.03,0.0,11.13,2.78,3.22,-0.03,0.15,0.57,5.59,14.84,-0.7,4.41,0.0,17.67,6.09,2.1,21.54,2.17,8.29,0.0,43.93,0.0,8.46,1.4,-0.02,0.0,0.52,-0.06,19.26,44.9,4.13,2.18,0.23,4.31,46.45,3.14,0.06,4.3,14.68,0.28,5.16,2.35,0.8,11.67,0.0,0.0,6.81,0.11,11.93,1.31,0.1,11.63,9.69,2.28,0.75,2.45,2.85,0.71,3.98,1.12,4.45,0.15,1.15
t10,12.26,0.0,11.33,3.63,0.4,0.0,1.54,0.01,-0.32,-0.15,0.2,0.04,2.44,3.76,66.01,0.0,0.08,0.0,44.04,1.99,0.0,0.0,0.0,2.41,1.27,0.0,0.0,0.0,-0.16,3.32,16.97,0.16,0.0,6.29,0.0,0.0,3.0,2.19,0.04,0.0,0.0,1.91,4.78,0.0,0.0,1.54,0.03,0.31,0.15,1.4,0.0,0.0,1.42,0.0,0.0,0.0,5.08,1.37,0.02,0.0,3.4,4.02,0.0,0.0,0.0,-0.06,4.55,47.32,0.0,0.07,2.38,0.0,0.0,5.63,0.24,1.0,0.0,0.76,1.15,2.65,1.22,4.91,1.68,0.49,-0.22,0.0,-0.07,0.35,0.0,0.25,1.72,9.98,0.0,2.18,-0.18,0.0,0.0,0.15,2.42,2.58,21.59,6.72,0.0,-0.18,0.71,5.05,3.18,10.25,0.0,2.29,0.0,0.33,1.81,9.9,0.0,0.0,0.0,0.15,1.22,0.32,0.32,0.0,28.09,8.51,6.92,0.0,10.45,1.55,0.05,1.12,0.0,0.0,-0.01,0.0,0.0,0.0,4.32,0.05,11.78,-0.29,0.0,0.0,2.22,0.0,0.2,0.5,0.01,0.19,0.22,1.08,0.0,9.43,0.0,0.11,0.79,0.0,0.0,0.64,3.28,0.0,-0.06,1.21,0.08,0.0,23.15,-0.06,1.14,0.97,-0.39,2.18,0.0,0.89,0.0,0.08,0.0,-0.23,4.8,40.29,7.87,0.0,16.76,0.0,4.25,-0.21,-0.31,1.27,1.82,0.0,0.05,0.0,0.0,1.1,0.0,5.52,0.76,0.0,0.0,0.51,0.0,5.02,11.2,1.36,0.0,0.0,9.34,-1.02,0.0,5.85,1.74,2.32,0.0,9.8,0.0,1.54,0.84,0.0,0.0,3.2,0.0,2.27,21.84,1.55,8.41,0.0,0.4,17.55,1.06,0.0,-1.3,3.05,1.2,0.4,-0.49,0.0,8.57,0.1,0.0,1.53,0.0,1.1,0.0,0.0,9.39,3.74,0.0,1.27,2.13,-0.13,0.03,0.7,0.25,0.33,0.1,0.15
