t,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51,c52,c53,c54,c55,c56,c57,c58,c59,c60,c61,c62,c63,c64,c65,c66,c67,c68,c69,c70,c71,c72,c73,c74,c75,c76,c77,c78,c79,c80,c81,c82,c83,c84,c85,c86,c87,c88,c89,c90,c91,c92,c93,c94,c95,c96,c97,c98,c99,c100,c101,c102,c103,c104,c105,c106,c107,c108,c109,c110,c111,c112,c113,c114,c115,c116,c117,c118,c119,c120,c121,c122,c123,c124,c125,c126,c127,c128,c129,c130,c131,c132,c133,c134,c135,c136,c137,c138,c139,c140,c141,c142,c143,c144,c145,c146,c147,c148,c149,c150,c151,c152,c153,c154,c155,c156,c157,c158,c159,c160,c161,c162,c163,c164,c165,c166,c167,c168,c169,c170,c171,c172,c173,c174,c175,c176,c177,c178,c179,c180,c181,c182,c183,c184,c185,c186,c187,c188,c189,c190,c191,c192,c193,c194,c195,c196,c197,c198,c199,c200,c201,c202,c203,c204,c205,c206,c207,c208,c209,c210,c211,c212,c213,c214,c215,c216,c217,c218,c219,c220,c221,c222,c223,c224,c225,c226,c227,c228,c229,c230,c231,c232,c233,c234,c235,c236,c237,c238,c239,c240,c241,c242,c243,c244,c245,c246,c247,c248,c249,c250,c251,c252,c253,c254
t1,58.0,3.0,65.0,0.0,4.0,340.0,148.0,206.0,36.0,17.0,5789.0,0.0,191.0,2000.0,2039.0,152.0,0.0,60.0,6.0,4722.0,508.0,24.0,8.0,0.0,3.0,86.0,898.0,2468.0,9.0,10.0,93.0,4.0,1023.0,20.0,166.0,667.0,10.0,15.0,8.0,0.0,0.0,11.0,29303.0,17.0,89.0,825.0,27.0,1.0,214.0,339.0,33.0,0.0,0.0,7.0,0.0,210.0,206461.0,6.0,836.0,29.0,21451.0,5.0,0.0,21.0,191.0,0.0,22.0,29.0,5.0,3655.0,185882.0,20.0,20.0,290.0,191.0,1.0,6.0,3.0,16632.0,0.0,23.0,6.0,6.0,3757.0,4.0,43.0,0.0,0.0,119.0,383.0,534.0,16.0,157.0,1395.0,293.0,181.0,21.0,18.0,12.0,50.0,214163.0,38.0,126.0,0.0,12279.0,2.0,661.0,351.0,88.0,8.0,214.0,99.0,10.0,92.0,213.0,1106.0,987.0,25.0,7.0,0.0,5.0,12.0,263.0,0.0,4.0,1200.0,0.0,7.0,3326.0,41.0,0.0,0.0,35.0,0.0,0.0,0.0,29.0,0.0,87.0,32.0,164.0,4.0,23.0,258.0,0.0,1310.0,13.0,21.0,22.0,183.0,0.0,322.0,4.0,24.0,363.0,0.0,23.0,56.0,0.0,17.0,127.0,41.0,18.0,0.0,292.0,286.0,3.0,0.0,34.0,9142.0,393.0,4.0,0.0,0.0,297.0,9.0,1.0,141.0,38.0,173.0,61.0,84.0,4.0,570.0,113.0,8.0,149.0,85977.0,0.0,92.0,42234.0,0.0,0.0,0.0,2.0,31.0,4.0,50.0,2792.0,0.0,26.0,56.0,6.0,221.0,18.0,0.0,0.0,0.0,44.0,39.0,12.0,219.0,10.0,78.0,38.0,1.0,0.0,0.0,216.0,30634.0,26.0,0.0,0.0,0.0,7.0,46.0,191636.0,37.0,27.0,5.0,0.0,17.0,0.0,619.0,121.0,265.0,1154.0,1.0,186.0,25.0,104.0,49.0,25.0,1.0,70.0,37519.0,25.0,0.0,495.0,137.0,0.0,14.0,0.0,17.0
t2,600.0,49.0,998.0,64.0,8.0,579.0,953.0,2317.0,93.0,161.0,24663.0,0.0,752.0,24269.0,25038.0,768.0,0.0,367.0,145.0,39262.0,17001.0,204.0,1.0,11.0,181.0,680.0,5434.0,13249.0,306.0,66.0,2249.0,22.0,1682.0,82.0,1097.0,4848.0,153.0,116.0,23.0,0.0,2.0,12.0,206011.0,87.0,940.0,7279.0,391.0,3.0,3080.0,6001.0,149.0,2.0,0.0,73.0,130.0,1351.0,534221.0,84.0,4093.0,198.0,179362.0,64.0,0.0,151.0,807.0,7.0,36.0,493.0,0.0,30884.0,233485.0,773.0,262.0,2711.0,1062.0,7.0,33.0,209.0,127752.0,218.0,425.0,110.0,32.0,30587.0,3.0,374.0,38.0,73.0,981.0,1860.0,7114.0,649.0,1608.0,14238.0,1207.0,254.0,161.0,47.0,12.0,655.0,620971.0,594.0,863.0,0.0,68708.0,97.0,5347.0,5231.0,867.0,237.0,2504.0,1352.0,247.0,298.0,1307.0,11178.0,3307.0,147.0,497.0,140.0,242.0,53.0,2634.0,7.0,179.0,17371.0,14.0,90.0,23392.0,334.0,0.0,0.0,198.0,27.0,0.0,2.0,202.0,1.0,1122.0,282.0,1439.0,21.0,162.0,2007.0,192.0,11107.0,311.0,180.0,105.0,1060.0,0.0,2960.0,109.0,142.0,4420.0,0.0,418.0,41.0,29.0,87.0,1713.0,727.0,767.0,8.0,1371.0,3158.0,90.0,11.0,801.0,63565.0,2294.0,58.0,13.0,319.0,3024.0,45.0,42.0,1007.0,240.0,867.0,531.0,862.0,105.0,10824.0,711.0,80.0,982.0,24554.0,218.0,1215.0,47337.0,61.0,5.0,53.0,79.0,32.0,26.0,753.0,20890.0,0.0,665.0,91.0,34.0,2749.0,582.0,69.0,0.0,149.0,131.0,172.0,100.0,2527.0,404.0,1336.0,283.0,80.0,0.0,50.0,652.0,247077.0,216.0,0.0,16.0,24.0,219.0,478.0,328367.0,237.0,130.0,192.0,1.0,352.0,86.0,4764.0,914.0,5255.0,10751.0,85.0,1093.0,1051.0,1740.0,270.0,180.0,58.0,514.0,171597.0,566.0,10.0,6160.0,752.0,0.0,106.0,24.0,1014.0
t3,2812.0,195.0,4204.0,421.0,148.0,116.0,3697.0,5487.0,743.0,752.0,19760.0,45.0,3185.0,77304.0,109803.0,1505.0,0.0,1878.0,1236.0,87980.0,104821.0,250.0,7.0,66.0,1103.0,3835.0,8077.0,11363.0,1664.0,210.0,12596.0,269.0,776.0,478.0,1556.0,12162.0,1269.0,215.0,212.0,9.0,2.0,130.0,298474.0,81.0,2795.0,16783.0,1376.0,0.0,8230.0,28172.0,70.0,16.0,17.0,96.0,530.0,1971.0,631087.0,330.0,4414.0,885.0,276539.0,826.0,18.0,681.0,535.0,147.0,441.0,3185.0,0.0,54620.0,91533.0,6363.0,1853.0,6739.0,1821.0,32.0,125.0,321.0,219520.0,726.0,1709.0,566.0,341.0,71235.0,159.0,689.0,156.0,289.0,2752.0,2444.0,18720.0,2693.0,5970.0,34711.0,4402.0,274.0,573.0,309.0,28.0,3976.0,934750.0,2105.0,1780.0,4.0,50268.0,298.0,12869.0,35115.0,4765.0,845.0,8046.0,4449.0,1333.0,711.0,682.0,23780.0,3440.0,182.0,1982.0,804.0,1797.0,137.0,10273.0,24.0,966.0,49097.0,53.0,612.0,36984.0,1557.0,0.0,0.0,635.0,198.0,15.0,25.0,2261.0,2.0,3166.0,1380.0,4172.0,513.0,751.0,3222.0,1102.0,22651.0,1659.0,800.0,278.0,1764.0,0.0,10560.0,248.0,188.0,18637.0,6.0,2416.0,333.0,466.0,127.0,5984.0,4821.0,3733.0,23.0,5143.0,6160.0,265.0,60.0,2826.0,133008.0,4531.0,290.0,50.0,3637.0,9252.0,348.0,110.0,6329.0,1326.0,467.0,3102.0,3781.0,483.0,36455.0,2272.0,481.0,4105.0,3706.0,552.0,2111.0,9340.0,308.0,3.0,239.0,405.0,103.0,15.0,3829.0,29170.0,34.0,2148.0,411.0,276.0,6782.0,2921.0,445.0,20.0,243.0,145.0,648.0,367.0,11026.0,1656.0,7644.0,500.0,42.0,0.0,215.0,1051.0,537963.0,1591.0,3.0,116.0,139.0,1296.0,1665.0,193718.0,1650.0,766.0,1075.0,8.0,1157.0,913.0,10651.0,2950.0,16573.0,16081.0,537.0,3681.0,9086.0,7583.0,393.0,1382.0,239.0,2574.0,119510.0,3530.0,71.0,17345.0,2331.0,6.0,505.0,421.0,3416.0
t4,6463.0,941.0,9774.0,1270.0,445.0,78.0,10243.0,5063.0,1808.0,1643.0,6037.0,108.0,5685.0,80423.0,251141.0,1265.0,0.0,2391.0,3164.0,68808.0,70551.0,143.0,56.0,487.0,2193.0,5672.0,4276.0,3386.0,3200.0,728.0,51077.0,1452.0,259.0,1388.0,1472.0,7906.0,4592.0,139.0,745.0,197.0,72.0,85.0,123525.0,184.0,2774.0,17697.0,1370.0,38.0,6493.0,27657.0,44.0,206.0,22.0,365.0,232.0,1384.0,319039.0,410.0,2025.0,578.0,105515.0,1792.0,166.0,1985.0,115.0,689.0,991.0,15542.0,4.0,25894.0,22639.0,10680.0,4241.0,6052.0,1602.0,19.0,536.0,67.0,114907.0,1002.0,2675.0,1886.0,2701.0,58363.0,339.0,1228.0,57.0,357.0,3158.0,1974.0,19974.0,7536.0,7236.0,29443.0,7463.0,312.0,1094.0,700.0,215.0,8548.0,636838.0,5952.0,1432.0,39.0,11791.0,372.0,13214.0,138181.0,6934.0,2688.0,9040.0,5752.0,2275.0,1379.0,185.0,15563.0,1898.0,101.0,2153.0,2158.0,4252.0,221.0,23445.0,226.0,2515.0,36674.0,321.0,1224.0,17169.0,4485.0,16.0,5.0,1437.0,80.0,1.0,316.0,6663.0,25.0,4804.0,2177.0,4361.0,2169.0,1259.0,1688.0,2616.0,14500.0,3218.0,732.0,709.0,995.0,0.0,34335.0,407.0,360.0,43184.0,11.0,3624.0,823.0,1415.0,150.0,7092.0,13385.0,7408.0,206.0,13884.0,3951.0,582.0,159.0,2902.0,95930.0,4100.0,877.0,1.0,15864.0,8081.0,1103.0,44.0,19528.0,2298.0,129.0,9780.0,5847.0,1090.0,29425.0,1990.0,1194.0,6481.0,638.0,578.0,1987.0,1424.0,615.0,12.0,768.0,854.0,475.0,51.0,4813.0,12820.0,36.0,4732.0,447.0,803.0,5286.0,7369.0,1275.0,238.0,475.0,50.0,1683.0,680.0,22492.0,1888.0,18071.0,962.0,9.0,0.0,373.0,1126.0,359387.0,4550.0,10.0,605.0,74.0,4550.0,4826.0,58323.0,1837.0,2045.0,3626.0,138.0,3227.0,4123.0,8982.0,7981.0,17987.0,6895.0,1171.0,6030.0,41145.0,8407.0,339.0,3779.0,350.0,5664.0,31802.0,8987.0,216.0,12354.0,3313.0,151.0,901.0,2537.0,2921.0
t5,7349.0,2236.0,12722.0,1931.0,1064.0,20.0,10295.0,1928.0,1458.0,3592.0,1483.0,156.0,5211.0,32099.0,301129.0,563.0,22.0,1612.0,6393.0,24542.0,10612.0,317.0,46.0,1030.0,3573.0,1740.0,1524.0,850.0,3137.0,1448.0,98934.0,2808.0,148.0,2952.0,453.0,2334.0,7679.0,289.0,876.0,990.0,68.0,369.0,32053.0,124.0,1076.0,14095.0,886.0,73.0,2494.0,8317.0,9.0,969.0,118.0,891.0,63.0,352.0,90360.0,1274.0,596.0,463.0,25195.0,2740.0,58.0,1983.0,71.0,2039.0,1549.0,31787.0,138.0,6621.0,3634.0,5651.0,2873.0,2430.0,1769.0,125.0,900.0,39.0,33672.0,1326.0,2147.0,3466.0,5414.0,23040.0,637.0,1079.0,54.0,706.0,1728.0,992.0,9020.0,15782.0,2245.0,15052.0,5437.0,206.0,570.0,627.0,127.0,11018.0,238128.0,10470.0,478.0,111.0,2758.0,133.0,6040.0,231060.0,3502.0,5589.0,3639.0,3962.0,2359.0,3377.0,48.0,4703.0,940.0,63.0,988.0,1830.0,5487.0,98.0,35452.0,1241.0,6878.0,11345.0,1529.0,2450.0,4578.0,6103.0,105.0,106.0,1579.0,75.0,0.0,433.0,8249.0,35.0,3763.0,2482.0,1969.0,2436.0,1681.0,682.0,2182.0,5131.0,3484.0,516.0,1019.0,667.0,0.0,62214.0,677.0,335.0,41612.0,1.0,1667.0,1045.0,1353.0,245.0,3601.0,13787.0,9247.0,244.0,22821.0,1154.0,498.0,450.0,1757.0,32159.0,1544.0,2461.0,0.0,17267.0,3710.0,2234.0,138.0,39783.0,1983.0,54.0,13006.0,3103.0,2961.0,9812.0,645.0,2134.0,4541.0,241.0,418.0,670.0,250.0,494.0,43.0,1180.0,1483.0,764.0,116.0,1425.0,2609.0,142.0,8336.0,664.0,1228.0,1891.0,12380.0,959.0,405.0,1000.0,112.0,2899.0,363.0,26789.0,926.0,13807.0,1172.0,71.0,21.0,558.0,663.0,111450.0,11622.0,71.0,1882.0,143.0,8628.0,10183.0,15980.0,1424.0,3615.0,5994.0,533.0,4720.0,8495.0,4489.0,12675.0,7699.0,2184.0,2671.0,2874.0,75013.0,4292.0,339.0,11539.0,1032.0,5777.0,6546.0,9890.0,971.0,3757.0,3565.0,976.0,1884.0,4584.0,1187.0
t6,5500.0,2404.0,9316.0,2140.0,2107.0,3.0,5029.0,753.0,619.0,2588.0,279.0,47.0,3382.0,7623.0,190670.0,352.0,171.0,854.0,8344.0,7243.0,1087.0,245.0,25.0,1703.0,3592.0,241.0,457.0,204.0,2026.0,1894.0,75329.0,1574.0,46.0,3166.0,201.0,670.0,6661.0,240.0,1425.0,505.0,97.0,599.0,6693.0,151.0,428.0,7274.0,643.0,260.0,756.0,1603.0,0.0,1189.0,450.0,853.0,77.0,13.0,23081.0,1417.0,215.0,219.0,6113.0,1794.0,18.0,745.0,66.0,2301.0,1752.0,24453.0,103.0,1648.0,1121.0,1327.0,1413.0,670.0,738.0,247.0,733.0,13.0,8706.0,872.0,1354.0,2542.0,3388.0,6193.0,1237.0,525.0,53.0,867.0,1080.0,467.0,2725.0,17808.0,479.0,6303.0,2077.0,15.0,363.0,456.0,206.0,6172.0,70900.0,9889.0,32.0,198.0,1149.0,147.0,2125.0,129943.0,1163.0,4093.0,1020.0,1358.0,2100.0,3588.0,0.0,1227.0,221.0,20.0,335.0,1242.0,4026.0,20.0,31470.0,1118.0,7945.0,3200.0,3255.0,2745.0,1088.0,3643.0,12.0,43.0,1559.0,47.0,0.0,281.0,4288.0,0.0,2500.0,1440.0,596.0,417.0,1391.0,297.0,701.0,1675.0,2047.0,175.0,1398.0,250.0,0.0,42444.0,1089.0,499.0,18997.0,51.0,491.0,1205.0,496.0,224.0,1046.0,5661.0,6109.0,67.0,19298.0,270.0,214.0,1509.0,676.0,8590.0,362.0,2349.0,3.0,6243.0,1438.0,2432.0,334.0,49633.0,588.0,0.0,11720.0,861.0,3680.0,1830.0,99.0,1538.0,1879.0,27.0,182.0,207.0,101.0,288.0,113.0,1157.0,2591.0,685.0,202.0,410.0,679.0,440.0,7688.0,691.0,779.0,426.0,11278.0,300.0,540.0,2086.0,227.0,3698.0,37.0,21584.0,328.0,5200.0,1104.0,64.0,30.0,248.0,154.0,27514.0,18841.0,56.0,1743.0,63.0,5120.0,13583.0,4505.0,647.0,2968.0,6792.0,565.0,2474.0,8645.0,1380.0,10658.0,2272.0,542.0,1679.0,1009.0,41378.0,1200.0,136.0,18259.0,1483.0,2782.0,1993.0,5610.0,1496.0,928.0,2196.0,1095.0,1924.0,2144.0,488.0
t7,2743.0,1409.0,4580.0,1568.0,1205.0,0.0,1563.0,201.0,152.0,809.0,100.0,47.0,1643.0,1746.0,78051.0,81.0,77.0,299.0,6184.0,1935.0,146.0,64.0,27.0,665.0,1996.0,5.0,106.0,180.0,1122.0,1852.0,25613.0,476.0,20.0,2694.0,11.0,180.0,3596.0,524.0,1303.0,108.0,316.0,388.0,1776.0,105.0,367.0,2921.0,484.0,501.0,130.0,303.0,2.0,452.0,208.0,500.0,26.0,0.0,5777.0,917.0,67.0,118.0,1231.0,972.0,121.0,225.0,95.0,1154.0,1069.0,9478.0,14.0,464.0,172.0,295.0,455.0,106.0,346.0,434.0,248.0,33.0,2477.0,924.0,504.0,982.0,997.0,1761.0,778.0,110.0,17.0,460.0,607.0,212.0,934.0,10723.0,72.0,2530.0,688.0,2.0,275.0,277.0,181.0,2872.0,19720.0,6417.0,1.0,287.0,407.0,18.0,1180.0,38567.0,506.0,1313.0,466.0,662.0,1137.0,2424.0,0.0,252.0,180.0,47.0,133.0,657.0,2413.0,31.0,16660.0,359.0,4717.0,546.0,3386.0,1100.0,337.0,1775.0,1.0,105.0,1262.0,3.0,14.0,130.0,1734.0,25.0,1085.0,635.0,171.0,50.0,532.0,92.0,133.0,615.0,907.0,120.0,613.0,152.0,0.0,17001.0,468.0,612.0,6728.0,38.0,119.0,632.0,253.0,51.0,332.0,1116.0,2351.0,125.0,10398.0,46.0,82.0,1549.0,300.0,3020.0,2.0,1060.0,2.0,2216.0,484.0,1602.0,1128.0,33488.0,153.0,0.0,6179.0,111.0,2769.0,273.0,2.0,1186.0,889.0,20.0,99.0,23.0,42.0,38.0,124.0,617.0,1959.0,468.0,11.0,115.0,307.0,651.0,4032.0,453.0,442.0,153.0,5586.0,211.0,285.0,1657.0,242.0,1749.0,20.0,10806.0,21.0,1571.0,553.0,51.0,32.0,83.0,100.0,7296.0,16529.0,6.0,1080.0,78.0,1631.0,9826.0,1647.0,177.0,1338.0,3677.0,490.0,1155.0,4082.0,375.0,5080.0,982.0,54.0,632.0,373.0,11948.0,401.0,40.0,17140.0,1244.0,930.0,608.0,1690.0,763.0,157.0,1434.0,919.0,872.0,613.0,267.0
t8,1439.0,405.0,1556.0,1016.0,365.0,0.0,519.0,117.0,15.0,242.0,27.0,20.0,915.0,685.0,27485.0,15.0,0.0,162.0,4243.0,572.0,35.0,159.0,12.0,147.0,695.0,1.0,2.0,50.0,461.0,947.0,6526.0,98.0,8.0,1336.0,0.0,121.0,1706.0,628.0,1010.0,30.0,271.0,232.0,432.0,9.0,193.0,1069.0,140.0,358.0,2.0,33.0,3.0,111.0,79.0,94.0,0.0,0.0,1537.0,643.0,1.0,176.0,264.0,225.0,16.0,38.0,118.0,472.0,530.0,2994.0,12.0,58.0,34.0,92.0,49.0,0.0,138.0,723.0,67.0,3.0,903.0,327.0,161.0,305.0,247.0,350.0,178.0,156.0,33.0,109.0,504.0,28.0,290.0,3839.0,24.0,1319.0,179.0,1.0,39.0,52.0,123.0,1285.0,5475.0,2432.0,0.0,509.0,114.0,0.0,592.0,10197.0,95.0,419.0,112.0,267.0,471.0,1146.0,0.0,127.0,66.0,98.0,38.0,454.0,840.0,62.0,7674.0,125.0,1562.0,106.0,1826.0,554.0,69.0,654.0,0.0,9.0,1168.0,3.0,0.0,78.0,776.0,109.0,398.0,164.0,3.0,4.0,115.0,5.0,37.0,223.0,423.0,0.0,85.0,57.0,0.0,6132.0,200.0,235.0,2005.0,15.0,0.0,401.0,69.0,2.0,191.0,274.0,783.0,39.0,3678.0,3.0,3.0,732.0,111.0,665.0,0.0,201.0,1.0,611.0,146.0,668.0,1277.0,15020.0,108.0,0.0,2749.0,11.0,1226.0,102.0,0.0,468.0,359.0,11.0,235.0,0.0,23.0,28.0,77.0,314.0,891.0,202.0,1.0,19.0,62.0,480.0,2005.0,341.0,91.0,65.0,1876.0,48.0,242.0,1515.0,142.0,705.0,0.0,4223.0,58.0,356.0,72.0,53.0,57.0,26.0,69.0,2304.0,9814.0,68.0,397.0,7.0,613.0,4594.0,821.0,27.0,369.0,1326.0,89.0,429.0,1182.0,120.0,1687.0,110.0,68.0,218.0,109.0,3300.0,114.0,100.0,9210.0,608.0,284.0,423.0,480.0,122.0,78.0,705.0,437.0,194.0,361.0,63.0
t9,550.0,199.0,533.0,298.0,240.0,0.0,122.0,5.0,0.0,141.0,13.0,0.0,322.0,247.0,9061.0,2.0,0.0,0.0,3234.0,63.0,9.0,263.0,0.0,10.0,273.0,0.0,0.0,6.0,65.0,237.0,1122.0,4.0,0.0,860.0,0.0,272.0,436.0,630.0,272.0,50.0,112.0,160.0,129.0,0.0,32.0,434.0,6.0,81.0,0.0,17.0,9.0,7.0,176.0,49.0,8.0,0.0,332.0,339.0,0.0,79.0,107.0,62.0,110.0,0.0,7.0,112.0,167.0,1026.0,11.0,9.0,56.0,0.0,20.0,2.0,6.0,315.0,0.0,0.0,245.0,280.0,16.0,32.0,61.0,206.0,94.0,143.0,77.0,47.0,237.0,5.0,8.0,1609.0,50.0,422.0,158.0,37.0,0.0,0.0,150.0,702.0,1582.0,583.0,0.0,260.0,88.0,0.0,145.0,1689.0,19.0,172.0,22.0,134.0,41.0,593.0,0.0,48.0,0.0,81.0,0.0,134.0,208.0,72.0,2772.0,20.0,618.0,37.0,843.0,143.0,13.0,201.0,0.0,0.0,600.0,0.0,0.0,12.0,367.0,27.0,241.0,112.0,7.0,0.0,43.0,0.0,61.0,50.0,52.0,0.0,82.0,0.0,0.0,2056.0,45.0,4.0,240.0,9.0,0.0,76.0,6.0,0.0,13.0,3.0,368.0,0.0,839.0,0.0,1.0,307.0,76.0,208.0,0.0,43.0,0.0,301.0,5.0,296.0,1270.0,6022.0,62.0,0.0,1005.0,0.0,198.0,83.0,0.0,10.0,92.0,0.0,107.0,0.0,1.0,0.0,40.0,68.0,266.0,55.0,0.0,0.0,0.0,358.0,677.0,6.0,18.0,21.0,691.0,0.0,21.0,873.0,94.0,343.0,0.0,2061.0,17.0,19.0,0.0,0.0,5.0,0.0,5.0,365.0,4052.0,36.0,50.0,8.0,332.0,2222.0,335.0,7.0,155.0,401.0,0.0,72.0,303.0,133.0,478.0,21.0,70.0,99.0,17.0,431.0,0.0,93.0,3324.0,260.0,49.0,91.0,105.0,4.0,44.0,548.0,172.0,30.0,55.0,0.0
t10,185.0,39.0,256.0,77.0,218.0,0.0,2.0,0.0,0.0,94.0,0.0,0.0,148.0,51.0,2436.0,0.0,0.0,0.0,1374.0,1.0,6.0,168.0,0.0,0.0,106.0,0.0,0.0,6.0,17.0,13.0,278.0,23.0,0.0,544.0,0.0,65.0,143.0,300.0,56.0,10.0,50.0,93.0,156.0,0.0,0.0,33.0,1.0,19.0,2.0,23.0,6.0,0.0,93.0,0.0,0.0,0.0,87.0,276.0,0.0,35.0,30.0,100.0,95.0,0.0,0.0,58.0,12.0,248.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,58.0,1.0,0.0,66.0,32.0,0.0,3.0,0.0,60.0,19.0,1.0,99.0,2.0,53.0,0.0,3.0,526.0,1.0,41.0,27.0,0.0,0.0,0.0,16.0,178.0,694.0,221.0,0.0,52.0,34.0,0.0,101.0,354.0,0.0,7.0,0.0,12.0,12.0,229.0,0.0,12.0,0.0,86.0,3.0,0.0,67.0,27.0,1294.0,0.0,252.0,0.0,242.0,58.0,0.0,24.0,0.0,0.0,240.0,0.0,0.0,0.0,52.0,0.0,97.0,65.0,0.0,0.0,32.0,0.0,12.0,4.0,23.0,0.0,123.0,0.0,0.0,867.0,0.0,0.0,58.0,0.0,0.0,7.0,0.0,0.0,12.0,0.0,72.0,0.0,196.0,0.0,0.0,38.0,123.0,111.0,0.0,10.0,0.0,72.0,0.0,79.0,381.0,1867.0,51.0,0.0,277.0,0.0,40.0,9.0,0.0,9.0,4.0,0.0,38.0,0.0,0.0,15.0,0.0,44.0,166.0,1.0,0.0,0.0,0.0,451.0,117.0,0.0,0.0,0.0,375.0,0.0,0.0,272.0,12.0,37.0,0.0,419.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,1061.0,0.0,7.0,0.0,117.0,810.0,107.0,7.0,60.0,136.0,0.0,0.0,111.0,38.0,212.0,13.0,0.0,54.0,0.0,48.0,0.0,61.0,1326.0,77.0,0.0,25.0,38.0,116.0,3.0,218.0,138.0,5.0,0.0,0.0
