t,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51,c52,c53,c54,c55,c56,c57,c58,c59,c60,c61,c62,c63,c64,c65,c66,c67,c68,c69,c70,c71,c72,c73,c74,c75,c76,c77,c78,c79,c80,c81,c82,c83,c84,c85,c86,c87,c88,c89,c90,c91,c92,c93,c94,c95,c96,c97,c98,c99,c100,c101,c102,c103,c104,c105,c106,c107,c108,c109,c110,c111,c112,c113,c114,c115,c116,c117,c118,c119,c120,c121,c122,c123,c124,c125,c126,c127,c128,c129,c130,c131,c132,c133,c134,c135,c136,c137,c138,c139,c140,c141,c142,c143,c144,c145,c146,c147,c148,c149,c150,c151,c152,c153,c154,c155,c156,c157,c158,c159,c160,c161,c162,c163,c164,c165,c166,c167,c168,c169,c170,c171,c172,c173,c174,c175,c176,c177,c178,c179,c180,c181,c182,c183,c184,c185,c186,c187,c188,c189,c190,c191,c192,c193,c194,c195,c196,c197,c198,c199,c200,c201,c202,c203,c204,c205,c206,c207,c208,c209,c210,c211,c212,c213,c214,c215,c216,c217,c218,c219,c220,c221,c222,c223,c224,c225,c226,c227,c228,c229,c230,c231,c232,c233,c234,c235,c236,c237,c238,c239,c240,c241,c242,c243,c244,c245,c246,c247,c248,c249,c250,c251,c252,c253,c254
t1,0.35,0.0,0.46,-0.43,0.0,9.57,0.33,1.41,1.71,0.8,90.19,0.0,-0.39,42.66,45.98,1.49,0.0,0.4,1.15,73.34,7.17,0.0,-0.2,0.0,0.25,-0.08,14.84,34.83,0.3,0.45,0.66,0.0,20.29,0.9,1.16,12.13,2.75,0.2,0.46,0.0,0.0,1.07,583.96,2.26,0.61,12.91,-0.28,0.0,0.59,4.21,0.0,0.0,0.0,0.0,0.0,2.56,2057.86,0.72,18.43,0.3,421.48,0.24,0.0,0.4,4.7,0.0,0.26,1.59,0.0,76.34,1142.18,0.46,0.95,3.25,1.83,0.0,0.38,0.0,250.3,0.3,0.28,-1.16,-0.63,65.56,0.0,0.57,0.0,0.0,2.56,5.16,7.4,1.03,3.01,12.67,-0.11,0.2,0.03,0.6,0.0,6.29,2026.67,1.95,4.61,0.0,114.84,-0.12,12.89,2.44,1.97,0.45,2.52,7.5,1.3,-0.27,1.89,18.35,21.42,0.54,0.14,0.05,1.33,0.06,3.26,0.0,0.35,29.48,0.09,0.57,53.55,-0.16,0.0,0.0,0.33,-0.03,0.0,0.0,0.24,0.0,0.13,2.0,0.33,0.44,1.11,5.16,0.63,26.57,0.4,0.0,0.0,6.2,0.0,3.63,0.0,0.24,10.54,0.0,0.16,0.0,0.0,-0.31,1.17,1.24,1.27,0.15,-0.46,1.11,-0.15,0.0,1.24,160.01,11.25,0.55,0.0,0.39,8.84,0.34,0.0,1.87,0.4,-0.12,1.42,0.9,0.35,16.05,-1.18,0.31,2.64,981.14,0.18,4.88,806.61,0.0,0.0,0.04,0.1,0.34,-0.15,1.57,54.96,0.06,-0.06,0.2,0.51,5.39,0.87,0.4,0.0,-0.12,0.0,1.56,0.67,0.26,-0.42,-0.29,0.03,0.0,0.0,0.0,5.71,490.15,7.58,-0.05,0.0,0.0,-0.42,1.31,1985.48,-0.09,0.43,1.02,0.0,0.2,-0.15,19.63,4.42,1.29,10.57,0.64,1.06,1.36,0.14,1.4,-0.43,0.15,0.64,693.23,1.15,-0.1,6.36,3.7,0.0,0.1,0.0,0.05
t2,20.7,0.01,5.07,2.93,-0.03,8.37,6.53,56.97,0.02,7.01,532.99,-0.12,16.53,365.07,300.02,17.03,0.0,11.65,8.9,773.71,-0.72,0.71,0.18,0.88,0.05,8.9,110.43,240.99,3.45,2.99,37.35,0.48,36.87,1.68,33.84,116.74,5.01,0.97,2.79,0.12,0.0,5.4,4364.85,-0.11,6.7,112.14,4.54,0.0,60.29,103.48,-0.45,0.0,0.0,0.77,0.14,45.99,11373.15,0.25,80.48,4.88,3427.76,1.54,0.0,-0.06,4.1,0.54,5.27,14.45,0.0,557.71,4113.11,1.39,11.91,46.4,29.04,2.52,9.12,0.15,2406.66,3.26,7.76,11.91,12.24,642.08,0.05,6.56,0.0,0.16,15.41,71.87,97.6,5.42,29.89,206.76,35.2,0.46,0.84,0.93,0.55,22.6,11992.41,9.7,29.87,0.1,839.33,1.92,94.85,52.55,9.07,2.13,44.81,24.64,7.59,2.65,10.41,164.86,62.27,0.54,7.83,3.61,7.14,0.81,43.88,0.0,1.48,312.77,3.85,6.95,494.88,5.45,0.0,0.0,0.53,0.65,-0.41,1.52,1.0,0.0,22.28,7.15,22.31,3.15,5.1,29.72,9.2,200.94,11.01,0.0,-0.07,30.5,0.0,33.36,-0.05,7.55,33.77,0.0,5.05,3.9,-0.18,5.51,23.95,0.99,14.33,0.14,8.81,47.52,-0.08,0.0,13.83,1184.24,45.26,0.33,0.49,1.7,82.44,3.95,1.0,9.91,0.54,5.33,17.0,20.34,3.05,235.82,16.02,3.49,20.75,900.32,3.52,25.12,1121.71,0.1,0.49,0.87,2.1,1.24,1.63,13.65,419.76,0.02,14.71,3.36,0.44,48.92,6.58,1.25,0.0,0.22,-0.27,16.28,0.87,36.79,6.11,3.12,1.07,0.0,0.0,0.0,22.76,4307.35,38.5,-0.44,0.28,0.0,4.99,7.82,7745.06,1.71,8.11,5.93,0.15,2.46,0.58,93.78,1.94,30.28,124.43,5.36,10.43,21.27,38.6,3.06,5.23,0.36,1.8,3858.57,8.68,1.04,144.96,16.05,1.71,2.23,0.68,25.57
t3,79.64,2.89,26.62,11.84,5.6,0.83,52.13,126.35,10.32,18.26,456.65,-0.24,53.43,1175.5,1395.33,32.1,-0.03,30.49,25.49,2137.23,38.22,0.57,1.96,0.31,17.13,67.17,161.11,228.82,15.0,11.83,218.33,9.06,23.36,16.95,50.01,213.71,20.4,1.03,7.36,1.63,0.0,3.49,7116.43,0.72,33.33,259.67,10.67,0.6,198.35,526.03,3.43,0.52,0.1,7.04,1.24,52.51,15680.22,3.45,90.62,22.0,6148.2,11.74,0.05,14.86,-1.47,0.45,10.67,65.64,0.0,1131.36,1890.35,21.4,34.53,138.49,53.06,-0.18,5.46,0.25,4784.79,11.37,38.27,44.91,42.95,1520.07,2.42,8.46,0.0,0.13,69.56,74.99,358.04,60.42,105.97,635.08,62.75,0.87,3.21,6.66,-0.3,70.78,20967.95,20.7,48.06,0.76,819.01,6.41,222.2,244.29,81.91,23.76,171.78,73.17,22.63,5.98,6.38,421.38,79.99,0.05,22.67,16.78,26.69,0.89,232.19,2.7,13.09,991.06,16.31,34.17,861.58,33.57,0.0,0.0,2.09,0.78,0.09,0.75,6.46,0.0,48.32,25.16,92.78,11.2,17.13,68.13,44.77,415.26,42.41,0.6,1.19,39.7,0.0,197.27,3.34,2.38,193.55,0.38,41.57,6.58,5.76,1.85,102.92,22.45,62.49,0.45,69.62,94.34,1.29,2.28,47.96,2817.0,88.08,12.05,0.0,7.44,145.74,10.25,10.83,101.96,9.52,0.06,84.28,86.29,15.36,747.91,58.75,6.97,71.54,116.69,9.27,43.83,204.64,0.06,0.12,5.13,9.48,0.64,12.67,78.69,715.6,0.35,53.15,7.81,2.55,100.98,21.76,4.39,-0.16,0.95,3.58,20.41,5.11,163.91,23.04,57.46,8.24,0.0,0.0,0.33,22.27,11128.29,64.54,0.21,-0.4,0.0,37.64,10.86,5276.48,25.5,32.6,21.17,1.89,15.05,7.87,273.55,38.95,170.42,278.06,4.12,39.07,131.41,112.83,0.91,22.6,0.56,0.91,3350.84,73.86,1.61,364.08,59.1,20.25,11.35,7.66,53.3
t4,207.03,13.77,99.95,20.88,14.86,0.79,139.63,154.72,9.83,28.71,160.44,3.38,86.33,1588.37,3946.04,15.92,-0.35,66.88,52.62,1722.0,579.57,5.74,5.51,3.34,24.6,104.71,118.67,67.42,37.61,19.75,795.14,35.8,10.52,33.7,17.63,173.7,81.21,10.09,27.06,5.58,0.76,14.11,3458.72,3.07,51.12,358.94,14.83,0.5,171.81,675.79,0.07,5.83,0.0,17.22,11.17,32.46,8314.02,10.35,33.88,22.02,2938.53,26.04,0.91,24.68,6.39,27.4,11.06,300.45,0.84,555.72,531.06,139.97,112.98,149.44,58.58,-0.8,9.08,0.0,2747.76,34.26,66.24,84.25,96.23,1374.57,6.73,5.21,0.15,9.23,70.15,37.5,461.72,183.63,171.0,605.25,109.34,-0.86,16.79,13.49,-1.28,172.43,15326.51,96.43,31.38,8.13,236.32,11.13,243.68,1419.12,117.12,69.92,197.18,92.33,45.75,12.46,7.23,361.66,36.33,2.98,32.68,49.62,62.83,0.11,511.02,11.99,76.81,789.5,68.99,18.66,410.36,72.29,0.06,0.05,16.93,0.73,0.3,2.41,50.98,0.8,70.73,35.76,124.03,25.71,36.43,62.57,57.96,374.61,69.71,0.68,13.69,43.39,0.0,398.13,5.29,3.02,434.83,-0.02,84.71,7.85,8.86,5.22,147.72,94.33,148.23,1.08,227.62,81.49,12.12,8.05,81.3,2322.11,82.11,21.66,0.2,44.53,172.61,28.44,21.7,336.49,32.93,2.1,212.19,135.4,34.19,686.94,54.97,30.35,139.21,22.26,18.26,31.12,55.71,1.17,1.37,21.89,21.95,7.12,5.73,99.05,290.26,5.82,112.72,10.63,5.24,96.58,123.44,14.88,0.65,13.04,7.36,37.13,17.14,352.33,34.05,153.16,22.34,1.77,0.12,1.51,22.16,8610.43,211.81,0.03,13.36,3.14,113.24,42.82,1787.55,37.58,49.91,64.13,4.12,43.17,21.37,183.12,116.57,268.11,127.98,16.96,75.56,556.95,192.54,3.63,105.63,5.55,39.62,969.51,156.49,-0.24,301.53,69.25,49.95,27.5,16.73,36.39
t5,194.76,53.9,238.8,45.0,22.53,2.04,225.5,58.4,15.89,63.06,32.61,1.91,106.8,912.52,5738.87,20.41,0.91,42.23,116.76,617.23,197.36,5.22,0.32,13.48,33.75,37.39,36.53,21.71,77.65,39.55,1609.04,46.63,6.01,41.25,3.3,69.85,183.92,3.12,35.27,27.4,9.82,16.37,920.37,3.85,36.37,303.31,22.34,5.61,55.12,266.05,0.6,23.0,0.36,19.74,8.11,13.11,2518.65,17.16,12.57,5.2,741.47,69.05,1.9,24.44,5.04,38.41,12.1,482.4,0.93,144.42,120.98,115.56,85.98,68.26,23.15,5.05,24.14,0.0,860.14,44.26,49.48,85.72,75.27,648.26,15.35,13.87,0.32,14.77,38.16,27.21,224.35,354.1,61.18,357.07,112.25,4.28,9.35,9.9,0.62,268.07,6220.03,164.59,6.98,7.6,76.57,7.82,127.84,3494.47,106.68,89.96,105.22,73.08,64.94,48.73,4.38,102.58,18.51,1.42,25.28,59.78,97.42,3.81,693.28,16.69,133.62,290.51,69.86,51.11,116.79,116.22,5.08,0.1,21.39,0.78,0.3,-0.33,109.74,1.3,77.14,27.03,66.06,22.54,47.14,23.65,27.71,144.6,55.55,6.15,32.53,18.43,0.0,824.74,25.14,2.68,663.29,2.39,47.82,13.39,6.7,3.1,100.53,250.91,164.69,0.14,441.63,29.95,5.97,26.07,50.91,785.68,32.54,30.21,0.59,171.68,74.61,52.37,10.48,767.12,58.5,0.18,299.47,82.2,51.87,216.87,21.55,28.85,97.0,12.09,12.1,12.76,13.18,2.17,2.15,34.63,33.38,13.92,0.24,40.3,76.25,6.54,180.73,20.89,16.48,38.64,233.42,7.43,0.72,10.46,3.3,66.68,10.21,471.28,27.06,301.5,19.17,0.31,1.64,7.32,10.17,2981.73,283.0,1.37,28.24,1.96,134.03,114.28,467.74,31.76,79.86,161.57,7.68,73.95,51.43,76.43,232.24,153.89,41.83,26.51,40.8,1238.46,103.93,1.58,202.34,4.16,141.06,206.27,198.32,7.43,92.69,71.52,40.02,26.26,81.62,9.37
t6,158.94,59.15,270.97,38.97,28.55,2.48,171.37,6.0,5.44,66.36,18.84,1.94,71.93,284.46,4204.86,3.48,1.77,24.35,111.25,156.45,12.47,4.18,4.54,38.73,29.4,6.55,8.71,4.99,65.93,39.45,1245.36,34.51,0.72,61.83,2.13,21.26,160.56,3.02,28.38,4.56,4.18,10.94,194.57,1.3,18.61,168.86,24.11,24.98,17.4,65.15,0.11,24.6,3.44,8.05,12.6,2.28,633.83,21.42,7.32,-0.52,169.72,60.01,7.2,17.13,0.0,30.6,23.4,389.01,0.57,36.66,30.23,35.75,25.94,22.34,11.83,4.61,5.79,0.0,207.91,20.68,30.7,27.02,16.55,161.13,30.83,13.28,2.11,15.47,8.25,8.78,76.08,372.66,11.56,211.42,51.96,6.83,9.65,6.71,8.61,152.93,1868.44,228.5,4.91,10.33,19.9,18.84,49.56,2726.1,36.47,41.0,39.65,32.89,55.72,67.09,0.0,25.16,8.57,0.37,8.46,30.94,92.37,1.23,555.7,26.46,142.56,73.73,77.38,36.25,32.68,77.61,-0.42,0.82,30.79,0.7,0.0,0.32,112.66,6.01,41.48,17.15,24.07,2.72,35.82,1.24,13.62,36.87,26.63,4.98,45.55,2.95,0.06,593.26,21.01,0.85,422.12,2.96,20.48,19.07,10.39,3.32,29.5,147.45,103.33,0.09,447.98,15.4,3.08,24.5,26.47,228.93,2.02,27.11,0.79,141.13,25.99,39.3,13.63,875.36,21.07,0.0,253.97,38.13,66.9,29.22,1.75,39.67,75.41,3.8,2.55,3.52,3.37,0.36,2.02,18.84,33.8,15.29,3.41,4.02,19.49,22.83,176.86,13.57,19.2,13.11,227.0,1.06,2.9,21.74,3.3,56.91,8.95,423.12,9.35,190.45,12.56,0.29,1.12,0.29,6.38,725.3,299.01,3.46,41.11,1.52,65.72,173.91,138.5,19.52,56.05,125.61,8.97,51.59,103.71,30.97,209.92,47.84,7.42,31.49,16.42,881.88,38.41,2.72,260.83,9.82,89.85,68.55,105.75,15.95,23.35,60.09,19.03,24.92,64.95,5.87
t7,55.84,11.3,116.83,22.14,16.6,0.55,48.9,5.44,14.39,41.15,6.8,3.24,43.61,67.95,1834.53,4.99,0.04,12.02,138.62,37.65,0.49,0.57,0.23,23.33,49.23,0.16,2.29,2.37,30.22,13.98,497.29,16.57,0.06,45.79,0.36,9.23,95.16,9.87,24.94,3.81,5.78,2.42,49.81,2.04,6.25,82.82,17.1,19.42,0.88,16.85,2.52,10.35,3.36,15.92,1.86,0.0,159.02,22.73,2.96,0.4,36.01,33.38,1.06,3.42,0.0,15.6,18.06,219.82,0.67,6.85,19.58,6.0,5.3,5.5,11.82,1.9,9.76,1.21,53.75,3.96,4.38,13.84,2.39,49.95,20.07,6.86,4.68,6.5,2.6,2.17,16.79,215.62,2.31,59.05,31.49,-0.07,1.48,6.26,7.38,62.6,544.84,158.66,0.0,9.39,14.21,1.82,34.32,903.39,7.3,12.78,13.39,14.64,14.99,59.89,0.48,2.52,8.55,-0.12,3.7,12.16,48.35,0.48,270.29,11.51,106.7,27.13,39.66,17.13,7.97,32.03,0.96,0.27,48.59,3.29,0.0,3.55,40.26,8.14,23.53,1.96,1.84,0.47,26.14,2.76,11.14,13.11,12.36,5.24,25.62,5.56,0.01,206.55,19.84,5.59,142.45,0.0,6.49,20.8,2.21,0.02,4.24,29.14,56.73,3.4,271.42,5.79,0.52,32.67,5.28,60.75,4.27,21.14,0.0,70.52,10.17,28.23,15.21,565.66,8.33,0.0,106.62,8.51,47.35,16.0,2.3,29.68,39.44,1.42,6.46,5.1,4.82,-0.5,0.52,11.2,26.61,6.22,0.54,5.5,2.16,25.13,91.88,6.23,7.23,4.68,107.45,0.48,2.95,44.61,4.47,37.55,1.0,210.33,1.32,37.98,1.61,4.09,0.65,1.77,0.11,180.8,141.03,0.53,19.94,0.54,34.7,186.26,28.11,6.94,28.17,96.13,15.19,13.39,137.48,18.21,128.57,6.66,2.41,17.11,9.27,232.41,5.91,1.87,212.85,27.36,33.91,17.84,54.65,33.05,15.86,32.06,9.38,14.69,12.78,0.69
t8,21.64,9.62,54.17,20.98,8.79,0.0,7.68,0.42,4.32,16.68,1.44,0.1,22.54,25.18,649.69,1.47,2.09,0.13,83.41,9.91,1.38,0.63,0.48,15.56,21.03,0.57,0.37,0.15,12.79,9.45,117.23,-2.78,0.0,31.47,0.75,1.66,30.22,6.76,9.68,1.05,5.09,0.47,21.05,0.94,-0.38,33.46,1.36,9.12,-0.18,6.34,2.43,0.96,2.71,5.19,0.15,0.0,55.65,22.77,5.41,0.43,7.38,6.37,-0.01,0.57,0.0,10.66,11.94,108.44,0.06,0.39,4.11,1.37,7.93,1.6,9.42,0.87,2.02,0.06,27.02,3.14,2.32,3.55,0.76,13.63,12.08,1.04,4.31,10.62,1.8,7.14,4.97,120.81,0.0,14.75,3.67,1.78,6.78,10.15,4.41,21.66,144.26,78.45,0.0,0.81,5.43,0.26,8.51,226.86,0.95,9.75,3.11,3.6,0.55,39.66,0.0,0.11,1.03,1.05,-0.06,4.74,16.86,0.0,114.33,-0.14,43.84,9.06,19.65,9.85,0.55,16.11,-0.05,0.0,18.18,0.7,0.15,2.2,22.3,0.67,10.41,-1.14,-0.15,-0.18,6.54,0.35,2.88,14.89,3.18,1.14,10.12,0.02,0.7,66.77,2.05,4.28,36.98,0.0,1.9,12.33,1.89,-0.21,2.92,11.1,16.23,0.0,135.87,-0.03,0.12,11.97,3.51,22.46,3.63,6.37,0.0,6.35,0.41,16.18,5.53,236.31,0.63,0.0,51.71,3.87,17.52,6.35,0.15,13.28,18.53,0.55,1.39,0.04,7.76,1.79,2.69,3.02,14.04,11.52,0.0,1.6,1.66,11.58,40.35,9.06,1.02,4.0,43.7,0.23,14.52,27.97,1.22,22.92,-0.51,92.11,0.3,15.02,-0.27,3.56,0.0,10.78,0.0,62.26,55.55,-0.18,4.08,0.65,19.79,131.22,17.66,3.3,13.06,38.81,6.77,4.37,69.88,4.87,47.71,5.08,1.12,6.44,0.45,47.95,1.45,-1.86,107.08,12.7,6.56,6.16,14.12,21.29,2.04,20.84,0.0,6.48,3.74,1.41
t9,1.21,9.87,10.71,11.49,-1.31,0.0,5.33,0.0,0.06,6.7,2.38,0.36,0.32,3.69,224.35,0.03,0.59,0.22,57.31,2.63,0.41,0.0,0.0,-0.54,21.55,0.0,-0.09,-0.27,-0.67,1.96,26.69,-0.61,0.0,9.3,0.0,0.16,7.08,9.18,4.73,0.0,4.17,0.41,0.57,-0.42,0.05,17.56,3.27,3.85,0.0,-0.01,1.78,2.13,3.31,0.4,0.0,0.0,13.06,27.07,0.2,0.15,-0.78,3.92,0.0,0.33,0.0,4.86,3.75,40.52,0.7,-0.59,-0.08,0.52,5.03,0.14,0.16,0.75,0.06,0.49,4.28,0.21,4.49,-0.42,-0.04,4.97,6.59,0.48,7.72,4.49,0.45,-0.11,0.12,33.39,0.0,3.88,0.55,0.06,0.19,4.41,1.54,13.57,46.15,23.8,0.0,-0.59,3.42,0.19,3.37,65.27,0.22,-0.09,2.75,1.41,0.99,33.12,0.0,0.91,0.0,2.0,0.0,3.1,10.47,0.0,44.69,-0.4,11.95,0.83,8.9,6.38,-0.03,-0.86,0.0,0.97,3.14,0.0,0.0,2.07,4.62,-0.39,9.08,-0.94,0.15,0.05,-1.22,-0.03,-0.02,5.85,-0.7,0.0,1.56,0.1,0.0,12.82,-0.24,2.23,6.73,0.0,0.06,2.37,0.15,0.0,0.0,-1.54,3.49,0.18,37.75,0.0,0.0,5.52,-0.15,10.11,0.0,1.68,0.18,1.86,0.0,5.56,4.27,92.86,0.0,0.0,14.44,1.08,7.02,0.03,0.0,8.58,3.32,0.0,-0.07,0.26,0.99,8.61,0.58,7.84,1.94,3.17,0.0,0.0,0.82,2.86,28.5,1.44,0.58,1.24,11.95,2.37,11.7,33.42,0.0,8.51,0.0,26.22,0.0,4.43,0.05,0.76,0.0,2.26,0.12,10.56,21.34,0.0,2.96,0.0,6.75,91.09,2.1,-0.27,-0.13,17.65,1.03,0.86,22.3,2.8,17.55,0.78,0.0,3.66,0.53,8.54,0.03,3.23,51.37,12.48,1.92,1.23,14.68,8.1,0.17,9.44,1.01,3.86,4.28,0.3
t10,0.95,0.89,2.17,0.12,-0.94,0.0,0.71,0.0,0.0,1.29,0.0,-1.38,0.15,2.67,51.28,0.0,0.28,0.0,30.28,0.0,0.82,0.0,0.0,0.59,24.1,0.0,0.0,0.15,-0.12,2.01,2.16,0.0,0.0,7.04,0.0,0.29,0.68,1.18,3.29,-0.06,1.71,-0.17,1.86,0.1,0.75,6.18,0.68,1.43,0.0,-0.11,0.1,-0.1,1.05,0.0,0.0,0.0,1.92,8.13,0.0,0.65,0.05,2.63,0.97,0.0,-0.21,3.59,2.09,11.29,0.0,0.03,1.2,0.0,1.78,0.0,0.0,0.15,0.02,0.91,2.32,0.73,-0.06,0.0,-0.03,1.06,2.26,0.0,1.74,0.08,0.29,-0.31,0.0,17.28,0.0,2.52,0.0,0.0,0.0,-0.03,0.89,4.04,10.68,5.1,0.0,0.0,1.83,-0.06,1.68,2.47,0.0,-0.02,0.0,2.32,3.14,7.9,0.0,0.3,0.0,1.19,0.1,-0.66,4.65,0.0,5.05,-0.13,7.22,3.85,2.0,1.27,0.0,0.95,0.0,0.67,4.37,0.0,0.0,-0.09,1.41,0.0,0.21,0.0,0.0,0.0,6.15,0.0,0.0,0.0,2.66,0.0,0.7,0.0,0.0,3.09,0.15,0.37,1.87,0.0,0.0,0.73,0.04,0.0,0.0,2.07,2.47,2.0,5.09,0.0,0.03,0.5,0.45,-0.03,0.0,0.31,-0.11,0.0,1.02,0.0,2.3,36.6,0.0,0.0,0.96,0.06,3.3,-0.04,0.0,3.4,1.37,0.39,0.0,0.12,0.36,4.72,1.14,2.01,0.0,0.31,0.0,0.0,0.0,3.4,6.82,0.0,-0.16,3.12,3.41,0.0,2.61,7.45,-0.26,0.69,0.0,6.42,0.0,1.37,0.0,0.0,-0.12,3.69,0.0,0.82,11.98,0.0,0.22,0.0,1.34,44.87,0.56,0.59,0.09,8.04,-0.15,0.06,5.68,2.51,0.39,0.82,0.0,0.0,0.0,0.8,0.0,2.43,26.54,8.74,3.44,1.33,1.44,5.0,-0.06,2.4,0.98,9.91,0.81,0.0
