t,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51,c52,c53,c54,c55,c56,c57,c58,c59,c60,c61,c62,c63,c64,c65,c66,c67,c68,c69,c70,c71,c72,c73,c74,c75,c76,c77,c78,c79,c80,c81,c82,c83,c84,c85,c86,c87,c88,c89,c90,c91,c92,c93,c94,c95,c96,c97,c98,c99,c100,c101,c102,c103,c104,c105,c106,c107,c108,c109,c110,c111,c112,c113,c114,c115,c116,c117,c118,c119,c120,c121,c122,c123,c124,c125,c126,c127,c128,c129,c130,c131,c132,c133,c134,c135,c136,c137,c138,c139,c140,c141,c142,c143,c144,c145,c146,c147,c148,c149,c150,c151,c152,c153,c154,c155,c156,c157,c158,c159,c160,c161,c162,c163,c164,c165,c166,c167,c168,c169,c170,c171,c172,c173,c174,c175,c176,c177,c178,c179,c180,c181,c182,c183,c184,c185,c186,c187,c188,c189,c190,c191,c192,c193,c194,c195,c196,c197,c198,c199,c200,c201,c202,c203,c204,c205,c206,c207,c208,c209,c210,c211,c212,c213,c214,c215,c216,c217,c218,c219,c220,c221,c222,c223,c224,c225,c226,c227,c228,c229,c230,c231,c232,c233,c234,c235,c236,c237,c238,c239,c240,c241,c242,c243,c244,c245,c246,c247,c248,c249,c250,c251,c252,c253,c254
t1,0.62,0.3,1.49,0.15,0.0,5.95,1.01,3.7,1.22,0.56,122.86,0.0,2.13,28.33,30.28,3.95,0.0,0.15,1.18,101.69,1.31,0.1,0.15,0.0,1.69,0.93,19.19,25.63,0.33,-0.3,1.87,0.1,9.6,0.93,7.42,14.33,0.75,-0.15,-0.57,0.24,0.0,0.23,627.55,-0.34,3.58,11.28,-0.03,0.0,1.29,11.42,-0.18,0.0,0.0,1.33,1.55,4.64,2032.28,0.0,14.8,1.07,410.53,-0.2,0.0,0.0,1.2,0.0,0.21,2.64,0.0,58.15,1026.63,-0.04,0.64,12.73,-0.05,0.06,1.16,0.0,308.07,1.41,0.19,0.55,0.26,73.48,0.2,0.14,0.0,0.0,0.37,12.28,8.38,1.45,5.27,13.5,1.08,0.58,0.07,0.41,0.0,2.56,2133.3,-0.1,6.34,0.0,128.78,0.16,9.28,4.32,2.9,0.0,1.61,2.4,0.27,0.66,1.53,13.89,13.95,0.0,0.01,0.0,2.17,0.37,2.05,0.1,0.1,29.93,0.1,1.03,56.06,0.57,0.0,0.0,0.39,0.31,0.0,0.03,-0.73,0.0,0.97,-0.98,0.52,0.0,0.91,8.99,2.55,22.68,0.17,0.95,0.0,5.09,0.0,0.09,1.45,0.05,5.12,0.0,-0.01,0.75,0.0,0.46,0.95,0.47,-0.47,0.0,0.08,4.92,0.0,0.0,1.34,179.25,8.98,0.0,0.0,0.67,3.81,0.07,0.28,5.15,1.35,-1.11,3.61,-1.03,-0.06,7.81,3.37,0.0,3.84,906.14,-0.36,1.36,806.79,0.0,0.0,-0.07,0.0,0.0,0.66,0.75,59.03,0.0,-0.58,-0.41,-0.04,2.96,-1.49,0.18,0.0,0.0,0.0,0.05,0.09,4.22,0.89,-0.09,0.21,0.0,0.0,0.0,2.6,535.99,3.42,0.0,0.09,0.0,0.2,-0.93,2112.42,0.61,0.11,0.59,0.0,0.98,0.0,4.69,0.63,2.33,1.42,0.1,0.96,4.02,4.44,1.91,0.82,0.0,0.52,793.42,1.51,0.0,3.56,0.56,0.6,-0.03,1.02,2.83
t2,14.83,1.88,10.87,1.79,0.67,11.88,6.54,37.1,14.33,2.8,480.3,0.0,4.65,408.06,363.97,22.23,0.0,9.93,5.11,760.43,-25.53,2.34,0.06,0.25,0.15,13.84,101.42,218.18,2.93,2.34,25.68,2.29,38.75,1.76,25.65,107.52,7.09,3.65,0.63,-0.07,0.0,0.23,4480.71,1.57,23.8,102.01,3.1,0.0,68.65,144.06,0.25,0.0,0.11,3.07,1.68,30.35,11248.34,-0.09,47.17,4.33,3588.9,2.53,0.48,1.95,5.69,1.21,1.05,28.63,0.06,515.44,4093.24,1.9,7.01,53.63,23.56,1.41,4.52,0.0,2432.34,2.56,8.62,1.25,0.05,649.84,-0.21,2.38,0.0,0.2,19.62,37.77,109.29,10.5,19.87,209.56,13.05,-0.07,2.68,1.34,0.11,8.93,12495.98,24.65,42.86,0.0,824.38,0.14,109.29,39.25,42.57,0.63,42.23,25.68,4.64,2.77,1.69,157.92,49.94,0.0,8.38,3.38,10.49,0.11,35.84,0.0,1.8,343.64,0.15,9.27,541.68,7.67,0.0,0.0,2.17,0.33,-0.09,-0.39,-4.98,0.0,8.97,1.3,18.92,1.42,9.67,33.98,12.71,206.19,7.37,0.75,0.57,32.3,0.0,35.92,12.06,0.71,67.71,0.01,1.71,2.09,0.2,0.52,24.54,16.93,0.78,0.03,12.31,38.24,0.66,0.0,10.64,1283.08,63.45,0.84,-0.03,3.91,45.02,4.9,0.31,18.17,4.28,6.42,9.29,19.27,0.59,208.69,20.85,0.39,34.77,836.36,8.45,23.54,1059.32,0.0,0.0,-0.12,2.44,0.05,0.61,6.63,453.69,0.0,12.29,3.86,1.43,46.2,5.91,3.77,0.09,1.71,0.94,3.49,6.94,47.36,4.32,6.91,0.42,-0.15,0.0,0.0,7.67,4852.03,18.41,0.0,0.44,-0.09,2.03,7.31,7728.55,11.79,3.97,4.41,-0.24,2.56,0.59,98.86,20.51,28.81,76.91,1.68,19.06,6.06,53.95,3.96,10.76,0.22,3.36,4016.04,14.75,0.0,115.91,9.0,-0.12,0.64,2.5,20.2
t3,102.73,2.6,38.14,10.71,11.18,1.73,48.41,102.5,33.9,16.12,417.36,0.32,18.04,1376.64,1632.53,48.46,0.48,29.69,13.66,2012.86,20.79,1.9,0.11,3.98,14.2,45.11,174.23,222.23,15.86,7.45,145.71,6.85,20.39,10.42,31.03,248.18,15.36,5.01,7.14,1.92,-0.09,3.15,7333.97,2.83,51.69,283.22,15.49,0.38,166.95,610.62,0.06,3.61,0.0,11.78,4.33,42.45,15372.52,-0.63,79.95,10.48,6166.82,4.5,0.72,6.46,6.65,10.06,2.85,84.25,-0.03,1029.64,2125.5,29.91,31.33,162.12,53.1,0.33,6.05,0.0,4704.23,22.93,15.0,14.81,1.1,1573.3,2.13,19.88,0.0,1.97,27.46,46.7,350.0,63.4,117.01,653.25,30.46,3.29,13.6,6.0,0.46,57.59,20697.6,50.73,53.91,1.62,822.82,7.3,251.13,344.46,81.77,5.02,130.85,88.01,21.19,2.27,8.73,447.12,74.68,-0.03,28.94,4.23,25.14,0.6,185.14,-0.72,14.24,1093.66,16.98,7.62,846.14,20.24,-0.07,0.0,7.08,-0.06,0.0,0.33,36.63,0.0,26.44,10.78,68.44,2.62,14.55,60.09,18.74,512.99,40.28,3.63,1.99,66.61,0.0,195.22,5.54,0.3,247.36,0.0,34.79,5.37,0.2,6.29,108.07,57.4,28.91,0.03,39.4,92.65,4.95,0.34,42.4,2737.58,124.16,5.42,0.42,9.53,182.13,19.52,0.39,105.4,12.25,3.31,62.57,89.18,7.62,719.59,44.16,1.96,74.07,151.9,14.05,50.46,222.72,1.89,-0.09,3.02,6.39,5.28,1.93,56.2,694.38,0.11,35.97,1.67,1.37,115.62,30.82,3.94,0.09,1.83,3.14,11.8,5.08,159.23,25.04,30.85,-1.26,1.23,0.0,0.92,12.75,11638.77,73.0,0.25,3.09,-0.16,18.5,18.35,5383.11,26.86,9.29,36.14,0.9,4.74,11.41,264.5,61.22,153.97,252.43,2.25,47.83,89.25,141.98,2.89,47.84,3.59,10.5,3022.99,60.2,2.86,349.69,40.19,0.57,18.59,35.57,52.89
t4,176.59,4.77,110.21,27.58,14.09,0.07,153.84,101.07,17.97,34.89,158.69,3.8,61.91,1732.56,4107.34,25.62,0.43,58.13,34.97,1777.29,713.31,5.66,0.03,13.7,23.71,107.79,81.82,71.42,47.24,32.1,611.23,26.75,8.76,19.13,28.3,175.06,59.48,17.94,18.41,11.82,0.81,6.52,3530.36,2.42,37.61,354.94,33.31,11.56,119.54,577.84,-1.88,7.3,1.15,27.87,8.22,29.83,8593.44,9.91,63.16,14.26,2864.77,31.56,1.51,43.1,0.52,21.34,9.94,224.7,3.42,663.0,575.51,114.74,75.86,149.49,52.93,3.43,10.11,0.48,2717.8,26.61,52.77,28.66,14.39,1384.77,20.26,14.68,0.87,11.91,86.43,40.02,397.42,219.91,188.73,568.96,117.56,4.16,16.37,3.23,2.48,162.31,15711.16,141.68,41.55,5.33,220.7,1.21,234.63,1594.24,111.48,93.19,192.61,98.09,31.21,9.62,9.63,361.77,40.69,0.18,39.15,24.58,38.68,0.76,485.53,7.28,54.23,836.93,54.55,41.4,425.69,72.4,1.08,-0.01,12.45,-0.28,0.03,3.35,83.68,-0.12,68.49,31.02,107.35,2.89,21.69,41.35,33.14,337.21,56.37,5.16,14.84,40.02,0.0,702.56,9.33,7.42,631.74,1.32,62.35,18.95,4.22,3.1,156.5,120.73,139.29,2.95,172.4,54.28,6.57,1.54,69.6,2118.64,103.77,31.48,0.07,39.26,150.96,42.69,7.21,379.19,18.15,0.14,167.68,133.88,22.38,683.06,35.19,4.59,110.44,22.71,24.03,34.77,36.55,1.1,2.46,10.8,29.27,-0.15,9.43,108.33,278.07,0.85,131.73,4.31,3.48,116.7,126.62,5.31,0.56,8.15,3.54,23.77,5.34,359.6,36.3,135.79,7.01,0.09,0.0,0.24,28.73,8552.13,141.14,1.59,23.14,0.49,67.41,47.16,1731.21,35.96,48.77,73.34,-0.31,22.31,39.81,181.37,141.34,261.29,183.42,2.04,59.42,624.8,140.28,1.96,132.8,2.36,48.56,979.7,149.95,8.74,312.84,110.49,0.22,9.02,59.45,40.06
t5,190.01,48.54,172.67,36.36,26.73,0.0,193.74,46.23,14.05,56.8,36.9,1.77,145.89,799.8,5647.73,11.07,2.29,63.93,62.13,643.9,204.7,-0.32,-0.47,14.58,32.02,55.96,27.72,20.09,60.73,48.25,1347.12,60.8,2.7,43.66,15.53,40.12,109.89,7.93,33.2,14.34,3.63,6.22,943.69,0.44,35.05,278.99,25.56,12.9,49.67,202.63,-1.42,14.08,-0.34,31.33,7.38,16.05,2581.94,37.18,21.14,9.31,717.78,42.78,8.69,44.39,2.44,27.89,35.22,506.08,0.38,220.83,136.99,102.58,55.9,47.75,27.1,7.63,16.02,1.91,824.3,31.93,58.71,82.5,110.7,524.71,40.42,9.72,0.6,34.73,47.07,13.12,185.48,354.12,77.32,384.71,155.54,4.07,16.07,-0.35,4.89,216.07,6165.82,226.53,10.02,6.07,60.05,8.39,132.23,3754.14,85.42,97.23,113.72,62.37,46.33,42.89,2.71,127.69,10.01,0.51,19.31,33.04,79.41,1.5,743.58,27.74,143.88,245.63,84.47,72.23,110.06,120.52,1.61,0.11,13.82,-0.03,0.0,5.2,90.14,0.0,93.57,42.1,56.56,20.23,25.74,28.59,47.28,140.34,58.94,13.11,31.69,6.95,0.33,910.84,15.22,1.79,615.5,2.37,42.04,19.93,5.5,0.41,75.25,236.11,241.85,3.62,345.93,42.84,6.76,5.86,38.79,720.49,38.9,41.89,-0.85,125.22,85.44,57.83,10.47,722.47,36.56,0.2,261.87,67.13,59.46,223.84,18.29,8.57,100.09,3.07,18.92,17.34,9.09,13.58,6.42,23.11,64.1,9.09,8.92,53.02,69.55,6.64,186.36,8.93,10.73,51.09,221.47,1.03,2.26,11.11,5.68,61.58,10.3,467.46,14.74,305.07,16.58,2.94,3.97,1.65,14.67,2938.86,224.82,0.64,47.71,1.95,102.51,117.18,434.99,59.67,80.07,150.79,7.0,77.61,128.12,83.9,221.07,153.67,58.1,16.95,67.78,1386.37,61.42,1.4,253.95,14.94,122.18,212.46,200.1,25.41,122.03,89.45,24.38,6.27,52.84,22.26
t6,145.38,47.61,253.75,38.56,20.91,0.0,110.63,17.75,14.17,58.4,6.63,2.92,147.3,232.12,4049.51,6.76,3.06,27.33,64.42,168.3,35.25,9.17,2.24,18.65,28.47,15.23,15.79,2.98,36.46,47.75,1355.42,41.0,0.89,72.74,3.19,16.99,96.38,9.2,33.78,4.66,9.29,10.01,187.26,2.54,15.29,190.95,18.74,31.33,22.95,55.35,0.18,34.43,1.12,10.23,1.87,1.94,602.41,48.36,7.62,3.91,159.0,43.75,6.51,13.82,0.0,23.65,34.95,470.62,0.25,39.31,45.8,24.04,26.33,11.21,20.17,2.61,21.42,-0.34,210.67,24.79,36.77,45.16,87.6,163.6,21.82,8.6,-0.48,20.44,17.24,7.35,68.61,382.31,27.64,215.01,81.03,1.33,4.56,4.74,-0.09,151.94,1872.3,194.29,3.71,7.13,33.61,6.15,52.29,2455.5,24.22,51.14,35.37,36.56,45.94,49.83,-0.31,44.26,6.96,0.5,6.28,26.13,98.92,1.94,608.6,11.28,138.36,66.44,63.77,47.64,24.51,77.43,1.13,0.53,28.16,0.0,0.0,12.74,48.51,2.67,56.5,16.73,16.25,24.35,6.83,12.24,28.16,30.97,46.02,3.57,36.3,5.96,0.3,494.0,17.41,5.16,237.44,2.01,19.83,23.26,13.17,0.82,15.27,84.78,156.46,0.35,452.11,18.55,5.75,18.32,12.67,197.75,5.46,30.97,0.76,152.61,18.56,36.8,8.84,861.19,24.37,0.0,249.59,25.78,89.43,62.13,18.56,25.1,54.6,1.19,-0.79,5.47,3.29,10.17,0.57,14.96,36.61,10.09,0.42,20.03,17.13,15.99,186.49,16.08,19.15,15.8,194.09,4.14,-0.51,35.32,6.82,56.79,3.64,399.32,6.62,159.84,14.35,1.92,1.36,6.89,2.69,603.27,274.5,-0.09,52.84,1.15,114.26,176.67,117.49,25.45,56.78,148.72,10.25,75.36,177.91,26.13,201.13,29.2,11.23,34.8,43.05,942.03,20.93,-0.31,318.71,22.04,101.0,64.26,110.19,29.1,21.87,60.07,18.53,5.74,16.75,6.57
t7,99.77,31.59,154.22,23.31,13.06,0.0,56.11,10.48,11.11,31.61,0.78,4.97,61.52,59.38,1856.8,3.82,1.14,10.54,111.3,39.42,6.9,6.21,1.35,12.15,30.59,0.11,0.97,2.96,39.12,10.89,616.55,13.97,0.86,44.17,2.15,11.77,94.27,8.17,24.09,1.72,8.84,3.35,43.34,1.1,1.07,90.44,12.92,23.84,10.93,25.86,1.12,14.46,-0.32,0.29,0.12,0.66,157.3,34.79,0.71,1.09,36.25,25.53,0.72,4.12,0.78,19.46,23.65,231.11,0.63,11.0,10.6,1.64,6.89,8.24,5.8,5.39,1.93,-0.21,73.98,14.68,24.08,16.46,33.81,27.18,3.82,4.19,0.1,8.72,4.19,1.82,13.86,230.56,12.42,82.5,21.0,-0.99,0.99,6.45,1.48,78.48,537.81,88.08,2.03,-0.08,9.99,2.12,25.05,772.39,6.94,32.03,5.21,12.46,20.86,73.57,0.1,4.63,1.54,1.62,2.54,11.54,59.19,0.95,353.64,5.38,46.06,10.36,40.58,18.18,3.44,25.35,-0.4,0.0,25.16,0.32,0.0,7.51,50.12,7.4,40.87,13.3,3.7,4.57,12.13,2.83,6.67,10.75,23.24,0.33,16.75,7.69,0.0,165.12,9.66,3.51,88.31,0.18,1.86,16.6,37.46,0.14,11.4,42.41,53.04,3.75,261.08,2.35,0.26,15.78,3.52,44.41,4.68,12.94,0.86,67.19,1.48,30.88,10.73,593.58,6.18,0.15,161.28,16.37,44.77,12.87,2.59,23.13,23.33,2.82,2.08,0.84,0.42,6.37,0.27,6.77,17.27,3.17,0.11,2.68,1.95,32.72,111.21,13.91,11.41,4.8,104.27,0.52,-0.26,35.69,7.72,41.99,0.0,232.62,0.79,42.41,12.42,0.34,0.5,4.2,4.83,149.13,190.62,0.0,15.49,0.43,48.03,187.7,38.26,14.68,22.05,66.18,6.08,34.07,100.98,9.58,94.36,16.79,4.09,32.29,7.59,275.19,6.88,-0.07,193.24,15.81,38.93,27.29,51.95,11.5,1.2,39.24,9.15,10.67,3.62,0.13
t8,30.1,14.68,51.13,11.49,8.3,0.0,12.84,1.67,1.31,18.27,0.48,3.97,25.95,12.04,647.64,0.24,0.0,6.13,130.48,12.01,0.06,1.25,0.0,5.51,16.09,0.05,0.03,1.35,14.65,4.93,144.97,8.19,0.0,28.94,0.0,3.68,44.1,1.15,11.1,-0.09,3.96,2.08,6.76,3.05,3.17,26.56,3.71,6.57,2.13,1.56,1.07,5.5,-0.42,0.71,0.12,0.87,41.09,18.05,-0.12,0.25,5.12,13.48,0.0,-0.87,0.9,3.85,15.76,95.73,0.55,4.72,0.92,3.37,2.82,3.36,1.43,1.03,3.59,0.0,14.47,3.28,10.06,7.83,4.72,8.69,0.42,5.05,3.09,2.96,3.49,8.12,1.47,65.17,-0.23,26.01,6.05,0.01,1.43,8.17,2.68,43.01,171.36,41.99,-0.15,6.57,4.36,0.0,12.15,183.61,0.75,11.36,4.51,10.55,15.24,54.37,0.0,1.05,0.03,3.09,-0.06,7.38,32.18,0.03,175.22,2.73,14.82,4.7,18.53,7.31,2.27,18.09,0.52,0.0,16.17,0.78,0.0,0.05,10.31,2.39,17.31,8.69,0.48,0.72,11.65,-0.08,1.4,2.25,15.39,0.0,16.75,2.81,0.0,52.3,4.41,0.54,16.23,1.01,-0.05,4.32,14.44,-0.09,2.93,25.26,21.01,4.25,108.27,0.31,1.64,21.44,0.99,13.78,2.32,9.81,0.0,18.31,0.85,6.86,5.39,261.5,0.23,0.25,67.65,1.98,24.26,8.64,-0.42,14.23,9.16,0.82,1.18,0.31,0.0,1.07,0.05,0.76,4.45,5.47,0.57,-0.26,1.51,13.81,40.23,6.34,5.78,1.41,51.32,-0.35,2.75,21.22,3.58,25.49,0.0,72.43,1.06,12.16,3.73,1.34,0.12,1.68,5.78,23.99,79.45,0.0,5.29,0.24,40.99,133.62,6.97,11.3,12.22,22.25,5.78,18.81,48.81,2.46,48.4,4.48,1.43,14.43,0.15,66.84,0.9,0.0,92.04,7.37,5.9,3.71,12.52,3.6,1.67,12.02,1.52,4.89,2.48,3.99
t9,10.82,2.52,26.47,2.79,1.78,0.0,9.38,0.07,-0.12,4.86,0.59,0.08,8.36,0.83,218.1,0.18,0.0,0.74,115.85,4.93,1.11,9.76,0.0,1.09,2.21,0.0,0.0,0.0,7.47,2.17,28.19,0.79,0.0,20.22,0.0,0.64,11.41,1.45,4.15,0.0,2.24,3.47,2.59,3.5,0.0,5.64,0.3,0.72,0.0,0.0,0.0,0.7,5.47,1.1,0.0,0.0,6.18,7.84,0.0,0.0,2.28,1.25,0.0,1.12,0.0,4.95,6.44,34.93,0.0,1.97,0.87,1.62,3.98,2.52,0.3,1.19,0.13,0.0,2.76,2.67,1.39,4.53,0.94,7.99,-0.09,3.3,0.38,1.65,0.2,0.8,1.49,41.98,0.0,11.61,-0.74,0.0,0.0,6.6,0.22,11.61,36.17,19.53,0.0,2.37,1.01,0.0,4.63,32.46,0.0,5.37,1.3,0.29,4.16,42.25,0.35,0.0,0.48,3.1,0.0,2.38,3.55,0.0,82.29,4.17,12.61,1.42,9.06,0.97,0.28,5.25,0.0,0.0,4.06,0.0,0.0,0.1,2.57,1.33,11.79,0.0,0.0,0.0,3.08,0.0,-0.12,2.61,7.92,0.26,2.6,0.0,0.0,12.34,0.0,1.08,7.99,0.98,0.0,1.78,7.36,0.03,0.14,2.98,6.28,1.05,33.72,0.0,0.76,17.25,0.35,7.32,0.0,9.17,0.0,16.37,-0.13,0.92,6.58,101.12,-0.06,0.0,20.46,0.0,9.35,1.35,0.0,24.25,4.16,0.0,1.65,0.0,0.06,0.15,0.0,0.96,1.15,6.34,0.0,0.0,3.92,1.58,14.09,3.25,7.34,0.4,27.31,4.86,1.02,4.63,0.88,7.98,0.0,42.88,0.21,0.84,-0.06,0.6,0.15,8.08,2.26,6.08,40.03,0.0,3.86,0.0,10.12,54.32,0.53,4.53,2.33,16.22,0.2,-0.21,13.78,2.06,33.26,0.7,0.0,2.7,0.1,9.63,3.08,0.0,23.4,-0.02,0.08,0.63,3.46,1.1,0.06,2.36,2.57,0.62,0.16,1.96
t10,7.32,1.42,12.17,0.69,0.24,0.0,0.23,0.4,0.03,0.81,-0.06,0.8,4.14,0.0,78.1,0.0,0.0,0.0,58.36,0.92,0.33,10.31,0.0,4.71,1.76,0.0,0.0,-0.14,3.63,1.51,4.35,0.11,0.0,9.47,0.0,0.2,2.05,0.03,0.39,0.0,0.1,1.03,0.97,0.0,0.2,0.95,0.0,2.99,0.0,0.0,0.0,0.0,5.65,0.04,0.12,0.0,10.79,2.58,0.0,0.15,-0.22,0.0,0.0,0.22,0.0,2.16,0.13,11.84,-0.03,0.78,0.0,0.0,0.97,-0.59,-0.06,0.18,0.0,0.0,-0.17,0.39,0.05,0.77,0.12,2.32,0.25,2.57,2.04,0.0,0.0,0.0,0.95,21.02,0.0,0.74,0.4,0.0,0.0,5.96,0.66,0.87,17.09,8.03,0.0,0.0,0.09,0.0,3.28,8.54,0.0,0.06,0.0,0.25,3.7,15.07,0.0,0.0,0.0,-0.2,0.0,1.52,5.36,0.15,19.71,-0.02,3.3,0.0,0.79,0.72,1.32,3.75,0.0,0.0,4.92,0.0,0.0,-0.52,0.16,0.06,9.42,0.25,0.0,-0.39,1.42,0.0,0.0,-0.07,0.47,0.45,2.72,0.0,0.0,1.91,0.0,0.27,0.23,0.03,0.0,0.44,1.59,0.0,0.0,0.69,2.65,-0.06,15.19,0.0,1.51,0.8,0.0,2.95,0.0,1.58,0.0,2.42,0.0,0.16,6.69,51.01,0.0,0.0,18.38,0.0,15.47,0.25,0.0,22.14,1.32,0.0,0.1,0.0,0.0,0.0,0.0,0.72,0.12,0.3,0.0,0.0,0.25,0.35,1.27,1.06,1.62,0.34,14.26,2.9,0.61,0.5,0.0,5.88,0.0,18.81,0.0,0.0,-0.03,0.54,0.0,1.93,3.26,2.93,11.55,0.0,0.0,0.0,0.71,35.91,0.35,1.17,1.04,1.77,0.27,0.0,9.67,-0.18,6.37,3.21,0.0,1.28,0.16,2.68,-0.06,0.0,10.09,1.63,-0.09,0.94,0.62,0.09,0.35,2.4,0.45,0.0,0.6,-0.11
