t,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51,c52,c53,c54,c55,c56,c57,c58,c59,c60,c61,c62,c63,c64,c65,c66,c67,c68,c69,c70,c71,c72,c73,c74,c75,c76,c77,c78,c79,c80,c81,c82,c83,c84,c85,c86,c87,c88,c89,c90,c91,c92,c93,c94,c95,c96,c97,c98,c99,c100,c101,c102,c103,c104,c105,c106,c107,c108,c109,c110,c111,c112,c113,c114,c115,c116,c117,c118,c119,c120,c121,c122,c123,c124,c125,c126,c127,c128,c129,c130,c131,c132,c133,c134,c135,c136,c137,c138,c139,c140,c141,c142,c143,c144,c145,c146,c147,c148,c149,c150,c151,c152,c153,c154,c155,c156,c157,c158,c159,c160,c161,c162,c163,c164,c165,c166,c167,c168,c169,c170,c171,c172,c173,c174,c175,c176,c177,c178,c179,c180,c181,c182,c183,c184,c185,c186,c187,c188,c189,c190,c191,c192,c193,c194,c195,c196,c197,c198,c199,c200,c201,c202,c203,c204,c205,c206,c207,c208,c209,c210,c211,c212,c213,c214,c215,c216,c217,c218,c219,c220,c221,c222,c223,c224,c225,c226,c227,c228,c229,c230,c231,c232,c233,c234,c235,c236,c237,c238,c239,c240,c241,c242,c243,c244,c245,c246,c247,c248,c249,c250,c251,c252,c253,c254
t1,44.0,1.0,8.0,0.0,5.0,469.0,31.0,325.0,64.0,0.0,5079.0,0.0,68.0,2417.0,1639.0,205.0,0.0,26.0,13.0,4645.0,458.0,37.0,8.0,0.0,4.0,44.0,802.0,2740.0,34.0,5.0,84.0,12.0,958.0,19.0,280.0,638.0,31.0,28.0,3.0,0.0,0.0,22.0,31083.0,6.0,73.0,572.0,17.0,0.0,202.0,332.0,0.0,0.0,0.0,0.0,7.0,127.0,202394.0,0.0,1105.0,36.0,23252.0,14.0,0.0,5.0,197.0,19.0,7.0,77.0,0.0,4310.0,184409.0,19.0,51.0,293.0,105.0,0.0,40.0,0.0,16619.0,86.0,1.0,22.0,102.0,4395.0,84.0,66.0,0.0,0.0,51.0,582.0,544.0,20.0,185.0,879.0,151.0,95.0,1.0,1.0,0.0,31.0,211383.0,57.0,51.0,1.0,11194.0,12.0,533.0,328.0,176.0,22.0,127.0,154.0,21.0,22.0,114.0,1398.0,1007.0,0.0,6.0,7.0,16.0,5.0,221.0,0.0,2.0,1600.0,8.0,0.0,3468.0,43.0,0.0,0.0,54.0,0.0,0.0,12.0,4.0,0.0,210.0,14.0,87.0,13.0,10.0,377.0,56.0,1209.0,42.0,0.0,7.0,206.0,0.0,744.0,37.0,2.0,394.0,1.0,3.0,53.0,0.0,42.0,59.0,31.0,61.0,0.0,51.0,287.0,26.0,9.0,77.0,8692.0,488.0,0.0,8.0,9.0,268.0,7.0,82.0,170.0,3.0,297.0,38.0,67.0,0.0,601.0,154.0,24.0,195.0,86736.0,4.0,152.0,46042.0,0.0,0.0,11.0,113.0,1.0,20.0,16.0,2668.0,0.0,60.0,28.0,25.0,364.0,12.0,0.0,17.0,0.0,2.0,14.0,22.0,214.0,142.0,48.0,0.0,0.0,0.0,2.0,404.0,28452.0,123.0,0.0,0.0,0.0,2.0,16.0,188090.0,27.0,39.0,0.0,0.0,15.0,0.0,718.0,10.0,276.0,639.0,8.0,64.0,80.0,133.0,41.0,35.0,2.0,0.0,35970.0,108.0,0.0,566.0,108.0,4.0,16.0,0.0,111.0
t2,817.0,105.0,271.0,119.0,25.0,589.0,662.0,1732.0,367.0,118.0,24367.0,4.0,329.0,22626.0,18133.0,1062.0,0.0,519.0,101.0,38806.0,13414.0,35.0,62.0,135.0,122.0,608.0,5017.0,14271.0,236.0,47.0,1949.0,103.0,1803.0,159.0,1460.0,5518.0,215.0,139.0,45.0,6.0,2.0,19.0,206646.0,2.0,491.0,4886.0,76.0,6.0,3487.0,7059.0,7.0,24.0,0.0,203.0,33.0,1082.0,532983.0,48.0,4924.0,124.0,178908.0,73.0,13.0,39.0,646.0,260.0,158.0,373.0,0.0,32576.0,233759.0,976.0,617.0,2579.0,1059.0,9.0,106.0,0.0,129491.0,439.0,380.0,493.0,1039.0,33479.0,646.0,157.0,0.0,24.0,1161.0,1937.0,6948.0,533.0,2153.0,9252.0,1023.0,10.0,184.0,75.0,34.0,577.0,619360.0,774.0,736.0,0.0,68381.0,71.0,5512.0,5094.0,1889.0,215.0,2722.0,1458.0,231.0,49.0,650.0,11662.0,3356.0,0.0,216.0,120.0,246.0,35.0,3073.0,0.0,229.0,18898.0,71.0,72.0,23771.0,263.0,0.0,0.0,166.0,4.0,0.0,101.0,75.0,0.0,802.0,184.0,952.0,296.0,372.0,2259.0,361.0,10272.0,423.0,6.0,24.0,1137.0,0.0,5040.0,54.0,16.0,4374.0,0.0,260.0,108.0,4.0,168.0,1182.0,237.0,797.0,1.0,777.0,2468.0,79.0,27.0,451.0,64682.0,3501.0,71.0,27.0,170.0,3469.0,211.0,207.0,1230.0,21.0,1021.0,636.0,1304.0,30.0,11376.0,962.0,279.0,1266.0,24645.0,71.0,1007.0,49261.0,1.0,0.0,46.0,821.0,14.0,184.0,560.0,21427.0,52.0,668.0,47.0,27.0,2655.0,240.0,43.0,11.0,18.0,90.0,97.0,214.0,1857.0,766.0,520.0,22.0,0.0,39.0,0.0,1579.0,236944.0,1378.0,1.0,18.0,0.0,260.0,107.0,319711.0,453.0,341.0,232.0,0.0,225.0,170.0,5352.0,386.0,4533.0,8112.0,51.0,1010.0,895.0,1929.0,60.0,502.0,48.0,45.0,163484.0,852.0,31.0,6411.0,895.0,85.0,44.0,44.0,1212.0
t3,2450.0,448.0,2199.0,293.0,132.0,63.0,3284.0,5033.0,696.0,584.0,20143.0,75.0,1382.0,71286.0,87381.0,1767.0,4.0,1680.0,655.0,89972.0,101177.0,72.0,92.0,271.0,872.0,3107.0,5997.0,10604.0,706.0,493.0,13344.0,421.0,515.0,529.0,1963.0,12416.0,1459.0,371.0,354.0,54.0,84.0,87.0,293165.0,2.0,1819.0,15378.0,400.0,116.0,9649.0,29330.0,37.0,272.0,0.0,722.0,139.0,2757.0,631768.0,327.0,5304.0,438.0,270986.0,345.0,116.0,734.0,415.0,626.0,554.0,1907.0,0.0,52487.0,95145.0,6910.0,2516.0,5516.0,1952.0,12.0,434.0,0.0,217635.0,1364.0,1687.0,2386.0,2737.0,76267.0,1857.0,476.0,0.0,93.0,3175.0,2294.0,19356.0,3896.0,7003.0,28950.0,4224.0,97.0,782.0,177.0,209.0,3975.0,951067.0,3329.0,2382.0,18.0,52759.0,85.0,12855.0,33502.0,5553.0,838.0,8745.0,4135.0,980.0,138.0,663.0,21878.0,2882.0,0.0,1231.0,252.0,1227.0,2.0,12117.0,80.0,1522.0,50923.0,621.0,497.0,34451.0,1420.0,0.0,0.0,186.0,29.0,0.0,133.0,788.0,8.0,2352.0,852.0,3454.0,1013.0,861.0,4056.0,1611.0,21827.0,1440.0,104.0,186.0,1550.0,0.0,21313.0,274.0,129.0,21733.0,0.0,2119.0,433.0,39.0,490.0,5208.0,1836.0,3748.0,8.0,2657.0,5052.0,95.0,181.0,2084.0,138038.0,5123.0,384.0,34.0,1324.0,10724.0,1028.0,104.0,6473.0,451.0,654.0,3512.0,4852.0,568.0,35540.0,2652.0,830.0,4521.0,3372.0,331.0,2464.0,8172.0,12.0,52.0,114.0,2150.0,111.0,213.0,4233.0,30247.0,46.0,2595.0,251.0,99.0,6071.0,1877.0,139.0,7.0,159.0,370.0,276.0,300.0,9281.0,1993.0,3173.0,540.0,81.0,69.0,9.0,1161.0,533927.0,6106.0,0.0,460.0,1.0,1768.0,816.0,198584.0,1225.0,1081.0,1227.0,115.0,1084.0,1066.0,10013.0,3005.0,18655.0,18021.0,419.0,2888.0,4964.0,6892.0,50.0,2986.0,196.0,445.0,124007.0,4212.0,20.0,18026.0,2395.0,416.0,348.0,681.0,2813.0
t4,5474.0,1298.0,6532.0,592.0,654.0,0.0,8267.0,5225.0,1127.0,1681.0,5947.0,167.0,4632.0,79838.0,226133.0,1262.0,7.0,2486.0,2383.0,67404.0,76217.0,190.0,83.0,1052.0,1554.0,5738.0,3860.0,3345.0,2443.0,1984.0,54447.0,1466.0,292.0,1328.0,1043.0,6777.0,3879.0,457.0,708.0,482.0,48.0,165.0,121519.0,29.0,2410.0,18191.0,1352.0,2.0,7268.0,25072.0,6.0,713.0,37.0,1156.0,295.0,1287.0,305785.0,809.0,2025.0,723.0,111108.0,984.0,126.0,1519.0,40.0,953.0,1539.0,8309.0,12.0,24486.0,24541.0,13076.0,3293.0,6340.0,1636.0,58.0,912.0,0.0,114485.0,1644.0,2790.0,3932.0,4420.0,55791.0,932.0,1052.0,22.0,302.0,3369.0,2054.0,20595.0,10565.0,6894.0,30847.0,8025.0,67.0,1210.0,579.0,330.0,10673.0,646198.0,8268.0,1152.0,170.0,11911.0,204.0,11850.0,136805.0,6253.0,2983.0,9121.0,5006.0,1910.0,675.0,495.0,12961.0,1493.0,13.0,2567.0,1299.0,4643.0,80.0,30533.0,498.0,5019.0,36194.0,2253.0,1424.0,15680.0,4574.0,12.0,0.0,772.0,37.0,0.0,120.0,4853.0,45.0,3821.0,2084.0,4832.0,1574.0,1969.0,2169.0,3353.0,15986.0,3425.0,294.0,903.0,861.0,0.0,52281.0,763.0,140.0,48014.0,20.0,4312.0,647.0,34.0,459.0,7191.0,8572.0,8316.0,16.0,8377.0,3427.0,250.0,541.0,3280.0,95009.0,3307.0,1490.0,7.0,8213.0,8918.0,2290.0,445.0,21508.0,1163.0,79.0,12159.0,5822.0,1995.0,29078.0,2652.0,1594.0,6729.0,513.0,611.0,1614.0,1134.0,0.0,42.0,391.0,1891.0,302.0,166.0,5454.0,11470.0,293.0,5915.0,547.0,386.0,5508.0,5750.0,560.0,31.0,272.0,402.0,1151.0,574.0,21845.0,2007.0,12271.0,1361.0,77.0,11.0,7.0,808.0,363794.0,14737.0,21.0,1436.0,26.0,5403.0,1952.0,63454.0,2230.0,2563.0,4279.0,347.0,3620.0,3537.0,7676.0,8435.0,19805.0,8952.0,1052.0,4600.0,27849.0,8762.0,372.0,7992.0,432.0,3177.0,34985.0,8468.0,167.0,12744.0,2938.0,1243.0,1174.0,2394.0,2970.0
t5,5920.0,1419.0,10303.0,1647.0,1060.0,28.0,10469.0,3123.0,961.0,2739.0,1600.0,380.0,5800.0,33812.0,307680.0,1051.0,16.0,1971.0,4727.0,24920.0,11981.0,506.0,51.0,1563.0,2477.0,2191.0,1746.0,787.0,3898.0,2993.0,96625.0,2817.0,140.0,3358.0,285.0,2339.0,6843.0,813.0,1949.0,932.0,79.0,280.0,28805.0,48.0,1903.0,13898.0,1426.0,30.0,2521.0,6831.0,12.0,726.0,72.0,703.0,72.0,307.0,86880.0,976.0,327.0,395.0,26535.0,1762.0,215.0,1710.0,121.0,1549.0,2467.0,20307.0,113.0,5806.0,5385.0,6805.0,2574.0,2918.0,741.0,188.0,1055.0,23.0,35654.0,1605.0,2799.0,3256.0,2950.0,21818.0,704.0,688.0,98.0,890.0,1841.0,1369.0,10010.0,17750.0,1806.0,17230.0,6615.0,92.0,614.0,660.0,378.0,11258.0,238872.0,11478.0,401.0,412.0,2549.0,335.0,5855.0,223796.0,3329.0,5371.0,3533.0,3514.0,1670.0,1963.0,109.0,4354.0,578.0,20.0,1475.0,2184.0,6307.0,188.0,38569.0,1000.0,7538.0,11192.0,4148.0,2998.0,4126.0,6465.0,61.0,36.0,1714.0,17.0,0.0,246.0,9510.0,271.0,3423.0,3015.0,2473.0,1581.0,1338.0,800.0,1585.0,5635.0,3030.0,266.0,1495.0,611.0,0.0,56613.0,805.0,476.0,39414.0,104.0,2021.0,978.0,244.0,109.0,4750.0,15455.0,10298.0,8.0,16302.0,1455.0,94.0,432.0,1887.0,31868.0,1467.0,2487.0,30.0,19225.0,3968.0,3215.0,480.0,41352.0,1976.0,19.0,17223.0,2085.0,3320.0,10304.0,824.0,1550.0,4861.0,166.0,875.0,723.0,229.0,31.0,118.0,541.0,1166.0,351.0,40.0,1672.0,2936.0,777.0,8938.0,629.0,951.0,2258.0,12108.0,509.0,210.0,923.0,347.0,3074.0,409.0,28154.0,505.0,17750.0,603.0,107.0,8.0,63.0,482.0,116016.0,21733.0,38.0,2767.0,160.0,7196.0,5192.0,15629.0,1980.0,2801.0,6682.0,153.0,4431.0,7317.0,3000.0,12123.0,6891.0,2476.0,1229.0,3533.0,71365.0,4857.0,582.0,15346.0,740.0,7893.0,8098.0,8732.0,560.0,4343.0,2776.0,1572.0,1371.0,3280.0,1364.0
t6,4232.0,2267.0,9531.0,2156.0,1457.0,0.0,5525.0,1128.0,596.0,2198.0,315.0,205.0,3939.0,8866.0,204588.0,270.0,6.0,883.0,7353.0,5980.0,1121.0,330.0,4.0,1109.0,2120.0,430.0,583.0,298.0,3087.0,2626.0,67212.0,1466.0,35.0,3798.0,66.0,830.0,6909.0,799.0,1622.0,683.0,212.0,555.0,6644.0,52.0,1195.0,8251.0,675.0,292.0,740.0,1971.0,11.0,711.0,254.0,187.0,227.0,64.0,22316.0,1261.0,7.0,155.0,5953.0,1731.0,54.0,1068.0,82.0,1438.0,1955.0,28325.0,138.0,1230.0,1506.0,1568.0,1167.0,972.0,646.0,326.0,343.0,24.0,8717.0,736.0,1130.0,1474.0,1036.0,6642.0,335.0,353.0,16.0,757.0,518.0,716.0,2887.0,16569.0,334.0,9233.0,2514.0,103.0,79.0,380.0,250.0,6260.0,68261.0,7936.0,128.0,588.0,1011.0,485.0,2056.0,128978.0,1164.0,3660.0,821.0,1544.0,881.0,3429.0,8.0,1322.0,387.0,172.0,373.0,2237.0,3353.0,227.0,27017.0,1261.0,6358.0,2124.0,3487.0,2070.0,955.0,4444.0,42.0,4.0,1956.0,29.0,2.0,203.0,5834.0,269.0,2678.0,1366.0,696.0,577.0,1131.0,105.0,460.0,1595.0,2179.0,304.0,1317.0,318.0,18.0,30303.0,642.0,732.0,17295.0,40.0,400.0,983.0,1001.0,22.0,1815.0,8734.0,5959.0,135.0,21616.0,388.0,98.0,758.0,537.0,7401.0,606.0,1800.0,23.0,13395.0,1422.0,2217.0,349.0,43560.0,1416.0,0.0,11325.0,1092.0,3242.0,2344.0,243.0,944.0,1945.0,110.0,767.0,226.0,65.0,83.0,111.0,390.0,659.0,944.0,53.0,197.0,622.0,769.0,7391.0,484.0,801.0,387.0,12692.0,284.0,195.0,1829.0,123.0,3801.0,209.0,22727.0,120.0,9017.0,201.0,158.0,20.0,42.0,198.0,28329.0,15903.0,4.0,1756.0,166.0,4283.0,10547.0,4493.0,799.0,2048.0,5717.0,474.0,2478.0,7260.0,1295.0,9523.0,1703.0,917.0,1104.0,1364.0,59737.0,939.0,383.0,18876.0,549.0,4786.0,1871.0,5419.0,1323.0,836.0,2383.0,949.0,1037.0,2871.0,555.0
t7,2669.0,1845.0,5738.0,1479.0,1670.0,0.0,2109.0,387.0,110.0,1104.0,207.0,115.0,2208.0,1713.0,90629.0,83.0,19.0,475.0,8004.0,1570.0,186.0,324.0,0.0,182.0,1261.0,15.0,227.0,130.0,1200.0,1072.0,24524.0,539.0,21.0,2314.0,46.0,206.0,4847.0,515.0,662.0,73.0,248.0,448.0,1327.0,144.0,195.0,3405.0,316.0,270.0,208.0,538.0,79.0,162.0,375.0,50.0,168.0,0.0,6297.0,974.0,31.0,87.0,1511.0,758.0,0.0,324.0,80.0,1052.0,748.0,19736.0,112.0,315.0,506.0,296.0,637.0,353.0,343.0,350.0,29.0,56.0,2702.0,142.0,508.0,514.0,538.0,1491.0,266.0,143.0,240.0,822.0,90.0,106.0,925.0,9313.0,6.0,3732.0,644.0,136.0,64.0,171.0,115.0,1786.0,18173.0,4293.0,0.0,266.0,336.0,296.0,1312.0,39343.0,147.0,1211.0,389.0,748.0,402.0,3808.0,0.0,413.0,156.0,227.0,164.0,615.0,1318.0,155.0,13560.0,424.0,3026.0,495.0,1978.0,796.0,147.0,1910.0,1.0,1.0,1437.0,12.0,3.0,472.0,1631.0,112.0,1695.0,378.0,90.0,188.0,375.0,1.0,184.0,540.0,632.0,322.0,627.0,169.0,20.0,9288.0,557.0,465.0,5412.0,40.0,103.0,774.0,1039.0,1.0,802.0,2746.0,2069.0,150.0,17242.0,120.0,284.0,1580.0,60.0,1593.0,50.0,905.0,6.0,3940.0,197.0,953.0,424.0,27579.0,832.0,0.0,4659.0,319.0,2119.0,429.0,20.0,1151.0,860.0,61.0,245.0,16.0,96.0,348.0,41.0,348.0,488.0,665.0,22.0,23.0,228.0,855.0,3696.0,177.0,500.0,126.0,6449.0,115.0,294.0,2477.0,46.0,2104.0,1.0,11932.0,0.0,2631.0,133.0,57.0,25.0,48.0,117.0,7250.0,7170.0,0.0,685.0,43.0,1384.0,12062.0,1467.0,184.0,988.0,3387.0,536.0,841.0,4490.0,696.0,4555.0,236.0,158.0,951.0,352.0,19748.0,226.0,194.0,12867.0,507.0,1434.0,541.0,2169.0,1518.0,301.0,1495.0,330.0,377.0,704.0,176.0
t8,1455.0,1224.0,2689.0,735.0,478.0,0.0,915.0,90.0,2.0,346.0,41.0,142.0,1313.0,352.0,32024.0,51.0,8.0,100.0,6506.0,287.0,32.0,409.0,0.0,61.0,757.0,0.0,84.0,35.0,134.0,303.0,5934.0,172.0,18.0,986.0,46.0,89.0,2324.0,247.0,307.0,24.0,139.0,46.0,573.0,130.0,36.0,907.0,121.0,146.0,68.0,164.0,217.0,71.0,200.0,4.0,71.0,0.0,1688.0,498.0,89.0,3.0,487.0,508.0,6.0,176.0,68.0,214.0,339.0,7694.0,2.0,53.0,78.0,67.0,197.0,49.0,51.0,123.0,16.0,103.0,566.0,174.0,167.0,180.0,175.0,302.0,50.0,122.0,379.0,339.0,9.0,53.0,343.0,3892.0,4.0,1434.0,75.0,16.0,58.0,45.0,86.0,661.0,5002.0,1916.0,0.0,389.0,141.0,100.0,422.0,9340.0,131.0,252.0,130.0,283.0,218.0,3132.0,4.0,113.0,15.0,228.0,47.0,137.0,486.0,30.0,5214.0,20.0,1271.0,140.0,640.0,293.0,51.0,613.0,0.0,0.0,826.0,0.0,0.0,382.0,537.0,114.0,632.0,27.0,41.0,26.0,116.0,0.0,149.0,118.0,97.0,86.0,232.0,120.0,0.0,2310.0,102.0,82.0,1167.0,0.0,25.0,543.0,585.0,2.0,270.0,906.0,736.0,48.0,9054.0,0.0,335.0,1212.0,50.0,518.0,62.0,271.0,1.0,852.0,131.0,337.0,529.0,12186.0,267.0,0.0,1640.0,32.0,950.0,55.0,0.0,740.0,204.0,42.0,40.0,25.0,84.0,373.0,0.0,372.0,320.0,233.0,9.0,0.0,67.0,792.0,1665.0,100.0,407.0,15.0,1882.0,36.0,727.0,1520.0,0.0,1284.0,0.0,4378.0,0.0,876.0,129.0,12.0,64.0,155.0,33.0,2186.0,2680.0,0.0,209.0,0.0,261.0,8111.0,553.0,161.0,433.0,1830.0,340.0,348.0,1697.0,260.0,1692.0,58.0,17.0,195.0,66.0,4521.0,76.0,120.0,6297.0,178.0,186.0,142.0,690.0,725.0,105.0,984.0,52.0,209.0,173.0,117.0
t9,883.0,346.0,905.0,330.0,121.0,0.0,316.0,0.0,0.0,54.0,6.0,223.0,428.0,83.0,10401.0,5.0,0.0,17.0,3635.0,64.0,0.0,91.0,0.0,3.0,88.0,0.0,28.0,0.0,67.0,30.0,1201.0,56.0,4.0,497.0,0.0,20.0,328.0,61.0,163.0,0.0,118.0,2.0,106.0,5.0,0.0,558.0,97.0,193.0,21.0,10.0,249.0,65.0,199.0,1.0,4.0,0.0,508.0,181.0,14.0,35.0,80.0,392.0,0.0,106.0,0.0,11.0,74.0,2611.0,2.0,4.0,5.0,5.0,58.0,70.0,32.0,124.0,36.0,7.0,59.0,77.0,13.0,60.0,27.0,119.0,1.0,58.0,43.0,43.0,13.0,13.0,73.0,1804.0,0.0,450.0,0.0,0.0,98.0,0.0,6.0,273.0,1390.0,788.0,0.0,113.0,73.0,0.0,219.0,1557.0,62.0,63.0,0.0,36.0,123.0,1368.0,4.0,21.0,8.0,145.0,22.0,65.0,305.0,12.0,1946.0,6.0,328.0,75.0,269.0,73.0,0.0,201.0,0.0,0.0,586.0,0.0,0.0,152.0,47.0,14.0,262.0,6.0,5.0,12.0,38.0,0.0,71.0,28.0,0.0,61.0,134.0,70.0,0.0,649.0,0.0,0.0,264.0,0.0,4.0,94.0,46.0,0.0,85.0,127.0,274.0,40.0,3133.0,0.0,156.0,566.0,18.0,141.0,2.0,118.0,0.0,192.0,6.0,69.0,484.0,4986.0,46.0,0.0,612.0,17.0,304.0,2.0,0.0,292.0,64.0,0.0,4.0,5.0,4.0,238.0,1.0,452.0,45.0,7.0,0.0,27.0,0.0,193.0,749.0,12.0,166.0,26.0,654.0,0.0,700.0,1154.0,0.0,393.0,0.0,1721.0,0.0,244.0,166.0,10.0,115.0,169.0,0.0,552.0,1330.0,0.0,37.0,7.0,107.0,4788.0,230.0,34.0,135.0,677.0,73.0,89.0,561.0,86.0,524.0,0.0,8.0,207.0,0.0,955.0,3.0,120.0,2188.0,230.0,45.0,113.0,357.0,263.0,17.0,346.0,0.0,183.0,4.0,56.0
t10,971.0,36.0,558.0,30.0,0.0,0.0,188.0,0.0,0.0,9.0,6.0,109.0,184.0,7.0,3422.0,0.0,0.0,0.0,1197.0,12.0,4.0,45.0,0.0,1.0,0.0,0.0,2.0,9.0,74.0,9.0,417.0,40.0,0.0,249.0,0.0,45.0,166.0,8.0,0.0,0.0,118.0,0.0,70.0,0.0,0.0,286.0,0.0,77.0,0.0,0.0,39.0,86.0,117.0,0.0,0.0,0.0,209.0,14.0,0.0,10.0,12.0,189.0,1.0,27.0,0.0,2.0,9.0,899.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,13.0,0.0,0.0,95.0,30.0,7.0,15.0,0.0,46.0,0.0,15.0,2.0,104.0,44.0,0.0,37.0,743.0,0.0,191.0,0.0,0.0,22.0,0.0,35.0,69.0,499.0,293.0,0.0,101.0,4.0,0.0,70.0,288.0,44.0,23.0,6.0,11.0,146.0,393.0,0.0,0.0,0.0,60.0,14.0,20.0,19.0,0.0,677.0,0.0,48.0,30.0,105.0,42.0,0.0,110.0,0.0,0.0,361.0,0.0,3.0,7.0,30.0,1.0,18.0,0.0,0.0,5.0,42.0,0.0,8.0,5.0,0.0,0.0,154.0,19.0,0.0,112.0,0.0,7.0,175.0,0.0,0.0,26.0,9.0,0.0,51.0,22.0,89.0,48.0,967.0,0.0,5.0,177.0,0.0,20.0,0.0,18.0,0.0,48.0,2.0,29.0,287.0,2411.0,3.0,0.0,167.0,6.0,57.0,0.0,0.0,19.0,20.0,0.0,0.0,0.0,0.0,40.0,0.0,374.0,22.0,19.0,0.0,0.0,0.0,120.0,280.0,0.0,116.0,0.0,194.0,0.0,129.0,280.0,0.0,75.0,0.0,589.0,0.0,61.0,14.0,0.0,48.0,47.0,0.0,225.0,489.0,0.0,61.0,3.0,74.0,2341.0,63.0,0.0,7.0,288.0,0.0,2.0,333.0,54.0,225.0,0.0,5.0,120.0,0.0,97.0,9.0,32.0,799.0,368.0,0.0,3.0,92.0,90.0,1.0,83.0,0.0,217.0,5.0,0.0
