t,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51,c52,c53,c54,c55,c56,c57,c58,c59,c60,c61,c62,c63,c64,c65,c66,c67,c68,c69,c70,c71,c72,c73,c74,c75,c76,c77,c78,c79,c80,c81,c82,c83,c84,c85,c86,c87,c88,c89,c90,c91,c92,c93,c94,c95,c96,c97,c98,c99,c100,c101,c102,c103,c104,c105,c106,c107,c108,c109,c110,c111,c112,c113,c114,c115,c116,c117,c118,c119,c120,c121,c122,c123,c124,c125,c126,c127,c128,c129,c130,c131,c132,c133,c134,c135,c136,c137,c138,c139,c140,c141,c142,c143,c144,c145,c146,c147,c148,c149,c150,c151,c152,c153,c154,c155,c156,c157,c158,c159,c160,c161,c162,c163,c164,c165,c166,c167,c168,c169,c170,c171,c172,c173,c174,c175,c176,c177,c178,c179,c180,c181,c182,c183,c184,c185,c186,c187,c188,c189,c190,c191,c192,c193,c194,c195,c196,c197,c198,c199,c200,c201,c202,c203,c204,c205,c206,c207,c208,c209,c210,c211,c212,c213,c214,c215,c216,c217,c218,c219,c220,c221,c222,c223,c224,c225,c226,c227,c228,c229,c230,c231,c232,c233,c234,c235,c236,c237,c238,c239,c240,c241,c242,c243,c244,c245,c246,c247,c248,c249,c250,c251,c252,c253,c254
t1,2.9,0.0,2.26,0.05,0.54,8.05,0.89,3.88,0.7,-0.27,86.24,0.0,0.76,22.99,18.15,4.73,0.0,1.62,0.0,96.67,-1.05,0.61,0.28,0.0,0.0,1.97,16.25,31.54,-0.23,0.5,0.94,-0.33,12.5,0.99,9.04,11.54,1.59,1.17,0.79,0.0,0.0,0.0,546.2,0.03,1.17,13.67,0.1,0.0,3.41,7.95,0.0,0.0,0.0,0.21,0.0,2.41,1999.47,0.23,16.76,0.12,357.59,-0.09,0.0,-0.06,0.44,0.0,0.0,-0.36,0.58,69.42,1049.12,0.08,0.73,3.36,3.32,0.63,-0.06,0.0,272.36,0.7,0.11,-0.06,0.9,58.73,0.1,4.15,0.0,0.09,0.22,13.03,14.53,0.52,1.53,14.56,6.03,1.84,0.04,0.21,0.07,2.04,1932.12,0.48,3.71,0.0,143.86,-0.23,10.68,-0.66,1.06,1.34,-1.58,1.16,2.14,0.0,7.92,19.41,20.17,0.0,0.43,0.05,1.1,0.06,2.14,0.0,0.35,27.31,0.23,0.06,58.77,1.76,0.0,0.0,1.68,0.0,0.0,0.0,0.3,0.0,1.36,1.34,2.79,0.0,0.9,5.12,0.62,20.78,0.49,0.31,0.76,4.03,0.0,15.39,1.69,-0.18,0.44,0.0,0.55,0.58,0.0,-0.03,2.86,4.37,-0.15,0.0,1.55,10.23,0.03,0.0,-0.08,174.69,6.45,0.45,0.0,0.61,1.83,-0.12,0.18,0.51,0.62,3.8,3.85,0.85,0.0,10.26,4.69,0.0,2.56,980.07,-0.09,0.04,790.22,0.0,0.0,0.14,0.0,1.13,0.3,-0.18,54.41,0.0,0.81,0.27,0.29,15.09,0.04,-0.18,0.0,0.1,1.27,0.2,2.32,0.89,-0.7,0.61,0.0,0.0,0.0,0.0,11.14,508.92,0.82,0.0,0.0,0.0,1.0,0.0,2150.96,-0.55,0.61,0.03,0.0,0.0,-0.07,5.77,0.94,1.0,7.3,-0.02,-0.39,2.45,3.73,-0.04,0.45,0.0,-0.15,738.87,1.43,-0.03,7.64,1.08,0.48,1.27,0.0,-0.34
t2,24.7,0.28,16.04,1.96,1.28,4.41,12.33,32.15,4.38,6.93,527.54,-0.03,5.62,351.63,384.72,24.5,0.07,11.96,0.81,846.96,-58.02,1.13,1.11,-1.06,2.02,13.96,75.42,236.24,3.64,2.35,48.82,-0.36,40.43,5.43,4.94,112.88,4.87,5.8,3.53,-0.14,0.0,0.21,4517.76,1.3,8.69,141.52,0.7,0.33,60.74,144.3,-0.03,0.0,0.09,1.1,0.11,19.2,11477.69,4.93,72.24,4.64,3602.79,0.83,0.68,1.89,6.1,2.84,0.64,14.99,-0.21,582.18,4111.39,7.95,7.81,51.24,21.67,0.9,0.2,0.0,2380.07,8.36,10.23,2.6,12.12,613.23,-0.73,5.32,0.0,0.16,15.04,48.37,126.12,10.38,23.85,198.95,16.53,10.77,2.24,2.86,0.0,20.92,12437.22,19.91,21.52,0.73,809.15,6.29,109.28,56.28,19.22,2.91,34.77,9.72,8.1,8.15,13.73,177.49,55.1,-0.06,4.37,3.99,10.42,1.86,53.73,0.03,1.76,272.49,1.5,3.05,372.14,7.81,0.0,0.0,3.17,0.91,0.0,0.0,7.05,0.0,15.83,1.83,29.19,0.44,3.1,39.14,2.74,150.88,7.2,0.39,3.12,29.86,0.0,52.18,6.23,1.34,35.27,0.0,10.35,4.08,0.0,2.38,11.42,14.42,8.47,0.51,16.01,36.03,0.38,0.0,12.9,1344.21,66.87,4.52,1.08,2.76,69.84,1.95,-0.44,19.2,6.51,7.74,22.27,19.2,2.17,210.49,27.05,0.75,17.46,895.06,1.04,10.24,1034.06,0.0,0.0,1.94,0.57,1.36,0.97,4.87,500.62,-0.06,5.94,1.87,0.13,53.86,4.4,4.07,0.05,0.34,3.11,2.94,6.21,18.53,3.35,9.95,1.09,-0.24,0.0,0.0,14.1,4599.21,3.62,0.0,-0.58,0.0,3.5,2.77,7642.69,3.01,3.27,3.55,0.09,-0.86,2.62,81.16,12.25,49.03,48.68,2.89,11.01,15.17,32.18,2.07,6.92,0.0,2.35,3799.08,8.19,-0.09,95.8,19.22,1.91,10.88,0.43,18.56
t3,114.98,14.21,78.6,2.75,8.96,0.34,65.6,128.33,10.26,24.73,473.88,0.15,11.23,1305.37,1584.75,40.43,1.93,41.41,7.22,2033.01,38.82,1.0,1.37,0.99,16.35,84.78,156.58,213.8,38.19,6.82,179.87,7.55,19.17,17.77,36.33,232.01,22.76,4.41,9.69,3.07,-0.22,1.21,7240.3,4.12,34.61,355.78,6.15,6.3,211.9,659.35,0.33,-0.06,0.2,4.28,1.03,31.22,15682.13,48.66,111.53,12.87,6100.5,18.45,0.56,31.71,8.47,-0.69,6.06,90.53,1.62,1059.63,1909.58,38.91,53.75,139.5,55.74,0.24,4.79,0.0,4757.11,12.05,32.53,20.3,38.63,1604.47,7.67,11.24,0.0,0.08,58.51,67.12,340.07,78.96,121.15,599.79,86.53,7.74,7.77,2.47,-0.06,82.14,20671.91,46.88,39.97,1.26,811.29,18.27,247.9,369.74,89.69,26.72,153.84,59.7,33.44,14.79,4.02,447.15,47.8,0.21,31.18,31.51,23.64,-0.42,198.79,1.11,26.04,966.05,14.22,13.59,757.62,39.46,0.0,0.0,8.97,0.26,0.0,0.06,4.91,0.28,60.17,3.8,87.91,0.21,25.27,68.71,17.07,488.19,32.03,0.77,5.94,37.66,0.0,162.16,9.09,5.75,202.25,-0.35,73.95,10.45,0.59,1.44,58.13,75.61,51.8,5.46,55.33,65.07,1.76,3.08,39.37,2952.32,100.08,13.39,0.0,18.03,182.41,12.47,5.37,65.55,29.49,3.67,107.7,77.59,15.21,698.41,23.55,9.9,76.98,109.02,3.51,55.55,187.41,-0.03,0.18,3.78,3.19,1.88,2.73,66.54,647.07,1.42,45.07,4.64,5.22,114.8,16.96,4.87,0.0,1.71,1.02,13.22,6.47,145.36,21.87,18.27,1.31,1.64,0.0,-0.2,20.99,11325.32,31.76,0.0,6.11,0.3,35.38,28.77,5071.53,36.37,27.18,37.25,1.31,10.66,9.06,247.76,76.1,271.46,222.27,8.8,50.7,129.17,127.26,4.68,60.8,0.43,13.92,3252.63,74.63,0.3,318.75,46.99,2.04,13.3,2.72,53.22
t4,203.56,34.65,130.19,11.45,4.13,1.08,210.6,125.15,22.33,37.68,166.31,1.3,62.48,1858.48,4041.85,30.39,2.14,52.51,58.05,1745.16,674.54,0.17,3.46,5.78,13.78,118.21,117.59,59.65,55.95,12.6,727.59,27.42,6.68,24.35,20.57,189.19,71.8,3.72,21.33,3.66,0.67,2.69,3448.65,3.48,75.95,345.82,21.73,3.01,160.22,735.61,0.82,0.89,0.0,18.65,0.4,13.87,8060.76,58.05,48.36,18.31,2728.13,42.09,0.82,29.06,1.52,19.73,14.81,281.27,2.08,581.84,509.8,122.66,90.34,147.91,45.2,0.9,26.44,-0.1,2850.55,25.99,56.44,73.89,88.53,1333.13,10.23,17.25,0.05,7.97,77.01,44.5,379.22,155.5,164.16,555.68,155.0,0.01,29.14,3.73,0.0,203.85,15295.53,96.87,21.86,5.17,235.4,15.49,215.59,1621.79,110.44,55.73,178.77,64.41,64.39,25.36,3.56,368.75,31.25,0.31,48.99,35.45,83.96,-0.23,489.96,3.26,39.07,865.19,37.71,55.19,383.22,61.31,1.54,0.0,21.28,4.93,0.0,2.62,25.05,0.21,76.83,19.21,88.35,22.77,27.53,31.33,58.19,433.08,61.39,3.64,11.16,35.38,0.0,504.28,10.21,4.42,515.43,0.66,107.33,14.88,-3.44,0.66,125.9,216.45,188.49,1.62,146.49,78.15,5.55,8.36,65.05,2220.66,61.56,27.73,1.04,126.03,150.09,38.75,1.99,203.15,27.71,0.38,248.16,129.29,25.39,607.67,31.14,18.04,118.79,24.11,1.07,41.92,41.44,-0.29,0.96,15.02,15.6,2.6,4.61,82.71,324.59,18.59,118.13,14.81,5.12,112.24,80.0,6.17,0.0,10.62,2.22,50.44,8.26,322.98,26.79,92.43,9.68,2.23,1.28,0.35,15.31,8612.81,105.71,0.0,28.74,1.53,93.63,99.54,1705.08,37.43,59.57,85.96,3.1,49.52,69.07,170.81,138.9,365.26,138.0,10.4,61.07,560.33,134.78,10.42,145.16,0.99,33.54,912.67,156.64,2.58,345.32,52.02,24.83,13.34,18.43,57.25
t5,162.22,52.47,184.12,15.24,22.93,0.11,195.68,53.02,36.82,64.28,41.06,3.92,124.79,878.4,5692.35,12.54,2.57,52.33,107.41,617.48,137.87,0.65,1.02,25.04,18.75,41.59,28.72,12.59,68.88,20.94,1449.15,46.27,1.69,39.4,12.16,89.11,125.05,2.05,28.1,11.66,3.29,3.08,895.41,0.13,29.2,260.92,23.66,10.85,59.58,225.92,2.16,4.36,0.42,13.65,2.65,15.69,2520.74,42.12,18.25,12.92,722.91,56.42,1.9,26.87,1.62,33.32,29.09,438.36,2.67,187.76,125.55,72.97,75.42,87.48,25.17,2.04,16.23,4.17,855.29,41.48,60.27,81.71,69.27,566.4,16.31,21.34,0.8,25.24,28.96,28.6,184.44,391.68,56.91,354.87,74.22,3.06,7.73,4.69,0.42,224.9,5985.49,184.77,24.19,14.77,45.14,7.44,119.38,3645.16,81.85,66.01,94.53,92.13,81.66,64.61,0.58,118.36,17.92,1.55,22.08,44.77,128.06,0.51,694.74,19.87,115.73,318.17,83.1,66.37,102.61,97.44,1.64,0.0,30.62,4.29,0.0,8.66,86.36,0.38,100.33,35.25,31.92,12.98,31.59,8.86,36.93,152.66,89.97,7.26,39.51,16.28,0.0,748.55,15.22,0.31,616.87,0.17,25.33,22.78,29.27,0.2,89.36,171.08,197.42,2.03,387.34,39.03,5.69,34.52,41.12,765.36,19.46,57.52,0.59,138.93,83.18,49.7,21.02,451.17,27.06,-0.09,286.29,49.42,59.46,199.13,38.1,36.74,105.21,3.13,5.67,12.98,11.75,1.43,1.05,35.07,31.49,12.06,1.56,30.4,91.37,18.94,215.37,22.32,19.2,31.97,149.5,13.26,-0.14,23.01,9.27,57.78,7.23,501.74,20.84,345.34,8.62,3.86,1.5,2.6,19.03,2879.94,248.68,0.69,41.18,2.18,124.47,170.87,408.65,35.15,79.14,132.19,2.22,71.83,107.91,63.79,276.21,151.23,50.54,20.04,59.31,1218.37,88.16,6.2,250.61,4.24,122.51,208.93,219.0,8.64,108.37,75.7,36.7,9.12,43.67,33.63
t6,113.77,31.91,141.45,29.34,20.75,0.0,110.75,27.03,19.21,48.92,14.09,4.14,136.78,267.49,3915.15,3.84,0.84,21.78,151.76,168.62,7.71,0.23,0.0,15.43,25.47,5.21,12.0,5.86,24.56,32.64,1236.37,27.81,1.12,43.83,6.71,40.14,108.02,2.03,36.71,3.94,3.91,7.52,216.51,0.09,10.06,152.6,20.88,33.08,18.86,81.21,0.0,10.69,-0.13,10.75,-0.21,6.91,605.36,17.76,5.1,11.13,191.05,48.03,0.64,15.4,0.33,33.37,30.72,462.29,0.79,38.2,24.47,18.22,29.91,30.99,10.75,1.5,3.69,1.72,215.07,28.65,25.08,36.93,34.62,143.23,8.31,11.13,1.28,15.79,10.29,15.75,75.26,401.96,23.61,179.69,25.67,1.92,2.88,6.41,2.33,149.0,1811.18,218.81,8.08,10.91,17.44,4.53,64.05,2600.75,52.58,79.67,34.86,34.5,38.21,71.42,0.0,29.44,3.69,2.81,4.28,22.27,74.88,0.5,599.19,9.6,151.4,43.68,79.04,31.38,19.72,79.75,-0.31,0.0,38.55,5.74,0.0,1.43,94.87,2.47,75.21,45.56,10.04,12.19,28.97,3.46,10.22,41.09,52.9,1.47,39.1,8.46,-0.15,495.05,12.67,9.18,361.72,0.16,4.4,33.51,28.15,-0.34,51.51,75.37,123.33,1.98,479.05,23.67,2.74,40.87,18.05,206.6,5.31,40.24,-0.16,62.36,27.8,36.36,26.04,729.43,15.69,0.0,208.55,24.8,45.59,45.57,5.58,43.82,58.96,4.55,15.91,8.6,4.38,0.79,-0.03,25.26,36.32,15.49,0.0,9.36,14.56,8.03,178.25,15.33,10.25,11.06,205.97,0.85,-0.19,37.64,16.37,52.78,10.17,439.6,9.94,221.08,19.92,5.72,1.08,1.15,6.68,680.78,355.96,2.35,25.17,0.86,102.7,259.25,106.69,17.89,28.95,135.52,12.4,46.23,100.37,29.16,200.9,37.72,5.72,32.91,27.58,829.24,37.36,5.69,286.13,4.23,89.44,51.09,100.37,17.97,27.94,51.65,14.72,13.46,56.5,6.64
t7,64.7,20.94,90.24,33.59,14.79,0.0,43.48,6.61,2.06,26.87,2.0,6.98,92.75,51.63,1797.26,0.2,1.29,7.22,130.31,53.24,5.4,1.69,0.0,14.2,16.92,0.53,3.84,-0.32,14.59,28.34,549.88,27.52,0.2,35.42,4.4,11.38,42.08,3.85,23.53,4.26,2.86,3.09,51.74,0.18,0.66,80.08,4.76,21.5,5.31,20.01,0.0,17.61,0.34,4.94,1.61,0.4,171.06,0.55,0.37,1.26,36.9,18.96,2.11,5.06,0.0,38.62,20.24,275.36,0.35,11.58,3.25,4.14,12.79,2.83,5.25,-0.12,1.12,0.8,71.04,6.68,4.25,13.44,2.19,25.08,3.99,2.71,1.65,5.81,2.25,2.34,11.09,228.61,8.88,86.48,5.49,0.96,1.62,3.69,0.94,48.7,487.64,120.84,0.53,16.06,11.93,0.41,43.43,791.27,16.35,18.73,3.29,25.85,16.24,53.96,0.0,3.03,9.34,-0.1,0.68,11.84,46.89,0.69,298.97,18.35,101.77,7.56,55.89,29.42,3.26,35.64,0.0,0.03,29.97,-0.29,0.0,5.62,37.56,4.92,44.43,8.58,6.75,4.64,25.03,0.67,5.76,11.16,9.27,2.33,22.78,1.41,1.0,113.0,3.0,9.78,129.47,-0.24,4.3,16.84,8.15,0.17,16.13,24.74,40.66,1.57,367.35,4.23,0.76,17.21,4.79,60.83,-0.08,20.1,0.0,44.1,7.24,17.71,15.98,775.1,7.31,0.0,104.93,7.28,18.65,8.63,3.31,41.3,29.34,2.02,6.88,3.0,1.27,4.13,3.3,15.33,33.68,16.52,0.0,3.12,9.19,5.06,91.94,7.68,8.15,0.68,182.49,-0.33,4.82,44.73,7.23,36.09,2.44,191.11,0.64,61.86,21.81,1.5,0.27,3.16,1.51,176.54,203.65,3.62,14.46,5.07,53.69,178.03,33.76,9.23,21.32,77.31,9.45,8.64,78.05,14.84,86.27,6.09,3.26,21.1,2.35,289.54,29.96,4.71,119.88,-1.74,30.84,23.81,52.07,30.47,4.69,28.13,0.6,9.11,42.42,0.41
t8,37.11,13.26,59.02,20.82,3.65,0.0,12.63,0.94,-0.26,20.57,0.37,3.14,30.81,12.91,655.58,2.99,0.5,0.68,78.03,16.65,1.6,7.55,0.0,1.39,4.33,0.0,0.81,-0.78,5.11,13.4,132.72,14.26,0.2,20.02,0.0,2.04,17.82,10.14,7.08,1.66,6.04,5.45,13.38,0.94,1.39,29.29,3.19,5.57,4.18,6.07,0.0,21.93,4.25,3.58,2.18,0.0,31.72,1.93,0.0,0.15,10.3,7.95,4.67,0.49,0.0,20.67,8.58,108.49,0.0,2.57,3.51,0.09,1.63,1.0,3.01,1.22,2.32,0.01,15.86,5.38,4.45,7.47,0.05,6.03,5.28,2.22,5.75,2.47,1.5,1.34,1.74,56.55,-1.01,21.26,0.09,0.59,0.82,0.71,3.3,21.34,163.5,37.47,0.05,9.42,2.7,0.0,9.09,218.24,9.58,3.66,3.51,14.8,12.68,40.71,0.2,1.6,12.44,-1.23,-0.11,4.68,23.87,0.36,124.08,12.56,36.21,2.26,22.45,24.18,0.57,12.42,0.0,0.0,15.3,1.3,0.0,4.76,20.74,7.67,16.72,0.43,4.5,0.54,3.18,1.46,2.55,3.38,3.48,1.48,8.32,-0.51,0.82,35.47,-0.36,4.05,49.73,-0.19,0.79,3.35,7.33,0.05,4.78,9.71,9.53,1.14,158.98,0.6,-0.14,7.55,-1.0,15.43,2.15,9.7,0.0,11.35,-0.37,8.1,24.72,494.68,1.78,0.0,27.92,0.92,5.92,0.73,4.41,15.86,4.24,2.79,2.85,0.02,0.5,21.18,0.09,3.08,24.53,4.92,0.0,2.36,4.1,1.53,37.4,6.31,2.73,0.54,103.17,-0.61,7.16,32.4,4.36,16.31,0.0,102.75,3.85,13.38,5.73,1.02,1.5,12.78,0.0,48.44,81.09,4.36,0.9,3.85,20.11,72.09,10.43,3.98,11.74,19.21,5.87,4.52,19.07,6.78,31.47,2.39,2.23,7.46,0.94,86.31,8.38,1.68,42.85,11.26,7.11,4.15,11.49,13.12,-0.23,15.92,0.11,2.94,12.38,0.03
t9,22.11,10.25,15.51,5.72,0.93,0.0,18.64,2.56,0.0,7.45,0.0,0.85,7.33,3.54,250.31,9.05,0.0,0.0,39.66,1.91,-0.03,5.81,0.0,0.26,22.36,-0.54,1.15,0.1,7.29,7.31,25.33,4.51,-0.3,6.08,0.0,1.41,12.52,2.39,3.62,0.05,0.59,8.51,0.12,0.32,0.46,3.97,0.05,0.8,2.25,4.73,0.0,1.93,-0.49,1.26,3.75,0.0,6.47,-0.32,0.0,0.0,1.5,12.99,1.46,0.02,0.0,3.16,0.39,30.55,0.0,5.45,0.7,0.0,0.0,0.64,-0.02,0.42,-0.16,0.0,5.57,1.17,2.24,6.97,0.05,1.07,0.35,1.86,2.28,-0.1,-0.08,0.0,-0.2,31.21,-0.16,11.85,0.68,0.0,0.0,0.0,9.22,8.46,57.86,17.74,0.0,-1.04,1.13,0.0,5.9,26.82,0.25,2.16,1.37,9.59,2.13,21.59,0.98,0.4,5.29,0.44,0.0,0.11,5.91,0.84,47.31,3.28,21.29,2.19,6.49,7.28,0.84,2.56,-0.09,0.0,4.01,0.58,0.0,2.73,7.12,2.71,3.68,2.27,0.22,0.53,0.55,0.06,0.8,0.98,5.96,0.0,1.71,0.8,0.0,14.21,0.0,1.69,26.53,-0.19,-0.01,3.96,1.05,0.4,4.56,10.22,4.74,0.0,70.23,1.31,0.0,1.61,0.54,-0.45,-0.34,11.52,0.0,5.45,0.0,3.0,9.92,283.48,0.0,0.0,10.21,0.0,0.3,0.44,1.44,5.45,2.23,0.24,0.83,-0.21,0.0,17.68,0.0,1.7,3.44,2.14,0.0,0.06,1.44,-0.67,21.39,2.15,0.44,0.0,44.92,0.39,9.34,16.98,2.5,9.79,0.0,25.21,0.45,3.05,0.43,-0.59,0.0,3.44,0.0,8.28,20.26,0.0,4.34,0.13,6.26,43.09,5.91,0.93,7.37,10.46,9.24,1.87,12.03,4.69,31.11,1.18,1.34,5.4,1.04,22.19,-0.66,0.0,21.71,7.91,0.81,2.41,3.34,3.46,0.32,7.37,1.95,1.95,7.77,0.4
t10,9.51,3.63,3.32,4.24,0.25,0.0,2.22,0.0,0.0,3.02,0.0,0.0,0.14,1.48,72.94,1.45,0.0,0.0,28.98,0.84,0.0,7.88,0.0,0.56,28.96,0.0,0.88,-0.44,0.74,4.11,17.04,-0.04,0.05,4.91,-0.1,0.93,0.89,0.12,0.72,0.0,0.17,4.0,0.7,0.03,0.15,-0.05,0.12,0.06,-0.91,0.45,0.0,-0.6,0.0,0.0,0.93,0.0,1.82,0.0,0.55,0.0,0.47,4.9,-0.17,0.0,0.0,1.49,2.44,15.97,0.0,0.54,0.51,0.54,0.0,0.36,3.44,0.02,0.02,0.0,-0.08,0.21,-0.06,0.37,0.13,2.04,0.0,1.03,0.33,0.69,0.03,0.0,0.0,2.55,0.0,5.69,0.0,0.09,0.0,0.0,9.76,1.68,12.0,3.32,0.0,-0.15,1.43,0.0,3.35,2.16,0.5,4.67,0.03,3.85,3.36,4.72,3.81,0.45,0.74,1.42,0.0,0.53,3.2,3.0,13.22,1.0,4.63,0.0,2.88,-0.44,0.05,2.68,0.0,0.0,2.81,0.0,0.0,0.0,3.1,-1.0,5.78,3.9,0.0,0.54,4.49,0.0,0.2,0.01,1.17,0.0,0.09,0.04,0.0,1.31,0.0,0.74,-3.49,0.0,0.0,0.72,0.0,0.0,0.0,2.52,1.27,0.0,17.93,0.03,0.08,0.39,-0.84,0.11,0.0,0.32,0.0,0.29,0.0,1.4,9.71,118.36,0.0,0.0,17.33,0.0,-0.09,0.0,0.0,2.03,-0.21,0.0,0.59,0.0,0.0,0.32,0.0,-0.54,0.28,3.06,0.0,0.0,0.0,2.8,6.78,0.24,0.0,0.0,24.96,0.35,7.55,3.08,0.0,5.31,0.0,14.32,0.0,0.94,0.8,0.0,0.0,1.77,0.0,1.56,16.98,0.0,0.87,3.04,-0.12,13.98,1.09,0.51,-0.2,0.86,0.79,0.0,6.74,0.32,10.44,0.0,0.05,1.47,0.0,7.57,1.87,0.0,11.88,5.08,1.07,0.02,0.14,1.52,0.55,0.65,0.0,0.0,-0.08,0.0
