t,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51,c52,c53,c54,c55,c56,c57,c58,c59,c60,c61,c62,c63,c64,c65,c66,c67,c68,c69,c70,c71,c72,c73,c74,c75,c76,c77,c78,c79,c80,c81,c82,c83,c84,c85,c86,c87,c88,c89,c90,c91,c92,c93,c94,c95,c96,c97,c98,c99,c100,c101,c102,c103,c104,c105,c106,c107,c108,c109,c110,c111,c112,c113,c114,c115,c116,c117,c118,c119,c120,c121,c122,c123,c124,c125,c126,c127,c128,c129,c130,c131,c132,c133,c134,c135,c136,c137,c138,c139,c140,c141,c142,c143,c144,c145,c146,c147,c148,c149,c150,c151,c152,c153,c154,c155,c156,c157,c158,c159,c160,c161,c162,c163,c164,c165,c166,c167,c168,c169,c170,c171,c172,c173,c174,c175,c176,c177,c178,c179,c180,c181,c182,c183,c184,c185,c186,c187,c188,c189,c190,c191,c192,c193,c194,c195,c196,c197,c198,c199,c200,c201,c202,c203,c204,c205,c206,c207,c208,c209,c210,c211,c212,c213,c214,c215,c216,c217,c218,c219,c220,c221,c222,c223,c224,c225,c226,c227,c228,c229,c230,c231,c232,c233,c234,c235,c236,c237,c238,c239,c240,c241,c242,c243,c244,c245,c246,c247,c248,c249,c250,c251,c252,c253,c254
t1,1.11,0.42,-0.06,0.3,0.06,7.48,0.68,2.64,0.54,0.03,118.9,0.0,0.72,28.6,26.83,2.96,0.0,-0.28,0.3,85.13,3.8,-0.21,0.28,0.1,1.08,1.95,19.21,24.04,4.29,0.47,0.58,-0.12,14.38,-0.56,2.72,10.51,0.67,1.36,0.1,0.0,0.0,-0.03,633.65,0.34,1.9,13.36,0.15,0.0,4.38,6.71,0.0,0.0,0.0,0.0,0.26,0.52,2101.53,-0.12,25.47,0.91,381.56,0.68,0.0,0.25,1.37,-0.04,0.03,0.36,0.0,63.61,979.46,1.1,-0.03,5.53,1.73,0.0,2.39,0.0,295.27,0.2,0.1,-0.23,0.13,69.75,0.22,2.24,0.0,0.4,2.31,11.9,5.86,0.34,3.06,14.44,2.53,-0.11,0.0,1.84,0.96,1.08,2074.41,0.96,1.16,0.0,106.69,1.12,8.42,2.03,0.57,0.19,7.92,-0.93,1.93,0.13,0.67,23.5,25.12,0.06,0.46,0.15,-0.27,0.1,5.79,0.0,0.38,25.73,-0.09,0.4,59.65,0.32,0.0,0.0,0.3,-0.21,0.0,0.75,1.72,0.0,0.19,0.0,3.49,0.07,0.41,4.71,0.15,28.13,1.37,0.04,-0.3,4.91,0.0,5.96,0.25,0.0,9.38,0.0,0.42,0.34,0.0,0.4,1.01,-0.71,2.23,0.0,1.78,7.4,0.0,0.0,0.91,157.09,8.88,-0.27,0.0,0.13,3.91,0.29,0.0,1.39,-0.44,2.56,2.09,2.46,-0.09,10.81,3.09,-0.21,3.99,954.09,0.0,2.02,748.78,0.0,0.0,0.6,0.0,0.0,0.0,0.29,52.11,0.17,0.39,0.1,0.48,10.31,0.96,0.15,0.0,0.0,0.0,-0.41,-0.14,3.04,-0.06,0.78,-0.07,0.0,0.03,0.09,4.57,508.29,2.55,0.0,0.0,0.0,0.06,-0.54,2032.38,2.91,0.62,0.0,0.0,-0.51,0.0,20.35,-0.13,9.33,3.64,0.0,3.61,-0.16,2.5,1.78,0.15,0.0,0.0,738.3,0.57,0.0,6.98,2.23,0.0,0.84,0.0,1.24
t2,14.88,0.13,5.84,2.85,0.7,10.95,12.39,43.35,1.9,4.91,529.49,0.0,5.69,342.6,370.82,14.96,0.05,6.92,6.26,869.21,-45.88,0.29,0.38,0.25,1.17,16.1,127.57,194.95,1.09,3.16,18.15,1.7,37.81,2.77,28.99,109.99,1.85,-0.05,0.77,-0.02,0.28,0.21,4505.92,1.29,19.21,104.9,2.49,0.0,57.06,118.67,0.54,0.05,0.0,2.02,3.4,5.72,11437.17,5.23,80.31,2.15,3480.34,2.83,0.0,-0.87,5.25,0.21,2.68,20.2,0.0,538.33,4071.78,2.77,11.6,49.58,20.25,0.03,5.78,0.0,2311.44,2.57,7.97,11.0,-0.07,663.18,1.47,5.67,0.0,1.47,27.96,49.85,111.67,18.62,24.11,211.19,24.42,0.03,1.07,4.04,0.45,15.17,12265.92,5.93,9.92,0.06,865.5,5.0,89.9,78.59,22.28,10.6,43.06,19.56,8.02,5.7,11.91,187.19,70.98,0.82,15.68,1.57,5.1,0.2,66.38,0.25,2.01,350.39,5.77,1.93,419.92,4.85,0.0,0.0,2.54,3.11,0.0,0.81,4.1,0.0,13.95,2.94,23.17,0.19,17.77,44.83,2.78,213.34,5.24,1.13,1.0,33.93,0.0,31.39,1.22,0.25,48.67,0.0,6.77,1.57,0.52,1.11,24.26,16.44,13.38,0.09,16.53,50.34,-0.08,0.1,14.52,1217.37,74.74,1.83,0.0,1.79,43.0,6.03,0.0,18.99,6.24,8.74,12.47,10.97,0.78,211.83,14.66,5.04,38.15,870.65,0.42,15.38,1069.0,0.0,0.2,4.14,0.0,-0.03,0.31,12.05,384.72,4.16,4.88,-0.47,2.51,53.58,6.93,2.28,0.21,0.41,0.07,1.07,4.69,47.84,10.44,3.7,3.92,0.0,0.0,0.15,6.19,4697.23,13.17,0.0,0.0,0.0,2.35,0.73,7832.4,4.14,7.4,13.24,0.18,2.71,2.12,87.33,4.99,72.42,66.39,2.54,8.04,8.72,43.66,3.62,1.08,-0.12,0.71,3860.11,12.2,0.0,110.0,18.53,0.1,3.98,-0.61,12.85
t3,54.98,2.42,39.72,10.27,6.93,2.57,70.27,90.7,10.88,20.73,472.64,0.24,18.92,1375.1,1447.05,24.51,0.03,35.2,27.3,2125.75,126.61,1.54,0.01,11.19,6.28,89.91,158.44,220.81,6.61,10.13,97.45,8.91,23.45,18.85,34.52,220.31,21.31,4.09,14.97,1.58,3.53,0.62,7371.99,0.93,34.89,315.82,9.32,-0.21,174.3,565.39,1.28,0.0,0.03,0.47,4.2,23.07,15130.67,3.45,96.07,17.9,6003.4,10.33,0.6,14.76,-0.62,4.41,25.07,47.62,0.1,1028.75,1839.02,53.01,48.19,129.43,49.59,1.94,8.56,0.27,4729.6,12.24,26.18,31.02,0.87,1597.26,3.19,12.21,-0.03,5.71,57.02,74.85,328.67,67.28,135.16,543.2,76.4,-0.03,13.06,7.67,0.5,51.11,21226.71,76.74,21.71,1.38,833.23,15.01,243.78,443.24,97.18,32.32,150.34,81.05,18.83,2.67,16.0,429.26,71.84,0.81,21.3,7.28,19.91,0.91,191.67,1.82,56.9,1016.76,19.92,25.04,747.31,31.3,0.5,-0.33,8.6,0.03,-0.37,0.13,10.81,0.0,36.67,25.98,86.81,-2.83,23.66,74.67,19.01,454.66,31.89,-0.15,6.44,32.78,0.0,168.55,0.82,0.15,206.59,0.0,42.92,9.7,-0.14,2.45,89.45,58.94,49.58,1.68,47.2,110.94,0.49,1.84,54.72,2866.58,97.82,18.0,0.34,16.55,138.56,9.98,6.48,93.42,18.91,9.31,61.67,66.93,11.05,650.86,33.29,2.69,108.48,138.34,7.89,38.11,215.22,0.04,0.31,6.45,0.74,-0.06,2.31,76.9,618.46,9.75,64.21,7.27,13.74,134.62,44.94,3.26,0.12,2.91,4.97,4.52,4.83,173.42,30.19,74.81,11.18,0.0,0.0,0.14,37.93,11025.04,45.55,0.0,4.62,0.09,45.95,9.92,5301.57,29.63,23.23,27.46,-0.35,24.94,19.59,246.32,37.27,236.08,209.28,4.15,58.5,29.44,99.05,6.17,23.94,0.2,8.3,2979.57,69.6,1.47,324.27,55.75,3.58,4.9,0.35,42.14
t4,109.78,20.98,84.67,14.02,10.83,1.01,169.84,89.47,37.3,51.37,176.87,0.67,50.39,1683.89,3960.79,10.31,0.29,71.38,54.9,1791.57,606.76,0.33,-0.84,15.85,15.36,74.92,97.77,87.44,36.28,24.85,650.69,33.5,2.19,34.13,22.46,149.33,73.36,5.89,32.92,6.69,0.38,2.44,3491.53,0.0,58.68,378.51,16.77,0.85,130.64,572.04,-0.31,2.01,1.47,17.97,4.36,30.41,8185.67,25.96,48.98,27.84,2861.82,17.31,0.22,45.05,2.74,23.99,28.55,203.65,0.23,580.22,551.57,81.09,80.49,148.03,41.31,0.7,6.23,-1.08,2893.96,28.19,69.86,70.6,8.78,1354.85,2.27,7.08,1.51,10.51,53.15,30.19,366.54,253.49,189.61,558.18,122.93,0.45,18.63,10.25,1.82,125.75,14864.58,173.47,42.94,2.15,243.69,1.5,263.98,1779.04,132.52,100.68,190.51,95.37,26.38,18.49,2.88,339.0,27.96,2.49,38.13,21.97,44.2,3.52,492.91,7.72,94.84,813.17,42.48,44.9,413.29,74.83,1.03,-0.07,23.08,-0.09,0.18,4.97,61.89,0.31,44.77,34.81,83.68,15.68,22.89,35.67,29.05,418.19,70.75,9.1,21.08,25.59,0.0,497.86,11.87,1.13,498.52,3.31,75.65,15.06,0.73,0.8,127.32,177.44,130.56,0.61,166.31,73.03,3.68,2.92,84.45,2309.55,62.93,24.0,-0.26,80.4,143.36,17.07,10.07,322.76,11.6,4.63,163.26,99.55,21.35,644.86,34.7,10.19,143.95,32.0,8.57,35.12,29.12,0.66,0.87,9.96,5.96,0.62,2.92,75.44,306.5,11.93,159.59,5.6,9.57,122.26,131.74,6.06,1.32,8.06,2.78,20.33,7.7,359.11,36.19,226.08,30.16,1.1,0.0,0.74,11.6,8647.18,187.48,0.0,13.01,0.0,73.61,23.33,1782.38,30.88,39.35,119.58,3.73,43.27,71.55,169.22,67.62,305.76,141.98,4.96,117.23,315.03,167.8,11.58,121.85,4.73,34.2,908.03,203.43,1.38,269.97,87.25,5.27,3.25,11.23,46.66
t5,146.9,37.59,231.75,36.38,26.09,0.0,206.58,58.0,30.61,51.69,29.56,2.11,155.54,880.24,5342.07,12.14,1.15,62.32,110.72,606.02,145.33,1.53,1.3,13.97,38.27,24.39,33.25,18.78,52.1,45.56,1437.36,51.17,-0.4,49.68,9.89,43.9,101.13,13.08,33.95,12.41,0.09,1.61,920.94,0.51,53.0,291.67,27.59,0.24,52.41,204.44,-0.22,13.6,1.0,10.14,1.78,29.11,2531.65,26.3,24.85,14.2,759.69,38.17,2.52,38.48,4.51,49.3,26.74,466.65,2.71,167.77,146.54,103.56,43.35,57.8,28.47,8.83,13.69,0.11,837.9,21.84,42.02,66.91,50.6,479.42,22.9,23.14,2.35,19.18,26.11,7.16,191.88,392.07,66.69,343.91,99.15,2.55,14.65,14.19,3.97,198.97,5961.57,244.42,25.02,4.86,36.52,2.94,133.56,3571.82,64.33,90.39,85.11,80.02,28.2,37.75,0.72,98.8,18.1,3.22,20.73,22.36,100.07,-0.06,663.96,14.33,153.75,270.97,77.07,70.14,136.74,110.76,1.01,0.0,42.82,0.21,0.0,11.56,100.14,1.99,67.47,26.79,61.2,33.52,13.02,14.54,13.91,138.95,51.37,7.25,27.9,12.73,0.0,755.59,20.5,2.28,590.62,2.11,60.37,30.24,3.41,0.18,65.2,181.86,208.5,0.12,306.41,34.89,3.14,8.22,46.23,796.11,36.45,48.62,0.39,83.11,82.49,45.92,23.58,674.01,7.15,0.56,323.61,69.05,51.84,232.16,18.36,17.01,110.38,5.86,5.87,11.23,1.35,1.16,4.34,29.93,5.8,7.76,3.24,34.45,96.5,4.69,179.34,3.87,14.59,52.71,225.83,1.46,0.58,13.24,3.58,46.86,5.31,524.95,15.28,261.48,19.67,1.33,1.81,0.81,6.31,2855.25,328.7,0.0,47.32,0.08,93.52,37.88,506.37,24.48,60.88,144.08,7.22,49.81,120.28,81.62,179.51,166.76,49.99,16.58,80.69,1129.2,100.13,17.31,247.53,11.28,119.54,205.91,194.26,11.27,88.55,75.44,8.79,15.47,88.26,23.57
t6,171.31,51.58,206.83,53.14,35.35,0.0,116.55,15.12,4.68,46.92,8.16,10.14,101.6,241.53,4058.76,5.74,-0.32,24.84,132.14,182.72,19.09,-0.51,6.88,16.34,28.6,5.02,13.51,4.18,63.11,40.88,1254.83,48.37,-0.87,73.31,0.23,25.48,109.51,29.73,33.29,13.84,1.62,6.58,263.51,0.64,31.42,182.69,14.95,3.79,6.99,49.72,-0.74,12.03,3.04,13.06,0.0,13.11,622.0,19.22,1.39,9.67,154.87,28.28,0.74,7.46,2.95,40.47,16.21,585.83,0.35,37.38,30.78,27.66,33.93,20.89,19.55,14.18,-1.21,-0.42,226.7,25.2,29.2,44.68,72.74,177.9,38.05,18.82,0.81,22.16,13.62,5.53,72.14,334.91,13.75,203.61,39.67,4.03,6.06,0.85,11.12,188.2,1749.48,192.12,15.37,11.44,25.62,5.22,71.59,2399.03,34.07,36.18,23.75,35.16,23.55,65.23,0.0,15.61,4.94,6.56,17.33,47.0,80.4,-1.14,558.84,20.17,119.76,88.13,67.63,29.46,28.14,87.3,1.01,0.0,41.31,1.8,-0.06,3.76,80.8,2.56,72.91,21.29,9.42,10.75,12.17,14.86,14.59,24.33,46.9,-0.04,33.84,2.6,0.0,533.54,17.14,1.12,360.77,1.4,11.51,21.73,12.09,0.38,37.24,111.63,128.99,1.08,459.65,9.75,1.19,17.43,16.34,229.34,4.35,24.6,0.15,123.22,39.05,48.2,59.84,781.66,9.89,0.0,250.58,20.12,59.89,50.18,3.76,29.24,29.92,7.99,11.16,7.36,3.7,20.13,2.1,39.23,26.5,10.26,3.56,9.77,22.71,10.45,174.04,6.42,14.3,7.52,214.44,6.81,0.49,21.97,6.9,79.33,6.8,429.06,4.84,98.58,3.41,0.77,1.06,1.71,2.56,740.52,359.56,0.69,44.38,3.19,69.9,150.39,141.44,13.97,48.53,114.67,18.41,47.84,180.86,23.17,234.11,61.19,24.09,43.67,31.52,1240.82,25.01,2.2,270.67,24.09,67.57,77.53,106.28,15.28,33.1,51.49,45.35,22.21,75.06,12.74
t7,113.22,45.02,104.57,32.64,22.45,0.09,40.53,4.85,0.08,21.62,5.45,7.44,78.19,58.31,1963.39,8.38,3.33,5.21,152.77,49.65,8.45,4.64,3.77,6.83,21.76,1.75,2.1,2.14,35.51,26.59,445.66,11.66,0.0,39.0,1.65,5.29,74.45,12.18,21.36,9.17,4.98,12.98,66.69,0.0,9.83,69.11,8.66,2.8,2.94,16.7,3.58,7.05,1.7,1.31,-0.03,4.24,208.48,14.87,0.39,3.33,40.47,35.91,2.66,11.88,-0.15,19.51,3.37,414.91,0.38,8.66,3.93,14.35,4.71,1.59,7.42,2.0,2.44,0.72,51.2,15.69,22.69,18.09,72.8,32.47,9.55,8.21,-0.03,22.08,5.03,4.48,34.04,167.55,3.32,68.39,11.11,4.04,0.35,-0.03,5.25,94.65,587.3,88.77,6.62,6.39,7.81,3.85,36.91,697.9,9.94,11.08,5.21,22.15,11.45,58.27,0.0,0.81,1.27,-0.1,0.86,23.64,42.0,2.89,345.54,8.61,58.92,15.46,35.97,29.73,7.4,37.04,0.0,0.03,33.54,4.29,0.0,7.54,29.17,1.8,35.18,10.77,-0.21,7.02,15.38,3.19,14.8,2.59,12.84,0.1,25.63,2.19,0.0,196.81,8.54,0.42,138.38,3.07,2.99,13.49,14.28,0.81,25.81,33.73,40.31,3.77,332.54,3.0,0.82,36.05,5.3,67.48,4.31,12.92,0.0,48.56,3.76,22.12,31.36,668.52,1.19,0.0,135.14,25.03,42.06,28.19,2.86,36.46,30.71,3.29,25.86,3.59,0.36,18.15,1.15,13.46,31.5,15.1,0.21,3.69,4.58,4.23,85.55,9.32,14.9,1.3,101.52,2.2,8.84,60.08,5.45,45.89,0.0,197.24,2.49,28.9,11.45,16.39,-0.06,1.43,-0.21,216.69,178.0,0.09,38.07,2.17,52.26,211.86,47.14,4.78,23.55,52.54,1.65,28.9,56.55,8.15,182.8,4.42,5.3,13.32,4.48,405.22,11.75,-0.47,197.05,27.37,27.47,13.4,32.4,10.23,16.6,22.06,31.4,12.35,19.33,5.04
t8,51.71,14.1,72.13,8.22,5.23,0.0,12.82,-0.03,0.0,9.21,5.93,6.7,17.14,26.12,744.28,1.78,2.01,2.22,89.56,7.11,0.39,6.09,0.0,2.04,13.23,0.0,0.67,2.36,13.59,12.65,136.17,5.73,0.15,35.6,1.29,1.25,15.86,0.69,8.77,5.51,2.98,6.84,19.7,0.0,5.15,30.98,5.63,9.46,-0.03,9.97,0.56,4.1,3.05,4.57,0.95,3.26,47.83,13.73,0.0,0.35,8.07,18.67,0.77,3.77,0.69,2.76,0.88,132.56,0.0,2.14,9.72,2.92,2.39,0.23,2.25,0.08,1.02,1.26,20.67,3.77,2.54,3.88,20.15,14.61,1.93,2.05,-0.02,3.68,3.56,3.32,10.97,78.71,0.0,44.79,13.22,1.97,0.0,0.0,1.48,34.38,172.71,30.82,1.61,3.71,2.97,-0.22,4.28,155.2,3.56,6.04,3.53,6.75,2.85,55.82,0.0,0.18,1.35,3.04,0.08,14.96,19.51,0.68,98.61,5.9,26.85,0.11,15.76,9.92,6.15,14.87,0.0,0.0,12.44,4.8,0.0,2.14,10.77,2.22,13.9,1.65,0.14,1.88,19.19,0.03,5.12,2.12,8.51,0.0,5.2,0.64,0.0,55.17,4.72,0.81,18.39,0.16,-0.16,6.78,6.63,0.0,8.25,10.35,16.31,0.3,133.58,0.41,2.21,27.2,4.41,37.29,0.0,8.21,0.0,20.19,0.5,14.0,13.68,321.15,0.54,0.0,35.89,2.02,15.36,5.99,-0.04,45.11,18.74,1.56,7.72,0.39,1.38,6.4,0.53,14.15,29.42,3.14,0.0,-0.03,1.78,2.08,34.79,1.24,0.2,-0.06,42.44,4.85,13.73,25.05,4.39,25.21,0.0,80.76,1.34,6.45,4.21,4.91,0.0,4.15,0.86,32.6,58.68,0.15,11.88,1.36,21.73,190.28,22.66,1.96,10.64,19.87,0.2,9.19,18.53,3.54,103.78,0.62,0.0,5.5,0.28,104.0,1.03,-0.18,118.14,24.68,6.71,5.82,15.36,13.55,1.71,11.24,11.45,4.71,2.55,4.65
t9,16.14,3.08,18.76,6.92,0.67,0.0,3.37,0.15,0.0,3.93,0.75,8.52,7.54,8.49,223.92,0.01,0.54,0.24,62.8,2.52,1.34,11.12,0.0,3.1,7.02,0.0,0.0,0.0,7.11,3.5,25.72,0.74,0.0,9.61,0.0,0.0,9.16,0.0,11.27,0.56,5.65,1.79,7.3,0.0,-0.21,7.33,3.17,20.25,0.07,0.72,0.78,0.21,4.5,1.05,0.24,-0.03,20.74,8.24,0.0,0.0,0.43,3.71,0.0,0.0,0.0,2.39,-0.35,57.16,0.0,0.44,2.25,0.9,0.0,1.22,1.47,0.24,-0.01,0.19,4.37,1.19,0.14,0.03,6.56,1.24,1.1,3.95,0.73,2.12,3.59,0.95,4.96,20.95,0.0,10.57,7.84,0.62,0.0,0.0,1.83,9.78,48.86,6.44,0.0,10.94,1.74,0.0,3.39,38.66,0.01,0.51,2.44,4.12,0.26,43.03,0.0,0.0,0.56,0.2,0.0,3.77,3.91,0.1,42.52,0.63,15.84,0.02,11.18,2.95,0.3,2.97,0.0,0.0,8.47,0.17,0.0,0.0,1.85,0.0,5.54,0.0,0.0,-0.03,6.9,-0.55,-0.09,2.25,0.15,0.0,0.1,0.03,0.0,16.23,0.19,3.96,4.06,0.0,0.25,2.79,6.54,0.0,2.06,1.84,4.64,0.58,44.48,0.35,0.14,9.69,0.22,5.83,0.0,2.53,0.0,7.2,0.27,3.08,1.86,155.14,0.0,0.0,17.6,1.44,12.53,-0.12,0.0,11.66,4.94,0.9,4.93,0.37,0.05,-0.1,0.95,2.77,21.28,3.63,0.0,0.0,1.17,13.26,13.83,1.21,3.54,0.12,18.85,1.58,5.46,14.19,5.16,11.85,0.0,42.53,0.0,8.52,0.0,0.02,0.35,3.31,0.0,4.4,26.28,0.0,2.86,0.0,0.29,112.83,5.06,1.58,7.73,3.61,0.0,1.61,2.68,0.49,39.41,0.0,0.0,0.37,0.0,19.16,-0.96,0.0,50.56,7.56,-1.12,2.13,6.63,5.71,-0.09,0.94,0.15,21.5,0.0,0.84
t10,7.29,3.49,15.07,0.63,1.09,0.0,0.26,0.29,0.0,0.18,0.0,-0.01,7.66,2.83,84.99,0.12,0.38,-0.03,42.53,0.24,-0.09,8.08,0.0,0.35,3.45,0.0,0.0,0.0,11.23,1.03,5.83,0.05,0.0,4.59,0.0,0.0,1.72,0.0,2.97,0.0,1.7,2.04,1.28,0.0,0.0,4.17,0.06,14.62,0.15,0.0,0.0,0.25,3.79,0.0,0.0,0.0,1.12,0.64,0.0,0.0,0.58,4.21,0.0,0.0,0.0,2.52,0.0,14.24,0.0,-0.04,0.22,0.41,0.0,0.39,0.0,0.0,0.02,0.0,3.2,-0.06,0.1,0.15,1.77,0.13,0.0,2.93,0.0,3.05,0.0,0.0,2.45,9.78,0.0,4.6,0.22,0.0,0.0,0.0,0.81,2.55,13.41,0.95,0.0,2.03,0.12,0.0,0.12,6.04,0.0,0.0,0.12,0.15,0.86,8.0,0.0,0.03,0.0,0.0,0.0,1.59,7.76,0.0,14.23,-0.12,1.36,0.0,0.52,3.29,0.0,0.75,0.0,0.0,0.04,-0.09,0.0,0.0,-1.33,-0.39,4.77,0.0,0.0,0.0,0.14,0.87,-0.09,0.18,0.1,0.0,4.26,0.0,0.29,3.36,-0.03,2.23,3.54,0.0,0.3,0.63,6.37,0.0,-0.1,0.1,2.39,0.27,27.68,0.0,0.0,3.29,0.0,0.5,0.0,0.26,0.0,1.04,0.0,1.66,0.29,62.16,0.0,0.0,1.11,0.74,-1.1,0.0,0.0,3.75,2.64,0.0,1.89,0.04,0.0,3.0,0.0,0.16,6.45,4.09,0.0,0.0,0.0,9.67,1.38,0.3,-0.57,0.0,5.98,0.18,2.15,8.57,0.0,5.92,0.0,14.41,0.0,1.75,0.0,0.0,0.0,6.08,0.0,5.6,5.49,0.7,-0.81,0.0,0.05,54.26,0.1,0.0,-0.03,4.06,0.0,0.03,1.87,0.44,22.41,0.3,0.37,0.26,0.22,5.23,-0.51,0.0,22.9,0.53,-0.58,-0.25,2.14,7.34,0.0,0.17,0.21,13.7,0.0,0.0
