t,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51,c52,c53,c54,c55,c56,c57,c58,c59,c60,c61,c62,c63,c64,c65,c66,c67,c68,c69,c70,c71,c72,c73,c74,c75,c76,c77,c78,c79,c80,c81,c82,c83,c84,c85,c86,c87,c88,c89,c90,c91,c92,c93,c94,c95,c96,c97,c98,c99,c100,c101,c102,c103,c104,c105,c106,c107,c108,c109,c110,c111,c112,c113,c114,c115,c116,c117,c118,c119,c120,c121,c122,c123,c124,c125,c126,c127,c128,c129,c130,c131,c132,c133,c134,c135,c136,c137,c138,c139,c140,c141,c142,c143,c144,c145,c146,c147,c148,c149,c150,c151,c152,c153,c154,c155,c156,c157,c158,c159,c160,c161,c162,c163,c164,c165,c166,c167,c168,c169,c170,c171,c172,c173,c174,c175,c176,c177,c178,c179,c180,c181,c182,c183,c184,c185,c186,c187,c188,c189,c190,c191,c192,c193,c194,c195,c196,c197,c198,c199,c200,c201,c202,c203,c204,c205,c206,c207,c208,c209,c210,c211,c212,c213,c214,c215,c216,c217,c218,c219,c220,c221,c222,c223,c224,c225,c226,c227,c228,c229,c230,c231,c232,c233,c234,c235,c236,c237,c238,c239,c240,c241,c242,c243,c244,c245,c246,c247,c248,c249,c250,c251,c252,c253,c254
t1,1.99,-0.06,1.66,0.36,1.8,4.29,1.53,7.21,0.28,0.0,92.54,0.0,1.33,35.41,9.93,1.02,0.0,1.97,0.51,74.69,-3.92,0.04,-0.31,0.0,0.09,1.69,15.13,28.97,2.4,0.84,0.47,0.67,26.65,-0.03,6.84,12.76,0.61,1.25,-0.21,0.0,0.0,0.0,637.81,0.3,3.03,9.22,0.76,0.71,3.62,7.72,0.27,0.0,0.0,0.0,0.21,4.33,2149.71,0.49,9.21,1.06,382.3,0.89,0.0,0.12,5.27,0.35,0.25,2.21,0.09,75.67,1027.23,0.71,0.21,2.71,1.58,0.0,0.72,0.0,305.16,0.25,3.14,0.2,0.0,92.54,1.2,0.42,0.0,0.0,2.96,22.03,9.05,0.02,1.98,12.5,4.14,2.83,0.5,0.4,0.72,0.22,1939.53,-0.94,3.37,0.0,135.05,0.16,9.9,4.79,5.94,-0.35,2.54,3.15,1.69,0.26,1.56,17.6,19.31,0.0,0.51,-0.09,0.08,0.05,2.03,0.0,-0.12,33.15,1.09,1.26,57.04,0.56,0.0,0.0,0.14,-0.15,0.0,0.0,1.08,0.0,0.57,4.76,3.85,0.0,0.45,9.89,-0.42,18.13,1.13,-0.18,-0.12,3.97,0.0,2.49,0.06,0.3,4.72,0.0,1.77,1.68,0.06,0.0,2.87,-0.42,0.71,0.79,3.19,6.53,0.21,0.0,-0.31,170.85,7.79,-0.03,0.0,0.07,5.86,0.0,0.0,0.86,0.42,1.64,-0.58,-0.43,0.0,12.59,0.27,0.05,1.39,985.45,0.0,2.34,758.92,0.0,0.0,0.03,0.0,0.0,-0.03,0.87,51.68,0.0,0.12,1.24,2.51,5.66,1.9,0.38,0.0,0.05,0.22,-0.07,0.12,4.95,1.34,1.25,0.0,0.0,0.0,0.0,6.46,575.16,2.7,0.0,0.0,0.0,0.39,0.8,2136.8,0.14,0.07,-0.07,0.0,0.0,0.05,8.89,3.43,3.89,9.05,1.13,-0.27,0.14,3.45,-0.39,-0.14,0.0,0.0,795.33,2.4,0.0,10.56,1.77,0.32,0.17,0.0,-0.19
t2,18.64,0.95,14.56,2.05,5.89,13.71,11.04,44.48,3.01,1.76,513.09,-0.12,14.01,424.25,310.21,18.27,0.0,2.21,9.4,827.0,-30.87,0.2,0.19,1.92,3.22,9.9,100.01,173.54,10.61,1.04,17.46,3.78,37.68,2.82,15.26,144.4,3.59,-1.25,0.04,0.0,0.0,0.81,4463.18,3.35,13.34,139.56,2.71,2.44,45.03,134.7,0.0,0.0,0.0,0.47,1.09,24.85,11698.35,2.53,77.9,7.8,3453.12,4.06,1.83,1.75,20.62,3.37,2.79,13.09,0.34,613.01,4267.91,12.45,6.76,44.94,23.84,1.43,3.75,0.0,2218.15,3.69,9.24,3.47,-0.47,617.7,5.08,6.7,0.0,0.97,42.47,63.54,146.56,16.61,35.68,196.53,13.83,-0.09,2.62,0.01,-0.15,6.45,12072.78,19.07,15.78,0.86,784.88,1.48,97.91,55.55,26.16,4.88,54.92,38.93,7.43,1.42,20.59,203.37,53.62,0.0,7.3,2.32,4.91,1.34,23.77,0.0,-2.34,319.64,1.53,6.02,540.36,12.49,0.0,0.0,3.51,2.27,0.86,-0.09,1.38,0.0,18.95,12.32,21.21,1.75,4.72,54.36,4.34,180.52,5.67,0.1,0.93,26.05,0.0,43.75,-0.06,0.29,30.39,0.68,21.95,4.68,3.21,0.11,30.98,7.37,3.2,0.58,14.9,39.45,0.61,0.0,11.14,1268.96,35.28,1.6,0.0,5.24,59.65,1.84,-0.57,27.07,1.65,5.06,4.99,15.77,5.92,177.22,19.64,2.28,35.91,970.75,0.18,13.19,1075.76,0.0,0.0,3.25,1.63,1.05,0.3,15.89,430.04,-0.17,5.4,1.98,1.91,58.01,10.8,2.63,0.35,0.41,-0.15,4.93,2.98,41.93,7.26,12.47,1.76,0.0,0.25,0.0,22.48,4754.78,28.27,2.01,0.24,0.0,1.54,2.26,7792.85,11.46,0.57,5.42,0.77,5.36,3.57,94.16,9.68,58.57,94.06,2.65,15.28,23.52,31.51,8.23,8.65,2.84,2.64,3991.61,31.86,-0.37,112.91,15.39,2.22,1.71,0.39,17.06
t3,75.58,1.91,64.63,13.36,9.87,3.78,66.54,107.58,8.18,13.08,504.24,0.85,36.8,1310.23,1572.79,26.07,0.03,41.7,27.4,2139.75,93.92,2.89,0.83,8.56,13.55,93.01,137.31,232.21,28.87,7.02,106.48,13.5,25.27,16.15,17.41,245.09,39.91,9.07,6.18,0.25,0.03,0.83,7274.77,3.08,41.13,347.49,6.81,3.66,141.13,580.5,-0.75,0.9,0.39,3.23,3.13,47.35,15506.84,1.25,97.2,27.08,6107.25,7.94,5.83,10.99,3.26,11.05,14.98,60.01,0.14,1079.8,1952.03,28.24,50.07,153.13,37.45,2.78,12.98,-0.04,4563.7,15.81,28.16,11.66,4.41,1435.29,3.57,17.76,0.81,2.49,66.75,63.25,339.11,39.59,127.05,612.62,37.77,1.33,7.44,7.09,1.0,67.36,20751.68,91.62,61.21,1.03,823.58,4.5,243.63,368.53,112.18,12.07,192.65,105.46,36.47,10.07,15.64,446.67,42.86,-0.73,20.86,12.6,30.98,1.2,178.9,0.8,48.22,1086.19,19.28,24.4,823.79,33.8,0.05,0.28,5.41,1.62,2.78,0.0,32.92,-0.06,53.14,10.84,73.62,4.0,13.96,71.79,16.8,473.93,25.83,-0.18,3.5,30.48,0.0,109.76,2.36,0.04,158.37,0.03,50.5,7.52,2.27,0.72,83.17,20.94,40.41,-0.06,53.8,95.81,0.47,0.15,46.4,2934.75,110.54,18.19,0.0,-0.64,161.52,4.77,7.63,83.36,2.94,1.28,55.23,72.5,25.38,769.78,58.93,17.09,98.35,144.37,0.47,44.81,222.88,-0.03,-0.03,4.66,11.62,2.76,0.9,98.99,659.05,0.45,18.12,2.62,6.73,126.17,28.53,2.36,-0.19,6.36,4.46,20.31,6.22,146.1,30.7,62.16,0.25,0.22,0.13,-0.02,38.25,11304.79,83.53,-1.09,3.21,0.99,33.59,18.38,5273.94,23.46,18.67,37.7,0.45,20.72,4.06,202.87,40.2,200.44,233.14,6.31,52.26,102.53,104.94,10.07,38.23,7.13,7.77,3314.67,85.0,3.0,362.25,47.43,1.75,10.23,8.15,51.69
t4,168.11,9.78,167.12,31.95,14.98,0.36,134.92,117.27,18.21,45.97,136.66,0.19,103.68,1746.99,3925.14,14.85,0.0,53.66,45.76,1626.8,669.81,10.26,3.54,21.81,31.51,90.94,77.96,54.56,44.73,27.39,513.0,39.31,9.17,38.91,9.83,153.63,112.17,32.47,23.08,0.69,0.97,4.98,3343.23,-0.99,62.82,411.91,20.96,4.06,150.77,672.5,2.77,3.36,0.09,2.71,0.55,28.38,8267.38,1.28,42.33,15.87,2855.41,36.79,4.55,14.59,3.49,28.12,12.46,198.55,2.75,590.45,543.69,105.45,79.11,137.96,53.42,10.96,5.42,-0.46,2922.68,22.41,78.43,55.5,27.72,1307.63,8.55,10.55,-0.24,5.82,73.57,50.12,369.48,192.24,171.45,604.31,87.05,7.1,26.16,6.45,7.08,190.27,15589.53,180.17,56.03,1.66,263.78,4.69,229.74,1607.04,188.05,12.24,179.68,116.67,53.26,16.65,6.41,357.5,33.72,1.46,25.97,39.17,102.23,0.55,491.49,5.48,112.52,886.9,81.84,38.91,376.67,73.92,0.64,0.48,11.85,3.26,0.81,1.87,84.16,-0.06,105.51,18.86,117.95,13.62,35.26,54.03,47.94,412.34,69.23,3.34,14.16,34.64,0.0,338.31,11.96,9.87,453.76,0.68,78.59,22.74,1.37,3.51,143.2,127.28,118.75,0.27,184.69,79.4,7.53,11.41,65.64,2215.14,88.85,39.26,0.49,88.29,202.75,32.45,19.84,360.55,0.9,4.57,194.83,105.73,38.73,660.01,34.71,38.76,160.27,29.44,0.87,45.68,36.59,-0.72,0.41,9.14,22.29,6.98,1.9,82.02,346.4,3.89,106.99,8.91,11.1,128.32,123.34,6.63,5.77,2.36,10.41,53.72,13.93,319.19,39.25,213.19,26.02,-0.52,6.36,0.18,15.11,8499.58,194.18,-0.44,6.79,1.18,68.05,48.34,1734.59,30.1,58.57,109.9,3.35,47.54,80.27,208.76,163.31,267.55,142.39,9.58,84.76,556.88,143.59,7.05,78.34,19.43,59.08,937.22,202.95,7.04,260.97,61.57,3.54,24.37,29.55,48.17
t5,227.58,47.18,235.8,41.42,22.27,0.71,198.85,50.21,8.7,49.03,40.53,5.66,140.18,754.96,5556.89,12.62,0.0,42.96,132.47,615.21,136.51,7.36,-0.21,20.9,40.83,44.12,35.99,16.99,45.73,42.82,1384.28,62.74,0.87,35.41,8.17,57.79,124.49,30.44,18.94,8.88,3.62,5.63,910.79,6.45,51.02,294.72,36.36,4.46,58.69,254.19,2.4,9.32,2.82,28.27,3.03,17.68,2428.9,22.11,1.79,10.59,755.89,41.05,4.27,41.93,1.67,59.54,21.19,505.3,3.12,168.15,143.97,109.71,69.45,47.18,34.61,4.11,11.4,-0.13,925.13,19.5,82.38,63.43,94.56,572.9,23.38,15.76,3.01,18.06,38.87,12.61,233.03,394.26,37.08,410.82,88.18,6.93,11.34,9.47,12.36,257.52,6314.68,230.16,12.15,8.26,71.16,6.34,138.3,3655.19,72.2,52.82,118.85,59.45,33.65,28.71,1.14,100.51,8.28,1.88,14.35,55.1,129.1,-0.18,669.06,6.04,119.13,311.0,103.66,41.98,116.55,101.56,5.11,0.82,14.15,1.68,0.0,9.02,97.71,-0.74,84.83,24.59,52.26,30.43,17.64,21.63,47.85,144.43,77.23,1.92,21.9,16.28,0.0,712.66,12.89,6.34,661.75,0.22,37.04,39.41,26.76,1.27,93.9,234.28,184.05,1.59,371.11,37.16,4.95,33.86,40.33,666.41,32.98,37.24,1.32,149.45,96.4,46.9,19.83,750.63,5.31,0.0,275.01,72.58,67.85,208.7,24.04,26.51,134.97,4.08,6.09,16.8,1.03,1.43,2.31,24.53,40.82,21.38,0.45,39.31,93.64,8.45,189.1,14.46,19.73,40.01,240.11,10.53,5.62,14.23,5.69,77.83,11.38,473.39,24.78,239.34,25.51,0.0,3.86,1.05,11.68,2980.13,275.55,0.65,35.8,1.8,123.81,101.68,426.97,32.68,59.6,139.43,4.8,52.17,172.12,77.17,226.78,147.61,51.57,16.96,28.56,1275.91,100.61,9.65,158.66,26.77,115.32,203.54,203.64,18.19,101.2,49.95,18.81,26.85,71.66,24.3
t6,169.56,92.45,192.64,51.4,21.97,2.83,122.48,13.02,7.71,39.19,12.4,3.56,71.79,228.0,4200.34,12.63,0.45,15.26,142.96,161.81,15.74,13.57,0.16,16.01,41.85,8.99,10.51,3.89,44.91,32.92,1475.65,39.61,0.47,60.55,3.66,22.64,90.17,5.32,22.61,21.8,3.51,9.71,169.47,1.16,17.19,161.88,8.07,3.73,8.48,69.7,1.48,15.9,5.1,16.7,1.61,4.68,667.53,28.87,5.64,3.68,150.64,50.28,2.8,20.64,2.77,31.16,37.13,563.97,1.45,38.34,32.22,35.71,27.89,28.92,23.37,4.1,5.55,0.09,247.51,19.37,35.3,45.84,83.18,135.65,23.99,18.51,6.87,15.93,7.48,9.09,63.24,382.96,9.15,190.42,77.96,1.98,4.47,2.36,1.68,206.88,1869.63,183.75,9.72,9.3,27.1,14.3,71.82,2461.45,21.16,80.78,45.72,20.29,26.99,34.72,11.97,23.28,1.12,3.98,4.25,17.12,76.1,-0.15,642.7,11.94,71.81,73.44,73.84,34.07,30.31,67.85,2.62,0.42,29.44,2.36,0.0,8.1,64.77,-0.33,57.39,36.48,16.71,22.86,21.06,7.4,19.61,35.51,52.17,10.63,19.39,10.31,0.0,706.92,15.27,9.42,352.03,0.39,9.23,31.03,32.05,1.71,33.73,126.14,135.87,1.08,446.06,13.15,5.52,37.07,13.36,229.62,19.22,23.79,1.03,96.26,13.35,33.67,18.07,890.53,19.15,0.0,208.17,20.04,76.76,42.52,1.22,11.26,52.57,6.0,3.31,6.71,1.88,14.29,2.54,19.24,26.6,8.36,1.46,6.22,14.94,10.93,242.87,7.39,13.08,26.82,214.41,3.08,30.91,43.31,12.07,54.34,2.73,434.31,3.24,110.26,2.96,2.93,0.87,0.2,2.41,687.27,289.06,0.1,27.83,1.7,86.82,175.72,102.73,20.07,53.29,133.68,3.94,44.94,153.06,30.6,200.58,60.24,12.21,34.49,12.72,820.53,35.21,1.84,249.64,27.2,90.05,66.63,104.8,34.69,30.98,56.67,42.44,25.64,44.01,11.51
t7,81.98,33.55,80.98,26.58,14.02,0.0,34.59,2.07,4.43,33.32,3.24,1.34,51.13,73.46,1869.54,2.87,2.16,5.39,124.64,38.7,1.18,11.11,0.15,3.34,41.26,0.04,5.73,1.43,19.92,23.92,607.03,17.0,0.61,59.57,2.32,9.75,56.72,1.82,17.83,12.63,4.39,10.84,33.15,0.0,1.3,62.63,3.98,5.64,6.52,13.67,0.0,36.92,9.1,3.87,4.07,-0.19,136.37,29.14,1.35,3.66,34.1,36.8,3.98,9.07,-1.28,9.8,19.96,331.63,8.08,10.19,8.78,18.83,4.61,12.54,7.24,1.43,4.25,1.26,45.72,9.5,16.27,35.02,28.23,24.29,16.3,5.73,2.4,6.9,3.56,1.13,17.57,204.96,4.06,79.91,55.72,0.5,1.78,8.79,1.5,71.17,583.05,85.06,6.38,8.38,5.13,11.94,25.7,767.62,3.1,35.23,17.15,-1.8,14.86,51.31,4.35,18.09,0.93,6.93,1.17,20.99,73.7,0.07,338.4,13.24,42.19,13.54,41.13,19.89,6.39,30.9,0.0,0.76,14.92,1.87,0.05,8.49,30.73,0.13,24.1,20.05,10.54,4.17,16.14,0.31,5.95,13.86,11.08,12.24,23.5,1.8,0.0,275.71,12.71,12.85,135.87,0.31,0.2,20.16,7.31,1.32,5.49,42.37,48.22,2.16,289.96,4.58,1.06,23.85,6.21,44.14,3.99,15.59,0.09,42.18,5.84,30.68,4.87,566.37,42.3,0.0,142.11,6.91,28.9,6.39,0.77,19.74,14.66,2.25,11.39,1.28,1.09,14.04,7.77,8.03,10.51,2.03,-0.88,0.93,1.4,16.76,94.86,4.81,1.59,7.16,133.95,4.75,19.97,52.02,2.55,26.01,0.08,224.06,0.38,38.25,4.29,1.31,1.86,3.6,1.53,172.91,144.33,0.18,17.01,0.67,37.17,212.97,32.74,3.82,17.41,58.85,5.58,22.3,57.94,11.31,123.81,14.28,2.04,26.52,2.16,294.41,9.6,2.25,216.12,14.06,19.25,24.41,56.29,29.41,3.88,27.6,17.67,11.98,10.75,3.85
t8,19.37,10.42,17.47,14.29,5.14,0.0,18.04,2.25,1.39,6.02,-0.18,2.58,16.53,12.51,696.09,0.86,1.7,1.33,101.46,7.13,-0.34,2.43,0.1,0.18,32.23,0.05,0.42,0.51,8.75,11.17,184.12,6.46,-0.19,15.46,1.39,-0.4,20.71,-0.05,11.47,0.49,1.17,2.52,5.38,0.0,0.06,24.69,3.55,5.38,1.61,4.56,0.0,8.57,5.93,6.16,1.33,0.5,21.64,13.31,-0.22,0.36,11.11,13.1,1.68,1.56,0.04,2.29,8.48,139.05,9.47,3.29,4.02,5.56,-0.39,0.14,2.24,1.86,0.41,3.0,26.27,6.44,3.48,5.68,15.15,8.68,5.32,0.0,0.16,1.51,-0.12,3.89,5.92,74.44,0.96,18.8,25.6,0.0,-0.18,10.89,1.09,18.65,152.94,26.67,0.0,2.42,1.44,12.11,6.17,205.71,-0.75,5.82,2.49,2.36,2.84,26.88,0.0,2.64,0.65,2.52,0.04,5.23,12.5,0.91,125.42,3.81,14.14,2.51,8.9,4.16,2.25,15.73,0.0,1.13,3.54,1.27,0.37,0.1,12.47,4.7,7.65,3.51,2.17,1.0,8.9,4.54,0.55,6.36,5.66,0.47,4.44,0.0,0.0,96.99,3.65,5.23,33.17,0.14,1.66,5.17,1.85,1.36,-1.27,13.88,30.12,0.03,111.52,0.52,0.2,6.66,1.75,5.68,0.91,1.13,0.0,7.85,1.05,7.93,11.49,262.43,27.22,0.0,58.91,1.08,12.28,1.03,0.54,7.61,4.39,1.57,-1.12,0.38,0.41,5.16,0.96,0.66,12.93,4.34,0.92,1.31,0.46,14.54,56.26,-0.03,2.66,2.72,47.52,0.55,11.6,35.41,1.6,8.9,0.81,105.65,0.0,14.76,-0.16,2.24,0.0,-0.23,-0.12,31.3,67.45,0.0,11.85,-0.18,20.93,114.84,13.75,0.01,7.0,26.97,4.83,2.17,15.31,11.52,40.22,4.32,-0.05,0.78,0.19,68.44,3.32,1.37,97.55,17.61,8.16,4.78,13.07,11.34,1.56,22.21,2.45,8.12,1.05,0.68
t9,10.21,2.7,4.94,1.66,2.42,0.0,0.75,0.24,1.61,4.25,0.0,0.16,1.5,6.39,200.06,0.0,0.84,-0.16,35.02,1.59,0.15,-0.59,0.0,1.87,19.16,-0.03,-0.01,0.0,0.04,1.63,49.09,2.68,0.0,10.53,-1.56,1.18,2.61,0.0,1.34,0.0,0.37,10.61,1.72,0.0,0.38,9.07,-0.94,4.03,0.0,2.7,-0.12,0.92,3.11,1.74,0.21,0.0,3.3,6.84,-0.45,0.0,0.55,2.47,0.0,0.08,0.0,0.76,0.15,46.47,1.49,-0.49,0.85,0.65,0.29,0.75,0.69,1.01,1.24,-0.21,3.37,2.64,0.97,2.77,6.44,1.17,0.51,0.66,0.04,0.71,0.18,0.98,-0.46,25.99,-0.06,11.56,11.69,0.0,0.7,1.67,0.05,7.9,49.92,8.57,0.0,2.73,1.23,0.58,6.1,58.35,2.44,0.7,-0.03,3.27,3.63,20.47,0.0,0.05,0.0,-0.11,0.0,5.16,3.21,0.0,57.06,1.03,11.67,1.95,4.96,0.36,0.16,6.26,0.0,0.37,8.13,2.85,0.0,0.0,1.75,10.85,6.62,4.34,0.41,-0.03,4.51,2.46,0.08,2.22,4.47,-0.1,0.97,0.0,0.0,33.25,-0.77,1.33,2.42,0.0,0.82,0.28,2.54,1.27,0.97,0.33,1.81,-0.15,29.98,0.0,0.11,1.65,0.43,2.29,0.02,0.66,0.05,0.72,0.0,3.82,2.8,82.16,9.08,0.0,20.81,0.0,5.12,0.71,2.68,5.96,3.14,0.0,-0.02,0.0,0.15,1.07,0.0,0.09,5.26,0.29,0.79,0.16,-0.33,1.29,15.31,0.03,0.29,0.43,16.28,-0.46,0.1,9.01,0.83,0.79,-0.36,28.53,0.0,3.04,0.27,0.41,0.0,0.35,-0.2,3.87,18.43,0.0,3.15,0.0,18.55,54.95,5.95,0.0,1.58,13.19,2.44,0.3,2.28,3.42,17.14,0.0,-0.24,5.77,3.5,10.13,0.05,0.73,71.09,2.02,4.02,3.41,2.63,1.46,0.13,4.3,1.64,0.33,0.15,0.0
t10,5.31,-0.36,14.74,0.24,0.91,0.0,0.14,0.0,0.14,1.94,0.0,0.01,1.71,2.28,76.81,0.15,0.0,-0.02,36.22,-0.14,0.03,2.45,0.0,0.8,8.59,0.0,2.45,0.0,1.15,0.04,17.43,0.06,0.0,3.66,0.51,0.51,4.59,0.0,3.58,0.0,0.0,12.98,2.1,0.0,0.0,0.61,-0.21,1.37,0.71,0.12,-0.06,-0.79,4.86,0.0,0.0,0.0,0.99,3.11,0.06,0.0,1.37,0.16,0.0,0.0,0.0,-0.04,0.07,20.98,0.0,0.15,0.0,0.0,0.0,0.0,0.05,0.05,-0.1,0.0,2.66,1.96,0.0,1.05,0.07,-0.59,-0.16,0.33,0.0,0.0,0.0,0.0,0.61,4.33,0.45,0.22,-0.37,0.0,1.65,0.0,0.0,1.88,16.92,4.29,0.0,1.42,0.0,0.0,2.43,11.09,0.23,0.5,0.0,0.15,1.31,10.73,0.0,0.0,0.0,0.51,0.0,0.0,1.69,0.0,13.8,0.0,7.4,-0.31,3.33,3.72,0.3,0.14,0.0,0.0,-0.73,0.88,0.0,0.0,0.44,5.16,1.04,0.05,-0.16,0.0,0.36,0.0,0.1,0.58,0.17,1.96,1.51,0.06,0.0,11.18,0.55,0.08,0.31,0.0,0.0,0.09,0.36,0.0,-0.15,-0.39,-2.65,-0.27,5.35,0.0,0.07,0.45,-0.06,0.13,0.0,0.75,0.0,0.32,0.0,0.11,0.89,20.06,2.4,0.0,7.85,0.0,4.32,0.0,1.44,2.07,0.96,0.0,-1.29,0.0,-0.12,0.0,0.0,0.0,2.27,1.67,0.0,0.0,-0.21,3.76,1.35,0.0,0.59,0.0,5.16,-0.15,0.1,2.82,0.06,3.45,0.0,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.24,1.05,5.42,0.0,7.04,0.4,-0.03,17.86,1.77,0.0,1.15,5.57,3.45,-0.07,0.15,0.87,0.67,0.0,0.63,1.45,2.21,3.84,0.0,0.0,24.04,0.32,1.13,0.98,0.26,0.0,0.66,1.73,0.0,0.0,0.0,0.0
