t,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51,c52,c53,c54,c55,c56,c57,c58,c59,c60,c61,c62,c63,c64,c65,c66,c67,c68,c69,c70,c71,c72,c73,c74,c75,c76,c77,c78,c79,c80,c81,c82,c83,c84,c85,c86,c87,c88,c89,c90,c91,c92,c93,c94,c95,c96,c97,c98,c99,c100,c101,c102,c103,c104,c105,c106,c107,c108,c109,c110,c111,c112,c113,c114,c115,c116,c117,c118,c119,c120,c121,c122,c123,c124,c125,c126,c127,c128,c129,c130,c131,c132,c133,c134,c135,c136,c137,c138,c139,c140,c141,c142,c143,c144,c145,c146,c147,c148,c149,c150,c151,c152,c153,c154,c155,c156,c157,c158,c159,c160,c161,c162,c163,c164,c165,c166,c167,c168,c169,c170,c171,c172,c173,c174,c175,c176,c177,c178,c179,c180,c181,c182,c183,c184,c185,c186,c187,c188,c189,c190,c191,c192,c193,c194,c195,c196,c197,c198,c199,c200,c201,c202,c203,c204,c205,c206,c207,c208,c209,c210,c211,c212,c213,c214,c215,c216,c217,c218,c219,c220,c221,c222,c223,c224,c225,c226,c227,c228,c229,c230,c231,c232,c233,c234,c235,c236,c237,c238,c239,c240,c241,c242,c243,c244,c245,c246,c247,c248,c249,c250,c251,c252,c253,c254
t1,28.0,9.0,75.0,0.0,16.0,353.0,107.0,163.0,33.0,8.0,5500.0,0.0,17.0,1861.0,1903.0,284.0,0.0,32.0,4.0,4398.0,363.0,0.0,1.0,0.0,10.0,38.0,1046.0,2727.0,22.0,14.0,148.0,2.0,842.0,8.0,264.0,514.0,38.0,22.0,40.0,6.0,0.0,3.0,30182.0,13.0,83.0,684.0,9.0,0.0,286.0,376.0,0.0,0.0,0.0,0.0,32.0,199.0,204184.0,0.0,1205.0,1.0,20658.0,2.0,7.0,1.0,153.0,1.0,18.0,48.0,0.0,3813.0,186221.0,41.0,22.0,127.0,175.0,13.0,66.0,0.0,15851.0,16.0,48.0,5.0,65.0,3819.0,41.0,107.0,4.0,0.0,52.0,703.0,447.0,117.0,112.0,943.0,226.0,19.0,19.0,18.0,30.0,57.0,211731.0,31.0,76.0,0.0,12524.0,30.0,758.0,337.0,149.0,19.0,150.0,232.0,1.0,54.0,181.0,1232.0,948.0,0.0,7.0,1.0,65.0,8.0,564.0,0.0,13.0,1208.0,9.0,4.0,3485.0,35.0,0.0,0.0,13.0,7.0,0.0,0.0,19.0,0.0,22.0,64.0,95.0,2.0,8.0,479.0,28.0,1186.0,55.0,2.0,6.0,170.0,0.0,753.0,2.0,3.0,423.0,0.0,10.0,7.0,0.0,0.0,86.0,9.0,70.0,0.0,60.0,543.0,2.0,0.0,38.0,9704.0,544.0,6.0,0.0,125.0,276.0,2.0,15.0,141.0,36.0,298.0,125.0,76.0,1.0,590.0,24.0,0.0,128.0,83941.0,2.0,48.0,43488.0,0.0,0.0,3.0,19.0,0.0,0.0,15.0,3346.0,0.0,63.0,17.0,58.0,291.0,1.0,0.0,0.0,9.0,0.0,0.0,5.0,274.0,123.0,154.0,5.0,12.0,0.0,27.0,157.0,27083.0,77.0,0.0,0.0,0.0,16.0,55.0,187975.0,20.0,1.0,4.0,0.0,8.0,7.0,733.0,55.0,194.0,983.0,0.0,44.0,99.0,260.0,19.0,137.0,51.0,11.0,34478.0,4.0,0.0,553.0,28.0,0.0,31.0,0.0,76.0
t2,654.0,12.0,578.0,56.0,142.0,355.0,775.0,1544.0,51.0,109.0,25186.0,6.0,263.0,18875.0,21666.0,1292.0,0.0,384.0,255.0,34560.0,11970.0,6.0,11.0,5.0,93.0,964.0,5421.0,13852.0,196.0,235.0,2421.0,268.0,1822.0,64.0,991.0,5479.0,655.0,103.0,86.0,68.0,0.0,31.0,209551.0,72.0,863.0,6723.0,94.0,90.0,2626.0,5271.0,2.0,2.0,0.0,150.0,77.0,1244.0,530991.0,3.0,4680.0,154.0,177493.0,347.0,125.0,35.0,345.0,28.0,191.0,386.0,0.0,30223.0,231977.0,675.0,438.0,2116.0,1170.0,9.0,314.0,12.0,128234.0,41.0,229.0,184.0,604.0,30725.0,161.0,364.0,34.0,22.0,1085.0,2703.0,6927.0,880.0,990.0,11614.0,1122.0,25.0,178.0,250.0,97.0,1091.0,630288.0,353.0,1111.0,0.0,65640.0,195.0,5591.0,5383.0,1732.0,550.0,2360.0,1869.0,157.0,144.0,811.0,10509.0,3587.0,0.0,312.0,65.0,375.0,85.0,3664.0,0.0,189.0,16289.0,45.0,202.0,24439.0,349.0,0.0,0.0,301.0,19.0,0.0,1.0,165.0,0.0,361.0,322.0,1298.0,111.0,165.0,3021.0,274.0,9207.0,775.0,12.0,49.0,988.0,0.0,7693.0,10.0,96.0,4338.0,0.0,260.0,13.0,3.0,122.0,983.0,962.0,839.0,15.0,553.0,3315.0,33.0,5.0,554.0,67691.0,2591.0,117.0,13.0,1282.0,3346.0,106.0,31.0,1036.0,152.0,851.0,1250.0,719.0,20.0,10300.0,187.0,76.0,1636.0,24411.0,76.0,436.0,47170.0,0.0,11.0,43.0,393.0,13.0,72.0,420.0,22241.0,0.0,547.0,84.0,61.0,2273.0,358.0,27.0,16.0,84.0,39.0,101.0,216.0,2572.0,1111.0,1947.0,51.0,6.0,0.0,77.0,612.0,237321.0,503.0,0.0,72.0,0.0,387.0,476.0,327843.0,323.0,145.0,261.0,1.0,126.0,80.0,4934.0,574.0,3509.0,10776.0,63.0,779.0,1135.0,2898.0,154.0,1277.0,110.0,68.0,158973.0,747.0,14.0,5770.0,661.0,4.0,125.0,61.0,905.0
t3,2835.0,113.0,2440.0,284.0,456.0,28.0,3849.0,5443.0,175.0,890.0,20180.0,13.0,1046.0,68467.0,98452.0,1324.0,20.0,2115.0,1165.0,83283.0,94677.0,87.0,14.0,50.0,578.0,3397.0,6636.0,11576.0,1260.0,598.0,13141.0,799.0,694.0,380.0,1754.0,11969.0,2952.0,135.0,710.0,163.0,28.0,39.0,289694.0,47.0,2609.0,16252.0,664.0,174.0,8185.0,27028.0,13.0,14.0,1.0,587.0,53.0,2052.0,633482.0,218.0,4881.0,965.0,270792.0,1179.0,119.0,282.0,389.0,182.0,623.0,2348.0,6.0,53357.0,91949.0,4446.0,1758.0,6313.0,2251.0,20.0,739.0,93.0,222739.0,597.0,1924.0,1091.0,2683.0,74050.0,490.0,382.0,14.0,318.0,3461.0,3094.0,20264.0,3707.0,6540.0,32285.0,5225.0,127.0,423.0,669.0,70.0,3836.0,937978.0,2025.0,1694.0,31.0,52581.0,226.0,11422.0,36314.0,4343.0,2542.0,8394.0,4975.0,750.0,174.0,749.0,24306.0,3018.0,89.0,645.0,571.0,2185.0,72.0,14443.0,61.0,754.0,50179.0,341.0,472.0,37602.0,2216.0,0.0,4.0,765.0,9.0,0.0,15.0,999.0,0.0,1745.0,386.0,3543.0,484.0,870.0,3788.0,1318.0,22943.0,2190.0,15.0,285.0,1778.0,0.0,30597.0,147.0,86.0,20842.0,7.0,2007.0,156.0,24.0,297.0,4114.0,5832.0,3121.0,75.0,3012.0,5356.0,119.0,201.0,2480.0,136734.0,5000.0,620.0,96.0,7011.0,10016.0,708.0,116.0,6061.0,292.0,312.0,5743.0,3863.0,379.0,37035.0,810.0,536.0,4830.0,3722.0,318.0,1885.0,8393.0,26.0,0.0,197.0,1454.0,208.0,158.0,3301.0,27886.0,20.0,2113.0,219.0,206.0,6638.0,2182.0,364.0,122.0,441.0,93.0,869.0,631.0,9987.0,2490.0,9170.0,423.0,16.0,0.0,70.0,910.0,547065.0,1814.0,10.0,655.0,9.0,1756.0,1904.0,200476.0,1507.0,1088.0,1244.0,64.0,865.0,514.0,10775.0,2246.0,17717.0,18648.0,372.0,2623.0,5359.0,7188.0,274.0,5001.0,366.0,946.0,125601.0,3166.0,38.0,18326.0,1777.0,343.0,377.0,755.0,3332.0
t4,5890.0,861.0,7312.0,621.0,1431.0,9.0,9358.0,4975.0,610.0,1929.0,5791.0,133.0,3833.0,82595.0,237002.0,1149.0,1.0,3023.0,3170.0,69906.0,84471.0,246.0,52.0,275.0,1526.0,5392.0,4109.0,3158.0,3138.0,1034.0,55010.0,1977.0,408.0,1427.0,828.0,7413.0,7686.0,405.0,1472.0,313.0,121.0,158.0,121524.0,286.0,2789.0,17391.0,1788.0,328.0,7624.0,31145.0,113.0,94.0,147.0,831.0,1.0,766.0,315570.0,650.0,1988.0,1264.0,111025.0,1618.0,139.0,1103.0,198.0,499.0,1579.0,10033.0,0.0,27483.0,24718.0,10347.0,3601.0,5819.0,1984.0,240.0,940.0,197.0,111430.0,1447.0,4180.0,2825.0,5000.0,59835.0,1514.0,803.0,145.0,505.0,4129.0,2233.0,19811.0,10279.0,8107.0,30988.0,9221.0,463.0,1201.0,813.0,18.0,8316.0,632592.0,7336.0,770.0,407.0,14430.0,111.0,12182.0,141982.0,5665.0,5577.0,9089.0,6111.0,1663.0,940.0,125.0,15891.0,1422.0,64.0,1291.0,1821.0,5611.0,58.0,30343.0,117.0,2863.0,37700.0,923.0,1701.0,15219.0,5239.0,9.0,2.0,1079.0,44.0,0.0,107.0,3363.0,50.0,3654.0,1223.0,4065.0,1371.0,1770.0,1829.0,2646.0,17019.0,4205.0,69.0,860.0,1255.0,3.0,60708.0,859.0,121.0,48595.0,21.0,4494.0,990.0,178.0,184.0,7295.0,13526.0,7843.0,58.0,9526.0,3686.0,89.0,311.0,3044.0,93641.0,4044.0,1552.0,222.0,17956.0,9598.0,2167.0,109.0,18874.0,714.0,116.0,15415.0,5728.0,1109.0,30304.0,1852.0,1318.0,6497.0,540.0,203.0,2066.0,1043.0,103.0,92.0,481.0,1627.0,421.0,276.0,5461.0,12134.0,161.0,4472.0,605.0,1007.0,6080.0,7389.0,817.0,84.0,633.0,404.0,2069.0,817.0,21394.0,1745.0,18508.0,660.0,221.0,1.0,225.0,1086.0,369316.0,6059.0,9.0,1956.0,18.0,5196.0,5747.0,59561.0,2553.0,2370.0,3928.0,377.0,2614.0,2412.0,8230.0,6976.0,20666.0,8475.0,653.0,3708.0,24996.0,7949.0,380.0,12055.0,531.0,4470.0,33542.0,8015.0,506.0,13565.0,3252.0,1069.0,1384.0,2627.0,3370.0
t5,7373.0,2353.0,12009.0,2034.0,2053.0,1.0,8866.0,2782.0,659.0,2199.0,1247.0,208.0,7087.0,37193.0,293057.0,704.0,34.0,1683.0,5770.0,24657.0,13711.0,271.0,166.0,763.0,2230.0,1342.0,1312.0,734.0,2976.0,1603.0,102426.0,1727.0,168.0,3029.0,291.0,2070.0,7892.0,249.0,1723.0,363.0,205.0,277.0,30247.0,455.0,1386.0,11695.0,2262.0,254.0,2965.0,9463.0,264.0,478.0,291.0,441.0,0.0,252.0,92510.0,1709.0,688.0,717.0,26858.0,1885.0,82.0,2530.0,16.0,1426.0,1629.0,24394.0,57.0,7096.0,5696.0,7394.0,3350.0,2974.0,1138.0,218.0,858.0,100.0,32074.0,1953.0,2969.0,3223.0,3651.0,23632.0,1781.0,380.0,153.0,664.0,2131.0,1029.0,9956.0,19415.0,2838.0,15730.0,6152.0,303.0,831.0,693.0,208.0,9417.0,237853.0,13321.0,265.0,751.0,3259.0,87.0,7756.0,223633.0,3742.0,5147.0,3894.0,3082.0,1755.0,1578.0,0.0,4484.0,450.0,145.0,1268.0,2233.0,5896.0,28.0,37142.0,393.0,6131.0,11449.0,2410.0,2455.0,4198.0,6063.0,147.0,11.0,1510.0,114.0,18.0,110.0,8295.0,136.0,5256.0,2395.0,1666.0,1837.0,1223.0,597.0,2010.0,6068.0,4144.0,195.0,961.0,463.0,1.0,49106.0,1015.0,119.0,40395.0,98.0,2511.0,1603.0,476.0,140.0,5382.0,9860.0,9754.0,4.0,19508.0,1900.0,159.0,585.0,1476.0,31516.0,1876.0,1911.0,97.0,14608.0,3628.0,3288.0,342.0,39863.0,1416.0,39.0,16614.0,2680.0,2592.0,10136.0,1702.0,1471.0,4105.0,187.0,209.0,763.0,232.0,327.0,262.0,994.0,1589.0,505.0,142.0,2214.0,3378.0,508.0,7783.0,613.0,1053.0,1923.0,13407.0,382.0,295.0,1608.0,681.0,2837.0,363.0,28357.0,904.0,14228.0,906.0,255.0,30.0,218.0,606.0,112105.0,14476.0,2.0,2076.0,156.0,5758.0,9441.0,13964.0,1611.0,2804.0,7794.0,445.0,4360.0,4320.0,3882.0,12176.0,7901.0,2310.0,888.0,2517.0,68995.0,4329.0,506.0,17455.0,1172.0,6420.0,6890.0,10594.0,1706.0,4132.0,3146.0,1686.0,2396.0,4392.0,1095.0
t6,5462.0,2508.0,11072.0,3279.0,1161.0,0.0,4960.0,1266.0,372.0,1826.0,306.0,187.0,5274.0,10181.0,197653.0,426.0,98.0,1188.0,6091.0,6024.0,1284.0,7.0,188.0,1524.0,1994.0,162.0,314.0,368.0,2062.0,1568.0,67370.0,1189.0,59.0,2554.0,138.0,542.0,4699.0,76.0,1506.0,201.0,227.0,573.0,7183.0,334.0,479.0,6979.0,852.0,163.0,401.0,1862.0,261.0,1501.0,344.0,79.0,47.0,2.0,21782.0,2094.0,268.0,343.0,5788.0,1606.0,85.0,1468.0,9.0,1927.0,1167.0,28481.0,135.0,1146.0,1498.0,1957.0,1650.0,692.0,653.0,253.0,604.0,121.0,8570.0,958.0,919.0,2320.0,1559.0,6226.0,606.0,227.0,20.0,816.0,457.0,175.0,3117.0,16681.0,587.0,7318.0,1814.0,111.0,426.0,322.0,303.0,6971.0,73427.0,9872.0,54.0,773.0,975.0,206.0,3567.0,119752.0,1456.0,1859.0,925.0,1563.0,1280.0,2676.0,0.0,1223.0,87.0,122.0,675.0,1264.0,2968.0,18.0,26510.0,1165.0,6876.0,2640.0,3053.0,1690.0,906.0,3815.0,111.0,16.0,1583.0,162.0,149.0,243.0,7212.0,71.0,4227.0,1720.0,488.0,1126.0,897.0,150.0,575.0,1967.0,1669.0,418.0,987.0,380.0,1.0,22136.0,673.0,337.0,16194.0,47.0,670.0,1027.0,1268.0,26.0,1808.0,4657.0,6044.0,8.0,21302.0,924.0,241.0,518.0,518.0,8598.0,422.0,1366.0,12.0,4528.0,1180.0,2319.0,1106.0,52597.0,1410.0,8.0,8588.0,1260.0,3614.0,1849.0,960.0,1700.0,2126.0,58.0,99.0,234.0,110.0,698.0,276.0,1349.0,1291.0,851.0,66.0,251.0,708.0,750.0,7406.0,414.0,606.0,488.0,12005.0,144.0,372.0,1925.0,426.0,2686.0,61.0,23484.0,225.0,4848.0,950.0,70.0,42.0,72.0,213.0,28788.0,20890.0,9.0,1765.0,168.0,3485.0,10856.0,4083.0,1088.0,1949.0,6401.0,481.0,3870.0,7495.0,1355.0,11524.0,1909.0,544.0,1401.0,1564.0,61545.0,1334.0,280.0,15742.0,1694.0,3124.0,2314.0,6195.0,1816.0,783.0,2491.0,1251.0,1420.0,2361.0,514.0
t7,2057.0,1819.0,5687.0,2036.0,525.0,0.0,2147.0,268.0,117.0,1051.0,73.0,50.0,1992.0,2425.0,82703.0,201.0,86.0,307.0,5593.0,1819.0,394.0,0.0,26.0,1069.0,1082.0,4.0,91.0,175.0,1434.0,1191.0,22076.0,550.0,44.0,1144.0,21.0,287.0,2019.0,52.0,558.0,38.0,323.0,521.0,1610.0,241.0,170.0,3182.0,296.0,120.0,26.0,581.0,44.0,1166.0,484.0,2.0,73.0,0.0,5634.0,1733.0,35.0,44.0,1218.0,868.0,78.0,619.0,0.0,1175.0,836.0,16623.0,68.0,231.0,179.0,318.0,508.0,162.0,283.0,238.0,292.0,79.0,2575.0,242.0,155.0,1288.0,458.0,1519.0,284.0,180.0,44.0,375.0,175.0,43.0,632.0,8171.0,171.0,3271.0,301.0,20.0,157.0,100.0,330.0,3480.0,20627.0,4071.0,50.0,333.0,336.0,261.0,1254.0,35147.0,506.0,512.0,316.0,632.0,591.0,3198.0,0.0,509.0,3.0,81.0,269.0,617.0,1128.0,3.0,12526.0,1166.0,4572.0,398.0,2415.0,566.0,217.0,1577.0,121.0,2.0,982.0,182.0,48.0,116.0,2788.0,96.0,1878.0,587.0,99.0,370.0,572.0,75.0,184.0,447.0,560.0,385.0,806.0,275.0,1.0,5567.0,220.0,251.0,4691.0,33.0,195.0,404.0,1026.0,36.0,317.0,1369.0,3260.0,0.0,13391.0,273.0,193.0,656.0,248.0,2059.0,30.0,550.0,4.0,1257.0,445.0,850.0,1533.0,34427.0,638.0,0.0,2982.0,617.0,2675.0,389.0,152.0,1111.0,850.0,46.0,24.0,29.0,22.0,448.0,143.0,389.0,787.0,1148.0,0.0,5.0,73.0,945.0,3839.0,308.0,458.0,137.0,5149.0,8.0,383.0,2203.0,105.0,1197.0,2.0,11743.0,18.0,1452.0,601.0,57.0,0.0,19.0,117.0,6935.0,17254.0,47.0,1334.0,60.0,1135.0,10097.0,1240.0,282.0,1404.0,3018.0,334.0,1960.0,6811.0,770.0,6685.0,340.0,223.0,1422.0,828.0,21370.0,292.0,69.0,9203.0,1352.0,1126.0,570.0,1882.0,754.0,204.0,1026.0,711.0,558.0,517.0,86.0
t8,1349.0,554.0,2119.0,612.0,210.0,0.0,913.0,64.0,45.0,532.0,30.0,45.0,855.0,279.0,27758.0,5.0,142.0,45.0,4641.0,737.0,36.0,15.0,0.0,302.0,604.0,5.0,10.0,155.0,516.0,845.0,5552.0,220.0,39.0,850.0,0.0,90.0,787.0,10.0,165.0,0.0,60.0,155.0,316.0,151.0,6.0,1433.0,71.0,134.0,16.0,86.0,0.0,193.0,173.0,2.0,63.0,0.0,1716.0,730.0,0.0,18.0,294.0,373.0,144.0,171.0,0.0,980.0,690.0,5790.0,6.0,129.0,27.0,132.0,114.0,5.0,84.0,244.0,23.0,26.0,581.0,84.0,79.0,454.0,58.0,515.0,21.0,228.0,56.0,78.0,22.0,63.0,141.0,3043.0,20.0,1144.0,89.0,9.0,0.0,16.0,140.0,1200.0,5815.0,1530.0,0.0,63.0,73.0,172.0,514.0,8155.0,17.0,173.0,137.0,271.0,305.0,2837.0,0.0,193.0,12.0,17.0,151.0,325.0,354.0,0.0,4762.0,402.0,1973.0,163.0,1653.0,349.0,33.0,721.0,24.0,0.0,477.0,9.0,0.0,106.0,800.0,33.0,1085.0,151.0,24.0,103.0,184.0,13.0,43.0,403.0,59.0,144.0,202.0,46.0,0.0,1546.0,50.0,151.0,1318.0,0.0,51.0,235.0,317.0,0.0,79.0,314.0,993.0,0.0,5854.0,73.0,42.0,840.0,115.0,546.0,0.0,158.0,16.0,482.0,130.0,190.0,1013.0,14955.0,286.0,0.0,1052.0,283.0,802.0,171.0,11.0,337.0,205.0,0.0,38.0,37.0,42.0,144.0,47.0,394.0,717.0,573.0,2.0,4.0,23.0,522.0,1597.0,132.0,285.0,53.0,1846.0,14.0,133.0,873.0,94.0,883.0,0.0,4466.0,17.0,501.0,331.0,113.0,0.0,98.0,0.0,2332.0,8406.0,131.0,512.0,23.0,420.0,6463.0,405.0,62.0,610.0,1254.0,87.0,569.0,4424.0,292.0,2316.0,102.0,94.0,888.0,228.0,5205.0,112.0,168.0,3775.0,675.0,242.0,153.0,503.0,266.0,55.0,546.0,170.0,334.0,178.0,105.0
t9,598.0,322.0,759.0,409.0,157.0,0.0,354.0,8.0,2.0,231.0,0.0,33.0,263.0,24.0,9824.0,0.0,24.0,14.0,2684.0,210.0,0.0,0.0,0.0,51.0,568.0,3.0,5.0,51.0,76.0,435.0,1715.0,5.0,0.0,659.0,0.0,31.0,287.0,0.0,90.0,23.0,68.0,130.0,85.0,0.0,6.0,330.0,95.0,306.0,0.0,5.0,0.0,14.0,17.0,0.0,0.0,2.0,505.0,192.0,0.0,0.0,53.0,159.0,99.0,2.0,0.0,538.0,268.0,1516.0,0.0,2.0,22.0,49.0,108.0,0.0,38.0,120.0,9.0,9.0,91.0,9.0,37.0,109.0,26.0,163.0,0.0,241.0,29.0,24.0,15.0,5.0,11.0,1191.0,0.0,270.0,42.0,0.0,0.0,3.0,48.0,285.0,1647.0,639.0,0.0,0.0,9.0,100.0,162.0,1864.0,13.0,56.0,4.0,125.0,83.0,1659.0,0.0,22.0,7.0,0.0,11.0,147.0,160.0,0.0,1521.0,41.0,275.0,14.0,576.0,223.0,8.0,272.0,0.0,38.0,203.0,13.0,0.0,33.0,135.0,0.0,302.0,145.0,0.0,17.0,57.0,0.0,0.0,54.0,3.0,39.0,203.0,10.0,0.0,416.0,0.0,185.0,142.0,0.0,16.0,98.0,138.0,32.0,9.0,22.0,289.0,0.0,2623.0,0.0,0.0,291.0,23.0,116.0,0.0,43.0,1.0,57.0,144.0,76.0,377.0,4824.0,84.0,0.0,247.0,88.0,165.0,20.0,0.0,20.0,46.0,0.0,57.0,71.0,53.0,8.0,19.0,212.0,243.0,6.0,0.0,0.0,5.0,461.0,708.0,27.0,10.0,10.0,797.0,0.0,53.0,171.0,45.0,299.0,0.0,1454.0,5.0,206.0,100.0,5.0,0.0,76.0,0.0,629.0,3564.0,48.0,83.0,3.0,163.0,3052.0,112.0,14.0,125.0,188.0,18.0,155.0,1599.0,223.0,531.0,46.0,22.0,272.0,0.0,994.0,13.0,60.0,1519.0,203.0,12.0,6.0,151.0,105.0,38.0,612.0,60.0,178.0,5.0,72.0
t10,578.0,150.0,336.0,249.0,42.0,0.0,212.0,0.0,16.0,14.0,0.0,55.0,42.0,0.0,2971.0,1.0,12.0,14.0,1097.0,3.0,1.0,0.0,0.0,0.0,348.0,20.0,12.0,0.0,14.0,214.0,427.0,14.0,0.0,166.0,0.0,0.0,128.0,0.0,8.0,0.0,19.0,159.0,23.0,0.0,15.0,5.0,77.0,82.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,106.0,129.0,0.0,10.0,9.0,29.0,0.0,0.0,0.0,159.0,49.0,457.0,0.0,0.0,21.0,0.0,53.0,0.0,0.0,64.0,88.0,0.0,39.0,1.0,33.0,50.0,6.0,53.0,0.0,56.0,27.0,0.0,0.0,0.0,0.0,411.0,0.0,75.0,76.0,0.0,0.0,0.0,146.0,113.0,452.0,222.0,0.0,0.0,0.0,31.0,4.0,656.0,1.0,1.0,30.0,9.0,41.0,447.0,0.0,0.0,0.0,2.0,0.0,46.0,37.0,0.0,587.0,0.0,107.0,6.0,51.0,91.0,0.0,57.0,0.0,18.0,23.0,0.0,0.0,10.0,25.0,0.0,251.0,4.0,0.0,0.0,2.0,0.0,0.0,4.0,5.0,9.0,19.0,54.0,0.0,12.0,0.0,122.0,26.0,0.0,0.0,79.0,23.0,5.0,0.0,75.0,39.0,5.0,739.0,0.0,28.0,117.0,0.0,6.0,0.0,60.0,0.0,18.0,13.0,12.0,193.0,1686.0,98.0,0.0,83.0,3.0,23.0,8.0,0.0,13.0,41.0,0.0,1.0,22.0,0.0,0.0,0.0,41.0,7.0,0.0,0.0,0.0,33.0,231.0,145.0,0.0,29.0,0.0,328.0,0.0,20.0,103.0,14.0,81.0,0.0,474.0,0.0,51.0,15.0,0.0,0.0,39.0,0.0,130.0,1234.0,0.0,26.0,0.0,85.0,1141.0,2.0,0.0,0.0,74.0,0.0,80.0,342.0,56.0,152.0,0.0,0.0,71.0,0.0,180.0,0.0,9.0,386.0,132.0,1.0,2.0,52.0,79.0,0.0,332.0,0.0,84.0,29.0,35.0
