t,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51,c52,c53,c54,c55,c56,c57,c58,c59,c60,c61,c62,c63,c64,c65,c66,c67,c68,c69,c70,c71,c72,c73,c74,c75,c76,c77,c78,c79,c80,c81,c82,c83,c84,c85,c86,c87,c88,c89,c90,c91,c92,c93,c94,c95,c96,c97,c98,c99,c100,c101,c102,c103,c104,c105,c106,c107,c108,c109,c110,c111,c112,c113,c114,c115,c116,c117,c118,c119,c120,c121,c122,c123,c124,c125,c126,c127,c128,c129,c130,c131,c132,c133,c134,c135,c136,c137,c138,c139,c140,c141,c142,c143,c144,c145,c146,c147,c148,c149,c150,c151,c152,c153,c154,c155,c156,c157,c158,c159,c160,c161,c162,c163,c164,c165,c166,c167,c168,c169,c170,c171,c172,c173,c174,c175,c176,c177,c178,c179,c180,c181,c182,c183,c184,c185,c186,c187,c188,c189,c190,c191,c192,c193,c194,c195,c196,c197,c198,c199,c200,c201,c202,c203,c204,c205,c206,c207,c208,c209,c210,c211,c212,c213,c214,c215,c216,c217,c218,c219,c220,c221,c222,c223,c224,c225,c226,c227,c228,c229,c230,c231,c232,c233,c234,c235,c236,c237,c238,c239,c240,c241,c242,c243,c244,c245,c246,c247,c248,c249,c250,c251,c252,c253,c254
t1,6.34,0.0,-0.02,-0.03,0.0,5.32,0.81,5.42,0.0,0.3,108.66,0.0,3.63,35.95,26.55,3.22,0.0,2.38,1.15,91.72,-1.67,0.5,0.45,0.75,-0.4,2.81,19.3,37.48,2.52,0.0,3.88,0.2,16.3,0.92,3.75,13.89,-0.07,-0.06,0.06,0.29,0.0,0.0,565.0,0.51,1.66,11.85,-0.15,0.06,1.79,3.78,0.0,0.0,0.0,-0.06,0.3,3.65,2125.89,0.08,8.12,0.22,387.71,0.48,0.0,-0.1,0.84,0.0,0.28,3.93,0.0,77.17,1050.03,0.35,0.36,1.78,1.17,0.53,1.67,0.0,314.13,0.1,0.31,0.14,0.24,80.69,0.0,-0.44,0.0,0.0,1.73,13.57,12.24,3.23,0.59,17.77,2.45,0.85,0.15,0.31,0.3,1.19,2187.6,0.2,3.53,0.15,125.96,1.47,9.55,6.94,0.72,0.23,6.67,1.8,1.13,0.18,0.59,19.34,13.5,0.0,0.42,0.42,-0.1,0.4,6.31,0.0,1.35,28.45,-0.09,0.2,51.65,0.73,0.0,0.0,-0.08,0.0,0.0,0.0,0.58,0.0,1.0,1.38,1.71,0.72,0.2,4.66,-0.19,20.03,0.47,0.94,-0.11,3.5,0.0,9.02,2.93,-0.26,1.24,0.0,1.45,1.29,0.0,0.0,0.96,1.61,0.54,0.48,3.62,7.27,0.0,0.0,0.52,191.03,4.46,1.02,0.1,0.89,2.4,0.53,0.31,1.11,-0.38,-1.07,1.44,1.6,0.0,20.1,4.18,0.98,2.18,983.5,1.71,4.39,703.95,0.0,0.0,0.0,-0.17,0.0,0.06,-0.01,55.68,0.0,2.73,0.05,0.45,4.06,0.43,0.06,0.0,0.3,2.34,0.03,0.6,0.91,1.67,1.6,-0.03,0.0,0.0,0.0,1.4,508.9,1.87,0.0,-0.4,0.0,0.8,0.68,2211.63,0.44,0.2,1.06,0.0,0.67,0.06,7.91,3.05,6.5,20.92,0.0,-0.38,2.69,1.32,0.34,0.01,-0.13,0.0,764.63,-0.18,0.0,5.35,0.55,0.0,0.19,0.0,1.35
t2,18.94,-0.69,5.71,2.93,0.15,8.8,12.1,44.26,0.35,5.69,520.36,0.0,4.34,399.23,382.14,31.73,0.0,14.1,8.75,806.84,-26.95,10.81,2.15,2.87,2.04,3.16,108.06,221.36,6.57,0.4,31.53,2.64,38.44,1.14,19.52,87.85,9.21,-0.18,0.27,-0.22,0.1,0.3,4394.03,0.65,13.42,104.37,5.77,0.74,51.92,136.94,0.29,-0.01,-0.21,-0.09,0.09,10.21,11164.81,0.55,60.59,1.95,3472.29,4.36,0.0,0.22,2.51,3.5,8.11,4.38,0.18,504.25,4020.5,8.67,12.06,50.61,19.83,1.63,3.0,0.0,2318.97,2.57,8.13,3.23,0.22,567.65,1.98,9.82,0.0,0.72,20.78,50.75,120.56,19.83,32.64,217.42,23.22,-0.01,7.9,2.61,0.06,10.94,12492.49,10.02,33.67,0.0,883.7,12.95,94.54,55.93,23.87,4.99,67.91,22.06,12.7,0.54,4.26,163.5,49.71,0.12,3.35,4.16,7.42,0.15,46.19,0.1,6.89,302.69,5.7,0.79,488.09,4.29,0.0,0.22,1.45,0.07,0.0,0.0,0.23,0.0,14.83,4.1,30.36,-0.68,4.65,45.29,9.3,199.99,6.92,3.8,0.81,20.91,0.0,36.14,0.49,1.31,24.7,0.0,7.24,5.34,-0.15,3.72,18.64,11.34,5.19,0.04,16.23,50.02,-0.09,0.0,19.69,1237.24,42.71,1.74,-0.14,8.65,51.8,1.46,-0.77,35.43,2.72,6.01,24.49,20.31,0.77,217.22,4.79,5.92,24.47,839.9,6.19,23.96,1098.5,0.05,0.25,0.66,1.36,1.7,2.34,9.1,422.26,-0.14,18.8,2.22,3.45,30.95,1.8,1.45,0.12,0.01,0.88,1.41,2.99,58.22,10.71,5.58,0.26,0.0,0.0,0.0,16.37,4635.99,17.04,0.18,10.12,0.0,14.69,12.39,7801.63,11.45,1.9,11.94,0.0,4.77,1.64,98.21,10.2,57.2,100.06,4.43,9.8,6.61,39.76,2.58,7.41,0.34,0.64,3942.07,9.32,0.03,129.7,25.68,0.28,2.11,-0.61,10.67
t3,64.06,-1.24,46.88,6.59,4.42,2.03,50.03,107.71,2.18,20.61,495.82,1.27,22.21,1333.02,1496.06,46.47,0.35,35.79,22.43,1911.67,-137.59,1.63,4.77,1.11,2.64,34.56,128.73,240.92,20.92,3.62,193.21,6.49,8.42,4.23,35.42,236.66,27.68,1.27,9.68,6.21,4.1,0.51,7355.18,6.95,50.3,326.23,11.77,2.33,168.7,524.52,0.0,1.68,0.03,0.08,-0.52,41.5,15398.06,15.13,77.7,20.67,6120.17,20.96,0.9,5.76,1.47,12.31,14.8,27.34,0.03,1025.45,2022.89,58.58,44.41,165.72,33.02,3.01,2.43,0.0,4895.14,9.78,33.25,23.46,12.25,1482.56,9.78,10.6,-0.27,2.49,46.96,46.26,328.73,85.76,112.48,584.64,37.76,3.74,26.66,4.1,2.31,66.13,20768.42,61.03,43.78,0.02,940.37,11.24,254.51,465.37,96.45,27.57,157.59,59.29,22.7,10.87,6.44,399.16,46.45,0.95,23.35,21.06,24.47,3.28,223.29,1.23,32.97,960.73,16.97,7.9,781.9,18.98,-0.39,0.92,5.91,-0.11,0.0,-0.19,1.93,0.29,29.41,14.55,70.54,3.07,15.93,63.58,19.52,515.58,18.01,1.33,7.56,26.83,0.0,201.81,3.26,9.62,197.78,0.0,51.32,7.72,5.52,6.47,90.41,56.22,33.46,0.38,47.43,82.74,2.98,0.32,53.93,2990.42,122.34,3.6,0.08,39.19,172.48,7.57,4.47,89.26,3.42,0.14,80.56,86.35,7.32,705.89,23.31,17.48,96.62,119.94,11.6,40.65,193.31,-1.25,0.87,6.54,21.32,1.94,-0.07,48.66,693.89,1.45,38.17,2.3,11.52,100.12,28.61,6.22,1.05,1.13,-0.23,16.08,4.68,146.43,27.44,48.28,-0.17,0.0,0.38,0.72,29.02,11256.17,34.6,0.6,30.74,0.0,27.08,16.95,5363.08,24.98,12.77,40.86,0.25,22.07,5.09,249.0,38.38,221.29,255.84,13.75,54.74,65.99,114.66,2.47,40.74,4.73,14.17,3267.54,95.59,4.98,398.69,65.76,3.74,14.94,2.71,47.77
t4,165.6,6.45,146.56,14.77,11.52,0.0,153.21,99.59,6.55,37.82,125.53,9.42,75.61,1822.36,3968.56,41.07,1.01,65.37,58.04,1589.57,583.98,2.04,3.02,8.55,11.73,116.17,82.96,86.61,41.99,12.52,752.62,34.55,1.24,36.53,18.28,210.18,50.79,3.76,26.34,11.21,2.02,5.4,3485.23,4.74,39.96,346.35,21.17,4.44,133.96,659.47,0.48,5.53,0.86,9.4,-0.69,45.49,8367.0,35.85,43.42,26.65,2893.42,29.5,1.24,24.27,0.31,16.75,14.45,200.57,-0.09,583.81,508.09,98.59,89.52,129.49,37.79,1.03,21.28,0.0,2888.79,20.06,51.17,47.82,43.36,1326.42,8.0,23.47,0.4,18.12,76.47,38.44,391.68,263.29,183.11,544.51,126.28,7.81,24.17,23.4,9.56,188.67,14943.42,171.43,35.5,1.35,270.8,10.25,252.58,1972.66,109.13,59.78,190.17,113.02,48.59,3.56,1.27,294.21,37.72,1.33,26.87,48.4,69.5,2.07,470.19,8.04,49.19,766.13,48.6,44.99,413.47,52.68,0.31,5.02,13.18,0.24,0.13,1.46,49.34,3.92,65.14,26.12,84.4,6.97,33.95,42.8,32.48,397.11,49.36,6.23,10.84,28.64,0.15,714.06,25.74,5.38,466.46,0.09,104.27,10.23,8.52,1.36,126.08,130.2,148.26,0.0,155.68,89.26,5.0,4.47,46.82,2302.4,77.76,32.03,0.61,107.54,180.48,26.44,13.5,304.93,22.73,0.89,251.38,155.83,31.74,662.64,50.24,13.27,141.07,20.92,1.32,36.04,26.96,6.38,2.98,11.57,16.34,2.07,0.45,110.37,274.31,10.49,97.46,18.25,8.92,109.31,117.35,5.27,0.09,1.54,2.71,20.44,12.54,381.13,35.95,175.81,12.0,0.09,0.09,3.42,19.91,8237.16,109.35,0.41,43.05,0.03,104.54,67.14,1702.58,42.48,55.59,92.4,2.29,62.74,24.54,190.55,124.46,326.28,132.16,25.33,68.26,440.14,180.96,4.64,91.77,14.88,44.94,931.69,173.41,5.47,302.86,74.87,3.21,21.05,11.49,25.74
t5,182.76,50.32,249.74,42.73,14.84,0.0,211.67,48.11,23.2,60.73,30.31,6.74,105.1,830.17,5605.5,22.62,0.52,41.03,128.0,672.45,283.53,0.41,1.69,28.78,28.8,68.87,45.86,23.4,49.66,63.32,1514.57,60.46,0.94,51.89,3.44,93.39,131.32,2.94,10.76,2.69,1.67,13.04,937.75,2.88,16.11,288.41,27.67,3.54,39.15,237.66,0.03,18.83,2.79,22.8,1.19,23.89,2590.96,33.26,19.04,12.13,721.25,43.62,3.1,15.7,-0.33,27.62,15.2,493.76,-0.25,167.26,142.55,64.34,74.58,61.27,27.78,3.85,29.44,0.15,876.84,22.78,76.84,63.02,103.79,542.06,11.99,20.08,1.11,16.47,40.05,24.9,181.39,422.69,88.05,390.18,96.01,7.45,9.52,28.17,19.2,194.87,5895.22,209.32,14.09,9.87,70.84,3.82,132.32,3686.12,63.94,75.35,77.12,91.87,30.13,35.06,0.25,128.1,22.38,3.91,15.95,28.93,82.91,-0.15,660.54,39.07,136.28,283.88,84.61,62.34,121.07,107.55,2.23,2.41,28.44,1.42,-0.09,1.09,71.42,0.01,49.42,44.01,45.91,25.55,22.74,6.88,30.62,135.36,61.47,4.11,26.66,8.07,0.2,835.06,16.22,7.07,623.09,0.3,37.96,36.17,19.18,1.25,88.45,164.77,177.25,-0.36,376.12,25.48,6.45,6.42,20.03,829.22,31.8,57.78,4.79,187.81,91.98,68.41,18.83,548.5,30.46,0.21,289.14,72.2,63.1,226.27,33.37,29.4,108.17,6.94,6.16,11.11,4.08,8.78,4.36,11.31,43.62,13.36,0.0,28.42,55.31,20.09,200.54,16.84,13.63,59.04,218.79,4.46,10.2,15.51,5.56,52.19,1.36,500.46,16.84,249.93,10.67,3.07,0.0,7.02,8.14,2806.35,210.89,3.22,51.81,0.26,137.04,190.68,402.31,37.56,68.27,135.59,4.2,63.79,72.77,84.08,218.2,178.03,50.64,25.85,72.72,1277.27,98.53,14.06,153.59,9.38,104.17,198.84,201.73,21.68,102.72,66.16,12.59,30.25,57.57,22.37
t6,170.84,82.76,242.6,56.43,15.69,0.0,149.73,11.82,18.75,64.38,6.0,8.67,126.24,238.02,4086.94,3.7,0.51,21.58,99.08,153.24,48.56,1.34,0.72,26.43,38.37,18.37,16.17,10.93,48.62,69.72,1238.57,49.17,0.81,74.85,8.58,16.27,134.96,2.93,13.28,2.2,5.23,13.05,213.69,0.16,8.57,176.44,23.07,2.9,16.02,38.2,0.0,24.47,3.38,15.27,0.37,7.65,697.92,32.0,6.96,10.88,167.88,53.14,3.56,21.73,0.16,55.17,17.98,553.87,3.37,33.39,31.09,9.38,24.65,21.17,4.46,2.1,13.47,0.36,238.38,23.28,32.9,52.57,72.67,150.49,27.78,8.4,4.8,18.77,9.29,23.17,82.61,338.69,21.85,219.65,66.72,1.74,4.28,1.51,4.83,173.43,1801.07,170.57,8.98,16.54,8.12,1.56,55.63,2352.24,25.82,27.43,21.5,29.48,28.33,54.15,-0.12,19.27,6.45,3.76,10.69,30.14,63.8,0.45,577.66,22.5,175.12,66.46,65.3,44.0,37.7,92.83,-0.29,0.65,41.83,6.32,0.05,9.17,122.26,2.13,47.69,27.18,10.42,15.63,19.61,8.66,16.56,47.48,37.05,11.32,20.84,3.38,0.0,405.84,8.86,17.56,409.87,2.21,5.21,33.12,25.63,1.24,36.85,99.82,148.1,0.0,395.92,8.65,4.48,17.05,3.22,265.72,9.42,31.35,6.56,81.83,38.97,27.84,28.02,759.34,16.91,0.0,217.29,27.25,72.37,58.13,2.81,38.58,67.05,5.48,1.77,4.37,3.82,6.29,3.99,19.56,38.87,11.56,0.23,9.18,16.57,10.38,157.01,11.07,6.16,19.63,245.59,3.03,9.29,14.48,3.09,40.35,3.54,358.63,5.16,135.86,11.0,2.69,-0.38,3.31,9.13,657.93,344.73,0.95,24.65,0.01,100.13,219.08,94.76,16.6,53.89,106.85,2.71,37.07,170.64,26.53,207.69,20.99,12.54,35.27,17.93,1080.22,32.9,8.62,214.24,23.75,83.23,47.62,117.65,29.8,23.51,39.76,27.34,12.78,63.53,8.03
t7,112.77,47.54,119.18,35.11,26.38,0.0,58.43,2.35,17.91,31.53,0.98,2.81,94.3,47.71,1785.93,3.12,2.17,7.46,116.41,44.76,7.35,1.7,0.26,10.85,29.63,3.51,3.0,0.73,24.43,25.59,526.67,14.52,2.37,36.14,2.19,3.15,53.84,1.27,15.17,0.86,6.99,7.32,58.82,0.0,1.39,85.68,6.05,4.75,3.46,19.22,-0.13,5.21,8.46,8.69,0.27,12.83,158.44,41.93,0.33,0.22,23.82,28.55,1.24,8.84,-0.21,29.97,21.85,294.49,0.27,20.9,13.65,5.42,10.87,12.3,7.69,7.28,8.31,0.27,59.52,16.7,14.31,33.17,30.1,33.4,13.07,6.29,5.42,12.44,2.62,14.2,36.67,179.05,7.92,82.98,14.3,1.23,0.86,3.98,2.19,66.21,474.68,86.26,1.87,7.46,10.36,1.51,26.21,674.39,3.65,20.25,3.04,21.87,20.25,86.44,-0.25,5.41,1.08,2.09,0.96,10.13,47.24,-0.93,318.29,5.37,95.54,24.75,32.11,36.06,13.13,37.44,0.2,0.0,36.96,0.06,0.0,4.29,31.78,4.26,52.84,17.44,0.66,4.34,18.78,3.1,12.17,20.51,23.4,10.56,24.22,2.62,0.0,121.68,0.82,9.66,138.31,0.66,1.08,9.56,4.42,0.0,7.28,28.95,57.13,-0.03,258.22,0.28,3.4,36.95,4.56,46.58,5.55,19.37,-0.75,37.34,15.0,15.31,22.38,686.68,7.95,0.0,112.82,7.24,45.15,15.74,1.13,24.75,17.37,3.05,4.44,0.38,1.96,2.7,3.02,9.71,19.82,8.64,0.36,1.29,7.95,11.45,87.46,12.01,3.48,6.94,106.77,9.73,6.64,21.44,0.16,39.78,0.78,147.13,0.74,41.9,13.07,3.87,0.05,8.8,1.1,174.68,269.02,0.06,8.99,0.82,42.93,170.86,23.77,11.67,27.14,38.69,17.35,8.92,151.67,4.88,151.8,4.62,5.89,20.35,9.57,326.74,11.11,3.44,165.49,11.82,20.99,11.25,56.16,11.9,2.85,15.95,23.64,17.79,16.89,0.54
t8,47.98,13.73,41.11,22.45,12.94,0.0,32.05,1.11,7.23,10.96,0.0,2.06,34.51,9.13,526.09,0.11,-0.1,2.59,93.69,8.69,1.51,0.15,0.0,3.37,39.32,2.05,3.36,0.1,2.35,8.39,132.38,10.43,0.05,17.95,1.26,0.58,28.39,2.74,9.43,0.03,2.45,1.54,10.55,0.03,1.76,24.43,3.61,7.55,0.78,3.71,0.0,3.01,10.45,0.1,0.0,2.79,51.3,17.0,0.05,0.43,7.33,7.72,0.0,4.75,-0.12,6.38,9.59,134.86,0.06,4.7,5.62,0.55,1.81,4.48,5.74,2.2,0.06,0.96,20.59,2.27,3.68,7.1,13.73,7.96,3.31,1.94,0.01,3.59,1.87,5.0,9.36,50.69,2.47,22.39,7.54,2.51,0.0,5.1,2.53,32.07,128.78,33.84,0.57,3.45,2.66,-0.06,10.72,137.04,0.95,6.81,2.18,8.32,7.25,75.51,1.61,1.31,-1.43,0.72,1.4,17.44,28.17,-0.42,180.67,2.74,39.76,2.18,22.58,8.89,2.37,16.35,0.0,0.0,19.71,0.0,0.0,7.7,15.64,0.47,11.63,4.91,0.68,2.66,8.11,1.76,4.39,2.37,5.79,6.7,21.92,3.65,0.0,47.52,0.85,7.24,38.88,0.78,0.0,5.9,2.87,0.0,3.16,5.76,14.91,1.16,101.55,2.04,2.58,26.88,1.02,15.89,2.63,6.7,0.09,7.14,3.59,15.27,12.61,371.2,3.34,0.0,27.38,-0.08,16.63,1.16,1.78,10.15,7.63,0.09,3.23,1.08,-0.66,0.97,3.13,3.22,12.72,4.78,0.0,0.18,1.5,21.33,36.36,1.48,8.49,1.6,60.77,-0.24,7.98,32.66,1.01,13.26,0.0,72.48,0.0,9.8,7.52,0.34,0.0,16.2,1.63,30.14,125.11,0.0,2.07,0.09,6.53,88.98,8.43,5.37,8.45,15.82,5.85,10.56,35.8,3.17,51.42,6.87,1.03,7.76,0.09,76.04,3.51,0.0,143.44,11.5,8.68,6.18,10.04,4.05,0.06,6.31,7.82,9.99,12.75,0.28
t9,14.75,1.46,10.83,3.9,5.7,0.0,8.28,0.0,2.13,1.42,-0.06,2.07,19.97,16.07,198.93,-0.03,0.06,1.03,40.63,0.5,0.01,2.3,0.0,0.0,41.17,0.85,1.93,-0.58,4.72,3.66,30.91,1.3,0.18,16.38,0.0,1.05,14.39,0.48,6.19,0.31,1.62,3.6,1.35,0.02,2.03,8.6,2.11,17.0,0.0,0.35,0.0,1.27,11.89,0.0,0.0,1.46,7.08,2.88,0.0,0.38,0.15,9.47,0.0,0.86,0.0,0.09,4.65,32.41,0.66,2.45,0.37,0.03,-0.61,1.22,1.08,0.01,0.0,0.0,3.72,-0.73,0.13,4.77,2.27,5.87,0.22,0.41,2.55,0.52,2.21,1.21,3.46,19.58,0.0,5.78,7.13,1.31,0.0,2.03,0.04,11.04,48.07,14.71,0.63,2.32,0.65,0.8,4.53,18.34,1.0,1.85,1.8,3.53,0.22,37.02,1.73,0.46,-0.14,-0.45,0.26,7.22,4.43,0.0,58.7,0.03,7.73,0.0,7.2,4.65,1.09,2.12,-0.06,0.02,2.97,0.0,0.0,0.73,2.48,0.0,16.51,1.46,0.03,1.08,1.17,0.0,0.06,0.35,1.84,1.23,8.25,0.65,0.0,5.13,-0.18,0.72,15.54,1.05,0.1,1.41,-0.32,0.0,-0.07,1.89,8.2,0.95,50.34,-0.09,5.32,9.32,-0.49,7.84,0.0,1.64,0.0,1.36,0.38,4.0,-0.09,161.36,2.12,0.0,8.35,0.07,2.85,0.0,0.0,0.55,0.85,-0.24,-0.07,0.01,-0.45,0.29,0.0,6.68,2.42,2.7,0.0,0.0,0.07,13.91,12.96,-0.12,1.54,0.42,14.6,2.88,2.71,12.42,2.11,10.48,0.0,19.59,0.0,5.37,4.73,0.0,0.0,9.91,0.05,8.84,67.02,0.0,1.72,0.0,6.54,38.02,1.57,1.1,3.68,13.86,8.83,-0.33,25.62,1.53,13.85,0.45,0.02,2.91,0.0,14.91,0.05,0.36,65.23,3.01,-1.87,0.69,0.92,5.32,0.0,2.9,1.41,3.75,11.8,0.0
t10,17.89,0.18,13.29,2.02,2.96,0.0,0.23,0.0,1.63,0.12,-0.16,-0.58,15.57,-0.56,92.28,0.0,-0.23,-0.31,19.44,0.1,0.0,0.24,0.0,0.0,13.48,0.0,0.0,0.0,0.03,3.58,6.91,1.67,0.02,3.56,0.0,0.3,4.88,0.18,1.4,0.3,0.38,3.27,2.17,0.31,0.36,0.39,1.69,7.55,0.0,0.05,0.0,1.77,3.36,0.0,0.44,0.0,5.39,0.0,0.0,0.0,0.56,6.49,0.0,0.0,0.0,1.47,2.57,6.58,4.82,-0.24,1.1,0.0,-0.19,-0.73,0.0,1.62,0.56,0.0,1.16,-0.0,-0.12,0.59,0.0,0.27,0.03,0.1,0.0,0.42,3.58,1.05,3.06,5.56,0.0,1.56,4.03,0.0,-0.06,3.35,0.0,0.16,6.41,1.75,0.0,0.0,0.05,0.0,0.73,6.61,0.31,1.31,0.0,4.63,-0.1,17.5,3.57,0.0,0.75,-0.03,0.0,5.47,-0.87,0.0,18.04,0.0,5.82,0.2,1.24,1.42,0.68,-0.84,0.0,0.0,0.18,0.0,0.0,0.0,1.3,0.0,3.38,1.94,0.0,0.3,-0.41,0.0,0.36,0.6,0.51,0.07,7.06,0.0,0.0,2.36,0.0,-0.03,2.61,0.05,0.0,0.65,0.0,-0.15,0.0,0.06,1.88,1.66,16.4,0.0,4.84,17.57,0.5,2.99,0.0,0.42,0.0,-0.06,0.0,0.45,0.69,59.47,2.25,0.0,8.18,1.56,0.12,0.35,0.0,2.55,5.19,0.0,0.0,0.0,0.0,3.15,0.4,4.04,1.83,1.91,-0.1,0.0,0.0,1.66,5.1,0.17,-0.37,0.0,5.43,0.41,-0.73,16.34,1.88,7.46,0.0,0.56,0.0,2.12,1.96,0.0,0.0,1.11,0.2,5.02,14.66,0.0,4.26,0.0,2.42,25.22,0.57,-0.13,-0.13,10.82,2.8,0.0,5.99,0.0,4.01,2.14,0.0,0.6,0.0,2.43,0.2,0.0,44.53,2.47,0.24,0.21,0.24,1.0,0.0,1.42,0.0,-0.06,3.05,0.0
