t,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51,c52,c53,c54,c55,c56,c57,c58,c59,c60,c61,c62,c63,c64,c65,c66,c67,c68,c69,c70,c71,c72,c73,c74,c75,c76,c77,c78,c79,c80,c81,c82,c83,c84,c85,c86,c87,c88,c89,c90,c91,c92,c93,c94,c95,c96,c97,c98,c99,c100,c101,c102,c103,c104,c105,c106,c107,c108,c109,c110,c111,c112,c113,c114,c115,c116,c117,c118,c119,c120,c121,c122,c123,c124,c125,c126,c127,c128,c129,c130,c131,c132,c133,c134,c135,c136,c137,c138,c139,c140,c141,c142,c143,c144,c145,c146,c147,c148,c149,c150,c151,c152,c153,c154,c155,c156,c157,c158,c159,c160,c161,c162,c163,c164,c165,c166,c167,c168,c169,c170,c171,c172,c173,c174,c175,c176,c177,c178,c179,c180,c181,c182,c183,c184,c185,c186,c187,c188,c189,c190,c191,c192,c193,c194,c195,c196,c197,c198,c199,c200,c201,c202,c203,c204,c205,c206,c207,c208,c209,c210,c211,c212,c213,c214,c215,c216,c217,c218,c219,c220,c221,c222,c223,c224,c225,c226,c227,c228,c229,c230,c231,c232,c233,c234,c235,c236,c237,c238,c239,c240,c241,c242,c243,c244,c245,c246,c247,c248,c249,c250,c251,c252,c253,c254
t1,0.09,0.35,1.37,0.0,-0.24,13.89,2.24,5.11,-1.34,-0.27,92.45,0.0,0.38,22.64,36.09,7.84,0.0,0.14,2.99,96.53,-4.1,-0.26,0.0,0.0,0.81,4.87,19.84,22.3,-0.21,-0.6,0.94,0.17,13.55,0.18,0.53,13.56,-0.59,0.93,-0.95,0.0,0.0,-0.01,640.8,0.61,3.11,11.02,0.1,0.0,2.45,3.59,0.0,0.0,0.0,0.78,0.15,0.96,2235.32,0.13,16.6,0.04,460.97,0.0,0.0,-0.49,7.49,0.0,0.06,1.52,0.0,67.23,964.42,-0.01,0.81,1.98,1.81,0.0,1.06,0.0,308.9,-0.39,0.76,0.2,0.12,58.69,0.31,1.86,0.0,0.0,0.33,14.41,17.25,0.22,5.94,22.71,2.48,0.89,-0.07,0.23,0.05,1.99,1833.74,0.05,2.89,0.0,105.38,-0.37,11.75,3.22,6.12,0.2,6.2,2.68,-0.03,-0.44,-0.74,11.7,15.02,0.0,0.7,-0.24,0.38,0.27,1.43,0.0,0.05,33.11,0.24,0.09,58.85,2.54,0.0,0.0,0.3,0.0,0.0,0.5,0.02,0.0,1.26,0.08,3.03,0.44,1.32,1.59,1.17,24.62,3.36,0.59,0.29,3.96,0.0,2.19,0.5,0.0,5.57,0.0,0.44,0.4,0.0,0.3,-0.66,0.59,-0.07,0.1,0.53,5.97,0.0,0.0,1.32,173.63,14.72,0.06,-0.23,0.28,7.23,-0.39,0.0,5.3,2.05,0.43,1.5,3.04,0.36,11.13,1.37,0.05,5.23,913.7,0.2,1.4,746.47,0.0,0.08,0.0,-0.15,0.0,0.16,1.84,55.08,0.0,1.42,-0.12,-0.09,9.0,-0.1,-0.05,0.0,0.0,0.0,0.05,0.62,8.43,2.2,0.5,0.0,0.32,0.0,0.0,-0.92,545.65,1.92,0.0,0.0,0.0,-0.18,0.1,2158.57,0.82,0.73,0.92,0.13,0.95,0.0,17.97,-0.21,2.84,17.36,0.0,1.9,2.15,1.76,0.44,0.92,0.03,0.65,757.94,1.16,0.0,10.04,0.04,0.0,0.04,0.0,0.39
t2,12.79,2.11,11.76,2.76,0.02,20.37,23.63,65.83,4.13,4.72,475.21,0.03,9.11,338.6,377.92,23.14,0.0,11.41,7.44,855.6,-8.4,7.07,0.6,0.73,5.2,10.18,105.91,209.52,1.47,2.66,41.45,3.26,22.67,2.09,29.8,82.85,16.68,0.03,7.49,0.05,0.0,-0.21,4796.99,0.17,14.31,132.54,10.22,0.15,51.27,123.39,0.69,0.0,0.05,0.94,0.9,17.16,12154.06,0.0,57.48,3.86,3865.85,0.38,0.06,9.38,17.27,0.2,0.27,4.53,0.0,551.73,4428.83,7.0,11.68,27.1,22.4,0.72,6.54,0.0,2292.16,4.72,9.76,2.12,12.16,597.94,0.98,5.39,0.0,2.79,18.06,49.55,138.75,1.55,45.43,272.91,3.21,5.48,1.74,1.51,0.24,18.45,11775.73,7.37,20.43,-0.16,797.45,2.24,101.89,57.38,31.51,6.45,47.66,32.72,5.76,3.02,11.8,174.4,58.04,0.33,4.85,-0.35,9.41,0.16,43.54,-0.03,1.17,343.32,0.54,3.52,474.06,13.86,0.08,0.09,1.3,0.22,0.0,0.99,8.86,0.0,8.81,2.64,16.56,0.13,2.15,40.51,6.22,208.99,15.54,1.33,3.76,20.04,0.0,44.62,0.32,0.32,36.62,0.0,11.32,3.25,-0.03,2.9,53.12,21.67,17.37,0.28,20.76,61.49,0.12,0.0,18.59,1269.14,55.0,2.24,0.0,2.69,67.78,1.09,0.25,26.31,2.93,7.86,12.6,18.49,1.59,197.81,5.38,0.0,25.47,894.67,0.91,14.86,1051.85,0.0,0.2,5.19,1.51,0.66,1.13,6.77,452.71,0.51,23.09,1.92,6.45,41.26,2.02,3.73,0.08,-0.39,0.58,1.05,3.71,77.22,17.12,4.83,0.42,0.0,0.0,-0.08,9.3,4856.51,4.67,0.0,1.45,0.0,-0.81,5.4,7792.88,11.62,8.4,9.04,1.24,3.41,2.57,102.13,5.56,33.44,139.86,1.22,11.66,22.9,37.63,0.0,7.25,0.07,7.36,4097.31,13.63,0.0,115.85,12.79,2.74,1.04,-0.21,2.31
t3,69.78,7.5,35.69,9.04,3.62,4.52,115.47,110.22,18.37,17.26,483.45,0.52,22.7,1352.16,1800.67,30.46,0.0,43.93,15.02,2196.34,25.39,10.2,1.27,2.3,10.34,78.15,134.46,231.89,12.03,11.91,167.03,8.92,23.58,3.17,34.32,272.35,48.17,0.14,19.88,6.09,0.91,2.63,7162.62,0.95,40.82,308.85,6.89,0.4,202.6,625.26,3.47,1.34,0.05,7.2,3.41,51.63,15716.06,0.54,93.29,7.12,6157.94,9.38,3.28,15.45,5.16,2.1,4.37,39.06,0.0,1046.36,2113.03,19.94,48.44,149.59,34.74,8.42,2.49,0.0,4532.46,20.95,49.86,15.74,35.26,1608.31,9.82,7.72,0.86,5.75,34.0,57.3,410.34,63.86,128.18,636.25,54.47,0.64,8.81,15.39,-0.48,76.8,20708.98,37.92,55.6,1.62,871.57,2.42,219.14,443.17,99.53,30.06,169.36,84.46,39.48,19.46,6.37,456.32,58.13,0.94,26.93,33.8,23.84,0.18,176.09,0.9,13.52,976.88,15.33,12.59,780.69,37.24,0.0,0.24,8.65,1.29,0.39,-0.24,6.65,0.74,35.27,11.1,82.73,15.91,8.9,70.35,27.02,510.28,47.78,0.83,6.85,38.45,0.0,165.18,-1.2,8.79,267.6,-0.06,45.31,10.84,0.07,3.21,133.16,68.11,50.29,2.0,56.04,122.29,2.5,1.29,45.09,2762.91,95.75,4.54,0.0,18.12,166.61,11.03,1.41,83.74,4.85,10.59,76.46,64.68,8.37,672.25,16.17,4.38,69.81,157.78,21.21,57.92,250.17,0.0,0.0,5.87,10.83,0.16,5.37,76.63,762.22,3.3,54.62,2.33,16.7,131.08,11.47,4.4,0.85,3.45,0.08,17.13,-2.98,217.28,49.7,25.22,2.68,-0.51,0.18,0.47,12.54,11704.23,66.23,0.02,5.11,0.84,10.09,19.37,5483.78,27.7,23.03,32.06,0.21,12.31,6.76,235.93,32.8,251.22,239.42,-0.19,23.55,88.57,141.16,3.67,26.33,4.27,13.46,3268.44,47.93,1.75,397.73,43.5,7.55,7.13,11.66,59.73
t4,188.13,13.35,154.76,14.01,16.59,0.33,164.75,142.28,11.32,31.74,180.88,18.03,65.38,1786.6,4274.95,17.47,0.89,53.48,44.24,1640.7,602.73,13.02,0.88,8.23,18.88,107.03,89.48,92.22,25.07,34.91,675.5,14.2,9.58,19.84,6.16,183.37,98.06,12.42,32.01,9.06,3.34,11.18,3094.19,5.6,44.06,404.01,23.38,0.42,133.1,701.96,0.24,8.99,5.6,12.69,2.03,43.78,8181.97,19.17,31.88,17.35,2747.29,27.43,1.97,28.89,3.97,10.5,14.52,87.18,1.42,577.56,555.47,123.52,91.85,136.42,43.81,12.36,12.25,0.1,2900.87,29.19,50.69,39.24,95.7,1400.37,11.5,13.32,2.12,6.65,43.65,35.58,460.32,200.63,146.05,594.9,88.86,0.37,22.27,5.89,3.76,176.34,15846.87,127.42,51.57,9.42,244.89,9.95,231.67,1852.33,119.78,84.56,183.27,99.36,57.48,33.3,5.07,325.16,23.99,0.63,37.71,26.47,77.05,1.82,473.44,5.19,57.26,892.56,40.66,24.67,403.98,77.45,0.74,0.2,16.13,0.64,0.0,0.47,72.32,0.25,72.85,27.89,93.94,20.09,33.52,44.62,39.06,391.51,65.37,0.28,6.93,23.2,0.0,667.21,8.62,6.31,582.66,-0.03,91.08,17.71,13.52,1.03,115.8,245.94,170.5,1.02,175.06,61.25,6.21,2.3,59.85,2185.88,92.34,21.8,2.02,73.89,180.18,45.29,3.19,247.06,10.26,-0.72,191.77,106.42,18.96,605.18,37.07,17.51,115.49,23.5,13.15,31.77,43.47,0.3,1.23,16.13,25.26,11.39,7.31,116.19,352.03,1.16,149.45,6.29,17.07,114.75,48.86,12.75,8.26,5.89,0.62,26.38,6.79,440.83,39.78,115.9,3.46,2.08,0.0,-0.06,31.27,8616.94,183.04,0.5,14.51,1.45,88.02,44.22,1741.78,38.08,52.64,62.09,5.72,41.78,28.33,210.87,137.61,324.06,142.11,18.37,85.78,574.09,164.21,11.31,83.43,2.96,46.77,913.66,173.25,5.36,273.36,49.47,16.94,15.45,37.73,50.23
t5,260.29,25.64,280.84,43.71,39.37,0.5,208.1,64.36,17.52,44.15,41.8,9.45,116.36,866.7,5657.2,9.15,0.77,30.07,70.65,670.12,257.91,16.65,0.04,13.44,29.28,40.44,44.0,31.82,49.36,47.86,1408.31,50.22,4.76,46.62,2.65,47.22,126.09,13.36,27.16,7.11,5.17,19.29,834.38,7.22,23.69,256.28,22.46,2.44,37.98,195.37,0.77,17.1,4.22,15.96,-0.03,15.13,2489.87,50.66,10.77,7.36,684.99,40.06,4.02,39.38,-1.73,29.43,15.52,356.32,-0.2,160.51,112.16,105.68,69.32,72.99,30.29,3.8,14.23,-0.49,896.2,24.04,51.69,77.95,28.52,560.62,39.44,6.77,3.57,7.76,52.0,20.96,198.24,335.85,76.56,362.59,135.88,0.57,10.62,16.09,-0.44,271.41,6280.25,206.25,8.97,3.46,57.14,4.25,152.53,3603.02,86.8,99.6,75.43,90.7,56.87,64.78,-0.15,123.85,10.37,0.94,27.83,33.73,94.48,0.91,727.73,21.1,141.87,275.34,72.36,39.37,109.69,94.44,3.07,-0.39,24.01,-0.17,0.0,1.78,106.25,1.33,79.75,45.3,51.19,18.13,49.9,18.04,25.36,130.33,63.88,4.21,17.55,14.78,0.0,870.52,27.86,4.2,524.73,0.62,42.84,22.6,6.34,0.45,88.2,138.1,208.02,2.94,319.44,32.94,1.96,12.68,31.31,816.19,31.09,31.2,1.66,198.97,107.57,50.41,19.81,600.66,27.42,0.0,306.77,92.72,49.71,235.33,33.43,34.43,110.63,9.41,3.21,26.77,6.65,0.04,2.75,27.76,16.32,8.57,1.19,37.96,83.65,4.57,198.61,8.86,22.72,56.56,151.31,18.48,4.5,19.96,3.92,62.33,0.25,553.29,12.08,241.17,9.87,2.46,0.34,3.45,12.69,2842.19,354.05,0.24,58.46,0.46,149.96,113.89,409.59,42.47,54.88,124.05,8.53,39.93,80.54,63.68,235.27,146.54,42.76,24.18,55.27,1215.36,75.3,5.22,245.17,13.68,125.81,199.0,226.24,20.39,106.86,80.79,31.66,31.75,60.99,12.1
t6,181.68,37.58,231.7,50.01,19.6,0.0,78.66,13.86,20.29,25.65,8.36,7.45,127.63,257.0,3929.71,10.73,1.97,16.42,134.36,203.07,16.61,6.75,2.92,25.88,31.15,8.35,26.83,0.39,47.2,32.22,1203.59,25.77,-0.33,72.56,3.86,28.24,124.18,21.71,23.64,6.48,4.69,11.71,174.23,6.31,10.25,191.47,14.4,17.28,13.35,55.19,3.05,6.45,7.23,14.6,0.0,0.4,555.98,61.46,13.18,0.51,151.38,29.01,1.82,9.15,0.61,40.4,14.85,576.11,0.19,43.42,28.39,33.95,22.82,27.77,11.78,3.29,8.96,-0.59,262.84,19.84,17.38,48.47,19.76,178.62,13.8,14.78,0.19,20.79,22.26,17.44,72.49,377.84,15.51,170.56,67.83,0.42,10.16,3.86,2.34,170.86,1881.84,234.97,4.93,6.94,6.97,6.65,74.16,2325.41,25.82,48.38,32.67,41.88,24.0,72.2,0.0,42.83,2.67,2.46,12.35,29.98,96.93,3.13,610.47,20.15,150.26,70.59,66.4,47.05,21.27,81.07,3.77,0.74,28.58,3.68,0.0,1.97,56.98,5.57,55.93,29.1,16.51,11.05,20.99,5.22,24.29,34.74,27.7,10.66,28.94,8.9,0.5,446.94,19.68,5.44,268.62,1.47,13.43,46.19,8.37,-0.27,31.88,45.58,93.44,1.38,378.54,7.56,6.56,26.6,8.16,219.66,10.51,19.68,0.66,115.4,24.02,42.2,22.13,942.0,25.83,-0.69,284.88,27.75,73.5,67.1,9.35,41.9,65.8,4.63,3.52,13.35,3.17,-0.1,1.74,24.07,25.22,17.26,0.42,10.84,29.7,15.47,192.61,9.12,23.12,16.37,219.72,7.31,2.91,34.92,9.92,63.38,-0.27,304.62,1.8,187.88,4.46,3.2,3.91,2.31,9.94,701.74,262.72,0.08,41.78,0.69,104.63,175.16,98.75,20.02,51.86,91.21,4.44,46.06,158.29,22.38,197.4,47.47,22.2,39.96,28.9,807.32,27.49,1.87,281.43,23.67,68.01,44.02,117.27,15.39,34.39,46.13,18.66,18.99,39.59,1.27
t7,63.53,32.15,105.6,29.43,17.32,0.12,29.55,0.76,5.86,16.33,2.7,7.42,77.66,47.08,1780.1,5.53,0.84,8.03,148.65,50.24,-0.74,5.36,2.13,19.4,23.07,3.6,18.31,1.68,25.81,14.78,469.27,3.11,1.14,66.86,0.96,13.07,49.99,11.38,13.25,5.99,1.42,7.62,45.59,5.85,6.83,88.29,4.66,16.84,7.78,10.52,2.12,5.33,1.55,9.55,0.0,1.62,123.19,43.09,5.72,3.37,27.69,15.73,5.98,2.61,0.01,45.57,6.83,420.23,1.46,5.04,10.29,27.37,4.47,5.87,3.17,1.04,6.03,0.97,73.27,6.85,18.93,18.47,9.24,65.83,8.31,12.55,0.7,22.96,8.67,1.92,20.32,225.18,0.61,68.7,24.39,0.84,1.43,0.2,4.35,100.11,531.59,137.89,0.62,6.72,4.95,1.11,25.06,740.36,12.04,15.24,13.44,15.41,20.21,49.46,0.0,5.33,1.57,6.44,5.13,16.06,47.11,0.2,316.93,3.77,55.75,7.0,34.48,15.52,9.05,38.05,0.83,1.87,26.77,7.02,-0.39,1.3,22.14,4.72,52.1,14.83,5.98,3.01,19.09,2.09,17.13,16.5,11.55,4.02,20.93,7.42,0.0,132.76,8.01,3.16,90.64,0.54,3.32,13.68,2.47,0.53,12.31,15.14,33.07,-0.21,293.78,-0.3,2.74,19.97,4.59,57.02,2.45,24.52,0.92,37.97,3.25,16.01,13.97,662.01,17.77,-0.21,93.11,9.51,39.88,8.22,4.41,30.13,30.22,0.41,0.43,3.17,0.0,3.97,0.47,15.32,23.94,13.79,0.0,3.66,15.56,12.31,115.37,7.38,5.35,8.81,149.55,2.39,5.96,33.88,8.46,18.11,-0.08,155.74,-0.03,78.36,23.38,2.45,2.72,12.86,2.93,157.62,119.82,2.41,19.54,1.63,66.01,232.22,46.92,6.26,31.62,67.19,0.89,33.58,101.5,9.75,125.15,6.45,7.64,14.1,11.91,211.58,15.17,1.16,211.65,22.41,21.13,7.53,28.77,18.71,7.95,28.41,5.15,22.25,12.3,7.94
t8,12.31,10.19,36.49,15.42,12.27,0.01,15.62,0.18,0.63,13.56,1.79,-0.5,25.91,8.31,590.91,1.44,0.0,-0.11,143.06,11.23,5.74,2.04,0.0,2.85,15.94,0.65,1.96,1.67,18.53,3.84,118.45,1.8,0.0,62.54,0.8,0.72,31.33,15.95,8.4,1.53,2.44,1.51,6.75,1.9,1.17,27.41,5.73,7.34,0.58,2.36,0.17,0.33,2.94,0.79,0.0,0.0,21.94,22.96,0.0,0.26,11.35,7.98,4.64,5.34,0.0,12.41,9.18,130.81,0.05,2.17,2.04,5.34,2.08,3.56,0.1,0.12,-1.59,0.62,15.07,3.58,12.83,1.84,1.9,11.91,4.37,8.16,-0.82,11.69,13.22,0.92,6.94,77.89,1.48,50.45,3.79,0.27,-0.18,4.37,0.85,20.14,161.15,58.53,-0.1,7.69,1.24,0.0,8.05,167.67,1.18,1.97,4.96,1.72,16.79,24.74,0.0,2.73,0.88,3.18,1.62,12.53,10.03,0.0,126.21,0.45,15.43,2.3,13.44,15.41,2.3,14.53,0.0,0.83,23.38,6.07,0.0,5.4,12.92,8.22,16.39,1.26,5.49,0.18,8.31,0.17,5.54,6.49,0.43,12.78,15.83,3.22,0.0,46.73,3.03,0.08,33.72,0.0,0.31,10.05,6.93,0.36,2.72,7.22,10.3,0.21,127.33,0.03,1.0,22.98,3.14,20.59,0.26,17.1,0.0,12.01,0.53,1.82,13.28,351.85,13.0,0.0,47.89,5.25,25.54,2.86,0.0,18.6,11.65,0.33,0.0,0.39,1.09,16.07,0.35,3.57,15.59,2.4,0.0,0.1,4.2,4.13,34.11,4.43,2.15,1.94,71.08,0.35,0.47,26.86,8.5,23.35,-0.51,68.59,0.55,15.93,14.64,0.22,1.9,3.92,0.05,40.99,49.87,1.38,7.08,0.04,6.64,124.28,25.45,1.55,4.03,20.71,1.46,5.05,36.69,3.49,96.92,2.84,0.6,4.42,5.19,15.51,5.77,-0.92,95.61,16.3,6.45,8.56,16.06,8.67,0.4,10.9,3.77,23.27,2.44,-1.14
t9,8.78,1.02,11.96,16.08,4.35,0.07,1.69,0.15,0.11,4.43,-0.03,-1.27,4.06,4.71,154.1,-0.12,0.0,0.0,64.03,6.31,-0.42,0.0,0.0,1.45,3.81,0.0,0.88,0.07,12.19,2.08,25.26,0.84,0.0,21.67,0.05,0.91,5.92,2.88,4.99,0.0,0.8,0.53,0.71,-0.03,1.54,6.84,1.53,5.23,0.1,1.04,0.37,0.65,11.39,-0.73,0.0,0.0,4.33,3.02,0.0,0.36,1.52,8.91,0.57,1.26,0.0,0.85,1.43,29.73,0.0,0.12,1.69,2.01,0.19,2.3,0.1,-0.09,0.22,0.01,4.54,0.03,0.4,0.0,1.72,1.91,0.0,0.59,3.4,5.64,1.45,0.0,0.3,45.6,0.0,8.05,2.16,0.0,0.18,2.1,0.0,5.51,56.11,21.05,0.0,0.52,-0.35,2.76,6.13,37.21,0.53,0.03,1.02,1.69,8.72,9.43,1.02,1.64,0.0,2.48,1.44,5.84,3.12,0.0,33.9,0.0,15.7,0.12,7.33,8.25,0.43,7.47,0.0,0.15,3.84,3.82,0.0,-0.16,1.03,0.38,9.36,3.83,0.0,0.0,3.94,0.0,0.25,0.72,0.88,-0.3,3.58,0.37,0.0,9.46,0.28,0.36,7.72,0.0,0.0,1.18,3.49,3.05,-1.16,1.19,3.37,0.57,44.23,0.0,0.0,9.89,1.16,5.86,0.0,3.52,0.0,0.15,0.36,-0.64,7.02,110.96,6.48,0.0,24.16,0.87,7.87,1.86,0.0,10.55,2.06,0.68,0.0,-0.69,0.0,12.04,0.0,-0.25,4.58,1.82,0.0,0.0,0.09,0.66,16.03,1.18,1.18,0.05,32.27,0.14,1.52,12.51,0.61,3.21,0.0,17.11,0.15,0.7,8.17,0.0,0.98,8.85,0.0,11.09,13.15,-0.06,1.66,0.12,13.45,56.11,5.16,2.6,1.56,4.35,5.18,7.42,13.9,0.04,41.94,1.12,0.88,2.39,2.36,10.02,-0.24,0.0,53.41,6.54,-0.37,5.48,5.07,-0.31,0.0,4.51,6.89,7.23,0.0,0.62
t10,4.58,3.02,4.13,4.47,0.35,0.0,0.53,0.0,0.15,5.48,0.0,0.2,1.68,0.05,45.49,0.0,0.0,0.19,26.26,0.41,0.0,0.0,0.0,0.61,1.38,0.0,0.0,0.0,7.43,1.31,4.92,2.19,0.0,8.06,0.0,0.0,0.07,0.0,4.53,0.0,0.61,0.0,0.0,0.0,0.1,1.81,-0.09,6.77,0.0,0.0,0.0,0.0,9.39,2.06,0.0,0.0,4.15,0.1,0.0,2.17,0.91,6.6,0.0,1.58,0.0,-0.15,-0.67,8.79,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.48,0.74,0.0,2.69,-0.21,0.0,-0.12,-0.16,0.35,0.0,9.7,1.11,0.53,0.09,0.0,0.0,16.9,0.0,1.21,-0.6,0.0,0.0,0.0,-0.15,0.47,15.89,5.93,0.0,1.47,-1.11,0.05,-0.24,4.29,0.0,0.0,0.22,0.44,3.12,18.16,0.0,-0.73,0.0,0.43,0.45,-0.09,1.43,0.0,6.33,0.0,2.05,0.0,3.57,0.54,-0.03,1.92,0.0,0.0,0.32,0.01,0.0,0.0,2.39,0.0,2.56,0.73,0.0,0.0,2.38,0.0,-0.06,0.0,0.15,0.0,0.36,0.0,0.0,4.7,0.0,0.08,2.76,0.0,0.0,0.34,5.59,1.53,0.34,3.22,0.84,0.62,20.28,0.0,-0.39,4.91,-0.08,-0.06,0.0,0.85,0.0,-0.15,0.0,-0.15,5.58,42.7,4.39,0.0,3.76,-0.21,3.72,-0.06,0.0,0.68,1.26,0.0,0.0,-0.33,0.0,7.76,0.0,5.7,4.4,0.09,0.0,0.15,0.0,0.42,7.1,0.06,0.0,-0.06,13.99,0.0,1.06,2.29,0.0,0.73,0.0,14.63,0.0,-0.03,-0.37,0.0,0.0,6.97,0.0,1.5,2.12,0.0,0.45,0.0,7.29,25.46,3.53,2.35,0.3,0.43,0.24,1.07,4.88,0.03,18.68,-0.09,-0.15,2.5,-0.11,0.28,0.0,0.0,12.31,0.61,0.0,0.03,-0.06,2.52,0.0,1.0,0.47,10.28,0.0,-0.03
