t,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51,c52,c53,c54,c55,c56,c57,c58,c59,c60,c61,c62,c63,c64,c65,c66,c67,c68,c69,c70,c71,c72,c73,c74,c75,c76,c77,c78,c79,c80,c81,c82,c83,c84,c85,c86,c87,c88,c89,c90,c91,c92,c93,c94,c95,c96,c97,c98,c99,c100,c101,c102,c103,c104,c105,c106,c107,c108,c109,c110,c111,c112,c113,c114,c115,c116,c117,c118,c119,c120,c121,c122,c123,c124,c125,c126,c127,c128,c129,c130,c131,c132,c133,c134,c135,c136,c137,c138,c139,c140,c141,c142,c143,c144,c145,c146,c147,c148,c149,c150,c151,c152,c153,c154,c155,c156,c157,c158,c159,c160,c161,c162,c163,c164,c165,c166,c167,c168,c169,c170,c171,c172,c173,c174,c175,c176,c177,c178,c179,c180,c181,c182,c183,c184,c185,c186,c187,c188,c189,c190,c191,c192,c193,c194,c195,c196,c197,c198,c199,c200,c201,c202,c203,c204,c205,c206,c207,c208,c209,c210,c211,c212,c213,c214,c215,c216,c217,c218,c219,c220,c221,c222,c223,c224,c225,c226,c227,c228,c229,c230,c231,c232,c233,c234,c235,c236,c237,c238,c239,c240,c241,c242,c243,c244,c245,c246,c247,c248,c249,c250,c251,c252,c253,c254
t1,0.67,-0.07,0.7,0.0,0.0,6.03,1.8,7.84,-0.78,0.58,93.23,0.0,1.71,35.54,37.37,2.31,0.0,0.38,0.25,92.23,2.95,0.29,-0.09,0.0,0.0,0.7,17.6,15.02,2.19,-0.16,2.02,-0.06,23.21,-1.2,2.76,13.5,0.92,2.46,1.0,0.0,0.0,-0.08,583.85,1.37,3.83,12.65,0.23,0.0,4.14,9.74,0.0,0.0,0.0,0.1,0.5,0.85,2174.41,0.54,13.16,0.7,430.6,0.18,0.0,0.21,2.46,0.5,0.07,0.5,0.15,70.68,1074.04,-0.5,3.45,4.22,2.5,0.0,4.03,0.0,294.91,0.28,0.74,0.26,0.77,69.39,0.0,0.38,0.0,0.04,2.1,11.23,14.54,2.77,4.15,20.61,2.02,-0.1,-0.21,3.58,-0.12,0.78,1973.28,0.84,1.62,0.06,125.1,0.36,12.9,6.12,2.02,0.15,4.12,1.22,0.51,-0.11,8.6,17.73,16.14,0.0,0.28,0.03,0.79,0.13,3.1,0.01,0.36,28.77,0.2,0.1,54.09,0.38,0.0,0.0,0.25,-0.06,0.0,0.25,1.65,0.0,0.15,2.56,2.27,0.2,1.47,8.15,0.84,15.82,0.79,-0.51,0.26,5.86,0.0,7.1,-0.9,0.0,5.53,0.0,1.42,0.02,0.0,0.03,0.59,3.4,1.12,0.0,0.8,9.25,0.0,0.0,0.18,171.41,3.98,1.78,0.0,0.41,2.89,0.0,0.0,3.5,1.27,7.98,0.66,1.35,0.0,11.08,1.42,0.16,5.96,1053.1,0.3,2.83,742.55,0.0,0.0,1.98,0.05,0.0,0.04,0.85,56.88,0.0,1.29,0.23,0.01,7.71,0.16,0.38,0.0,0.4,0.0,0.06,0.53,2.16,0.58,1.07,-0.09,0.06,0.0,-0.32,1.51,515.73,-0.1,0.0,-0.21,0.0,1.11,-0.88,2145.96,0.38,0.04,1.56,0.0,3.54,0.32,11.89,-0.98,4.7,11.37,0.15,0.54,2.52,4.03,1.78,0.68,0.0,0.39,747.5,2.2,0.0,9.74,2.08,-0.21,0.69,-0.91,1.13
t2,26.59,3.32,16.0,1.5,0.87,20.08,8.5,52.8,-1.02,2.19,506.97,0.0,9.29,374.09,381.9,12.17,0.25,3.28,6.13,795.97,-2.29,0.71,-0.0,0.46,0.63,8.07,96.43,177.16,13.14,1.89,33.43,0.72,44.49,0.16,28.9,122.93,16.16,0.77,3.24,0.11,0.0,1.47,4569.94,7.74,17.87,114.74,3.05,0.05,47.85,137.09,0.04,0.05,-0.12,0.35,1.93,17.92,11663.43,4.07,59.81,10.77,3563.04,4.3,0.0,2.31,1.9,1.54,0.0,1.31,0.0,509.65,4167.49,6.25,10.82,51.38,26.04,1.68,4.08,0.0,2490.61,7.62,1.08,1.05,1.16,644.6,0.87,8.3,0.0,0.88,24.09,48.17,137.05,9.75,28.76,203.5,16.59,1.42,4.34,18.27,0.1,13.56,12290.29,3.63,18.8,0.0,791.53,2.21,96.33,46.78,24.86,2.31,71.15,15.05,9.45,3.78,22.1,216.04,72.02,0.0,3.86,1.59,8.64,1.05,46.2,0.97,4.0,288.28,1.04,1.71,462.21,8.4,0.0,0.0,1.19,0.23,0.0,1.32,1.44,0.0,6.09,6.72,23.37,0.13,0.17,34.06,7.43,207.21,12.14,0.38,1.19,33.42,0.0,53.99,1.75,0.05,38.34,0.77,10.5,1.64,0.04,1.64,26.64,27.6,8.65,-0.05,10.07,52.4,0.06,0.86,10.93,1322.44,44.18,2.52,0.22,0.66,45.25,1.31,0.12,22.71,2.68,9.84,7.27,13.16,2.05,177.59,11.94,5.37,31.43,861.23,-0.04,26.03,1064.25,0.0,2.81,3.33,1.25,0.84,0.08,3.46,425.29,-0.1,8.94,-0.23,1.49,53.47,3.11,3.68,0.0,-0.1,-0.12,1.61,1.11,33.81,7.52,14.34,0.48,0.37,0.07,-0.49,12.79,4753.71,4.72,0.0,1.43,0.0,0.55,-3.01,7628.32,9.8,4.19,5.14,0.39,8.57,0.36,107.87,18.36,59.26,117.53,0.6,12.12,30.27,32.83,5.83,13.95,0.09,3.36,4012.74,9.96,0.07,136.96,19.52,0.18,3.64,-1.33,10.92
t3,90.08,1.69,44.47,14.61,2.45,4.06,26.86,130.41,5.31,14.99,453.69,1.43,17.93,1304.29,1738.53,29.17,0.48,21.77,26.66,2080.99,61.95,1.93,0.43,7.3,2.73,71.71,139.41,238.63,43.79,10.04,141.97,4.65,16.33,12.97,44.26,219.85,42.56,3.57,4.2,3.03,0.05,0.46,7118.57,2.24,53.01,318.69,12.41,-0.66,173.22,623.16,0.93,0.44,0.0,2.47,0.78,52.67,15318.45,18.27,82.49,15.19,6195.23,14.54,2.59,6.22,8.34,2.31,5.56,21.95,0.41,1039.89,2126.69,56.68,52.3,129.15,37.23,0.13,14.05,0.7,4747.49,8.42,29.26,10.71,5.94,1509.43,7.25,17.84,1.19,6.75,57.46,58.58,353.71,59.96,112.55,619.77,77.72,1.94,9.62,10.68,1.76,79.94,20575.18,23.66,58.79,0.53,857.96,8.62,230.59,454.5,79.53,7.59,204.0,92.6,36.85,8.83,15.35,419.81,58.76,0.64,17.36,10.4,22.44,1.35,177.94,2.2,11.88,1007.26,12.26,24.38,778.88,42.91,0.0,0.0,3.25,0.0,0.03,3.66,5.67,0.0,51.38,12.37,70.92,3.78,17.51,49.95,30.29,496.07,26.11,7.55,5.69,40.9,0.0,182.4,10.54,-0.09,197.94,0.23,49.05,3.91,0.44,0.58,114.9,71.43,39.32,0.35,67.44,122.56,-0.77,0.43,62.87,2827.15,95.64,11.97,0.32,35.52,195.88,5.84,3.42,90.63,8.3,1.59,72.39,70.56,20.87,657.66,40.17,8.35,74.09,149.12,7.08,48.44,230.82,-0.06,2.62,11.6,3.86,3.7,4.52,69.68,590.45,0.85,40.2,8.1,3.1,124.99,24.9,5.63,1.84,0.56,0.61,22.83,4.58,134.25,19.06,91.14,-0.54,0.34,0.14,1.71,25.27,11472.18,45.51,0.15,2.32,0.91,36.97,11.08,5353.59,26.78,20.52,36.12,0.05,16.0,16.34,223.6,45.57,190.68,228.88,1.48,59.23,228.04,143.53,2.56,36.58,2.59,22.31,3282.86,70.56,0.13,354.68,37.77,2.02,15.31,28.8,22.47
t4,207.31,10.43,124.49,26.55,8.87,0.86,171.12,116.69,24.32,41.54,150.31,0.18,75.11,1878.35,4322.27,28.03,-0.26,47.05,40.75,1727.85,659.06,2.35,0.85,1.29,26.81,101.28,82.76,102.0,48.99,27.9,640.82,29.36,10.75,23.77,17.46,213.35,61.63,1.78,20.77,0.88,0.62,7.43,3317.03,1.85,83.03,379.01,30.92,4.24,162.4,696.78,5.17,8.16,0.27,1.29,0.03,40.05,8243.03,28.09,44.8,14.16,2804.26,33.31,1.18,13.4,-0.34,5.15,8.16,154.45,0.67,708.13,556.51,73.48,91.05,150.98,25.71,-0.5,15.98,2.75,2771.75,24.8,71.18,63.55,15.96,1417.25,14.18,8.72,0.75,7.47,56.96,70.2,370.7,177.08,130.82,622.73,138.48,2.42,33.46,18.47,0.66,147.61,15589.85,101.38,59.0,2.63,235.2,12.27,237.75,2090.17,125.66,71.86,181.63,161.94,60.08,31.77,0.14,297.34,30.18,0.11,21.89,22.63,54.16,0.8,521.91,5.15,34.06,801.81,32.78,39.84,355.53,95.35,-0.24,0.05,9.31,0.8,0.37,3.3,38.68,0.05,108.85,17.71,120.93,19.08,26.46,46.11,36.7,355.14,61.09,16.9,9.22,19.37,-0.08,571.52,16.6,7.41,543.36,0.66,50.62,10.08,9.54,1.11,153.9,250.67,104.32,0.44,264.61,63.52,10.47,2.72,56.85,2162.22,102.01,28.99,0.25,114.07,205.98,33.85,2.41,316.71,17.22,-1.03,204.56,130.81,29.36,640.35,42.1,18.51,130.64,25.3,1.12,21.13,43.24,2.36,1.89,18.57,16.47,20.37,0.53,78.27,290.86,1.52,131.45,18.04,16.61,106.32,98.11,4.17,1.41,8.29,-0.92,72.0,3.02,364.11,33.25,279.51,13.56,0.01,0.02,1.14,21.64,8459.52,110.6,0.0,9.47,1.23,112.68,66.39,1639.17,54.53,53.47,89.0,0.22,46.62,45.94,184.41,193.51,315.87,141.61,2.96,75.89,800.92,169.04,6.12,105.24,5.71,67.4,918.39,185.72,7.19,262.34,65.74,8.43,17.65,76.61,55.95
t5,216.83,36.94,263.11,34.93,32.78,0.2,210.99,54.17,31.1,48.76,32.86,1.39,139.74,874.17,5629.73,15.97,-0.27,50.29,75.28,720.75,155.39,-0.03,1.25,14.75,41.05,36.31,31.95,16.93,38.11,34.79,1434.7,47.16,2.88,38.58,5.41,66.34,133.81,5.45,30.67,7.37,0.29,5.21,930.55,0.0,30.03,301.14,23.1,11.73,58.92,215.44,2.64,7.09,-0.66,10.58,0.52,10.07,2520.68,31.64,12.96,10.51,690.15,41.83,1.41,26.41,1.27,13.67,30.72,453.48,3.7,138.09,111.48,87.81,41.83,66.54,13.46,4.97,15.84,1.29,863.61,29.62,51.18,74.61,51.62,527.03,30.18,16.99,-0.5,8.59,42.41,32.63,185.17,359.79,54.03,332.7,118.63,0.48,28.78,3.5,1.73,231.61,6188.53,229.08,18.26,3.39,66.59,12.71,120.93,3680.04,85.18,75.91,95.25,77.89,52.69,42.14,0.8,116.44,12.8,2.7,27.89,40.48,113.78,0.29,771.83,6.88,125.91,311.11,43.61,91.91,117.05,119.03,3.62,0.44,23.13,1.21,0.0,5.56,126.91,0.02,100.21,24.84,54.94,26.27,37.55,25.98,29.78,128.93,51.12,4.41,16.15,9.1,-0.09,813.8,21.06,11.67,589.73,1.89,28.54,19.53,23.1,4.54,91.29,156.92,163.25,2.18,469.95,36.14,8.69,12.13,32.19,821.99,41.02,27.09,-0.01,161.43,114.79,72.37,5.81,631.86,37.52,-0.06,364.4,71.44,53.3,228.68,30.75,40.82,122.36,16.2,3.68,7.36,7.35,9.2,1.88,19.08,24.15,16.03,3.83,36.11,91.12,4.9,178.56,20.29,14.62,44.25,172.99,8.11,4.7,32.24,6.64,96.72,3.13,422.57,22.19,302.6,14.76,1.11,0.12,4.98,10.0,3021.06,241.64,0.12,37.63,-0.01,97.9,113.51,473.27,43.34,64.41,149.23,-0.15,75.03,113.37,69.47,231.7,119.19,23.97,27.29,51.47,1234.53,62.25,0.59,229.36,16.92,97.59,194.43,215.26,11.88,93.37,74.97,18.89,8.72,87.08,39.98
t6,124.4,58.75,217.37,31.33,30.29,0.5,121.54,17.63,3.21,58.54,13.87,0.12,156.22,236.75,4073.93,8.59,-0.12,21.43,113.72,214.36,10.79,1.26,0.7,16.68,38.01,11.56,17.5,5.8,26.14,38.12,1246.91,39.6,-0.09,53.5,2.47,20.3,119.72,4.9,27.0,4.75,4.92,6.67,197.82,-0.72,9.48,179.81,24.29,23.28,12.06,46.9,0.43,10.03,1.09,15.85,1.56,2.03,581.99,30.76,9.36,1.63,168.01,32.96,1.89,11.32,0.48,40.85,12.89,559.36,-0.45,53.76,15.86,27.05,22.91,35.34,18.23,9.09,2.77,0.05,254.93,22.28,27.15,53.85,88.91,132.3,19.78,6.36,5.46,10.55,27.5,12.8,59.64,385.94,12.81,151.24,36.21,0.29,12.22,0.77,-0.31,162.74,1806.63,243.9,5.61,3.42,21.34,9.85,71.24,2145.38,45.98,56.9,26.33,17.48,16.37,58.6,0.0,23.59,8.83,3.46,6.01,34.84,91.06,0.31,645.7,4.67,165.8,58.38,79.43,51.8,29.36,55.89,3.07,1.16,27.71,-0.06,0.0,7.3,74.42,-0.09,47.02,11.87,19.2,19.5,33.81,10.94,14.42,46.98,28.1,2.46,16.46,3.52,3.32,473.27,10.39,6.18,287.56,0.01,13.27,21.91,8.61,2.4,31.41,61.16,122.73,2.84,486.91,10.4,7.1,16.57,15.4,216.15,24.17,20.48,5.34,72.29,30.0,64.56,14.66,861.11,36.34,0.0,264.05,31.1,50.4,53.62,7.65,29.38,58.39,4.74,10.34,2.53,7.39,17.35,2.82,11.08,47.79,23.33,5.78,7.01,23.81,13.52,164.36,13.59,18.9,20.41,225.96,3.01,11.51,34.74,20.94,45.64,2.21,390.16,9.56,137.47,21.44,0.36,0.12,11.08,0.36,690.89,319.03,0.11,38.34,3.49,67.76,207.99,138.91,16.25,48.23,97.64,5.96,27.48,151.81,24.2,205.05,53.33,6.86,35.04,27.97,614.09,18.33,3.29,270.95,19.69,56.96,45.11,103.97,26.34,16.86,47.74,37.17,16.46,31.0,6.97
t7,40.55,50.02,133.95,28.17,19.85,0.0,34.54,3.06,3.43,22.6,4.81,3.72,81.56,44.37,1647.06,0.67,1.76,5.94,110.99,50.57,1.96,13.18,1.02,15.02,19.57,2.88,6.57,5.6,20.88,32.62,523.5,8.6,0.28,27.43,0.89,7.83,91.82,6.73,32.36,1.27,1.63,1.55,53.42,0.44,9.91,73.85,12.17,28.58,10.53,14.49,0.64,12.02,4.09,7.42,0.32,3.53,155.88,19.57,1.38,0.35,30.3,20.49,0.21,9.66,1.25,33.28,10.06,293.55,-0.33,19.07,2.69,2.05,7.4,7.74,10.46,7.53,4.46,1.15,82.21,10.83,13.13,27.45,51.15,46.94,8.29,3.49,0.18,12.55,9.48,5.12,27.9,217.44,0.07,56.82,21.59,0.5,4.19,0.11,1.6,82.61,480.63,152.53,0.18,12.3,8.88,0.31,36.39,695.67,9.63,11.31,6.94,9.35,22.86,35.92,0.0,11.58,0.04,1.25,4.32,25.91,58.75,-0.05,324.15,14.16,118.02,21.42,59.82,16.62,10.05,16.74,0.16,0.03,17.99,-0.15,2.6,8.32,57.73,1.4,14.02,7.88,7.95,4.09,12.01,2.36,6.76,16.58,12.08,-0.55,13.41,6.16,0.54,199.18,10.37,3.21,95.99,0.15,2.4,19.9,15.96,0.64,14.82,24.01,50.39,0.57,230.16,3.84,0.1,16.34,10.36,49.11,1.23,9.53,-0.54,28.92,3.57,16.71,25.69,795.72,4.73,0.0,90.42,5.38,23.12,8.52,1.06,18.83,18.91,2.33,10.93,0.05,1.12,11.17,0.35,8.42,24.95,5.9,0.0,0.64,4.87,28.06,73.85,5.0,11.63,1.67,183.71,2.98,2.14,25.38,13.23,14.38,-1.33,246.13,3.19,45.04,4.19,0.0,0.0,10.08,0.5,132.58,283.67,0.1,31.91,0.77,33.22,200.99,34.45,7.89,33.94,66.19,10.89,14.08,74.22,14.91,109.91,12.29,7.48,32.88,4.43,126.78,4.07,1.85,223.85,2.23,8.13,17.81,26.34,14.52,5.61,25.28,19.13,22.96,1.85,2.72
t8,17.75,20.56,35.9,21.22,11.25,0.0,16.69,1.85,3.12,3.58,0.88,4.82,15.76,8.37,651.22,1.65,0.8,-0.08,63.02,6.7,0.3,1.41,0.0,9.83,12.63,0.4,4.32,4.72,9.93,17.61,140.79,5.38,0.0,11.69,-0.42,3.13,53.9,8.39,21.18,0.0,2.47,4.46,7.81,0.0,4.8,31.42,0.45,3.54,0.79,4.77,1.31,3.93,3.23,2.24,0.2,0.0,37.63,7.87,0.75,0.0,7.65,18.87,0.0,4.09,0.0,12.39,5.07,83.46,0.0,2.61,-0.08,0.17,0.0,3.23,4.32,3.49,0.19,3.38,20.12,4.58,4.37,7.16,31.68,14.33,11.07,1.18,0.69,5.84,0.87,0.03,7.67,70.39,0.44,29.71,4.24,0.08,1.26,0.0,3.43,28.27,150.26,50.7,0.15,3.82,2.02,0.1,4.18,165.9,1.51,2.13,2.71,6.94,1.67,47.76,0.44,4.84,0.09,6.54,2.8,6.21,20.16,0.76,123.44,1.19,46.13,1.63,18.5,4.79,0.17,6.95,0.14,0.0,16.44,-0.6,0.0,-0.48,14.02,-0.14,6.15,8.95,-0.41,1.8,12.69,0.24,0.95,6.32,1.29,-0.32,4.85,2.69,0.0,46.44,0.46,4.68,31.47,0.27,0.0,9.49,2.5,0.0,0.44,2.1,11.31,0.6,76.56,0.0,4.07,27.75,5.42,17.38,3.22,4.58,0.15,9.06,2.35,13.09,15.32,382.21,1.05,0.0,37.59,3.97,16.04,2.56,0.05,7.55,16.74,0.0,10.78,0.0,0.47,0.74,-0.03,2.07,13.87,2.35,0.0,0.0,0.45,14.14,37.33,5.33,7.98,2.6,94.08,3.21,8.39,28.06,1.7,8.07,0.7,101.12,-0.07,5.4,4.91,0.3,0.03,3.82,3.99,42.3,118.08,0.0,9.6,0.55,19.54,101.05,13.72,-0.43,19.7,29.66,7.88,7.38,22.65,4.76,43.32,3.0,1.6,10.82,-0.03,21.64,1.87,0.83,133.54,17.62,2.8,4.87,6.55,3.97,0.04,8.01,10.0,21.3,1.01,-0.15
t9,10.6,4.13,6.01,11.55,5.74,0.0,3.66,1.6,2.53,4.67,2.76,1.29,4.15,4.09,197.15,2.29,-0.09,0.18,69.93,2.98,0.01,3.9,0.0,2.05,11.42,0.06,0.44,4.63,5.52,5.58,27.35,1.74,0.0,12.96,0.97,0.98,23.2,2.92,16.22,0.0,1.77,9.27,3.82,0.02,1.53,9.89,2.98,1.06,0.0,0.82,0.03,11.86,0.96,0.75,0.0,0.0,-0.06,4.87,0.0,0.0,1.98,6.36,-0.09,0.15,0.0,5.97,2.17,21.1,0.0,0.0,0.1,0.41,-0.06,1.12,1.76,3.37,0.0,2.19,1.13,3.04,-0.38,0.0,19.4,2.53,0.98,0.41,3.83,1.21,0.02,0.47,1.29,34.98,0.3,13.62,2.52,0.0,0.91,0.0,2.35,13.63,29.9,3.49,0.0,-0.09,0.44,0.0,5.64,43.05,-0.24,-0.39,-0.65,0.0,0.14,22.77,1.29,2.9,0.0,0.43,0.31,0.27,9.56,1.73,34.17,0.09,11.58,1.46,13.21,1.03,0.12,1.62,0.0,0.0,6.76,0.04,0.0,0.02,7.37,-0.22,0.66,5.36,0.21,0.62,5.09,0.0,0.0,1.61,1.03,0.0,0.75,0.0,0.0,20.81,0.0,2.07,5.37,0.0,0.0,0.68,1.04,0.0,0.27,5.7,2.98,0.0,27.85,0.36,0.15,9.22,1.34,0.35,0.05,2.87,0.0,0.47,0.0,2.43,8.01,160.34,0.0,0.0,14.34,1.22,5.96,1.33,0.0,2.62,0.72,0.0,12.89,0.0,-0.05,-0.66,-0.06,0.01,7.66,3.39,0.0,-0.14,-0.87,9.71,14.45,-0.59,0.71,0.4,23.61,-0.28,7.61,15.4,0.13,0.36,0.0,28.64,0.12,0.0,3.0,0.0,0.0,3.79,0.15,18.0,43.67,0.0,0.4,-0.06,2.79,57.9,3.93,-0.99,4.53,14.89,0.65,0.85,8.14,0.98,12.06,0.01,2.13,5.58,0.0,3.43,0.25,1.36,39.32,17.43,1.88,1.2,1.71,11.52,0.23,2.36,2.1,11.42,0.75,0.0
t10,2.62,0.28,1.06,0.66,0.04,0.0,1.82,0.0,0.0,-0.09,0.0,-1.07,0.98,0.49,61.58,0.47,0.0,0.95,55.48,0.03,0.0,8.01,0.0,2.87,11.12,0.0,0.0,1.67,1.33,5.45,14.94,0.0,0.0,3.83,0.0,0.0,3.73,0.55,0.1,-0.03,1.09,3.97,0.0,0.13,0.0,2.2,0.7,0.83,0.2,-0.72,0.0,0.03,3.36,0.22,0.0,0.0,0.9,1.58,0.0,0.0,0.37,2.83,0.0,0.0,-0.24,2.86,0.15,6.43,0.0,0.1,0.0,0.15,0.1,-0.03,1.42,-0.09,0.0,1.01,0.73,1.5,-0.18,0.0,0.82,0.32,0.0,0.0,0.66,0.0,0.51,0.0,-0.3,15.2,0.0,2.33,1.11,0.0,0.0,0.0,3.11,2.28,7.42,2.34,0.0,0.72,-0.67,0.0,1.89,5.22,0.0,-0.12,-0.56,0.48,-0.42,7.25,0.0,-0.23,0.0,0.13,0.17,1.45,-0.21,2.2,13.78,1.22,3.24,0.6,3.1,2.2,0.09,0.91,0.0,0.0,6.42,1.63,0.0,0.0,0.46,0.4,1.05,1.88,0.0,0.0,0.73,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,8.89,0.0,0.0,5.71,0.0,0.0,1.55,0.24,0.0,0.35,0.0,0.51,0.0,9.24,0.0,0.0,5.01,0.0,0.06,0.0,2.67,0.0,0.45,0.0,0.09,1.31,41.92,0.0,0.0,0.88,0.0,1.12,0.0,0.0,0.93,0.27,0.0,3.94,0.0,0.06,0.05,0.0,1.05,4.5,-0.03,0.0,0.0,0.0,2.7,6.11,0.16,0.0,0.0,4.13,0.0,1.26,1.32,0.0,0.2,0.0,12.2,0.02,0.18,0.0,0.49,0.0,1.32,-0.06,4.47,17.78,0.0,0.37,1.21,1.7,34.65,1.16,0.0,0.1,2.78,1.19,1.26,0.0,-0.02,3.33,0.0,0.0,2.08,0.0,1.07,0.0,0.12,6.63,7.75,0.95,0.89,0.93,3.59,0.02,1.16,0.2,-0.09,0.0,0.0
