t,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51,c52,c53,c54,c55,c56,c57,c58,c59,c60,c61,c62,c63,c64,c65,c66,c67,c68,c69,c70,c71,c72,c73,c74,c75,c76,c77,c78,c79,c80,c81,c82,c83,c84,c85,c86,c87,c88,c89,c90,c91,c92,c93,c94,c95,c96,c97,c98,c99,c100,c101,c102,c103,c104,c105,c106,c107,c108,c109,c110,c111,c112,c113,c114,c115,c116,c117,c118,c119,c120,c121,c122,c123,c124,c125,c126,c127,c128,c129,c130,c131,c132,c133,c134,c135,c136,c137,c138,c139,c140,c141,c142,c143,c144,c145,c146,c147,c148,c149,c150,c151,c152,c153,c154,c155,c156,c157,c158,c159,c160,c161,c162,c163,c164,c165,c166,c167,c168,c169,c170,c171,c172,c173,c174,c175,c176,c177,c178,c179,c180,c181,c182,c183,c184,c185,c186,c187,c188,c189,c190,c191,c192,c193,c194,c195,c196,c197,c198,c199,c200,c201,c202,c203,c204,c205,c206,c207,c208,c209,c210,c211,c212,c213,c214,c215,c216,c217,c218,c219,c220,c221,c222,c223,c224,c225,c226,c227,c228,c229,c230,c231,c232,c233,c234,c235,c236,c237,c238,c239,c240,c241,c242,c243,c244,c245,c246,c247,c248,c249,c250,c251,c252,c253,c254
t1,37.0,0.0,56.0,0.0,4.0,312.0,88.0,221.0,33.0,31.0,5106.0,0.0,11.0,1734.0,1610.0,187.0,0.0,34.0,13.0,4798.0,415.0,3.0,8.0,0.0,22.0,26.0,834.0,2460.0,28.0,0.0,149.0,16.0,1015.0,46.0,244.0,743.0,154.0,18.0,5.0,0.0,0.0,0.0,29050.0,24.0,61.0,832.0,89.0,0.0,103.0,293.0,0.0,0.0,0.0,29.0,0.0,75.0,201439.0,15.0,897.0,39.0,22391.0,38.0,0.0,11.0,188.0,4.0,17.0,111.0,0.0,3918.0,185450.0,66.0,106.0,181.0,115.0,0.0,35.0,5.0,17152.0,30.0,45.0,3.0,27.0,3530.0,10.0,78.0,0.0,0.0,162.0,998.0,361.0,32.0,137.0,1057.0,233.0,210.0,35.0,10.0,1.0,32.0,211289.0,96.0,67.0,0.0,11832.0,9.0,658.0,569.0,126.0,25.0,206.0,123.0,22.0,4.0,250.0,1527.0,903.0,0.0,81.0,0.0,8.0,8.0,139.0,0.0,7.0,1446.0,1.0,15.0,3455.0,50.0,0.0,0.0,21.0,4.0,0.0,0.0,20.0,0.0,82.0,26.0,125.0,3.0,16.0,339.0,13.0,1670.0,28.0,5.0,23.0,205.0,0.0,695.0,11.0,4.0,299.0,0.0,56.0,23.0,0.0,0.0,75.0,83.0,13.0,5.0,162.0,264.0,2.0,0.0,31.0,8549.0,876.0,22.0,0.0,17.0,232.0,7.0,0.0,67.0,26.0,243.0,82.0,83.0,9.0,798.0,174.0,2.0,213.0,84473.0,0.0,52.0,43781.0,0.0,0.0,7.0,49.0,0.0,39.0,24.0,2837.0,0.0,44.0,15.0,22.0,376.0,23.0,9.0,0.0,0.0,16.0,7.0,29.0,150.0,14.0,95.0,1.0,0.0,0.0,19.0,276.0,29307.0,53.0,0.0,15.0,0.0,4.0,61.0,190084.0,0.0,37.0,16.0,0.0,11.0,7.0,646.0,52.0,214.0,1132.0,9.0,64.0,111.0,120.0,107.0,57.0,1.0,8.0,36821.0,55.0,0.0,582.0,93.0,58.0,53.0,33.0,29.0
t2,991.0,24.0,609.0,81.0,126.0,393.0,441.0,2256.0,38.0,191.0,24127.0,0.0,267.0,18895.0,21337.0,702.0,0.0,468.0,613.0,38642.0,11253.0,19.0,5.0,20.0,369.0,434.0,4956.0,12649.0,524.0,39.0,1702.0,227.0,1806.0,182.0,1191.0,5486.0,714.0,210.0,68.0,0.0,0.0,6.0,208471.0,76.0,778.0,6017.0,308.0,5.0,2467.0,6860.0,5.0,2.0,0.0,265.0,44.0,815.0,530056.0,381.0,3762.0,225.0,175388.0,151.0,0.0,242.0,520.0,14.0,92.0,719.0,0.0,30090.0,235370.0,1239.0,636.0,1988.0,1000.0,3.0,275.0,9.0,129262.0,362.0,390.0,98.0,365.0,28426.0,40.0,339.0,0.0,1.0,1102.0,2869.0,6182.0,844.0,1502.0,13728.0,1111.0,324.0,113.0,150.0,1.0,605.0,626721.0,1183.0,422.0,32.0,69971.0,21.0,5093.0,7169.0,1275.0,207.0,2140.0,1167.0,354.0,32.0,717.0,11692.0,3606.0,0.0,531.0,72.0,206.0,116.0,2361.0,0.0,403.0,16463.0,71.0,371.0,23757.0,315.0,0.0,0.0,198.0,61.0,0.0,6.0,213.0,0.0,459.0,397.0,1187.0,8.0,178.0,2259.0,534.0,12711.0,409.0,15.0,55.0,922.0,0.0,5911.0,286.0,49.0,3998.0,0.0,507.0,171.0,9.0,22.0,1396.0,534.0,491.0,62.0,511.0,2441.0,28.0,0.0,528.0,64408.0,4856.0,176.0,0.0,620.0,2337.0,96.0,54.0,1137.0,44.0,713.0,631.0,866.0,154.0,11733.0,784.0,59.0,1263.0,24841.0,130.0,662.0,49686.0,0.0,0.0,58.0,276.0,5.0,52.0,506.0,19207.0,0.0,671.0,50.0,94.0,3169.0,146.0,66.0,0.0,15.0,5.0,100.0,153.0,2306.0,412.0,944.0,1.0,113.0,0.0,34.0,752.0,246292.0,980.0,0.0,61.0,0.0,472.0,614.0,329820.0,141.0,277.0,258.0,9.0,148.0,188.0,4865.0,577.0,3637.0,10011.0,72.0,874.0,1622.0,1957.0,134.0,489.0,18.0,42.0,168932.0,841.0,0.0,7791.0,1295.0,191.0,115.0,433.0,576.0
t3,3459.0,262.0,2239.0,562.0,381.0,213.0,2838.0,6130.0,407.0,622.0,20350.0,8.0,1087.0,67330.0,101823.0,1562.0,9.0,1993.0,2511.0,89713.0,90921.0,247.0,1.0,188.0,778.0,2725.0,8188.0,12669.0,1601.0,308.0,10761.0,635.0,768.0,880.0,1601.0,12011.0,2296.0,595.0,531.0,300.0,27.0,110.0,297200.0,156.0,2422.0,15509.0,417.0,20.0,8031.0,27842.0,16.0,16.0,3.0,516.0,162.0,2124.0,634707.0,1018.0,4256.0,785.0,267162.0,587.0,48.0,1210.0,718.0,176.0,253.0,3237.0,0.0,53300.0,90952.0,5817.0,1770.0,6613.0,2242.0,21.0,499.0,0.0,223583.0,625.0,1314.0,1064.0,2003.0,71085.0,219.0,676.0,19.0,183.0,2677.0,3460.0,19318.0,3845.0,5346.0,34390.0,3348.0,420.0,562.0,981.0,46.0,4039.0,950567.0,3750.0,1612.0,151.0,51893.0,161.0,13658.0,43513.0,5171.0,2041.0,7869.0,3564.0,1395.0,85.0,616.0,23451.0,3033.0,51.0,1469.0,510.0,918.0,42.0,10959.0,51.0,2151.0,51477.0,611.0,1629.0,34219.0,2080.0,0.0,1.0,257.0,70.0,0.0,14.0,1061.0,0.0,1989.0,728.0,3286.0,439.0,546.0,3934.0,1476.0,20377.0,1655.0,1.0,353.0,1678.0,0.0,23904.0,596.0,228.0,18807.0,3.0,1920.0,535.0,38.0,201.0,5547.0,2456.0,2841.0,28.0,1805.0,4550.0,226.0,142.0,2752.0,130457.0,5591.0,1106.0,5.0,3760.0,8848.0,647.0,364.0,5366.0,332.0,631.0,4113.0,4025.0,1038.0,34869.0,2469.0,758.0,3365.0,3879.0,499.0,1866.0,9681.0,0.0,0.0,274.0,471.0,89.0,109.0,3037.0,28351.0,7.0,3267.0,144.0,98.0,6372.0,2159.0,194.0,8.0,219.0,30.0,719.0,600.0,9969.0,1553.0,6085.0,329.0,130.0,23.0,170.0,702.0,543138.0,4860.0,0.0,400.0,4.0,2429.0,2809.0,197069.0,1427.0,1317.0,1897.0,80.0,462.0,1093.0,9957.0,2775.0,14317.0,16581.0,453.0,3422.0,12723.0,8080.0,321.0,2368.0,231.0,596.0,122249.0,3926.0,55.0,19473.0,2876.0,527.0,684.0,2010.0,1840.0
t4,5938.0,1209.0,5329.0,1472.0,1431.0,11.0,7543.0,5161.0,1384.0,1670.0,6641.0,133.0,2828.0,82692.0,247067.0,1464.0,73.0,3159.0,6326.0,67739.0,82863.0,647.0,19.0,697.0,1288.0,5127.0,5345.0,3418.0,3193.0,1233.0,49016.0,1815.0,193.0,1874.0,1298.0,7293.0,6567.0,819.0,1126.0,1265.0,157.0,222.0,125482.0,89.0,2417.0,18485.0,1322.0,140.0,7226.0,27560.0,11.0,261.0,232.0,755.0,347.0,2050.0,312338.0,1643.0,2007.0,1089.0,108034.0,1201.0,58.0,2539.0,356.0,872.0,1242.0,10276.0,17.0,26358.0,20563.0,12017.0,3259.0,5821.0,2339.0,107.0,927.0,3.0,114353.0,895.0,3610.0,2613.0,5365.0,60131.0,1027.0,919.0,81.0,567.0,2636.0,1816.0,19021.0,12843.0,6079.0,30149.0,6991.0,98.0,1474.0,1234.0,87.0,9505.0,637966.0,9138.0,2062.0,271.0,12758.0,706.0,11520.0,164436.0,6443.0,5467.0,8775.0,6101.0,2449.0,572.0,192.0,14901.0,2094.0,60.0,987.0,1528.0,3456.0,102.0,25456.0,415.0,6215.0,36739.0,2685.0,2356.0,16579.0,4836.0,124.0,1.0,873.0,88.0,11.0,31.0,3955.0,15.0,4485.0,1554.0,4713.0,1521.0,953.0,1845.0,1785.0,14856.0,3482.0,327.0,809.0,1823.0,0.0,56981.0,908.0,380.0,43051.0,95.0,3436.0,1133.0,317.0,107.0,7890.0,8614.0,7886.0,21.0,5867.0,3467.0,331.0,640.0,3391.0,91943.0,2357.0,1755.0,28.0,15590.0,9675.0,1532.0,697.0,18334.0,1043.0,113.0,9943.0,5694.0,2971.0,28030.0,1796.0,1744.0,6064.0,867.0,1005.0,1800.0,1320.0,16.0,48.0,797.0,1088.0,412.0,91.0,5681.0,13352.0,194.0,7944.0,328.0,231.0,4983.0,7948.0,651.0,11.0,703.0,107.0,1811.0,491.0,23948.0,1895.0,19152.0,664.0,3.0,5.0,136.0,569.0,355651.0,12904.0,1.0,1003.0,153.0,5470.0,8503.0,61532.0,2133.0,2048.0,5392.0,138.0,1785.0,3850.0,8744.0,7415.0,18782.0,7581.0,828.0,5444.0,48042.0,8706.0,668.0,9867.0,337.0,3831.0,32537.0,8938.0,242.0,12938.0,3355.0,763.0,1353.0,3719.0,2782.0
t5,6092.0,1762.0,9954.0,2370.0,1618.0,3.0,10129.0,2325.0,1549.0,3588.0,1544.0,154.0,5203.0,37250.0,311821.0,1046.0,183.0,2276.0,9168.0,22896.0,13356.0,1366.0,142.0,1403.0,2330.0,2095.0,2206.0,732.0,3458.0,2115.0,101100.0,2420.0,47.0,2958.0,587.0,1968.0,8468.0,796.0,1597.0,849.0,177.0,224.0,31046.0,27.0,1278.0,12588.0,1588.0,499.0,3125.0,8826.0,107.0,714.0,435.0,573.0,523.0,522.0,92895.0,1924.0,711.0,704.0,26855.0,1907.0,20.0,1970.0,43.0,2322.0,2108.0,24139.0,4.0,7237.0,3691.0,6627.0,3070.0,2810.0,1384.0,118.0,738.0,39.0,33561.0,1354.0,2456.0,3700.0,4069.0,23730.0,1696.0,994.0,213.0,1614.0,2087.0,820.0,9387.0,19685.0,2532.0,15229.0,6948.0,22.0,685.0,489.0,128.0,10374.0,232443.0,13300.0,638.0,480.0,2869.0,754.0,5765.0,228490.0,2797.0,4642.0,4069.0,4088.0,2423.0,1531.0,88.0,5437.0,589.0,129.0,645.0,2719.0,5230.0,100.0,39889.0,1102.0,7732.0,10434.0,4772.0,1958.0,5026.0,6591.0,111.0,14.0,2093.0,13.0,102.0,173.0,8077.0,224.0,4484.0,2932.0,2122.0,1835.0,1324.0,455.0,1858.0,5653.0,3448.0,683.0,1031.0,794.0,9.0,52856.0,896.0,205.0,42998.0,7.0,2148.0,1364.0,720.0,98.0,3812.0,13612.0,10541.0,6.0,16214.0,1711.0,492.0,1293.0,1794.0,32683.0,646.0,1844.0,0.0,18748.0,4425.0,2680.0,962.0,39120.0,1355.0,54.0,16382.0,2268.0,4074.0,9898.0,679.0,1901.0,5034.0,221.0,952.0,708.0,373.0,83.0,80.0,1055.0,2244.0,931.0,16.0,1790.0,3330.0,571.0,9500.0,395.0,860.0,1940.0,12150.0,701.0,30.0,1632.0,265.0,3133.0,331.0,28983.0,965.0,15222.0,650.0,10.0,7.0,194.0,600.0,110975.0,22691.0,4.0,1868.0,71.0,6627.0,12189.0,15182.0,1426.0,2704.0,7458.0,460.0,4329.0,7830.0,3787.0,11406.0,9651.0,2070.0,1376.0,4031.0,76281.0,3536.0,534.0,19373.0,478.0,6976.0,7233.0,9789.0,788.0,3516.0,3483.0,975.0,1139.0,2194.0,2162.0
t6,5325.0,1787.0,9833.0,2227.0,1099.0,0.0,6007.0,978.0,822.0,2267.0,664.0,109.0,6324.0,9929.0,198743.0,476.0,53.0,972.0,8403.0,5115.0,1235.0,756.0,38.0,1412.0,2898.0,492.0,617.0,328.0,1945.0,1675.0,79263.0,1699.0,5.0,2620.0,176.0,893.0,5751.0,524.0,1748.0,219.0,252.0,368.0,6449.0,152.0,394.0,6418.0,703.0,532.0,679.0,1975.0,134.0,855.0,461.0,211.0,209.0,102.0,23307.0,1500.0,95.0,240.0,7243.0,1417.0,30.0,713.0,119.0,1716.0,1550.0,26368.0,63.0,1546.0,1249.0,2035.0,1025.0,1243.0,515.0,248.0,423.0,15.0,9029.0,828.0,1090.0,2318.0,1409.0,6136.0,821.0,551.0,167.0,1045.0,1114.0,28.0,4046.0,15471.0,676.0,6866.0,2853.0,63.0,604.0,136.0,149.0,6809.0,67124.0,8856.0,117.0,828.0,808.0,358.0,2835.0,106502.0,991.0,1810.0,1145.0,1998.0,1040.0,3171.0,26.0,1468.0,210.0,127.0,359.0,1666.0,3668.0,79.0,29374.0,1186.0,5697.0,2701.0,3515.0,1189.0,1418.0,3704.0,48.0,14.0,2597.0,15.0,73.0,202.0,5292.0,420.0,4006.0,2108.0,812.0,861.0,1375.0,122.0,1198.0,1448.0,1898.0,396.0,1342.0,237.0,15.0,23354.0,598.0,116.0,20588.0,1.0,720.0,755.0,845.0,51.0,1119.0,7425.0,6130.0,79.0,23262.0,617.0,332.0,1431.0,709.0,8512.0,131.0,1066.0,1.0,8411.0,1160.0,1967.0,1459.0,51872.0,1944.0,0.0,11397.0,1107.0,2986.0,1775.0,394.0,1370.0,1997.0,52.0,854.0,265.0,96.0,542.0,59.0,901.0,2049.0,723.0,17.0,250.0,666.0,877.0,5817.0,293.0,1251.0,753.0,10567.0,377.0,232.0,2267.0,521.0,3113.0,58.0,21881.0,159.0,5054.0,798.0,51.0,66.0,108.0,356.0,26094.0,18075.0,84.0,1697.0,167.0,4101.0,11140.0,4044.0,621.0,2346.0,5391.0,451.0,3936.0,9586.0,1292.0,11449.0,2413.0,359.0,1300.0,1595.0,38477.0,1089.0,55.0,17519.0,786.0,4814.0,2053.0,5461.0,1400.0,957.0,2506.0,572.0,879.0,1038.0,967.0
t7,2643.0,1227.0,6649.0,1882.0,539.0,0.0,2381.0,199.0,207.0,1229.0,268.0,46.0,3389.0,2208.0,80885.0,206.0,0.0,239.0,5282.0,1505.0,248.0,298.0,35.0,609.0,1938.0,96.0,306.0,272.0,1063.0,1118.0,27955.0,570.0,0.0,1444.0,44.0,402.0,2690.0,279.0,921.0,82.0,174.0,311.0,1457.0,233.0,268.0,2873.0,486.0,507.0,203.0,525.0,60.0,681.0,427.0,93.0,35.0,5.0,5905.0,725.0,5.0,37.0,1526.0,993.0,50.0,252.0,24.0,890.0,698.0,14098.0,237.0,270.0,416.0,384.0,171.0,184.0,153.0,324.0,75.0,0.0,2295.0,458.0,490.0,889.0,387.0,1633.0,131.0,546.0,58.0,458.0,318.0,0.0,1131.0,8121.0,251.0,3207.0,940.0,10.0,185.0,6.0,38.0,2483.0,17837.0,4226.0,49.0,616.0,304.0,33.0,1503.0,27703.0,337.0,710.0,403.0,557.0,615.0,3270.0,0.0,138.0,88.0,158.0,102.0,887.0,2430.0,5.0,12765.0,527.0,2323.0,644.0,1435.0,732.0,489.0,1575.0,34.0,16.0,2174.0,2.0,23.0,22.0,2281.0,281.0,1874.0,972.0,310.0,386.0,717.0,1.0,531.0,293.0,1112.0,92.0,1154.0,55.0,1.0,8824.0,287.0,162.0,7931.0,2.0,129.0,499.0,577.0,123.0,328.0,2473.0,2062.0,63.0,17041.0,202.0,56.0,644.0,324.0,2054.0,81.0,633.0,0.0,1810.0,545.0,1113.0,1402.0,36726.0,1147.0,0.0,4482.0,381.0,922.0,695.0,318.0,688.0,1003.0,0.0,299.0,75.0,59.0,669.0,84.0,350.0,1367.0,562.0,0.0,20.0,180.0,807.0,2455.0,343.0,649.0,117.0,6480.0,121.0,405.0,1668.0,635.0,1783.0,0.0,10900.0,19.0,1165.0,491.0,56.0,102.0,138.0,83.0,5505.0,8422.0,77.0,680.0,96.0,1298.0,8195.0,1323.0,374.0,1145.0,2634.0,403.0,2204.0,4044.0,510.0,5694.0,569.0,96.0,610.0,688.0,10631.0,531.0,5.0,9262.0,452.0,1724.0,486.0,1932.0,1271.0,365.0,1333.0,518.0,290.0,622.0,533.0
t8,895.0,757.0,3171.0,732.0,262.0,0.0,596.0,12.0,22.0,356.0,23.0,11.0,914.0,717.0,27446.0,5.0,2.0,111.0,2886.0,408.0,156.0,290.0,0.0,84.0,1894.0,64.0,105.0,83.0,403.0,617.0,7325.0,314.0,0.0,717.0,3.0,235.0,1019.0,6.0,441.0,0.0,97.0,269.0,563.0,176.0,55.0,1348.0,238.0,307.0,37.0,176.0,1.0,225.0,211.0,12.0,0.0,7.0,1393.0,443.0,1.0,0.0,364.0,533.0,132.0,66.0,0.0,83.0,195.0,5210.0,287.0,63.0,175.0,72.0,26.0,5.0,118.0,71.0,13.0,5.0,615.0,117.0,458.0,420.0,59.0,384.0,11.0,128.0,8.0,152.0,192.0,32.0,227.0,2779.0,57.0,1139.0,193.0,0.0,143.0,16.0,38.0,832.0,5527.0,1667.0,0.0,150.0,142.0,0.0,359.0,5985.0,257.0,260.0,153.0,254.0,321.0,2001.0,0.0,85.0,41.0,112.0,65.0,132.0,801.0,11.0,5379.0,34.0,841.0,131.0,626.0,298.0,58.0,560.0,9.0,3.0,1305.0,5.0,0.0,12.0,1265.0,91.0,531.0,302.0,2.0,108.0,367.0,0.0,119.0,65.0,168.0,63.0,379.0,8.0,37.0,3014.0,75.0,67.0,2763.0,2.0,40.0,161.0,508.0,5.0,99.0,617.0,732.0,117.0,9047.0,46.0,109.0,406.0,89.0,689.0,0.0,177.0,3.0,314.0,78.0,272.0,879.0,15499.0,460.0,0.0,1580.0,61.0,326.0,92.0,130.0,504.0,458.0,0.0,52.0,33.0,0.0,208.0,129.0,85.0,440.0,195.0,0.0,28.0,55.0,251.0,1260.0,178.0,77.0,44.0,2393.0,141.0,629.0,805.0,280.0,605.0,0.0,3858.0,52.0,175.0,315.0,0.0,77.0,65.0,53.0,1786.0,3668.0,0.0,315.0,59.0,517.0,4541.0,734.0,84.0,343.0,1075.0,156.0,803.0,1671.0,173.0,1870.0,308.0,3.0,147.0,249.0,2667.0,173.0,2.0,4142.0,67.0,354.0,98.0,521.0,656.0,60.0,408.0,185.0,104.0,37.0,112.0
t9,375.0,372.0,1968.0,157.0,150.0,0.0,275.0,0.0,0.0,159.0,0.0,58.0,140.0,110.0,8876.0,5.0,0.0,9.0,1111.0,55.0,51.0,87.0,0.0,17.0,919.0,8.0,0.0,43.0,121.0,129.0,1912.0,92.0,0.0,461.0,0.0,79.0,178.0,0.0,202.0,0.0,78.0,61.0,179.0,27.0,38.0,722.0,94.0,93.0,0.0,73.0,0.0,125.0,95.0,2.0,0.0,0.0,415.0,259.0,0.0,0.0,167.0,161.0,7.0,20.0,0.0,21.0,170.0,2052.0,58.0,2.0,274.0,80.0,28.0,1.0,22.0,74.0,0.0,0.0,55.0,50.0,233.0,80.0,25.0,97.0,20.0,8.0,13.0,72.0,193.0,24.0,60.0,860.0,0.0,369.0,22.0,0.0,18.0,0.0,10.0,398.0,1678.0,554.0,0.0,2.0,40.0,0.0,29.0,1709.0,60.0,76.0,12.0,233.0,142.0,832.0,0.0,93.0,0.0,8.0,0.0,64.0,238.0,3.0,1831.0,0.0,522.0,31.0,121.0,47.0,19.0,236.0,0.0,0.0,330.0,46.0,0.0,2.0,613.0,21.0,375.0,59.0,0.0,30.0,291.0,3.0,1.0,5.0,5.0,45.0,320.0,0.0,38.0,1179.0,36.0,8.0,664.0,16.0,0.0,109.0,202.0,0.0,7.0,190.0,240.0,31.0,3520.0,0.0,91.0,120.0,1.0,250.0,0.0,46.0,0.0,38.0,0.0,50.0,390.0,6007.0,143.0,0.0,792.0,20.0,50.0,53.0,3.0,345.0,251.0,0.0,0.0,0.0,0.0,115.0,7.0,5.0,117.0,17.0,0.0,5.0,0.0,12.0,265.0,21.0,15.0,50.0,520.0,218.0,392.0,496.0,126.0,250.0,0.0,967.0,0.0,17.0,243.0,5.0,2.0,40.0,8.0,481.0,1310.0,1.0,128.0,8.0,141.0,1819.0,211.0,11.0,70.0,431.0,58.0,156.0,570.0,30.0,754.0,86.0,0.0,16.0,36.0,331.0,41.0,0.0,1859.0,257.0,86.0,89.0,331.0,375.0,0.0,237.0,0.0,96.0,0.0,3.0
t10,42.0,203.0,854.0,70.0,126.0,0.0,26.0,0.0,0.0,70.0,0.0,70.0,36.0,44.0,2612.0,0.0,0.0,0.0,472.0,40.0,0.0,22.0,0.0,0.0,503.0,0.0,0.0,0.0,31.0,18.0,331.0,8.0,0.0,69.0,0.0,14.0,1.0,0.0,69.0,0.0,6.0,35.0,8.0,6.0,80.0,217.0,63.0,32.0,0.0,1.0,0.0,89.0,64.0,32.0,0.0,0.0,148.0,149.0,0.0,0.0,75.0,37.0,0.0,0.0,0.0,43.0,40.0,1265.0,7.0,2.0,135.0,11.0,2.0,13.0,12.0,55.0,0.0,0.0,23.0,16.0,178.0,69.0,28.0,29.0,0.0,30.0,13.0,14.0,10.0,0.0,32.0,333.0,0.0,174.0,32.0,0.0,0.0,0.0,63.0,94.0,531.0,188.0,0.0,0.0,7.0,0.0,10.0,412.0,70.0,5.0,0.0,50.0,36.0,309.0,0.0,50.0,0.0,22.0,0.0,3.0,146.0,0.0,1035.0,0.0,62.0,0.0,10.0,0.0,0.0,44.0,0.0,0.0,83.0,0.0,0.0,0.0,219.0,4.0,96.0,0.0,2.0,5.0,167.0,0.0,6.0,3.0,10.0,0.0,101.0,0.0,0.0,415.0,0.0,43.0,179.0,0.0,0.0,146.0,40.0,6.0,0.0,79.0,15.0,3.0,971.0,0.0,29.0,27.0,46.0,63.0,0.0,38.0,0.0,139.0,13.0,105.0,66.0,2246.0,21.0,0.0,541.0,0.0,10.0,4.0,0.0,183.0,46.0,0.0,0.0,0.0,0.0,15.0,0.0,40.0,2.0,0.0,0.0,0.0,0.0,7.0,43.0,0.0,18.0,7.0,141.0,36.0,24.0,443.0,22.0,39.0,0.0,182.0,0.0,5.0,20.0,2.0,0.0,18.0,0.0,73.0,118.0,0.0,0.0,0.0,51.0,1275.0,8.0,36.0,50.0,55.0,1.0,0.0,239.0,5.0,252.0,43.0,0.0,22.0,0.0,16.0,64.0,0.0,909.0,281.0,11.0,140.0,43.0,141.0,0.0,142.0,0.0,23.0,0.0,0.0
