t,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51,c52,c53,c54,c55,c56,c57,c58,c59,c60,c61,c62,c63,c64,c65,c66,c67,c68,c69,c70,c71,c72,c73,c74,c75,c76,c77,c78,c79,c80,c81,c82,c83,c84,c85,c86,c87,c88,c89,c90,c91,c92,c93,c94,c95,c96,c97,c98,c99,c100,c101,c102,c103,c104,c105,c106,c107,c108,c109,c110,c111,c112,c113,c114,c115,c116,c117,c118,c119,c120,c121,c122,c123,c124,c125,c126,c127,c128,c129,c130,c131,c132,c133,c134,c135,c136,c137,c138,c139,c140,c141,c142,c143,c144,c145,c146,c147,c148,c149,c150,c151,c152,c153,c154,c155,c156,c157,c158,c159,c160,c161,c162,c163,c164,c165,c166,c167,c168,c169,c170,c171,c172,c173,c174,c175,c176,c177,c178,c179,c180,c181,c182,c183,c184,c185,c186,c187,c188,c189,c190,c191,c192,c193,c194,c195,c196,c197,c198,c199,c200,c201,c202,c203,c204,c205,c206,c207,c208,c209,c210,c211,c212,c213,c214,c215,c216,c217,c218,c219,c220,c221,c222,c223,c224,c225,c226,c227,c228,c229,c230,c231,c232,c233,c234,c235,c236,c237,c238,c239,c240,c241,c242,c243,c244,c245,c246,c247,c248,c249,c250,c251,c252,c253,c254
t1,2.35,0.09,3.71,-0.18,-0.38,9.82,0.4,4.19,0.65,0.17,80.52,0.0,3.59,27.68,40.05,5.2,0.0,-0.81,0.59,109.21,2.99,0.58,0.05,0.0,0.09,2.03,16.87,38.41,0.65,0.49,6.27,0.1,9.71,0.72,11.29,16.85,0.38,0.66,0.77,0.0,0.0,0.3,594.2,0.86,2.01,17.43,-0.49,0.0,8.55,6.3,0.0,0.0,0.0,-0.14,0.57,1.68,2025.34,0.0,22.47,0.03,444.1,0.0,0.78,0.35,2.57,0.55,0.26,0.25,0.0,65.08,998.41,0.51,0.39,3.74,0.57,0.0,-0.32,0.0,262.23,0.83,-0.1,0.1,-0.03,69.29,0.28,0.61,0.0,0.0,1.05,14.08,11.77,0.77,2.78,29.08,5.31,0.63,0.21,0.0,0.0,0.04,2090.56,0.75,2.42,0.0,134.15,0.21,19.76,3.27,1.63,0.11,6.99,4.9,0.17,0.95,3.46,21.73,14.7,-0.15,0.68,0.18,0.06,-0.06,8.35,0.0,0.13,23.52,0.25,0.07,61.58,1.2,0.0,0.0,1.31,1.33,0.0,0.2,0.0,0.0,0.6,0.77,1.36,0.06,-0.01,9.34,0.78,30.02,-0.07,0.19,0.0,4.54,0.0,2.47,0.35,0.0,6.85,0.0,0.4,0.0,0.0,0.09,3.25,0.68,1.04,0.0,-0.46,1.08,0.0,-0.3,0.3,153.21,11.6,0.0,0.0,0.82,1.3,0.1,-0.03,-0.76,2.85,3.45,0.88,4.97,0.0,17.13,0.25,0.2,1.23,944.93,-0.06,0.67,796.2,0.0,0.03,0.0,0.03,0.0,-0.15,0.46,40.92,0.0,2.27,0.11,1.19,3.03,1.33,-0.09,0.0,0.0,0.0,0.0,-0.1,4.46,0.03,-0.24,0.06,0.0,0.0,0.0,2.21,548.12,-0.23,1.06,0.0,0.35,0.46,-0.15,1986.73,0.12,0.31,3.77,0.0,0.15,0.25,8.08,-0.03,4.15,8.59,-0.45,-0.63,-0.96,2.93,0.65,4.65,1.89,-0.39,781.57,1.0,0.0,7.23,1.48,0.04,0.89,0.2,-0.18
t2,22.26,0.92,19.05,3.73,-2.55,17.98,13.37,52.19,0.37,0.99,511.71,-1.29,5.21,367.28,396.15,12.52,0.0,6.0,2.36,722.76,-32.39,1.91,2.9,-1.67,3.71,8.33,123.79,183.45,-0.57,3.67,36.05,0.75,36.91,0.99,14.92,108.52,10.95,4.08,5.51,0.0,0.0,-0.37,4224.4,2.07,7.68,127.25,1.37,0.0,49.9,166.11,0.4,-0.57,1.7,0.34,0.9,16.03,11287.15,0.38,96.19,6.79,3465.74,2.03,0.84,2.99,13.18,4.43,4.39,5.35,0.87,563.92,4124.66,8.79,8.42,43.86,11.73,2.23,4.74,0.15,2138.45,8.13,11.53,0.9,20.35,618.17,-0.07,12.06,0.0,0.02,22.12,35.73,104.09,8.94,26.55,187.11,14.27,2.9,2.91,0.08,0.0,20.87,11702.87,10.39,15.69,0.31,844.92,1.54,110.82,67.64,35.27,4.63,34.44,40.44,2.04,0.2,11.26,184.94,72.0,0.0,6.74,1.16,2.71,0.27,39.83,-0.47,3.44,341.12,1.09,4.78,435.25,11.12,0.0,0.0,3.16,2.4,0.0,0.86,2.77,0.0,11.6,2.79,14.25,0.25,7.58,51.85,6.74,191.06,2.23,3.09,0.35,33.36,0.0,22.91,2.83,1.07,60.28,0.0,4.94,2.95,-0.15,1.57,17.86,10.45,7.9,0.33,11.64,37.06,0.22,0.83,12.36,1322.29,43.4,0.92,0.3,1.77,48.82,4.3,0.5,32.82,19.96,10.54,9.33,25.93,4.02,242.34,7.69,3.35,23.4,851.29,0.2,19.9,991.9,0.0,3.55,3.81,0.48,0.09,1.8,10.81,396.34,1.03,11.63,1.11,7.02,52.56,9.18,4.53,2.09,0.23,0.35,0.61,2.76,37.32,6.16,7.06,-0.03,0.0,0.0,0.21,31.01,4777.4,20.41,0.64,3.82,0.0,5.13,0.77,7993.58,6.65,4.01,6.56,-0.27,1.01,4.07,72.91,7.01,44.36,107.44,1.95,13.55,12.84,22.98,8.24,16.19,1.92,0.69,3947.07,21.05,0.44,106.93,24.51,3.81,2.85,0.24,21.65
t3,82.56,10.29,58.63,8.51,6.72,5.34,77.0,143.89,4.52,15.8,455.3,2.27,15.53,1292.35,1623.23,47.2,0.0,34.85,19.27,2007.58,62.52,9.88,0.02,4.64,20.67,57.98,141.44,244.45,24.08,6.45,168.53,8.62,20.75,10.76,19.91,223.08,34.29,8.37,12.36,0.84,0.23,5.29,7290.5,1.12,16.0,337.09,7.2,2.36,149.16,588.29,-0.03,-1.47,7.82,0.64,1.01,35.39,15314.88,4.41,77.16,9.31,6190.05,7.37,0.86,9.93,7.6,10.02,17.04,57.3,0.39,1124.96,2153.28,35.99,35.02,120.44,42.92,3.11,8.49,0.15,4663.96,14.05,34.95,12.78,86.36,1609.79,-0.21,13.96,0.21,3.84,73.47,47.5,297.07,62.25,138.63,553.01,61.72,0.96,14.34,1.0,0.35,75.38,20436.41,26.16,51.22,0.29,898.43,1.67,250.07,304.0,64.85,18.58,146.54,121.93,28.49,12.12,7.78,404.0,51.56,0.0,27.47,5.15,29.49,1.56,221.65,0.47,20.67,942.19,23.69,14.64,739.24,33.6,0.0,0.2,7.44,0.89,-0.28,0.86,11.97,0.0,46.92,3.41,55.71,2.69,13.01,64.55,30.88,526.77,20.39,0.55,8.04,33.67,0.0,125.05,7.36,0.57,206.54,0.83,46.3,10.02,-0.09,4.82,88.3,50.41,46.6,0.15,57.92,81.6,3.75,0.85,54.69,2871.31,72.41,11.3,0.0,16.68,163.32,21.09,3.4,126.62,41.74,7.12,78.75,53.33,17.13,752.36,38.61,13.19,81.56,148.65,4.24,32.01,231.09,0.81,0.65,6.16,6.95,2.65,7.47,74.66,710.59,5.24,53.07,3.06,6.95,137.25,22.46,4.95,0.0,2.9,2.13,20.75,6.88,203.9,34.35,33.69,1.92,0.0,0.0,1.62,23.22,11200.76,71.57,1.37,0.52,0.17,30.92,10.76,5242.59,19.99,21.03,32.96,0.4,14.74,9.94,209.87,50.22,221.27,240.51,10.52,47.1,65.52,90.93,4.43,59.28,0.27,4.42,3163.29,65.61,3.23,323.56,48.62,7.09,15.78,3.59,31.48
t4,158.26,19.43,123.1,20.88,16.83,4.72,157.64,115.26,22.39,40.91,139.45,3.4,30.37,1765.09,3837.32,37.03,-0.03,53.97,45.97,1823.45,591.25,19.01,2.74,9.99,11.15,106.93,81.96,101.97,46.08,24.05,612.56,26.72,1.35,29.18,16.27,195.27,116.17,19.25,22.92,3.18,0.32,5.45,3416.96,4.75,39.87,371.79,27.6,17.07,145.43,647.13,0.76,4.6,8.61,11.65,0.99,43.33,8447.79,3.77,37.37,22.63,2904.38,42.37,3.3,24.0,0.17,31.6,19.38,187.38,-0.54,545.2,601.36,84.82,78.3,128.75,68.96,5.54,10.12,0.1,2857.58,34.3,53.53,23.7,83.66,1372.31,12.71,6.89,0.36,10.64,69.63,49.64,365.37,166.16,168.06,558.34,93.9,2.37,28.46,11.68,1.8,168.72,15648.14,110.45,30.31,4.33,253.6,6.2,230.17,1693.16,122.22,66.21,218.97,106.5,50.25,20.18,2.2,288.32,38.84,0.0,41.92,17.26,77.93,0.57,642.31,8.22,53.0,750.92,68.16,40.56,398.03,84.58,0.14,0.46,11.8,0.39,2.25,1.17,46.79,0.45,80.7,23.17,95.27,16.59,39.35,57.07,47.57,371.83,61.02,7.65,9.67,28.47,0.0,468.49,10.8,1.79,622.65,-0.24,72.44,11.21,4.34,3.02,144.31,123.2,110.51,0.55,151.35,62.92,10.11,5.44,60.68,2158.37,77.94,30.05,0.98,32.97,175.78,45.58,5.59,383.64,48.68,-0.06,260.27,133.39,29.76,596.33,32.09,19.34,115.53,21.38,2.2,32.41,44.97,0.03,0.32,24.44,12.65,7.12,2.86,99.66,307.04,8.59,126.5,10.75,15.17,108.41,107.34,6.11,-0.04,11.98,1.09,57.31,4.03,317.13,36.08,143.76,7.69,0.92,0.0,4.65,36.86,8701.19,192.45,0.73,17.75,1.26,66.32,69.98,1769.17,47.57,39.44,53.61,9.13,48.03,48.19,183.81,161.68,296.19,157.32,12.14,59.33,405.94,114.47,15.49,152.31,-0.6,33.06,905.88,192.69,7.17,300.16,49.11,40.92,7.7,35.94,25.48
t5,156.96,50.35,169.85,45.77,20.26,0.56,170.12,47.63,27.85,54.06,31.61,3.28,97.09,797.27,5710.78,10.86,0.0,48.31,78.77,678.77,147.82,14.05,6.0,11.13,26.81,39.73,43.92,11.18,54.28,43.31,1503.4,38.52,1.8,47.91,13.1,53.73,157.8,24.83,28.19,6.95,1.48,10.23,840.17,3.17,37.98,271.21,26.9,9.13,70.67,250.03,0.08,2.59,6.71,34.15,-0.41,16.29,2545.89,11.85,9.13,9.56,725.05,27.57,5.81,25.57,0.09,50.37,16.33,344.64,2.25,149.88,155.74,94.5,78.49,71.76,28.15,4.12,15.19,-0.08,851.26,31.33,42.4,56.8,40.7,610.56,26.85,14.08,2.12,13.3,27.95,27.5,227.27,390.95,66.62,320.66,101.0,1.4,32.51,3.08,1.85,249.89,6262.28,226.26,15.54,13.01,53.8,6.94,114.16,3684.96,62.9,63.05,115.53,54.54,57.48,32.78,0.0,91.14,24.78,1.02,20.38,66.54,80.5,0.0,800.23,25.24,147.81,299.58,103.22,42.94,124.24,111.59,1.3,0.36,12.63,3.69,0.73,8.47,97.6,1.17,109.4,29.44,70.1,26.51,39.48,9.27,31.22,132.57,68.9,9.86,31.27,16.75,0.0,770.68,7.78,1.45,741.33,0.99,33.96,22.89,8.64,4.59,123.32,229.52,149.58,0.09,289.05,23.64,10.84,9.65,44.14,793.11,40.91,36.79,1.68,173.36,80.75,57.21,14.48,814.66,7.68,0.0,287.23,68.8,50.46,220.98,16.81,22.94,92.6,3.3,23.28,9.35,8.79,0.34,4.61,26.52,30.68,7.71,1.04,25.96,68.28,6.77,176.23,11.59,20.71,49.6,250.62,21.81,4.81,15.99,14.14,95.8,4.38,487.11,17.9,273.2,12.75,0.0,0.97,4.72,6.03,2964.88,296.82,0.23,52.87,0.67,112.99,113.56,432.17,22.37,56.81,121.7,11.41,55.63,135.05,88.8,258.92,155.94,51.86,17.86,57.98,1163.95,113.33,8.63,245.33,10.21,88.18,214.45,208.94,11.35,85.4,67.79,49.42,12.82,69.29,23.22
t6,107.57,53.58,155.59,47.8,19.57,0.06,96.68,16.69,32.12,32.02,11.46,0.78,114.8,202.11,4124.02,10.64,0.38,25.34,99.06,213.42,15.2,14.67,7.66,12.35,23.78,8.54,15.63,2.04,37.86,47.8,1302.52,28.88,0.2,42.27,8.3,15.54,122.36,12.45,22.07,5.84,2.04,12.51,220.54,7.06,17.72,153.27,17.39,12.94,11.81,47.9,2.21,5.14,8.37,16.34,0.38,1.83,661.67,18.72,0.19,1.43,156.44,26.83,0.96,19.71,0.0,31.87,21.91,495.46,0.45,37.84,40.46,44.47,16.73,17.72,14.5,9.81,16.34,-0.7,246.3,16.45,33.18,41.25,22.38,178.91,6.39,16.12,3.7,15.89,11.99,6.91,87.5,381.08,9.6,184.7,61.09,6.49,5.51,8.06,1.17,140.58,1803.37,159.41,1.89,15.96,10.99,4.62,47.22,2604.49,40.65,24.71,46.24,24.9,34.81,40.74,0.0,26.26,5.1,1.32,0.66,41.33,62.95,4.17,574.49,15.71,116.95,58.54,66.48,53.98,31.65,77.26,0.9,-0.13,21.95,-0.06,-0.12,5.29,107.04,8.38,92.45,26.51,18.33,6.2,14.19,5.15,19.71,23.26,35.77,8.44,41.62,9.71,0.0,526.22,6.9,2.46,356.56,0.27,11.1,30.43,32.94,4.36,40.77,122.84,103.58,3.34,462.35,6.79,6.72,10.81,21.49,239.47,21.43,47.13,0.58,145.46,32.76,39.18,10.54,798.2,3.75,0.0,221.55,29.57,51.0,43.93,11.9,46.46,45.33,8.99,10.34,2.71,1.65,4.04,5.63,11.48,27.76,8.36,-0.8,4.99,27.01,17.64,163.55,8.04,20.07,5.4,216.84,13.82,6.72,25.31,7.03,44.06,1.39,396.0,9.53,243.52,1.7,0.09,3.44,2.26,5.17,695.23,280.98,0.12,67.13,0.97,105.28,153.92,116.04,16.6,48.77,184.81,6.7,55.12,125.08,38.22,172.6,38.76,12.7,31.1,36.84,1030.99,40.2,3.29,234.08,39.57,109.98,32.98,104.8,10.65,25.74,58.56,6.81,29.78,23.24,5.73
t7,52.01,27.26,81.89,29.7,9.47,0.0,42.44,4.33,12.69,18.14,4.0,4.24,85.13,49.35,1768.18,0.97,1.78,8.4,106.91,41.67,3.42,10.53,0.46,5.64,31.33,2.12,5.01,4.22,7.93,22.23,524.88,19.09,0.03,45.13,7.61,7.21,52.29,0.38,10.6,17.2,6.34,11.87,67.08,0.14,5.68,63.95,11.99,21.92,4.48,13.74,0.79,9.22,3.43,5.54,0.12,1.18,123.65,32.2,0.57,0.1,32.61,11.68,2.47,10.95,0.0,16.21,8.44,321.27,1.39,9.03,14.53,12.58,5.27,10.02,1.67,8.17,5.93,1.89,70.68,8.57,12.42,31.62,17.09,52.47,9.53,9.35,3.78,12.97,5.61,0.41,13.87,227.86,2.76,77.93,34.19,4.14,5.01,7.01,7.38,38.68,539.86,127.17,0.18,10.3,4.1,-0.85,28.12,822.77,16.86,37.29,18.07,9.54,9.71,68.36,0.0,8.88,2.98,2.81,2.68,28.18,31.03,1.13,271.03,6.72,95.21,21.91,32.0,27.91,15.45,26.16,0.59,0.03,12.64,0.13,0.0,11.01,30.84,7.54,40.11,12.3,6.57,5.4,10.46,1.55,6.3,5.51,8.91,-1.37,25.45,0.87,0.0,212.32,8.25,7.46,89.25,1.73,1.77,17.73,14.63,-0.08,18.47,42.02,50.02,1.06,352.21,4.4,2.26,16.03,3.37,53.39,7.93,30.74,0.69,55.52,4.28,12.96,14.04,547.23,2.23,0.0,87.37,4.92,36.03,7.32,7.41,28.69,28.35,1.8,12.95,0.79,1.18,3.52,14.11,10.28,37.95,7.81,0.32,2.43,6.57,24.96,117.22,1.76,9.03,2.12,99.72,3.06,13.92,37.25,11.75,17.81,0.3,159.08,2.44,73.66,18.28,0.87,-0.16,3.17,0.32,168.34,143.58,0.57,14.29,2.64,51.15,173.62,39.46,1.7,23.91,75.68,1.63,14.45,90.11,12.12,106.54,10.56,1.77,25.74,5.08,333.29,6.23,1.79,149.53,34.65,44.5,10.17,42.64,12.7,5.38,25.78,3.63,19.0,9.94,2.08
t8,34.04,9.71,49.1,16.76,3.84,0.0,16.17,1.3,1.81,16.58,2.68,0.54,44.39,13.76,627.65,2.84,0.6,4.74,110.18,5.23,-0.25,3.01,-0.12,5.67,31.6,0.0,1.03,1.3,9.94,3.43,190.54,10.62,0.0,27.55,0.19,4.43,30.91,0.09,3.74,0.42,5.38,3.87,8.39,1.19,1.03,17.55,4.8,8.64,0.19,0.26,0.0,1.09,6.02,-0.4,-0.18,0.0,26.29,20.58,0.05,-0.33,18.17,2.67,0.0,1.02,0.0,3.21,3.86,136.87,5.15,2.65,3.81,3.96,-0.3,0.18,1.99,1.38,1.34,0.36,15.57,4.91,0.06,29.28,5.07,8.44,5.36,6.35,0.21,8.62,-0.27,0.07,7.65,83.88,0.55,13.88,16.32,0.09,0.48,2.93,10.69,15.29,171.66,48.07,0.0,8.02,1.54,0.89,7.16,239.03,1.42,8.67,6.95,2.97,1.79,36.46,0.0,4.72,2.19,1.5,2.54,3.53,17.23,1.62,78.59,-0.74,39.23,2.51,17.54,11.73,2.3,12.71,0.08,0.01,9.59,-0.03,0.0,2.81,13.13,5.28,4.39,12.45,2.1,0.57,4.58,0.7,1.02,2.05,0.46,-0.15,7.46,0.2,0.25,59.65,3.07,4.46,31.27,0.0,1.16,7.84,3.97,0.24,5.7,8.19,11.93,1.37,159.91,1.32,0.9,24.26,0.63,13.85,1.18,5.63,0.13,23.15,1.12,5.42,26.21,239.99,-0.08,0.0,30.5,2.19,21.41,6.73,2.97,20.61,18.31,1.43,3.21,0.26,0.0,5.33,6.55,1.38,21.5,11.04,-0.09,0.38,4.67,6.33,51.38,4.89,5.8,1.18,44.43,0.76,11.08,49.22,4.43,8.56,1.03,77.95,3.45,11.22,8.04,-0.72,-0.09,1.11,3.54,47.73,49.28,0.0,4.1,1.43,21.29,110.35,21.44,1.85,9.92,39.83,0.18,10.71,47.06,2.05,35.74,16.73,-0.03,6.84,-0.51,87.61,2.17,2.08,101.98,19.7,17.26,2.54,10.26,13.97,0.0,5.75,9.06,5.74,3.79,0.24
t9,9.5,2.97,11.09,11.67,2.15,0.0,5.14,0.0,-0.22,3.99,0.21,-0.22,10.98,4.45,195.7,0.05,0.68,0.0,42.67,2.43,-0.06,0.41,0.12,3.91,8.18,0.0,0.0,0.6,4.37,4.38,43.3,5.24,0.0,10.51,1.59,3.39,7.05,0.0,8.43,1.53,5.59,1.2,4.61,0.41,-0.58,7.7,0.96,2.59,0.03,0.49,0.45,3.62,0.48,0.0,0.0,0.0,6.12,20.65,0.0,0.0,4.38,7.61,0.0,0.11,0.1,0.58,-0.28,49.52,0.0,-0.36,0.09,0.49,0.2,0.0,0.25,2.52,0.23,4.55,2.66,4.71,0.7,14.58,1.12,0.66,0.1,-1.15,0.04,0.55,0.0,0.0,0.11,38.47,0.0,10.68,0.52,0.0,0.1,2.36,-0.44,6.09,36.87,25.39,0.0,0.69,0.08,0.0,5.71,38.54,-0.38,0.62,1.52,-0.09,9.74,33.2,0.0,1.3,0.23,0.46,0.1,1.05,6.71,0.49,35.74,0.09,7.84,0.03,7.04,3.69,0.66,1.32,0.0,0.0,0.94,-0.12,0.15,0.0,1.37,0.54,3.02,7.44,0.45,-0.72,1.58,0.11,0.2,0.54,1.9,0.0,4.4,1.17,0.0,22.73,1.76,10.48,9.75,0.0,0.1,4.75,4.74,-0.18,3.67,0.73,2.83,1.1,56.79,-0.84,0.4,11.46,1.92,11.2,0.0,4.08,0.0,3.69,-1.05,2.24,11.4,108.53,2.64,0.0,3.0,0.95,5.41,0.08,0.63,9.33,1.63,0.0,-0.14,0.0,0.0,11.86,2.16,0.02,7.24,1.16,0.0,0.0,0.34,0.3,6.54,0.12,7.72,3.11,21.64,0.48,5.42,21.26,1.44,1.03,0.0,39.6,1.8,1.45,-0.49,0.0,0.0,2.61,-0.32,17.84,28.29,0.0,1.25,1.64,4.16,36.45,7.08,1.38,0.65,7.17,0.07,2.35,17.71,0.03,14.83,1.77,0.18,1.86,0.0,14.42,0.0,0.0,49.34,5.46,0.79,1.09,1.31,3.16,0.0,4.51,2.12,10.17,0.6,1.03
t10,5.2,0.0,1.87,5.53,-0.22,0.0,-0.6,0.0,0.0,-0.15,-0.18,-0.42,1.07,1.98,64.08,0.03,0.0,0.0,38.07,0.43,0.0,-0.25,0.0,0.0,4.86,0.0,0.0,-0.04,0.0,3.63,13.86,1.04,0.0,8.63,-0.06,0.13,2.36,0.26,2.46,0.5,-0.56,1.05,0.25,0.0,-0.18,2.84,0.03,0.51,0.0,0.0,0.88,-0.52,0.05,0.0,0.0,0.0,0.82,4.97,0.0,0.0,0.05,0.66,0.0,0.0,0.0,0.0,0.39,11.36,0.0,0.0,-0.01,0.06,0.0,0.0,0.1,2.41,0.0,1.78,-0.26,0.08,0.0,5.26,0.46,0.33,0.0,1.79,0.1,0.0,0.0,0.0,0.0,10.98,0.0,4.41,1.02,0.0,0.0,0.89,0.82,1.84,13.46,8.18,0.0,-0.01,3.6,0.0,0.03,1.53,0.35,0.31,0.0,0.0,1.22,12.18,0.0,-0.57,0.0,0.3,-0.3,0.0,1.19,0.0,8.67,0.0,1.88,0.0,3.14,0.1,0.0,4.07,0.0,0.4,0.46,0.0,0.6,0.1,0.91,2.9,0.18,-0.61,0.0,0.0,0.14,0.0,0.0,-0.21,0.0,0.0,0.44,0.0,0.0,8.85,0.0,4.0,3.04,0.0,0.0,0.44,0.63,0.0,0.0,0.86,6.97,1.59,16.47,0.0,0.05,0.2,1.5,1.96,0.0,5.34,0.0,0.24,-1.48,0.0,5.74,29.53,0.51,0.0,1.18,0.31,4.09,0.89,0.0,1.55,0.91,0.0,0.62,0.0,0.0,8.49,0.0,0.24,3.2,2.4,0.0,0.0,0.0,0.7,2.61,0.0,0.38,1.94,2.45,0.31,2.76,11.54,2.62,2.41,0.0,3.61,0.0,4.22,5.1,0.0,0.0,3.75,0.42,3.76,6.03,0.0,0.83,0.0,0.11,7.35,1.04,0.61,0.53,0.57,0.0,0.9,3.49,0.0,4.06,0.32,0.18,-1.02,0.0,7.33,0.0,0.0,33.54,0.78,0.0,0.1,1.31,2.57,0.0,0.09,0.0,4.12,-0.16,-0.09
