t,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51,c52,c53,c54,c55,c56,c57,c58,c59,c60,c61,c62,c63,c64,c65,c66,c67,c68,c69,c70,c71,c72,c73,c74,c75,c76,c77,c78,c79,c80,c81,c82,c83,c84,c85,c86,c87,c88,c89,c90,c91,c92,c93,c94,c95,c96,c97,c98,c99,c100,c101,c102,c103,c104,c105,c106,c107,c108,c109,c110,c111,c112,c113,c114,c115,c116,c117,c118,c119,c120,c121,c122,c123,c124,c125,c126,c127,c128,c129,c130,c131,c132,c133,c134,c135,c136,c137,c138,c139,c140,c141,c142,c143,c144,c145,c146,c147,c148,c149,c150,c151,c152,c153,c154,c155,c156,c157,c158,c159,c160,c161,c162,c163,c164,c165,c166,c167,c168,c169,c170,c171,c172,c173,c174,c175,c176,c177,c178,c179,c180,c181,c182,c183,c184,c185,c186,c187,c188,c189,c190,c191,c192,c193,c194,c195,c196,c197,c198,c199,c200,c201,c202,c203,c204,c205,c206,c207,c208,c209,c210,c211,c212,c213,c214,c215,c216,c217,c218,c219,c220,c221,c222,c223,c224,c225,c226,c227,c228,c229,c230,c231,c232,c233,c234,c235,c236,c237,c238,c239,c240,c241,c242,c243,c244,c245,c246,c247,c248,c249,c250,c251,c252,c253,c254
t1,2.58,0.0,0.49,0.12,0.0,6.22,1.32,5.63,0.88,0.55,101.27,0.0,1.6,39.3,39.19,3.9,0.0,-0.08,1.56,100.87,-1.49,0.4,0.9,0.0,1.15,1.34,14.17,39.71,-0.09,0.1,2.86,0.03,13.41,0.15,2.89,12.1,1.17,0.05,0.13,0.12,0.0,-0.01,574.45,0.62,-0.47,17.0,-0.05,0.0,5.08,10.97,0.0,0.0,0.0,0.0,0.0,6.45,2048.45,0.12,16.98,0.65,419.18,0.34,0.0,-0.06,2.25,-0.38,0.01,3.61,0.0,75.86,1110.82,-0.35,2.47,6.78,4.94,0.41,-0.35,0.0,269.02,-0.41,1.47,-0.14,0.78,80.48,1.22,0.73,0.0,0.0,1.73,10.64,13.42,4.41,3.26,15.66,0.59,0.9,0.32,0.34,0.0,1.62,2071.5,-0.1,3.82,0.0,127.85,1.49,21.96,9.91,0.75,1.15,3.68,1.81,0.86,-0.08,-0.02,22.78,23.25,0.0,-0.22,0.0,-0.06,0.96,3.79,0.39,-0.26,19.06,0.06,0.61,69.86,-0.56,0.0,0.0,0.29,0.0,0.0,0.0,-0.61,0.0,-0.45,0.41,0.36,0.41,0.42,13.33,1.06,16.79,-0.71,-0.12,0.35,3.08,0.0,8.24,-0.44,0.0,11.23,0.05,0.47,0.55,0.0,0.44,2.12,0.37,0.85,0.0,2.49,3.83,0.39,0.0,0.48,147.63,7.77,0.06,0.0,0.11,5.13,0.09,-0.06,3.01,3.41,5.63,0.81,1.08,0.0,13.09,8.14,0.0,2.87,891.22,0.05,1.91,749.06,0.0,0.0,0.57,-0.45,0.0,0.09,0.73,56.66,0.0,1.22,0.0,0.39,6.52,0.53,0.24,0.0,0.0,0.0,0.0,1.13,10.74,1.1,0.56,0.41,0.0,0.0,0.0,2.07,455.86,-1.3,0.0,0.0,0.0,0.75,0.52,2082.06,3.35,0.25,-0.03,0.0,0.95,-0.03,16.6,-0.31,4.58,13.38,0.05,1.41,0.75,1.69,0.09,2.0,-0.08,-0.27,724.98,1.24,0.0,7.0,4.18,-0.09,0.0,0.0,-0.03
t2,28.13,0.66,18.89,1.08,0.93,10.44,8.34,45.14,2.07,7.08,528.79,0.56,7.47,396.34,384.92,30.71,0.03,7.08,12.46,827.83,-17.07,0.43,2.7,0.1,1.53,13.31,110.35,237.81,3.98,3.44,19.07,0.9,40.79,1.94,11.51,112.15,11.82,0.05,1.65,0.26,0.0,0.26,4395.43,0.4,6.17,118.37,1.9,0.0,53.4,134.53,0.03,0.0,0.0,-0.16,-0.89,28.33,11605.18,0.96,53.55,3.39,3512.66,5.93,0.65,0.56,2.8,5.82,4.37,35.65,0.48,528.54,4224.22,2.39,10.12,63.8,16.06,0.01,6.29,0.1,2373.95,2.38,9.83,5.6,1.88,538.79,0.62,5.84,0.0,-0.13,30.09,37.0,123.48,36.74,20.0,213.25,12.32,1.24,3.89,3.94,0.93,18.87,11880.09,11.1,35.1,0.81,761.93,5.08,94.0,57.72,19.99,6.55,42.41,32.56,4.81,5.82,9.5,207.08,79.83,0.0,10.48,2.73,4.49,3.57,41.7,1.64,0.92,326.69,0.23,1.94,438.81,12.25,0.0,0.0,4.45,4.07,0.0,0.15,4.96,0.08,10.03,2.19,21.92,3.12,3.41,51.47,4.75,168.85,7.22,0.81,0.08,26.18,0.0,28.12,4.51,2.91,55.91,0.46,6.8,4.75,-0.68,4.22,16.88,8.71,10.78,-0.36,29.38,41.73,-0.75,0.05,9.94,1223.1,45.74,0.48,0.0,0.33,59.7,1.15,-0.03,24.45,7.22,8.04,10.0,20.99,2.56,210.34,15.3,0.23,18.75,940.79,0.19,19.62,986.19,0.0,0.12,0.18,8.74,-0.06,-0.05,8.12,439.02,-0.03,22.37,0.79,4.84,51.75,8.27,2.73,0.56,0.29,0.17,0.48,5.55,53.83,5.07,10.43,1.59,0.03,0.0,1.34,8.09,4610.8,16.87,0.0,-0.29,0.0,2.25,8.55,7810.71,3.57,2.06,7.17,-0.03,8.01,1.0,101.85,5.58,34.14,100.8,3.22,26.82,9.48,31.22,0.88,10.35,1.2,3.07,3913.93,14.16,0.04,129.13,15.44,4.09,0.65,3.16,0.37
t3,108.07,4.18,57.99,5.8,6.2,0.46,35.05,164.87,4.16,13.63,470.03,3.18,47.16,1474.28,1637.09,36.39,0.7,23.53,18.84,1976.3,-39.21,1.49,5.08,0.52,9.31,48.61,162.86,204.04,21.83,2.87,179.01,2.73,29.2,17.76,29.07,200.02,53.51,1.08,5.63,0.5,0.0,4.87,7111.62,2.25,32.61,360.18,16.47,0.2,157.84,621.83,-0.03,1.42,0.09,3.06,7.45,34.66,15475.18,11.99,107.92,9.08,6239.42,21.56,2.1,11.12,5.21,7.93,12.21,103.9,1.07,981.63,2035.13,36.8,33.14,158.23,38.87,-0.06,9.99,0.57,4662.53,12.21,27.74,33.26,37.23,1501.12,0.32,7.58,0.41,4.82,50.3,47.87,389.18,102.44,124.67,642.24,24.88,1.52,10.74,24.78,1.48,98.73,20478.65,52.65,56.81,0.17,795.51,3.47,221.78,413.79,79.56,17.93,156.71,81.86,18.09,11.48,8.54,480.26,65.45,-0.27,27.06,8.28,45.63,-0.49,213.07,-0.43,20.86,1005.93,6.08,14.73,772.59,43.0,3.74,0.1,3.39,0.18,0.0,0.28,17.44,7.93,43.02,7.79,82.07,14.36,10.77,89.83,10.28,411.9,23.75,1.51,4.68,46.38,0.0,82.66,8.6,-0.83,283.4,4.06,29.54,7.76,9.09,1.45,92.02,50.66,42.88,3.4,83.53,103.64,3.24,0.56,57.7,2792.49,93.63,1.46,0.0,6.0,146.36,25.48,1.24,115.8,17.58,4.72,98.19,98.89,17.48,729.06,25.15,22.19,92.39,149.96,4.01,42.68,202.24,1.67,2.39,7.7,28.32,8.46,3.95,71.82,676.52,0.07,57.68,4.14,3.62,129.89,51.28,13.58,0.36,-0.12,0.89,13.88,8.32,157.98,21.3,47.46,2.97,0.78,0.0,0.36,14.34,11627.19,39.13,0.83,3.29,0.0,12.56,12.16,5231.09,25.84,23.6,38.45,2.29,17.31,16.98,209.97,26.09,182.16,256.86,12.45,65.38,71.43,129.5,2.71,42.43,0.97,1.99,3331.86,56.28,4.86,356.54,31.82,8.45,8.49,14.57,32.54
t4,189.76,23.97,126.61,19.27,16.45,0.7,162.38,117.07,6.69,44.38,170.3,3.83,61.8,1763.73,4394.3,20.73,0.23,67.51,93.06,1711.75,593.04,0.37,1.1,14.65,39.94,106.53,98.81,66.66,47.3,22.25,641.44,6.51,16.05,42.68,25.23,158.98,83.48,0.26,9.12,6.53,-0.01,2.84,3395.7,6.89,39.49,417.95,42.79,-0.03,148.48,680.54,0.0,6.48,0.55,7.65,0.79,36.68,8448.01,17.83,77.5,21.02,2990.1,19.79,-0.03,55.23,0.63,18.84,19.16,360.3,-0.68,619.82,591.19,120.4,78.21,143.79,44.84,2.65,12.09,0.0,2736.11,16.18,57.78,71.49,64.91,1382.74,15.7,13.0,0.77,10.61,46.44,48.63,413.74,246.5,169.38,622.41,108.82,3.33,26.83,15.85,2.81,193.8,15259.54,152.61,49.43,3.21,281.43,12.71,236.86,1810.59,100.4,77.58,173.79,114.98,59.25,39.37,4.02,350.97,34.63,1.65,42.8,20.41,80.96,1.77,558.41,5.88,104.61,832.9,16.1,29.26,431.0,74.47,6.56,1.62,14.42,0.06,0.0,3.26,92.59,7.72,84.66,28.03,79.47,29.59,27.39,54.07,50.68,402.02,54.33,6.19,26.63,25.84,0.0,475.1,24.33,5.5,557.1,3.98,57.71,16.5,14.05,3.57,139.87,164.64,183.57,2.07,311.67,72.74,2.14,5.68,94.84,2241.4,62.51,21.82,3.9,34.08,148.82,48.11,12.0,398.45,29.63,-1.76,237.53,106.17,29.77,735.37,26.54,35.06,134.34,23.88,5.21,46.71,30.95,0.81,0.53,24.13,28.69,16.68,2.35,100.3,306.89,0.88,104.49,7.48,6.97,149.48,72.12,11.52,2.11,1.06,3.04,15.6,5.66,284.01,43.12,199.86,20.87,1.96,-0.62,-0.74,8.68,8968.81,103.44,3.29,33.85,0.03,64.71,43.76,1623.92,60.69,47.72,101.16,23.46,44.78,72.91,169.23,92.34,302.79,150.15,18.03,75.27,442.49,132.76,12.95,152.58,17.07,32.59,1075.04,150.77,13.99,309.6,64.81,22.24,16.68,63.43,43.84
t5,208.03,50.38,214.8,45.58,36.5,0.1,230.85,35.02,23.93,62.14,41.09,6.36,117.1,815.59,5432.82,10.5,0.89,43.39,110.79,684.64,209.97,5.46,0.25,13.32,42.52,28.06,24.47,21.53,80.12,43.47,1586.52,31.29,6.85,42.65,8.08,58.76,113.3,14.5,29.92,18.87,1.4,10.96,846.33,19.47,36.04,309.51,28.86,1.88,42.92,223.57,0.06,13.76,0.43,29.18,4.12,19.59,2481.94,50.02,23.22,19.23,702.01,27.53,7.97,35.34,3.86,31.39,25.06,505.75,0.71,174.81,114.64,62.17,79.75,59.05,29.84,0.96,9.12,0.0,867.28,23.12,58.03,76.95,54.38,556.62,26.74,5.37,4.07,11.29,30.11,32.37,211.59,364.55,78.77,374.24,109.74,0.09,22.45,21.97,0.62,183.52,6183.39,230.2,7.58,3.08,70.32,20.12,119.78,3680.57,62.66,106.1,92.86,87.96,49.83,71.32,0.7,111.53,10.49,2.91,31.25,36.83,113.79,0.1,746.19,22.67,137.23,256.81,33.92,39.45,102.56,103.5,-0.24,-0.13,20.72,0.12,0.0,7.45,99.24,0.33,77.58,32.51,39.02,16.72,22.97,14.8,42.5,157.06,54.6,18.35,27.54,8.83,0.0,848.48,16.4,1.31,550.9,1.19,52.87,27.7,25.41,0.31,85.87,225.18,204.04,0.0,524.28,36.23,3.38,24.75,43.78,855.98,22.84,33.53,1.51,155.55,70.32,50.31,18.31,822.51,35.95,0.05,284.31,78.14,59.0,243.78,21.87,46.61,81.88,3.61,4.29,7.99,3.29,13.41,2.54,17.93,19.77,17.1,0.99,39.69,82.18,12.15,208.95,10.75,21.23,39.1,212.43,2.27,3.15,14.29,4.9,49.33,-0.46,433.14,17.77,302.1,14.69,0.26,-0.03,0.0,7.56,2859.53,253.03,0.36,50.92,0.8,119.33,94.83,439.4,28.18,58.03,151.61,18.49,52.05,125.51,79.91,214.74,168.57,54.85,29.46,60.64,1166.64,80.63,8.19,303.55,18.23,101.32,209.49,208.48,17.47,86.12,64.02,33.24,18.74,69.53,41.66
t6,144.04,58.96,207.53,45.24,34.51,0.0,107.34,13.06,16.21,44.76,7.89,3.28,122.83,188.76,3924.61,3.98,1.99,15.96,155.56,152.02,38.63,4.08,-0.65,12.47,49.49,5.14,9.51,9.24,59.15,33.44,1304.4,43.22,0.41,74.1,-0.2,20.07,127.28,23.0,26.41,7.47,5.26,19.9,213.68,13.85,19.4,173.61,34.35,6.21,14.36,63.16,0.02,8.03,1.14,9.17,1.58,3.37,645.91,49.0,4.74,5.61,155.85,33.6,-0.05,13.72,2.43,27.3,33.47,374.8,0.12,32.7,32.05,30.58,26.23,26.55,10.98,3.49,7.06,-0.33,230.66,18.11,34.16,37.76,27.75,153.12,19.15,2.8,10.6,11.98,6.58,13.26,45.6,294.48,13.84,191.87,101.91,2.06,6.5,13.76,5.38,154.46,1923.9,189.94,2.37,8.85,21.45,10.72,49.26,2462.01,31.01,49.44,32.87,44.89,33.47,115.07,0.25,42.41,1.23,2.53,7.84,47.96,83.39,1.85,557.08,16.04,133.45,61.67,97.15,61.29,25.46,78.45,2.6,-0.09,37.63,1.52,0.0,8.5,59.33,0.2,57.65,36.21,7.06,5.07,30.49,9.12,17.04,36.92,24.9,10.73,20.49,3.75,0.0,510.25,15.97,8.12,269.08,0.42,17.39,14.49,5.49,0.0,48.74,77.68,121.06,0.0,396.69,6.24,1.77,28.05,10.24,217.83,8.62,36.14,0.06,145.04,42.25,32.55,36.3,945.4,10.68,0.0,230.82,20.6,63.47,48.05,14.67,49.23,58.73,8.47,4.58,4.57,1.67,19.28,5.39,5.72,26.1,21.95,0.53,5.57,9.74,22.17,191.09,15.06,13.65,10.28,302.22,4.99,9.57,8.65,6.48,89.69,1.13,407.5,2.65,126.1,21.15,0.9,2.14,0.98,6.29,644.12,295.28,0.25,51.93,4.79,106.64,176.36,142.97,16.23,43.22,113.03,10.4,41.18,129.19,34.09,219.86,58.73,7.35,26.01,16.56,1072.5,28.1,9.45,233.29,29.21,79.11,49.2,128.12,20.07,17.85,49.7,17.63,17.01,43.22,14.0
t7,78.91,47.36,121.76,33.98,14.83,0.0,63.01,3.31,13.16,31.76,6.22,2.68,61.35,56.79,1632.81,3.51,0.03,10.96,108.03,39.65,7.0,5.0,2.55,17.72,35.79,0.44,3.63,6.0,31.69,18.0,484.19,24.25,0.25,51.93,0.6,14.1,78.41,13.83,26.23,2.57,4.31,11.27,46.82,12.71,9.26,85.32,8.48,8.06,4.03,10.83,0.6,1.74,-0.35,1.97,6.18,-0.06,158.33,20.6,0.44,-0.03,37.75,36.17,3.16,7.8,0.47,15.05,13.11,145.5,3.33,5.79,12.07,10.03,5.28,0.1,11.05,5.68,3.96,-0.06,42.94,13.88,17.89,17.9,16.46,49.47,5.38,4.34,1.68,8.12,10.49,5.14,5.98,168.93,2.32,78.08,43.79,1.49,0.85,0.46,9.77,52.83,482.82,89.35,0.0,9.67,8.03,3.38,32.47,882.41,14.3,13.82,13.83,11.22,18.32,49.74,-0.67,10.38,1.31,3.99,3.06,26.09,45.57,3.57,285.87,21.61,63.82,6.23,75.58,40.3,4.35,18.3,0.0,0.23,18.16,2.84,1.15,5.5,15.49,0.32,10.71,30.25,2.52,1.79,24.91,3.7,2.82,19.02,26.87,2.86,17.63,4.81,0.0,187.39,7.5,8.13,113.36,0.36,3.73,19.35,5.1,0.0,18.6,27.2,50.81,0.38,181.26,9.31,4.65,21.29,6.86,74.84,0.64,11.91,0.15,51.49,10.77,10.99,28.51,618.76,10.45,0.0,74.46,5.66,21.4,10.19,5.67,22.68,17.67,1.64,1.58,0.59,1.42,2.45,1.48,3.73,18.31,12.99,-0.05,1.52,6.14,17.31,60.13,5.84,8.64,4.46,124.74,3.27,9.99,14.12,5.21,55.12,0.27,235.44,1.95,32.97,2.42,0.91,5.93,1.53,3.27,187.64,196.92,0.25,24.15,1.05,70.33,132.67,50.84,5.51,16.92,61.9,1.47,18.05,64.04,16.52,181.14,11.73,2.08,12.53,5.16,337.64,9.97,-0.38,131.78,21.92,33.37,17.76,51.87,4.26,2.05,27.46,7.23,14.45,12.17,2.95
t8,35.94,28.12,58.09,16.39,6.2,0.0,19.89,1.83,1.89,11.57,1.91,12.07,29.41,17.33,586.55,1.83,0.03,-0.57,79.45,12.21,0.98,3.56,-0.33,20.54,17.37,0.0,0.25,-0.98,11.81,17.06,112.04,12.32,0.0,32.31,-0.15,0.58,32.45,9.7,6.6,2.21,7.14,4.84,9.98,1.75,3.31,34.67,4.54,3.46,0.33,4.26,0.5,2.46,0.65,3.17,0.1,0.15,33.79,2.31,0.21,0.03,13.8,22.89,0.35,1.25,6.48,13.16,7.92,52.79,0.24,0.21,1.47,6.03,5.48,0.72,3.45,1.45,-0.69,0.53,15.79,-0.19,4.9,3.96,10.44,12.57,3.06,5.03,0.38,2.18,2.78,5.75,0.14,80.01,0.1,19.09,8.78,0.27,0.0,1.63,2.53,27.73,130.56,42.41,0.0,3.28,0.88,0.21,26.08,231.7,4.93,2.44,3.38,-1.03,3.34,15.03,0.05,1.29,1.05,3.63,0.18,3.45,9.6,1.36,128.16,6.38,27.1,8.81,26.42,16.87,2.62,8.82,0.0,3.83,8.74,0.0,0.0,1.41,0.15,0.86,12.84,-1.58,0.26,1.58,7.24,0.53,5.71,3.33,5.72,0.8,7.19,0.64,0.0,63.0,1.25,5.82,22.27,0.0,1.05,7.78,2.67,0.0,3.93,5.78,17.13,10.5,76.41,2.04,1.09,13.76,1.53,19.58,0.0,9.96,0.21,7.66,0.57,7.13,9.23,260.33,0.05,0.0,29.25,5.07,8.76,4.47,0.0,20.45,9.33,0.95,1.61,-0.32,0.04,5.48,0.1,3.27,15.78,3.24,1.81,0.15,2.47,8.67,28.41,-0.06,0.8,2.02,44.06,-0.22,4.42,19.68,0.09,12.03,0.0,46.84,1.26,9.55,4.37,-0.21,3.13,-0.09,0.12,34.28,88.42,0.0,6.5,0.0,44.61,155.33,22.72,1.03,3.58,24.61,0.44,3.71,20.78,2.87,74.26,-1.23,-0.42,4.44,0.22,118.44,4.09,0.13,49.81,9.0,6.48,4.04,18.39,0.32,2.09,11.35,2.57,3.36,-0.78,-0.25
t9,8.68,6.41,28.67,2.68,3.64,0.0,6.04,0.0,0.12,4.69,0.9,5.52,11.16,12.62,206.69,0.06,0.0,0.46,38.04,1.07,0.0,6.27,0.0,6.73,22.81,0.0,2.39,0.94,4.8,5.86,14.97,1.69,0.0,16.08,0.0,-0.03,19.79,1.83,2.78,0.0,2.69,4.66,1.51,0.0,1.84,16.88,0.68,0.54,0.0,0.5,-0.47,1.91,0.0,0.28,0.0,0.0,8.87,1.62,0.0,0.0,0.86,3.08,0.0,0.26,0.1,4.39,2.45,32.93,0.0,-0.09,-0.39,0.36,3.26,2.64,0.13,1.44,1.26,3.02,2.28,3.25,0.36,2.33,2.65,1.91,0.41,4.38,0.25,1.54,0.35,5.5,4.87,28.56,0.0,8.7,1.47,0.28,-0.05,0.0,0.17,10.02,33.45,18.77,0.0,4.14,-0.39,0.03,6.07,72.22,0.06,1.83,-0.81,5.04,1.03,3.86,0.0,0.29,0.0,1.67,0.0,-0.78,1.03,0.27,36.12,0.1,19.71,1.27,20.91,11.85,0.0,-0.04,1.98,0.41,0.47,0.0,0.0,-0.03,7.76,0.01,4.02,2.02,-0.27,0.1,3.73,0.0,4.93,3.31,0.09,0.11,-0.04,0.28,0.0,11.54,0.83,3.45,3.99,0.0,-0.21,-0.18,-0.06,0.09,2.28,2.45,7.45,3.23,13.93,0.18,0.27,2.76,0.0,3.53,0.0,7.42,0.0,4.47,0.25,1.26,9.47,79.86,0.14,0.0,11.06,0.06,6.4,3.13,0.0,11.73,0.98,0.35,0.35,0.02,0.0,-1.15,0.0,0.78,6.09,0.89,1.01,0.32,0.0,3.68,7.52,0.05,2.24,0.3,17.28,-0.89,9.47,12.68,-0.07,2.21,0.0,20.07,0.0,1.59,13.33,0.0,0.0,0.0,-0.03,8.9,31.49,0.12,2.58,0.1,9.14,69.96,0.26,0.65,3.39,7.02,0.0,6.64,5.47,1.33,28.78,0.18,0.0,0.93,0.0,10.47,1.33,3.76,36.87,11.8,0.12,0.07,3.58,2.1,0.0,2.29,0.63,0.22,1.02,0.65
t10,4.02,1.14,5.74,0.19,0.1,0.0,5.09,0.0,0.0,-0.5,-0.01,0.0,0.71,2.27,72.19,0.01,0.0,0.0,26.63,0.03,-0.13,2.43,0.0,0.66,5.3,0.0,0.61,0.0,1.18,11.94,4.31,0.37,0.0,5.84,0.0,0.0,3.85,0.0,0.27,0.0,0.48,2.88,0.93,0.0,0.0,11.13,0.0,2.11,0.0,0.0,2.66,-0.24,0.0,0.0,0.0,0.0,2.95,0.0,0.0,0.0,0.03,3.7,0.0,0.81,0.0,0.03,1.11,16.54,0.0,0.08,-0.01,0.0,1.07,2.74,0.0,0.7,0.0,2.0,1.73,0.13,0.15,5.0,0.16,3.61,0.0,0.0,0.0,0.0,0.0,2.75,1.07,6.04,0.0,6.34,4.1,0.0,-0.1,0.0,0.16,1.98,9.22,0.61,0.0,3.02,0.37,0.0,3.7,13.57,0.0,-0.28,0.0,5.04,0.0,0.25,0.0,0.0,0.0,3.7,0.0,0.73,6.57,0.0,13.84,0.0,1.51,0.94,1.43,0.05,0.05,1.28,0.0,-0.27,1.89,0.0,-0.06,0.0,3.07,0.42,3.2,1.83,0.0,0.0,2.1,0.0,1.83,0.0,-0.51,1.02,0.05,0.0,0.0,1.7,0.0,1.53,0.97,0.0,0.0,-0.21,0.0,-0.3,1.11,0.0,0.93,1.41,5.63,0.0,-0.03,0.2,0.12,1.45,0.0,-0.38,0.0,0.26,0.0,0.4,-0.08,31.42,1.16,0.0,1.9,0.0,1.68,0.25,0.0,1.17,0.53,0.0,1.58,0.0,0.05,-0.15,0.0,0.03,0.27,0.52,0.0,0.0,0.0,0.68,2.78,0.33,0.0,0.0,2.0,0.0,0.67,2.65,0.21,0.05,0.0,14.03,0.0,0.35,3.43,0.0,0.0,0.0,0.0,3.41,15.42,0.0,0.01,0.0,4.48,39.08,-0.42,0.0,0.63,1.65,0.0,12.61,1.78,0.0,13.61,0.07,0.0,-1.44,0.0,3.39,0.6,0.37,15.81,13.92,4.28,-0.07,-0.36,0.03,0.0,0.9,0.95,0.0,0.12,0.47
