t,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51,c52,c53,c54,c55,c56,c57,c58,c59,c60,c61,c62,c63,c64,c65,c66,c67,c68,c69,c70,c71,c72,c73,c74,c75,c76,c77,c78,c79,c80,c81,c82,c83,c84,c85,c86,c87,c88,c89,c90,c91,c92,c93,c94,c95,c96,c97,c98,c99,c100,c101,c102,c103,c104,c105,c106,c107,c108,c109,c110,c111,c112,c113,c114,c115,c116,c117,c118,c119,c120,c121,c122,c123,c124,c125,c126,c127,c128,c129,c130,c131,c132,c133,c134,c135,c136,c137,c138,c139,c140,c141,c142,c143,c144,c145,c146,c147,c148,c149,c150,c151,c152,c153,c154,c155,c156,c157,c158,c159,c160,c161,c162,c163,c164,c165,c166,c167,c168,c169,c170,c171,c172,c173,c174,c175,c176,c177,c178,c179,c180,c181,c182,c183,c184,c185,c186,c187,c188,c189,c190,c191,c192,c193,c194,c195,c196,c197,c198,c199,c200,c201,c202,c203,c204,c205,c206,c207,c208,c209,c210,c211,c212,c213,c214,c215,c216,c217,c218,c219,c220,c221,c222,c223,c224,c225,c226,c227,c228,c229,c230,c231,c232,c233,c234,c235,c236,c237,c238,c239,c240,c241,c242,c243,c244,c245,c246,c247,c248,c249,c250,c251,c252,c253,c254
t1,1.53,0.0,1.95,0.27,-0.03,7.17,0.84,6.29,-0.43,2.89,89.44,0.0,0.33,34.69,38.94,3.76,0.0,1.92,2.65,83.99,0.36,0.8,0.82,0.0,-0.69,3.36,16.84,36.41,-0.09,0.37,-1.63,0.55,9.42,0.64,1.32,18.34,0.47,-0.24,0.87,-0.05,0.0,0.31,560.59,-0.06,2.66,13.95,0.0,0.0,4.64,8.02,0.0,0.0,-0.12,0.0,-0.03,3.88,1897.85,0.0,10.99,-0.03,418.6,0.25,0.0,-0.03,2.93,0.02,-0.14,0.3,0.0,76.43,1064.68,0.18,2.73,3.39,1.5,0.0,-0.03,0.0,246.8,0.04,0.9,0.78,0.09,63.92,-0.19,0.26,0.0,0.0,0.31,17.58,21.25,2.36,0.25,17.39,4.49,-0.01,-0.06,0.71,0.24,1.33,1970.16,0.18,4.9,0.05,134.67,0.96,10.58,0.82,3.11,0.15,2.59,1.59,1.08,-0.03,3.71,16.37,17.02,0.0,0.14,0.0,0.21,1.48,4.87,0.0,0.16,25.27,0.1,0.14,76.78,1.32,0.0,0.0,0.0,0.05,0.0,0.0,0.45,0.0,0.29,1.46,-0.9,1.03,-0.61,4.43,1.02,24.55,0.28,1.66,1.95,1.84,0.0,8.2,0.0,0.4,4.29,0.0,0.24,1.36,0.0,0.03,1.73,0.97,0.31,0.0,0.81,3.22,0.0,0.0,-0.49,140.76,1.96,0.05,0.0,0.55,2.03,0.28,0.12,8.53,3.57,3.35,3.31,1.08,0.0,19.53,2.04,1.1,2.77,947.42,0.45,0.86,768.4,0.0,0.0,-0.21,0.75,0.0,0.0,-0.45,69.41,0.0,0.7,0.0,-0.15,5.15,0.45,0.2,0.0,0.0,0.0,0.36,0.27,2.1,-0.11,1.37,0.03,0.0,0.0,0.1,2.4,512.91,0.5,0.0,0.12,0.3,0.46,0.89,1988.69,-1.12,0.82,0.64,0.0,0.36,0.3,7.69,-0.06,1.59,10.29,0.0,0.75,1.82,-0.01,-0.65,-0.6,0.06,0.45,713.98,0.3,0.0,5.57,4.71,0.0,0.27,0.0,-0.59
t2,15.37,-0.6,15.18,1.55,0.12,12.55,16.43,59.49,2.29,7.49,458.39,0.02,4.07,409.23,336.98,19.46,0.0,6.11,6.36,832.87,-11.0,1.5,0.68,-0.09,3.23,14.55,118.68,285.11,2.32,2.66,44.77,1.5,29.03,4.04,17.73,91.54,4.31,0.41,1.71,0.09,0.0,0.45,4483.02,0.03,28.18,89.29,0.72,0.0,72.74,166.96,0.6,0.0,0.0,0.15,-0.43,31.55,11215.58,0.83,62.34,1.14,3370.33,1.16,0.38,0.31,2.82,-0.07,1.02,4.76,0.1,510.12,4360.85,12.63,14.75,50.1,27.82,0.0,1.1,0.0,2362.15,4.55,9.35,8.47,1.18,554.67,0.66,6.17,0.0,0.14,20.93,49.58,101.54,20.38,25.75,190.33,41.44,-0.43,2.82,0.13,0.0,8.86,12011.05,7.4,21.7,-0.15,791.57,14.98,97.01,64.0,37.18,0.39,57.42,29.48,5.98,-0.02,15.11,159.23,55.54,0.09,2.61,2.67,9.73,5.69,29.68,-0.04,12.96,284.19,2.72,4.82,501.81,9.76,0.0,0.0,0.54,0.94,0.15,-1.1,4.81,0.0,7.77,1.17,20.72,-0.46,2.87,41.44,0.55,209.33,8.38,2.9,4.18,18.81,0.34,46.77,0.56,0.32,61.24,0.0,3.6,4.69,-0.02,2.58,22.98,4.32,8.78,0.0,17.39,40.88,0.85,0.14,19.2,1327.92,22.83,1.65,0.0,6.4,83.5,-0.28,-0.62,37.96,-0.45,2.38,29.54,20.54,1.44,219.66,18.65,7.27,24.26,946.04,4.03,19.63,1115.17,-0.04,0.0,2.84,4.28,0.0,0.35,1.87,434.37,0.25,13.18,4.43,1.97,46.19,5.48,0.74,0.0,0.4,-0.06,1.71,0.35,51.56,6.42,0.65,0.59,0.0,0.0,0.0,27.01,4587.44,4.01,0.2,0.02,0.03,14.21,4.81,7585.07,10.72,1.42,9.72,0.0,1.89,2.06,83.54,7.76,32.22,77.14,1.22,23.31,9.84,51.16,9.18,6.99,-0.26,2.08,3625.9,10.97,-0.09,75.92,16.78,0.05,1.93,0.4,11.43
t3,93.78,2.79,31.21,5.04,0.99,0.31,59.49,117.7,7.11,13.26,469.47,0.05,26.16,1456.39,1499.56,44.35,0.1,39.0,20.78,2207.74,-58.36,5.55,1.14,1.44,23.73,44.7,152.53,221.02,25.49,5.5,175.56,14.47,22.56,18.59,44.48,226.08,35.05,1.85,5.11,0.61,0.44,3.69,6963.98,-0.9,55.08,335.83,17.09,0.66,178.78,637.16,-0.39,0.66,0.1,2.89,5.43,67.56,15233.8,4.0,79.22,10.72,6079.23,7.52,1.13,8.74,9.36,3.29,5.4,65.61,0.24,1049.69,1981.46,93.49,40.02,129.43,41.21,6.34,6.34,0.0,4600.55,11.3,29.67,57.76,24.2,1431.76,5.87,2.76,0.0,6.02,54.95,85.29,384.36,36.31,104.65,606.76,96.76,3.09,13.83,1.46,0.86,42.84,20474.16,43.77,51.11,0.54,816.11,18.12,259.25,524.77,112.42,11.75,174.71,69.25,16.73,3.88,12.76,407.12,53.78,0.83,12.71,8.36,28.02,2.45,190.96,0.4,34.4,1045.15,16.9,18.89,782.87,34.74,0.0,-0.03,8.65,0.19,0.0,3.63,3.41,0.0,34.94,6.23,75.86,15.66,13.47,71.24,19.26,485.06,19.79,1.03,0.04,44.08,0.0,154.48,3.09,-0.74,257.82,0.03,41.23,4.15,3.73,4.12,97.73,28.07,80.34,0.66,79.74,69.56,6.52,0.83,64.76,2926.58,93.9,19.49,0.18,27.15,159.78,13.77,6.55,108.06,23.81,2.65,66.16,93.09,2.3,741.36,16.95,12.62,69.5,155.0,7.19,32.32,247.47,0.51,0.8,7.81,21.87,-0.91,3.78,46.64,659.79,5.47,59.72,10.31,1.83,109.41,36.59,2.21,0.05,0.67,0.33,10.94,1.81,142.5,41.09,33.77,6.94,0.03,0.0,0.58,31.82,11327.92,27.35,-0.06,2.95,0.1,84.41,24.14,5102.91,32.52,12.0,36.26,0.37,8.3,11.15,219.49,20.88,179.2,255.24,4.17,59.97,100.89,115.48,11.54,20.08,1.65,5.44,3264.19,50.29,2.77,309.35,31.17,-0.73,4.36,2.87,43.45
t4,185.59,10.32,130.88,16.65,12.58,0.0,132.68,125.16,12.12,35.69,162.56,0.33,59.03,1687.36,3984.47,22.37,0.2,63.16,71.13,1683.22,564.45,11.86,-0.33,2.24,26.94,95.38,103.14,72.49,40.25,14.95,626.02,45.31,6.56,46.37,32.83,202.21,131.66,4.82,8.89,1.01,0.88,3.41,3500.0,7.17,57.27,365.21,38.87,0.85,120.06,615.38,0.35,2.92,2.76,7.32,9.45,19.95,8851.25,21.56,45.98,11.41,2955.12,34.96,3.76,18.48,8.23,12.36,27.99,205.68,1.06,634.31,512.91,117.16,64.51,155.96,50.78,5.12,14.65,0.45,2817.65,25.85,72.97,73.06,63.19,1413.83,27.93,10.91,0.06,10.05,67.05,39.23,435.38,159.87,178.38,615.25,118.19,0.52,29.79,17.64,1.61,176.0,15616.67,117.81,35.73,1.29,301.78,12.01,242.31,2258.17,106.67,57.73,219.94,101.62,28.71,7.83,6.22,378.94,39.1,0.71,59.87,20.67,61.83,1.78,519.67,-3.05,90.85,908.09,54.44,36.66,380.96,75.31,0.0,0.03,14.65,1.96,0.0,1.21,44.57,1.99,89.78,19.72,90.34,24.79,28.25,45.12,56.4,402.6,43.59,3.67,17.06,23.66,0.18,564.91,8.88,0.93,572.79,-0.19,62.93,10.67,25.46,3.34,170.5,173.93,165.36,2.43,158.2,82.51,6.81,4.15,76.67,2201.44,113.88,38.69,0.0,97.1,179.58,31.59,8.1,324.26,46.85,4.59,208.54,112.57,21.69,622.07,35.02,49.07,126.44,18.01,6.2,35.11,35.14,1.28,0.06,19.59,42.66,0.12,3.83,103.04,304.74,13.67,114.29,9.4,11.57,115.11,94.17,11.15,-0.48,3.51,1.67,39.88,5.71,303.85,36.09,144.71,15.65,2.93,0.0,2.93,13.5,8785.17,124.99,-0.3,7.19,0.39,126.65,54.56,1825.34,49.24,42.12,71.69,1.2,37.52,50.22,155.39,122.25,286.38,188.38,17.3,103.26,396.51,123.08,0.46,103.74,2.44,64.68,1009.79,175.4,5.54,271.86,69.76,7.39,8.05,7.58,55.18
t5,197.9,37.19,225.61,42.6,25.8,0.0,196.46,50.2,30.12,68.61,46.61,1.05,80.58,707.68,5573.99,9.22,0.39,48.69,82.24,626.95,288.22,10.32,-0.27,9.39,30.15,54.48,38.87,10.85,57.79,31.91,1509.95,57.3,3.73,36.4,4.49,55.31,161.91,7.99,15.5,8.74,3.81,7.01,913.02,4.93,31.27,303.86,29.37,2.41,47.52,201.62,2.24,11.9,3.84,20.74,5.1,8.82,2629.27,46.5,18.78,11.05,766.59,37.65,1.03,27.75,3.98,48.48,21.02,510.93,3.18,171.69,92.19,51.48,40.68,51.74,42.42,4.71,6.86,0.93,851.71,47.89,42.71,49.55,83.28,555.41,38.24,16.02,0.09,24.08,40.25,9.03,211.35,412.02,94.61,375.69,92.8,10.0,18.08,19.5,1.37,304.83,6007.56,198.3,10.89,2.69,77.46,8.15,138.74,3637.27,58.53,49.69,75.0,75.9,38.68,25.12,0.92,115.32,17.86,1.59,29.49,37.6,112.83,0.04,715.45,5.8,120.38,278.72,50.0,44.81,121.63,114.31,-0.09,0.0,32.78,0.09,0.0,2.59,77.8,1.07,118.85,29.78,41.21,25.54,42.54,17.55,44.01,173.74,66.91,3.66,24.05,5.69,0.0,775.23,35.18,1.86,578.33,2.33,46.74,24.3,20.07,3.81,97.89,180.49,244.83,0.0,422.91,38.08,11.59,28.68,37.84,794.41,58.62,44.38,0.0,171.42,111.77,27.55,10.7,653.76,22.04,-0.22,311.31,79.9,61.22,209.67,11.91,52.33,110.37,5.15,10.46,16.59,9.34,3.82,1.24,24.14,34.64,12.03,-0.07,58.0,54.55,9.79,179.11,11.84,17.76,56.52,206.43,20.41,0.24,18.27,9.08,35.63,7.51,401.81,3.98,330.52,28.81,0.41,0.66,6.66,5.85,3083.31,185.9,0.0,38.89,2.31,126.15,83.2,492.13,42.99,84.25,118.1,3.98,71.33,97.06,83.97,230.93,146.39,46.14,33.89,73.61,1101.59,69.42,1.05,154.3,9.69,113.43,248.63,192.49,17.81,121.93,54.6,10.17,6.55,26.54,22.59
t6,127.24,53.67,198.85,45.79,27.2,-0.48,142.65,12.1,5.52,76.74,18.25,5.38,112.89,242.49,4178.54,3.03,0.59,23.69,163.72,214.66,44.39,3.23,1.13,18.63,35.58,12.25,12.4,13.56,50.73,47.29,1308.59,13.53,0.28,51.2,2.07,16.21,135.97,30.96,26.23,9.43,7.26,7.43,194.13,14.65,16.12,182.58,10.92,12.5,11.71,62.77,3.48,24.14,4.44,30.68,0.17,2.31,662.66,46.47,3.35,4.17,182.33,37.83,5.93,13.65,-0.81,48.3,17.16,505.34,2.98,46.05,37.77,7.73,18.42,20.64,27.29,1.1,2.44,1.74,254.69,11.21,33.64,23.86,43.44,159.08,21.73,6.01,1.22,14.95,28.05,2.34,67.01,393.44,21.73,168.73,57.1,5.53,6.67,9.51,7.97,202.67,1824.42,187.31,4.61,3.25,16.44,3.41,74.13,2203.55,28.72,68.23,29.51,34.55,42.98,51.47,0.27,27.13,12.22,3.51,7.04,24.91,90.15,0.03,608.96,8.51,164.63,60.46,78.39,39.44,19.79,79.15,0.06,0.0,37.0,-1.12,0.36,2.64,93.01,2.28,92.07,17.69,17.15,8.15,22.61,2.46,13.73,51.64,29.65,6.28,24.95,6.31,0.08,392.96,14.9,0.87,277.61,6.14,10.62,37.13,12.14,2.36,18.72,98.2,111.02,-0.01,501.14,21.3,3.42,26.95,14.36,216.9,15.31,27.59,0.1,124.09,48.36,46.25,21.23,868.35,16.23,0.0,278.45,26.82,84.01,59.86,1.33,46.71,64.42,6.61,1.6,4.42,12.81,7.95,-0.24,30.14,14.23,15.23,1.73,13.95,11.14,4.48,171.14,13.67,27.39,12.95,214.9,3.47,1.04,47.37,19.15,78.51,4.76,440.15,8.48,184.63,18.16,1.63,1.22,13.82,2.74,650.27,278.8,0.0,58.58,9.14,69.26,156.35,159.15,12.74,63.2,106.45,6.17,60.1,127.71,35.33,223.3,54.07,13.88,26.75,25.59,1045.22,52.69,1.49,235.23,23.34,56.04,62.86,124.55,41.35,37.66,64.61,26.34,13.84,82.33,2.62
t7,46.73,44.13,113.34,46.18,12.44,0.0,42.46,1.4,3.33,26.91,5.6,0.44,62.55,77.67,1780.98,4.75,1.06,10.76,124.01,67.92,7.29,-0.02,0.05,21.67,20.39,7.53,2.75,3.58,13.35,29.08,462.86,8.3,0.0,33.28,0.17,3.7,52.24,22.81,25.08,8.78,3.13,10.71,48.16,-0.03,5.76,55.94,5.8,25.82,9.96,10.31,-2.0,14.88,2.63,9.78,2.08,2.6,203.69,23.55,3.66,5.38,36.36,21.33,3.4,4.05,0.06,24.52,8.34,240.59,3.94,12.32,9.16,3.15,3.71,5.45,6.03,3.48,0.66,3.96,46.39,4.57,14.91,6.66,22.62,69.85,2.33,6.96,7.07,2.36,3.61,0.18,46.45,214.98,5.48,87.46,21.55,3.89,1.32,7.71,15.4,81.19,568.41,113.74,0.56,8.04,5.08,1.56,40.04,664.31,16.42,36.73,3.23,10.37,13.82,52.8,0.0,5.1,1.59,2.45,3.35,19.28,40.72,0.0,332.36,16.59,76.86,11.35,56.42,16.41,11.44,27.18,1.82,0.2,37.61,-0.06,2.07,5.95,44.57,1.64,37.71,15.97,10.17,2.84,1.91,1.34,2.28,20.01,10.12,3.05,24.7,0.53,0.0,177.0,2.24,1.37,106.26,3.27,6.98,14.89,2.55,1.22,19.46,24.97,51.77,0.33,278.26,4.18,0.88,15.1,10.43,68.18,0.55,9.24,0.22,41.52,9.18,21.15,13.87,640.78,14.24,0.0,142.04,5.41,34.99,9.73,0.15,19.18,30.2,2.22,1.91,0.65,4.35,3.49,2.91,8.76,19.44,11.27,0.53,7.89,4.16,28.61,104.83,13.15,7.99,6.1,151.42,3.04,6.27,42.1,8.29,47.51,3.5,263.52,3.5,41.62,12.8,3.94,4.55,8.31,0.82,155.69,197.73,-0.34,22.35,1.78,35.58,160.75,56.47,4.39,27.23,67.2,6.77,13.71,83.26,10.21,122.34,20.72,4.01,6.67,10.94,422.15,5.55,-0.55,224.68,24.18,18.83,16.19,45.8,25.53,7.79,38.99,26.19,16.27,43.41,1.42
t8,30.9,15.67,40.44,17.76,1.87,0.0,6.3,1.25,0.02,6.42,1.87,4.96,43.88,35.67,645.22,2.84,2.82,0.34,118.75,17.18,1.66,0.0,0.0,4.81,7.83,0.12,0.33,3.13,7.02,7.03,118.83,0.47,0.35,11.4,-0.02,0.63,22.89,4.86,19.85,2.54,1.55,4.04,4.01,0.6,1.92,22.15,3.94,24.7,2.01,5.22,0.55,8.76,6.5,3.45,-0.19,0.0,31.79,15.45,0.29,1.65,11.73,14.45,0.29,5.59,0.0,8.42,2.04,91.75,2.28,3.8,7.23,1.1,2.12,5.59,0.8,2.32,-0.09,0.15,28.58,0.38,2.79,4.15,2.18,10.93,0.25,2.39,4.24,0.45,-0.03,0.0,12.53,88.33,0.05,37.66,4.65,0.0,0.0,4.63,11.07,21.47,138.67,33.41,-0.04,7.62,2.42,2.14,17.76,134.43,4.07,5.9,0.1,2.71,17.45,49.53,0.0,2.4,0.52,0.32,0.24,3.28,7.15,0.0,128.59,7.14,34.72,3.65,26.9,7.76,4.31,6.61,1.8,5.15,20.42,-0.05,4.9,2.26,12.36,0.16,11.56,10.37,4.19,3.81,3.18,0.0,0.99,4.34,6.06,3.96,20.53,1.08,0.0,48.34,1.63,0.66,29.87,0.14,1.44,2.07,1.72,0.0,2.23,8.85,14.11,0.27,99.88,0.33,0.02,14.63,2.94,16.82,1.4,0.67,0.0,10.23,4.72,7.74,29.76,304.86,8.18,0.0,46.95,-0.06,22.62,0.82,1.17,5.19,16.04,0.57,0.0,0.64,-0.16,5.78,2.35,2.82,3.08,2.17,0.0,0.7,1.39,18.87,47.95,2.89,1.17,1.7,60.92,0.2,9.66,25.84,1.42,15.85,1.27,105.86,0.15,11.46,-1.35,1.57,1.41,6.11,1.99,30.86,132.69,2.44,3.6,0.0,7.01,121.82,7.48,4.68,13.72,38.42,0.5,7.33,35.15,2.91,55.47,1.88,1.94,4.16,5.91,92.95,4.5,1.16,120.28,15.51,11.74,3.48,13.31,12.25,3.67,17.64,9.1,14.52,27.37,0.3
t9,11.7,2.69,26.49,7.01,5.54,0.0,2.09,0.0,0.27,0.06,0.0,-0.78,12.08,14.45,201.51,0.06,1.28,0.28,61.37,5.08,0.04,0.0,0.0,-1.16,14.66,0.0,0.0,0.0,4.8,4.97,36.1,0.93,-0.27,12.52,0.0,1.29,5.99,2.44,3.24,-0.02,1.6,3.28,0.5,-0.1,0.0,8.4,-0.7,10.19,0.39,1.63,0.0,2.72,2.11,-0.27,-0.27,0.0,3.58,4.25,0.0,0.21,0.02,2.22,0.0,2.19,0.0,0.42,3.23,44.05,1.96,0.1,1.48,0.11,2.2,8.32,0.12,1.84,0.0,-0.29,1.99,0.16,4.53,-0.41,4.21,4.4,0.0,1.48,4.96,0.0,0.0,0.0,0.17,23.28,0.0,5.59,-0.55,0.0,0.0,0.74,4.9,7.89,31.48,9.12,0.0,10.4,1.02,-0.17,2.12,44.45,0.0,1.87,0.16,0.22,3.15,42.78,0.0,0.92,1.44,0.06,1.18,0.55,4.88,0.0,27.56,6.78,11.17,0.86,13.3,1.41,1.17,3.95,0.15,0.9,10.62,2.67,-0.31,0.0,3.85,-1.5,2.3,1.25,0.15,-0.1,0.34,0.0,-0.68,4.49,0.09,3.01,4.27,0.79,0.0,11.57,2.09,-0.21,6.15,0.0,0.0,1.47,4.19,0.0,2.16,0.33,10.26,1.24,50.63,0.0,0.09,6.33,1.45,3.4,0.05,-1.08,0.85,0.64,3.16,4.43,9.03,135.77,1.65,0.0,15.91,1.55,5.36,0.0,0.22,4.2,6.81,0.77,0.6,0.0,0.88,6.93,-1.36,-0.03,3.84,1.71,0.0,0.0,0.0,10.56,17.61,0.87,0.9,1.86,30.55,0.0,10.1,14.44,1.82,9.49,0.0,41.31,0.0,1.08,1.1,0.0,-0.24,2.81,-0.41,14.27,59.57,0.98,1.07,0.0,1.01,80.0,3.56,0.67,8.59,14.74,0.05,4.16,4.42,2.66,17.7,0.1,0.13,5.54,0.43,18.1,0.55,0.0,57.77,5.39,0.25,-0.04,10.59,1.44,0.34,10.37,4.36,6.23,3.12,0.0
t10,2.9,3.1,15.13,4.7,1.19,0.0,1.36,0.0,0.0,0.85,0.0,0.4,2.36,3.85,66.76,0.09,0.06,0.0,11.37,0.22,0.0,0.0,0.33,0.0,6.86,0.0,0.0,0.0,4.06,2.33,5.57,0.23,0.27,7.62,0.0,0.0,-1.74,1.43,3.71,0.0,1.22,1.16,-0.06,0.0,0.0,0.66,1.47,2.18,0.25,0.96,0.0,1.2,0.5,0.0,0.0,0.0,3.11,1.02,0.0,0.0,0.29,-0.14,0.0,0.0,0.0,0.7,0.02,25.95,0.77,0.57,0.75,0.0,2.56,0.66,0.0,1.4,0.0,0.1,1.55,0.18,1.68,0.0,1.17,0.3,0.0,0.0,2.96,-0.04,0.0,0.0,-0.01,10.55,0.0,4.02,-0.44,0.0,0.0,0.0,2.13,-0.52,7.72,4.11,0.0,0.8,0.5,1.99,3.66,13.76,0.0,0.0,0.0,0.0,1.86,23.33,0.0,0.18,0.39,0.15,1.3,2.07,4.3,0.03,4.44,5.25,2.42,0.0,1.68,0.02,-0.03,1.19,0.0,0.2,3.05,6.53,0.0,-0.21,0.02,-0.29,-0.15,0.0,0.06,-0.09,-0.1,0.0,0.1,0.36,0.01,2.17,0.06,0.0,0.0,5.45,0.64,0.0,-0.13,0.0,0.0,0.04,0.44,0.0,0.08,0.0,1.35,3.29,23.18,0.0,0.46,2.29,-0.05,1.5,0.0,0.1,2.78,0.43,-0.09,0.84,-0.22,38.77,0.0,0.0,2.86,0.0,-0.35,0.0,0.0,3.52,3.81,0.12,1.4,0.0,0.36,-0.21,1.59,0.24,0.4,0.0,0.0,0.0,0.0,3.9,7.66,0.72,-0.34,0.05,6.35,0.0,4.74,6.18,0.52,8.72,0.0,13.52,0.0,0.3,-0.06,0.0,0.15,0.39,0.0,5.57,17.46,0.0,-0.09,0.0,0.0,37.29,0.82,-0.33,2.61,1.33,0.0,-0.18,-1.06,2.7,3.36,0.3,0.0,0.21,0.51,0.06,2.07,1.78,14.52,3.25,0.14,3.47,0.74,0.69,0.0,2.59,2.02,3.64,1.79,0.0
