t,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51,c52,c53,c54,c55,c56,c57,c58,c59,c60,c61,c62,c63,c64,c65,c66,c67,c68,c69,c70,c71,c72,c73,c74,c75,c76,c77,c78,c79,c80,c81,c82,c83,c84,c85,c86,c87,c88,c89,c90,c91,c92,c93,c94,c95,c96,c97,c98,c99,c100,c101,c102,c103,c104,c105,c106,c107,c108,c109,c110,c111,c112,c113,c114,c115,c116,c117,c118,c119,c120,c121,c122,c123,c124,c125,c126,c127,c128,c129,c130,c131,c132,c133,c134,c135,c136,c137,c138,c139,c140,c141,c142,c143,c144,c145,c146,c147,c148,c149,c150,c151,c152,c153,c154,c155,c156,c157,c158,c159,c160,c161,c162,c163,c164,c165,c166,c167,c168,c169,c170,c171,c172,c173,c174,c175,c176,c177,c178,c179,c180,c181,c182,c183,c184,c185,c186,c187,c188,c189,c190,c191,c192,c193,c194,c195,c196,c197,c198,c199,c200,c201,c202,c203,c204,c205,c206,c207,c208,c209,c210,c211,c212,c213,c214,c215,c216,c217,c218,c219,c220,c221,c222,c223,c224,c225,c226,c227,c228,c229,c230,c231,c232,c233,c234,c235,c236,c237,c238,c239,c240,c241,c242,c243,c244,c245,c246,c247,c248,c249,c250,c251,c252,c253,c254
t1,1.95,0.05,0.08,0.0,0.0,8.21,0.66,5.45,-0.03,0.44,100.6,0.0,0.37,38.76,21.28,3.49,0.0,0.85,3.14,99.59,2.02,0.87,1.13,0.83,-0.06,0.44,13.83,33.94,0.06,0.0,1.73,-0.06,23.79,0.73,-0.32,8.98,0.41,0.95,0.09,0.0,0.0,-0.2,593.26,0.06,1.14,13.39,0.3,0.0,2.77,11.91,0.0,0.0,0.0,-0.09,0.05,4.24,2026.44,0.76,13.01,0.13,369.42,-0.02,0.0,0.36,0.88,0.16,0.09,0.59,0.0,99.56,993.54,-0.09,1.06,4.04,3.07,0.27,-0.03,0.0,268.95,0.1,0.08,1.76,-1.47,67.33,1.2,0.86,0.0,0.0,0.59,19.85,6.95,1.04,2.25,16.45,0.77,0.6,2.72,0.44,0.91,3.73,2001.6,0.4,2.02,0.0,124.23,0.45,11.14,15.49,6.14,0.27,3.38,1.06,1.31,0.96,1.58,17.74,16.99,0.0,2.24,0.55,0.45,0.0,3.21,0.0,1.22,31.46,0.93,0.28,89.34,0.13,0.0,0.0,1.07,-0.18,0.0,-0.3,1.45,0.0,0.24,-0.52,1.75,0.12,2.65,4.08,0.22,18.66,0.37,0.55,0.2,4.22,0.0,7.36,1.08,-0.11,1.79,0.0,0.75,-0.06,0.0,0.0,1.97,-0.49,0.86,0.0,-0.05,6.12,-0.09,0.0,1.57,138.86,10.81,0.0,0.0,-0.54,2.86,-0.35,0.0,2.12,0.28,3.07,0.44,0.12,0.0,16.86,3.44,0.16,5.57,824.33,-0.09,3.09,775.43,0.0,0.0,0.26,0.25,0.09,-0.3,0.74,54.7,0.12,0.92,0.89,0.42,1.09,0.89,-0.12,0.3,0.0,0.8,-0.21,1.31,2.98,2.18,-0.59,1.45,0.0,0.09,0.0,6.63,486.51,1.11,0.0,1.04,0.0,1.1,-0.1,2113.14,0.12,0.2,0.03,0.31,0.23,-0.08,18.38,1.58,4.29,7.9,0.0,0.71,5.69,5.67,0.44,-0.82,0.23,0.1,731.77,0.03,-0.18,2.21,2.68,0.0,0.0,-0.18,1.69
t2,26.73,-0.89,13.85,0.56,2.84,9.66,18.78,50.39,0.93,6.53,529.55,-0.03,2.07,437.11,440.77,24.18,0.0,6.15,6.06,722.9,-17.92,1.29,0.15,0.61,0.51,9.14,120.34,209.92,2.22,2.46,19.27,1.68,45.05,3.77,11.05,70.95,8.24,0.03,1.16,1.6,0.15,2.3,4576.83,-0.24,21.66,137.49,4.85,1.81,44.83,112.49,0.09,-0.08,0.1,0.44,1.42,14.17,11538.88,-0.37,71.97,9.07,3501.27,4.34,0.1,3.48,4.25,1.3,1.12,20.53,-0.16,586.03,4402.07,4.98,6.23,48.1,16.39,-0.17,0.25,0.35,2445.5,0.63,6.81,15.92,2.18,589.63,0.65,10.89,0.3,2.29,10.58,59.74,132.84,8.82,38.93,215.46,21.35,1.34,6.22,1.62,0.32,30.13,12121.87,12.51,25.03,0.08,883.24,4.36,123.76,134.99,19.98,9.62,48.6,18.45,10.28,-0.06,6.76,164.96,91.43,0.0,10.89,0.95,3.2,-0.03,50.52,0.0,1.23,344.39,1.8,8.14,478.84,9.24,0.0,0.0,0.28,1.18,0.0,-0.78,1.99,0.0,8.46,2.76,22.96,-0.23,4.28,41.16,5.5,186.25,8.21,0.31,1.0,21.53,0.0,44.56,3.7,1.39,47.13,0.0,8.13,2.29,0.41,-0.12,25.49,3.62,11.01,0.0,12.58,61.32,0.2,0.02,24.95,1368.84,51.15,4.56,0.0,4.52,73.86,0.05,0.1,26.48,2.45,8.1,10.12,15.64,1.99,228.2,3.21,1.84,44.13,875.71,2.22,18.75,967.24,-0.06,0.0,2.45,4.7,1.16,0.45,8.87,463.55,0.01,6.82,1.85,-0.3,48.56,2.83,2.17,-0.05,-0.68,0.35,11.62,1.09,38.52,6.69,14.38,0.15,0.27,0.18,0.0,15.94,4715.93,4.72,0.1,2.33,0.0,3.83,5.01,7795.63,3.17,9.12,5.99,0.48,3.22,5.31,92.96,15.62,55.38,114.67,0.71,16.55,49.15,45.23,7.06,10.19,4.38,0.49,3953.63,8.07,0.73,85.17,15.46,0.25,3.44,-1.11,15.86
t3,119.17,3.09,60.78,2.82,2.53,1.02,55.41,100.24,6.25,21.12,472.96,1.3,24.86,1442.84,1588.0,42.11,0.18,31.42,20.75,1959.09,61.56,10.49,1.7,2.2,6.39,78.9,137.21,208.67,9.52,17.6,136.47,3.76,18.52,4.49,5.7,212.91,35.27,1.22,12.83,0.65,0.0,2.33,7219.09,0.77,49.72,321.21,14.99,5.85,161.08,479.87,0.2,-0.86,0.0,7.25,2.94,42.96,15621.84,1.7,106.27,14.27,6190.12,21.65,-0.5,8.93,1.04,8.98,14.89,63.04,0.84,1106.44,1908.96,31.56,59.68,149.2,59.36,0.23,5.82,0.0,4728.59,10.39,50.79,28.26,23.29,1491.38,0.67,11.05,0.78,2.05,67.2,81.75,417.77,60.58,171.87,573.77,70.94,0.0,11.64,11.15,-0.02,104.65,20312.47,40.75,41.85,1.14,764.18,8.85,287.01,607.29,73.94,27.37,159.23,62.66,19.85,1.6,13.08,444.85,91.58,0.25,19.79,6.81,34.36,0.48,187.61,0.21,23.28,971.09,11.13,27.1,724.36,26.16,0.0,0.0,2.0,0.34,0.0,1.52,16.36,-0.18,30.35,2.71,73.55,6.86,35.58,46.21,34.78,398.17,26.12,1.89,11.82,47.05,0.0,223.55,8.29,2.72,235.7,-0.06,61.1,3.05,2.23,4.55,68.77,33.72,59.23,-0.38,49.66,81.76,1.63,0.38,66.28,2923.09,105.38,7.6,-0.73,21.47,194.68,10.53,2.78,129.51,18.66,1.49,58.46,84.68,11.85,750.19,37.6,13.84,91.15,120.05,7.92,49.29,219.8,-1.84,0.0,13.1,5.78,2.83,1.09,51.84,692.35,0.2,41.42,1.93,3.14,118.78,35.11,4.28,4.87,3.06,2.5,30.79,5.31,172.49,29.86,62.34,2.91,0.5,0.15,0.0,10.78,11561.72,48.19,0.0,11.7,0.0,14.44,12.78,5312.28,27.19,31.11,31.05,0.6,18.98,18.63,217.9,56.88,217.79,250.36,3.27,55.57,244.59,99.46,0.48,38.94,6.59,8.31,3175.53,66.6,9.83,347.69,37.19,0.07,18.66,6.77,48.83
t4,171.96,35.1,120.53,17.55,9.78,0.37,174.55,114.71,9.83,34.87,144.33,1.0,79.65,1724.21,3969.18,40.35,5.3,44.38,30.71,1651.95,635.76,12.8,0.94,11.35,14.5,140.73,113.12,60.24,42.5,37.7,700.47,18.71,3.89,17.65,22.15,183.08,89.42,3.39,26.35,8.91,0.15,3.31,3344.75,5.93,61.38,356.91,26.56,5.81,88.07,638.74,0.02,3.99,0.23,13.2,3.63,43.35,8216.46,8.44,44.57,28.42,2959.49,27.92,0.9,50.47,4.8,7.36,23.26,186.8,1.07,562.96,616.51,101.48,81.68,136.44,50.97,3.32,12.77,0.0,2822.06,27.82,75.88,77.74,77.67,1381.31,6.25,12.32,0.0,11.93,51.26,43.05,438.33,139.46,174.41,639.47,106.12,2.11,15.36,23.32,0.96,197.69,15150.18,148.48,53.28,2.48,217.9,4.08,287.04,2401.76,118.37,52.71,202.12,109.08,39.23,8.0,1.52,351.26,47.79,1.34,26.84,33.39,75.59,1.8,575.67,6.66,91.65,924.39,61.16,58.57,347.31,59.6,0.25,0.39,14.06,-0.4,0.05,0.71,52.68,0.48,46.0,21.94,100.77,18.65,34.54,38.22,44.06,355.8,42.31,2.18,23.64,20.09,0.0,711.78,14.67,10.64,533.43,-0.53,95.99,8.04,1.92,4.02,114.55,150.69,122.73,4.59,153.18,77.24,4.06,3.98,71.51,2170.0,72.44,12.27,1.75,115.54,196.28,36.03,7.76,352.64,26.31,-0.06,196.95,116.83,29.95,630.38,41.22,14.97,106.84,24.82,11.69,40.61,40.0,0.46,-0.22,21.76,9.4,5.26,2.1,100.92,275.59,4.01,126.08,7.95,13.68,113.47,117.82,11.64,6.62,1.42,1.75,54.14,9.13,389.57,49.53,204.43,2.57,-0.02,0.06,1.46,12.03,8973.8,142.84,-0.27,23.63,2.45,56.99,55.35,1802.59,36.15,38.35,82.16,1.84,47.92,63.68,174.55,155.96,271.02,180.92,12.71,69.53,862.45,123.4,5.5,116.39,12.31,57.89,849.32,142.65,2.48,316.68,64.88,5.38,41.42,38.54,56.09
t5,237.34,49.51,227.35,44.11,31.53,-0.04,178.1,44.14,25.48,57.05,37.05,7.11,135.02,708.9,5683.25,9.95,2.58,38.62,74.54,732.29,196.44,14.05,0.08,19.54,17.96,35.89,39.14,19.2,62.54,42.05,1577.85,53.28,-0.36,38.36,16.04,32.9,111.28,7.92,30.52,31.51,1.8,7.8,865.99,10.75,29.33,309.19,20.71,11.81,47.2,240.7,0.0,5.39,5.08,21.21,3.89,15.13,2398.06,43.3,8.39,7.05,688.62,37.53,2.07,20.5,4.32,36.01,51.46,447.29,1.26,137.76,167.91,90.79,62.1,60.64,20.72,-0.7,11.77,0.24,896.7,21.92,61.06,77.95,66.12,486.99,17.38,5.45,1.54,22.18,19.41,7.16,192.22,328.11,53.04,323.45,122.52,0.3,13.13,11.03,3.33,197.22,6115.63,185.16,21.76,4.8,41.19,4.27,100.96,3750.74,62.12,56.41,104.42,107.73,50.85,24.25,0.0,116.51,7.79,6.62,21.56,43.69,81.42,-0.0,694.86,33.14,161.07,284.62,119.94,76.71,99.79,94.88,0.85,0.07,13.65,6.05,0.08,5.48,98.19,0.61,63.62,26.71,60.49,19.07,25.92,14.21,37.99,120.66,44.33,6.91,32.16,11.79,0.0,749.79,15.29,5.71,622.93,-0.65,45.43,20.81,18.16,2.2,96.33,189.87,195.53,0.54,308.2,44.9,2.07,34.47,34.49,831.02,28.55,36.73,-0.15,160.65,71.15,45.82,6.27,716.88,27.09,0.0,336.35,69.53,59.9,233.53,11.9,39.13,64.98,4.21,3.0,15.85,8.7,0.66,4.54,15.38,26.06,20.4,0.46,41.36,58.78,9.45,197.73,8.73,20.52,52.72,254.13,17.62,3.47,15.33,9.48,66.85,13.75,427.41,15.09,285.59,16.14,6.48,0.16,0.99,17.16,2979.24,296.24,0.2,40.26,2.65,170.88,121.05,451.08,21.62,43.01,135.25,5.02,72.93,104.7,82.07,238.27,161.04,54.43,25.57,47.42,1237.83,74.89,1.69,250.07,20.46,129.16,242.19,206.64,9.98,117.64,65.39,19.05,47.08,90.0,30.62
t6,162.92,46.52,178.42,61.2,35.53,0.15,101.86,9.65,33.71,36.53,9.33,11.76,95.48,226.67,4169.38,6.09,1.28,14.84,139.83,236.17,33.76,2.7,-0.88,14.49,23.05,5.81,13.5,7.19,45.41,32.59,1259.63,40.73,-0.21,48.92,12.93,13.79,119.4,15.78,31.31,2.89,14.38,20.33,192.47,5.0,4.32,134.96,19.18,6.61,17.42,67.98,-0.09,11.67,2.71,22.56,3.36,9.07,650.75,43.12,4.42,2.24,129.63,40.02,5.49,12.35,2.58,27.77,26.96,478.08,0.07,29.44,36.62,66.21,27.49,22.62,12.36,6.03,18.08,-0.16,205.69,32.74,34.98,43.2,23.57,163.81,35.71,7.26,3.38,16.77,17.99,12.91,52.44,337.15,10.52,180.43,35.25,-0.06,5.84,4.82,2.71,147.47,1900.13,200.73,11.61,10.97,11.35,2.17,48.63,2006.37,34.02,52.25,22.38,49.31,44.72,40.12,0.0,17.29,0.18,2.35,12.65,19.44,63.32,0.29,554.02,27.48,113.07,55.73,98.04,51.24,15.53,85.84,0.56,-2.66,43.42,3.51,0.25,4.13,90.91,0.92,55.39,14.92,22.69,14.78,15.24,4.68,18.42,49.38,40.72,10.05,34.26,4.87,-0.08,383.11,7.19,0.46,335.99,0.88,7.46,26.33,17.87,1.11,32.42,98.51,123.12,-0.83,433.33,19.78,3.75,19.97,7.54,229.03,6.2,29.64,0.0,87.63,26.34,38.07,11.73,903.6,17.78,0.0,215.65,32.61,56.57,59.53,7.11,39.22,52.27,3.69,6.65,4.26,1.55,0.82,7.17,14.15,51.73,12.22,1.88,7.91,16.49,28.9,151.48,12.2,12.17,16.6,275.98,10.8,4.94,24.02,5.81,43.75,13.93,362.13,2.22,151.86,43.4,5.41,1.21,5.1,10.49,797.3,359.43,0.2,29.89,1.45,117.79,183.93,128.82,4.17,30.98,133.63,12.71,35.89,120.35,45.79,194.74,28.18,12.01,35.48,15.75,589.21,20.7,5.27,313.95,22.27,77.66,39.27,131.88,15.03,23.31,53.76,56.53,17.74,36.0,10.54
t7,78.74,20.83,96.65,29.52,18.93,0.0,47.93,5.61,11.0,13.45,3.01,5.96,55.13,85.9,1756.99,-0.52,4.77,8.33,119.91,62.1,2.58,0.71,-0.03,10.81,30.48,1.11,4.31,2.29,22.81,19.69,445.43,12.62,0.0,49.22,9.37,5.16,69.27,16.73,29.86,7.41,3.57,9.18,36.86,0.52,1.89,86.77,14.98,6.5,3.54,18.98,1.0,23.57,5.5,2.9,-0.09,1.81,180.99,16.25,0.37,0.44,34.01,21.79,0.56,1.6,1.17,28.49,14.52,320.14,0.0,7.77,9.07,14.52,17.8,6.14,7.52,8.39,0.21,0.29,54.94,13.38,15.46,10.96,17.48,42.73,17.96,3.0,2.76,8.25,10.12,1.98,16.75,174.43,5.3,78.95,6.87,-0.33,0.37,1.16,5.33,58.91,561.63,109.17,0.46,7.52,2.64,1.67,31.74,572.19,19.04,22.23,3.04,7.59,14.84,77.56,0.0,5.07,-0.21,0.82,2.63,12.58,34.43,0.06,271.23,6.28,45.68,16.62,45.75,33.62,11.39,37.42,0.81,0.0,29.79,0.91,-0.09,1.91,47.46,2.16,29.28,20.75,4.83,8.6,23.47,0.28,5.81,23.67,21.01,1.57,21.35,2.54,0.5,123.55,13.03,0.26,76.7,0.15,-0.11,17.37,17.32,-0.11,12.85,34.74,56.9,-0.47,322.9,0.79,3.2,17.61,3.35,57.7,0.47,24.37,-0.12,17.82,10.68,15.54,18.87,694.11,12.06,0.0,93.09,9.87,26.9,16.09,0.45,24.04,29.87,0.1,6.04,2.9,0.19,0.21,4.55,13.14,23.0,6.94,0.0,-0.5,2.65,27.53,94.86,8.43,11.8,3.92,141.65,5.89,0.31,25.25,1.69,31.93,0.36,218.32,0.17,46.79,23.28,1.62,3.1,1.02,1.19,205.6,194.38,2.63,26.6,0.11,50.84,126.64,32.17,14.22,25.27,65.46,11.69,21.76,99.97,5.89,109.51,7.26,1.12,25.77,8.07,157.58,5.03,7.9,194.37,8.75,31.76,17.46,57.22,13.8,3.09,32.19,18.67,8.64,1.81,3.86
t8,31.97,9.4,39.5,14.21,3.88,0.0,21.06,0.74,0.56,8.47,0.0,1.64,31.45,36.5,563.52,0.42,0.51,4.37,74.51,8.18,0.05,-0.16,0.7,8.61,23.76,0.0,1.77,3.37,12.15,10.69,140.2,3.09,0.63,31.71,4.07,0.89,28.9,7.95,8.13,0.37,5.04,6.57,11.7,-0.07,0.68,52.68,2.24,13.01,2.03,1.66,5.52,5.82,19.63,0.8,0.0,0.97,41.78,3.9,0.03,2.06,10.66,24.31,5.87,0.44,0.0,11.49,5.98,101.27,1.87,5.04,1.79,8.68,5.76,0.63,5.63,7.12,1.43,-0.09,10.75,4.07,8.72,4.46,8.94,16.01,2.49,0.62,0.29,6.04,1.4,-0.46,1.07,76.98,0.1,29.27,1.28,0.09,1.43,0.0,2.3,19.36,163.0,42.95,1.43,6.06,1.35,0.61,16.56,117.02,1.21,1.4,0.55,3.73,10.28,41.58,0.0,3.22,0.0,0.09,1.1,4.98,21.0,0.0,108.01,0.77,21.06,2.46,16.07,5.89,1.43,16.78,0.0,0.05,1.36,0.0,0.0,0.67,9.53,3.51,13.12,4.81,1.84,-0.4,20.07,0.24,1.17,4.42,6.29,0.0,5.09,0.38,0.61,50.94,1.5,4.22,40.35,0.0,-0.09,5.63,6.56,0.95,3.54,16.04,25.97,0.25,162.14,0.17,1.28,9.44,0.53,14.8,-0.33,15.04,0.0,6.08,1.51,5.45,8.64,280.14,0.52,0.0,38.68,0.98,14.04,1.86,0.29,30.11,11.04,0.2,0.47,0.21,0.09,6.44,0.23,-0.38,23.61,1.87,0.0,1.07,0.6,10.16,57.14,0.72,1.98,1.0,50.85,4.35,4.96,11.78,0.21,14.36,0.0,88.19,-0.09,3.81,4.37,1.21,1.64,2.75,0.09,60.1,61.13,1.17,9.36,2.89,15.02,104.61,5.75,6.74,5.91,16.56,6.8,3.65,37.08,2.67,33.19,2.65,-0.09,-0.44,3.68,29.25,1.43,1.98,108.34,6.49,1.86,9.35,11.97,6.06,-1.28,13.37,7.3,3.81,5.65,1.01
t9,14.44,3.63,8.94,8.7,3.67,0.0,11.56,0.0,1.96,0.26,0.09,0.14,11.44,8.9,208.97,0.32,0.06,1.74,42.74,-0.79,0.0,-0.15,0.0,1.18,13.91,0.06,0.02,1.38,3.42,5.28,45.9,3.05,0.0,21.81,3.17,0.87,13.38,1.37,3.72,0.0,3.5,10.69,1.78,0.0,0.48,12.99,1.35,5.71,0.35,4.43,2.06,1.28,6.93,0.69,0.0,2.13,11.98,4.58,-0.03,-0.09,5.35,4.53,0.46,0.21,0.0,4.0,2.82,28.57,0.0,2.73,0.05,5.07,2.84,0.84,0.65,4.94,0.05,0.38,7.87,3.48,0.23,2.74,7.01,3.99,0.12,0.0,0.5,-0.14,-0.21,2.7,0.0,27.35,0.0,14.32,0.96,0.38,0.3,0.0,2.78,6.05,48.87,9.75,0.07,0.08,2.39,0.0,1.58,23.61,1.0,2.42,0.5,0.44,0.18,35.92,0.0,-0.04,0.0,1.1,0.36,0.7,6.54,0.0,35.97,0.0,6.68,5.72,3.88,0.65,1.23,1.47,0.0,1.29,-0.05,-0.02,0.12,-0.3,5.71,9.91,8.98,-0.31,0.77,0.03,2.16,0.0,0.28,1.64,3.14,0.0,1.66,0.05,0.0,2.86,0.05,1.58,21.62,0.0,0.0,2.74,3.6,0.0,0.14,1.6,1.25,0.96,61.94,0.0,0.24,3.99,0.29,2.31,0.0,1.97,0.0,2.4,1.57,0.13,11.83,92.29,0.0,0.0,20.14,0.95,6.9,0.64,1.59,16.78,0.46,0.25,0.0,0.06,0.0,4.35,0.0,0.14,8.15,1.26,0.0,0.0,0.0,7.82,16.58,-0.62,0.73,0.11,19.31,1.45,3.85,8.85,0.0,0.4,0.0,35.95,0.0,1.63,0.18,2.94,0.0,0.2,0.0,18.64,19.23,-1.5,9.64,2.46,4.19,80.74,3.04,1.41,2.69,10.2,-0.3,1.19,25.93,0.28,34.32,-0.13,0.0,-0.08,0.32,8.95,0.0,0.84,35.6,3.18,1.29,1.64,6.99,1.75,-0.01,2.24,0.93,2.24,0.03,0.75
t10,11.02,0.15,5.68,1.45,2.69,0.0,7.46,0.37,0.25,0.53,0.0,0.85,2.75,0.96,76.19,0.0,-0.15,0.0,28.67,0.29,0.0,0.0,0.0,-0.14,10.31,0.0,0.0,0.0,0.56,0.63,8.85,1.93,0.0,6.43,3.65,0.0,2.65,0.0,0.33,0.01,0.27,4.32,0.15,0.0,0.0,5.59,0.05,1.04,0.0,-0.09,-0.17,0.0,4.18,0.0,0.0,0.0,2.11,4.33,0.0,0.54,-0.21,5.69,0.0,0.66,0.0,0.04,3.94,11.27,0.0,0.03,0.04,2.87,0.57,0.05,0.0,0.35,0.0,0.01,-0.04,1.53,0.0,1.72,1.22,2.69,0.0,-0.25,0.11,0.15,0.0,0.58,0.0,8.56,0.0,1.64,0.0,0.04,0.4,0.0,0.26,1.53,9.75,1.38,0.0,0.13,0.04,0.0,0.4,4.89,0.0,0.12,0.0,-0.18,0.0,9.84,0.0,2.01,0.0,0.83,0.44,-0.21,2.95,0.0,23.37,-0.21,0.43,0.35,1.38,0.18,0.03,0.26,0.0,0.0,-0.84,0.0,0.29,0.11,0.98,7.89,6.41,0.49,0.1,0.0,-0.24,0.0,0.0,0.46,0.55,0.0,-0.43,0.0,0.0,-0.39,0.0,0.05,2.63,0.0,0.0,0.27,-0.06,0.0,0.02,2.82,-0.26,0.0,23.1,0.0,-0.06,1.32,0.0,0.09,0.0,0.08,0.0,0.0,0.39,0.03,0.17,30.55,0.0,0.0,2.64,0.0,1.24,0.4,0.05,3.49,0.84,0.0,0.0,0.15,0.14,2.35,0.0,0.41,4.81,0.86,0.0,-0.15,0.0,1.17,5.91,-0.4,0.0,0.41,4.89,0.51,0.15,0.5,0.0,0.0,0.0,7.92,-0.06,0.0,0.02,-0.06,0.0,0.0,0.0,9.27,3.37,0.0,1.38,0.0,0.88,39.21,1.73,0.0,4.98,1.63,0.0,2.31,12.53,0.11,6.35,0.18,0.0,-0.12,0.0,0.46,-0.03,0.0,6.21,1.39,0.55,1.79,1.07,0.0,0.18,-0.77,0.15,0.06,0.0,0.03
