t,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51,c52,c53,c54,c55,c56,c57,c58,c59,c60,c61,c62,c63,c64,c65,c66,c67,c68,c69,c70,c71,c72,c73,c74,c75,c76,c77,c78,c79,c80,c81,c82,c83,c84,c85,c86,c87,c88,c89,c90,c91,c92,c93,c94,c95,c96,c97,c98,c99,c100,c101,c102,c103,c104,c105,c106,c107,c108,c109,c110,c111,c112,c113,c114,c115,c116,c117,c118,c119,c120,c121,c122,c123,c124,c125,c126,c127,c128,c129,c130,c131,c132,c133,c134,c135,c136,c137,c138,c139,c140,c141,c142,c143,c144,c145,c146,c147,c148,c149,c150,c151,c152,c153,c154,c155,c156,c157,c158,c159,c160,c161,c162,c163,c164,c165,c166,c167,c168,c169,c170,c171,c172,c173,c174,c175,c176,c177,c178,c179,c180,c181,c182,c183,c184,c185,c186,c187,c188,c189,c190,c191,c192,c193,c194,c195,c196,c197,c198,c199,c200,c201,c202,c203,c204,c205,c206,c207,c208,c209,c210,c211,c212,c213,c214,c215,c216,c217,c218,c219,c220,c221,c222,c223,c224,c225,c226,c227,c228,c229,c230,c231,c232,c233,c234,c235,c236,c237,c238,c239,c240,c241,c242,c243,c244,c245,c246,c247,c248,c249,c250,c251,c252,c253,c254
t1,228.0,0.0,70.0,9.0,0.0,375.0,70.0,252.0,10.0,19.0,5079.0,0.0,6.0,1593.0,1601.0,220.0,0.0,29.0,11.0,4992.0,524.0,32.0,6.0,0.0,28.0,9.0,886.0,2688.0,31.0,21.0,141.0,4.0,1014.0,29.0,567.0,902.0,23.0,0.0,1.0,0.0,6.0,2.0,31011.0,22.0,52.0,733.0,6.0,0.0,312.0,372.0,0.0,0.0,0.0,0.0,0.0,279.0,209028.0,9.0,905.0,6.0,22684.0,9.0,0.0,10.0,97.0,0.0,2.0,64.0,1.0,3983.0,189471.0,52.0,44.0,237.0,187.0,0.0,40.0,0.0,17563.0,16.0,12.0,4.0,4.0,3946.0,2.0,54.0,0.0,0.0,39.0,817.0,579.0,86.0,97.0,1269.0,351.0,103.0,15.0,103.0,0.0,148.0,213210.0,32.0,131.0,1.0,12688.0,25.0,619.0,219.0,226.0,24.0,210.0,100.0,5.0,19.0,112.0,1258.0,1048.0,2.0,74.0,54.0,31.0,40.0,286.0,0.0,3.0,1474.0,6.0,33.0,4622.0,36.0,0.0,0.0,28.0,9.0,0.0,0.0,10.0,0.0,198.0,176.0,94.0,4.0,35.0,394.0,78.0,1075.0,2.0,27.0,9.0,452.0,0.0,640.0,28.0,2.0,276.0,0.0,46.0,20.0,0.0,20.0,107.0,14.0,13.0,0.0,83.0,351.0,0.0,20.0,64.0,9098.0,911.0,8.0,0.0,59.0,264.0,5.0,0.0,262.0,61.0,589.0,133.0,62.0,0.0,706.0,80.0,0.0,306.0,83317.0,0.0,79.0,43666.0,0.0,0.0,17.0,0.0,27.0,0.0,32.0,3379.0,0.0,60.0,87.0,38.0,475.0,16.0,0.0,0.0,0.0,2.0,3.0,31.0,114.0,54.0,12.0,20.0,0.0,0.0,23.0,428.0,29232.0,30.0,0.0,2.0,0.0,33.0,8.0,199013.0,61.0,5.0,4.0,0.0,0.0,4.0,492.0,23.0,354.0,1145.0,8.0,133.0,72.0,127.0,40.0,23.0,0.0,6.0,38302.0,55.0,0.0,445.0,100.0,10.0,29.0,2.0,126.0
t2,1218.0,53.0,779.0,210.0,23.0,188.0,826.0,2028.0,22.0,72.0,24918.0,0.0,394.0,21182.0,21823.0,1336.0,0.0,371.0,136.0,38131.0,11582.0,37.0,0.0,19.0,156.0,416.0,4949.0,12800.0,251.0,69.0,1976.0,171.0,2094.0,186.0,1454.0,6220.0,389.0,1.0,90.0,2.0,44.0,40.0,208699.0,131.0,670.0,7688.0,110.0,0.0,3472.0,7617.0,0.0,0.0,28.0,18.0,11.0,1300.0,542316.0,81.0,4098.0,128.0,181532.0,301.0,4.0,305.0,282.0,14.0,91.0,496.0,0.0,31149.0,235632.0,581.0,362.0,2356.0,1185.0,0.0,150.0,16.0,131415.0,315.0,375.0,61.0,115.0,32364.0,7.0,201.0,0.0,16.0,855.0,2370.0,6711.0,651.0,1351.0,12964.0,1691.0,177.0,232.0,725.0,18.0,866.0,622552.0,515.0,960.0,0.0,72701.0,79.0,5263.0,3929.0,1373.0,195.0,3016.0,1549.0,245.0,32.0,611.0,10945.0,3033.0,4.0,981.0,506.0,408.0,71.0,2828.0,0.0,113.0,17478.0,224.0,552.0,25424.0,387.0,0.0,1.0,99.0,51.0,0.0,17.0,282.0,0.0,1277.0,1127.0,795.0,9.0,289.0,2544.0,516.0,8713.0,103.0,42.0,45.0,1431.0,0.0,4057.0,64.0,5.0,2913.0,20.0,574.0,50.0,2.0,115.0,1140.0,320.0,431.0,16.0,521.0,2371.0,31.0,0.0,522.0,64901.0,4499.0,27.0,4.0,1042.0,3168.0,92.0,11.0,1510.0,436.0,928.0,1409.0,623.0,102.0,10776.0,543.0,157.0,1841.0,24365.0,41.0,842.0,47578.0,0.0,0.0,169.0,31.0,11.0,74.0,204.0,21260.0,16.0,789.0,169.0,114.0,2647.0,168.0,37.0,61.0,0.0,188.0,45.0,312.0,2071.0,610.0,349.0,174.0,9.0,0.0,65.0,1047.0,249273.0,483.0,0.0,4.0,1.0,228.0,321.0,333331.0,278.0,209.0,364.0,29.0,270.0,112.0,5071.0,448.0,4398.0,9961.0,29.0,939.0,1204.0,1530.0,231.0,222.0,25.0,177.0,174913.0,593.0,0.0,6041.0,729.0,4.0,172.0,50.0,973.0
t3,3576.0,157.0,2398.0,495.0,286.0,89.0,3669.0,5669.0,175.0,655.0,20739.0,10.0,1817.0,73004.0,106339.0,1392.0,0.0,1858.0,607.0,86085.0,90886.0,46.0,11.0,80.0,450.0,3070.0,7311.0,10891.0,871.0,159.0,12577.0,1136.0,726.0,736.0,1351.0,12158.0,2047.0,173.0,349.0,54.0,154.0,91.0,290431.0,211.0,2107.0,19471.0,486.0,12.0,9747.0,29724.0,7.0,107.0,21.0,54.0,19.0,1804.0,635635.0,234.0,4636.0,658.0,265076.0,568.0,32.0,1203.0,291.0,107.0,573.0,2524.0,30.0,54056.0,92783.0,4997.0,2077.0,5981.0,1859.0,22.0,393.0,0.0,218047.0,485.0,1192.0,971.0,1270.0,73259.0,265.0,825.0,0.0,54.0,2761.0,2366.0,21169.0,4758.0,5632.0,33575.0,3747.0,213.0,622.0,1073.0,94.0,2611.0,932843.0,2505.0,1742.0,9.0,50545.0,323.0,12028.0,24409.0,5098.0,1035.0,7422.0,4920.0,1114.0,60.0,960.0,24157.0,2814.0,4.0,1388.0,1185.0,1259.0,45.0,13556.0,56.0,672.0,50031.0,426.0,986.0,34451.0,1712.0,2.0,6.0,448.0,9.0,8.0,2.0,1623.0,22.0,3702.0,1484.0,3339.0,347.0,1071.0,4444.0,1602.0,22628.0,948.0,115.0,136.0,1663.0,0.0,19922.0,154.0,44.0,14775.0,11.0,2117.0,257.0,6.0,318.0,5020.0,2460.0,2830.0,19.0,2738.0,4659.0,82.0,64.0,2688.0,134486.0,5298.0,364.0,7.0,6092.0,8748.0,330.0,51.0,5555.0,1341.0,204.0,4850.0,5138.0,644.0,35360.0,916.0,417.0,4826.0,3880.0,163.0,2317.0,8738.0,9.0,34.0,494.0,439.0,66.0,16.0,3393.0,28023.0,29.0,3273.0,355.0,477.0,6393.0,1932.0,80.0,351.0,20.0,170.0,437.0,837.0,10167.0,1501.0,1618.0,645.0,27.0,0.0,438.0,1009.0,540439.0,2914.0,1.0,319.0,60.0,1865.0,1316.0,195054.0,1293.0,846.0,1837.0,108.0,1887.0,821.0,11715.0,2159.0,16676.0,18195.0,147.0,3785.0,8196.0,6231.0,372.0,1427.0,117.0,1618.0,121828.0,4319.0,4.0,17034.0,2248.0,36.0,373.0,522.0,3660.0
t4,7053.0,972.0,7460.0,986.0,775.0,22.0,8332.0,5901.0,476.0,2957.0,6275.0,63.0,4308.0,80936.0,253965.0,1229.0,0.0,2635.0,2220.0,67151.0,81813.0,25.0,38.0,235.0,1159.0,5670.0,4606.0,2923.0,1916.0,441.0,50694.0,1918.0,161.0,1247.0,1050.0,7339.0,5679.0,237.0,326.0,433.0,205.0,218.0,120758.0,166.0,2369.0,20257.0,1731.0,48.0,7569.0,26594.0,0.0,212.0,33.0,399.0,21.0,1068.0,306677.0,669.0,2048.0,1083.0,109403.0,1067.0,25.0,1864.0,128.0,875.0,1459.0,7311.0,99.0,25478.0,25168.0,11111.0,3742.0,6076.0,1724.0,131.0,897.0,0.0,113321.0,1283.0,2573.0,2828.0,4371.0,57724.0,398.0,1013.0,1.0,485.0,2855.0,1681.0,21578.0,15489.0,7172.0,28638.0,4981.0,114.0,1062.0,574.0,80.0,7454.0,636134.0,7116.0,1024.0,26.0,10813.0,964.0,11632.0,113892.0,5723.0,3409.0,6859.0,6043.0,1910.0,209.0,345.0,14443.0,1894.0,1.0,1509.0,1784.0,2372.0,36.0,32566.0,399.0,2536.0,36180.0,1408.0,2047.0,16985.0,4733.0,45.0,7.0,1493.0,34.0,2.0,262.0,6628.0,15.0,5560.0,1403.0,4327.0,1231.0,1725.0,1977.0,2200.0,17627.0,2553.0,266.0,727.0,1006.0,0.0,48755.0,343.0,90.0,41482.0,86.0,3892.0,767.0,122.0,220.0,7947.0,10006.0,7872.0,63.0,8914.0,3442.0,85.0,303.0,3613.0,93309.0,2584.0,1374.0,84.0,18152.0,10266.0,778.0,617.0,17592.0,1457.0,142.0,14064.0,5894.0,2440.0,29525.0,1401.0,844.0,6170.0,827.0,204.0,1513.0,1138.0,8.0,77.0,685.0,1109.0,171.0,21.0,5883.0,11258.0,63.0,7430.0,391.0,732.0,5064.0,7289.0,377.0,796.0,170.0,298.0,1731.0,566.0,24447.0,1365.0,9387.0,885.0,70.0,0.0,512.0,1090.0,359270.0,9058.0,17.0,1249.0,51.0,5532.0,5103.0,58661.0,2574.0,2874.0,5999.0,102.0,4990.0,3386.0,8692.0,5914.0,18699.0,8046.0,307.0,5014.0,38671.0,8282.0,341.0,6145.0,258.0,4606.0,30638.0,10360.0,31.0,13354.0,4298.0,413.0,461.0,1693.0,3049.0
t5,6453.0,2954.0,12202.0,1845.0,1257.0,0.0,10297.0,2759.0,1037.0,3537.0,1559.0,65.0,6278.0,31200.0,305141.0,792.0,0.0,1947.0,6220.0,25222.0,13965.0,82.0,21.0,912.0,2203.0,2075.0,1488.0,890.0,2928.0,1226.0,95159.0,2177.0,26.0,2302.0,563.0,2255.0,7157.0,193.0,954.0,599.0,404.0,703.0,30158.0,78.0,1388.0,12632.0,1840.0,656.0,2489.0,7684.0,11.0,348.0,72.0,1423.0,4.0,330.0,89094.0,1639.0,791.0,283.0,26367.0,1889.0,24.0,1322.0,40.0,2329.0,2179.0,17251.0,47.0,6697.0,5940.0,7337.0,2414.0,2414.0,1550.0,415.0,624.0,3.0,35208.0,1311.0,2807.0,3789.0,4800.0,23544.0,809.0,875.0,7.0,829.0,1609.0,1380.0,9250.0,23548.0,3478.0,15657.0,5392.0,32.0,1028.0,183.0,80.0,10873.0,245141.0,13662.0,280.0,225.0,2265.0,718.0,5818.0,237060.0,3711.0,5257.0,2868.0,3377.0,2194.0,736.0,50.0,4581.0,992.0,105.0,456.0,2183.0,3839.0,16.0,40505.0,983.0,6601.0,11285.0,3391.0,2284.0,4964.0,6492.0,147.0,0.0,2322.0,77.0,0.0,747.0,9135.0,10.0,5420.0,1013.0,2162.0,1845.0,1535.0,673.0,1760.0,5646.0,3557.0,121.0,1643.0,518.0,0.0,57769.0,600.0,71.0,47288.0,27.0,2382.0,1468.0,684.0,218.0,5407.0,12907.0,9925.0,32.0,18021.0,1653.0,390.0,803.0,1283.0,31348.0,817.0,1863.0,17.0,15024.0,4045.0,2675.0,1553.0,40275.0,864.0,19.0,17014.0,2780.0,4285.0,10552.0,1713.0,926.0,4191.0,273.0,154.0,594.0,215.0,0.0,137.0,742.0,1415.0,671.0,8.0,2056.0,2662.0,263.0,10288.0,556.0,704.0,2124.0,13046.0,463.0,799.0,498.0,173.0,3506.0,260.0,29517.0,542.0,20901.0,757.0,97.0,21.0,122.0,590.0,115338.0,18803.0,91.0,2298.0,32.0,8782.0,12145.0,14105.0,1813.0,2728.0,9551.0,292.0,4382.0,8449.0,3538.0,10694.0,8624.0,1917.0,907.0,3313.0,76671.0,5136.0,182.0,12482.0,283.0,5868.0,6512.0,9385.0,316.0,3899.0,4866.0,988.0,761.0,4052.0,1009.0
t6,4546.0,3355.0,10507.0,2098.0,1636.0,0.0,5842.0,801.0,1628.0,1951.0,398.0,222.0,4573.0,8275.0,187357.0,383.0,78.0,647.0,8725.0,6614.0,1901.0,7.0,131.0,1565.0,2545.0,458.0,606.0,197.0,2140.0,1977.0,71169.0,1212.0,0.0,3217.0,160.0,676.0,5545.0,227.0,1123.0,295.0,158.0,513.0,6808.0,38.0,387.0,5379.0,768.0,782.0,647.0,2092.0,0.0,695.0,300.0,1270.0,0.0,68.0,23336.0,1862.0,216.0,258.0,6135.0,1900.0,17.0,570.0,142.0,2510.0,1602.0,24418.0,28.0,1823.0,1619.0,2227.0,802.0,1037.0,1156.0,809.0,310.0,0.0,9185.0,1065.0,1984.0,2241.0,2191.0,6572.0,745.0,858.0,43.0,930.0,791.0,506.0,3108.0,16655.0,725.0,7004.0,3866.0,2.0,397.0,166.0,280.0,7414.0,74818.0,11864.0,84.0,306.0,1019.0,145.0,2789.0,148032.0,1389.0,2962.0,1031.0,1290.0,1557.0,1793.0,10.0,1148.0,334.0,297.0,293.0,1097.0,3673.0,42.0,25847.0,771.0,8187.0,2366.0,3717.0,1845.0,1068.0,4277.0,158.0,29.0,2455.0,69.0,0.0,574.0,4379.0,117.0,2759.0,844.0,709.0,1365.0,1324.0,249.0,818.0,1872.0,2925.0,90.0,1291.0,253.0,0.0,30975.0,794.0,123.0,22991.0,33.0,612.0,1348.0,827.0,40.0,1733.0,7340.0,6299.0,21.0,20963.0,314.0,567.0,1358.0,367.0,8870.0,267.0,1533.0,31.0,5361.0,1283.0,2280.0,1772.0,49303.0,551.0,0.0,9385.0,730.0,3189.0,2506.0,1012.0,1273.0,2376.0,60.0,97.0,193.0,90.0,241.0,129.0,633.0,1604.0,722.0,28.0,718.0,654.0,611.0,6460.0,436.0,703.0,668.0,10848.0,274.0,171.0,916.0,132.0,3076.0,76.0,22029.0,158.0,12167.0,489.0,71.0,21.0,85.0,271.0,28812.0,20403.0,56.0,1866.0,0.0,4302.0,16190.0,4251.0,659.0,2191.0,6414.0,279.0,2019.0,8096.0,1421.0,11341.0,2629.0,717.0,2002.0,1274.0,47159.0,1679.0,41.0,17054.0,475.0,3293.0,1328.0,4618.0,1318.0,1029.0,2929.0,1327.0,660.0,2645.0,461.0
t7,3067.0,1882.0,4769.0,1477.0,699.0,0.0,1548.0,224.0,630.0,787.0,84.0,222.0,2307.0,2249.0,77330.0,56.0,101.0,420.0,7709.0,1496.0,170.0,29.0,450.0,725.0,1931.0,33.0,203.0,93.0,985.0,1435.0,24925.0,285.0,20.0,2378.0,110.0,195.0,2678.0,125.0,839.0,176.0,86.0,573.0,1716.0,0.0,231.0,1978.0,378.0,176.0,230.0,675.0,1.0,642.0,418.0,737.0,24.0,3.0,6018.0,1706.0,101.0,64.0,1819.0,1037.0,6.0,216.0,190.0,938.0,513.0,19225.0,0.0,408.0,290.0,453.0,124.0,258.0,657.0,593.0,138.0,0.0,2268.0,238.0,859.0,540.0,700.0,1838.0,652.0,1128.0,159.0,454.0,295.0,176.0,839.0,7505.0,129.0,2681.0,1376.0,22.0,127.0,42.0,349.0,3301.0,20687.0,4623.0,0.0,273.0,239.0,30.0,1001.0,44320.0,412.0,984.0,199.0,318.0,819.0,2958.0,0.0,354.0,100.0,348.0,172.0,500.0,2326.0,38.0,11489.0,393.0,5318.0,503.0,1716.0,1018.0,321.0,1652.0,24.0,32.0,1537.0,100.0,0.0,175.0,2222.0,210.0,880.0,404.0,242.0,329.0,1287.0,156.0,472.0,386.0,1517.0,156.0,674.0,65.0,2.0,11402.0,356.0,251.0,8218.0,41.0,157.0,561.0,677.0,9.0,500.0,2707.0,2569.0,28.0,15227.0,20.0,410.0,1739.0,95.0,2133.0,96.0,603.0,36.0,1397.0,514.0,844.0,1026.0,34758.0,630.0,0.0,3455.0,374.0,1356.0,510.0,386.0,1514.0,1253.0,24.0,193.0,104.0,106.0,918.0,32.0,271.0,973.0,538.0,0.0,79.0,143.0,778.0,2756.0,355.0,375.0,245.0,5872.0,367.0,75.0,1332.0,133.0,986.0,0.0,10507.0,104.0,2406.0,230.0,0.0,45.0,106.0,105.0,7497.0,11539.0,58.0,628.0,11.0,1156.0,10835.0,1370.0,385.0,983.0,2293.0,169.0,583.0,4011.0,801.0,6614.0,557.0,94.0,1200.0,639.0,14037.0,548.0,5.0,14837.0,234.0,1330.0,486.0,1551.0,1376.0,298.0,1605.0,732.0,1034.0,798.0,119.0
t8,1584.0,637.0,2156.0,562.0,301.0,4.0,569.0,103.0,267.0,302.0,21.0,174.0,887.0,458.0,25518.0,5.0,16.0,109.0,4845.0,540.0,80.0,173.0,210.0,339.0,1312.0,19.0,6.0,23.0,513.0,804.0,6500.0,88.0,12.0,1260.0,15.0,79.0,934.0,53.0,374.0,70.0,5.0,321.0,316.0,0.0,63.0,720.0,262.0,133.0,27.0,200.0,0.0,450.0,354.0,121.0,0.0,0.0,1456.0,1015.0,46.0,9.0,484.0,364.0,14.0,66.0,141.0,349.0,258.0,8839.0,0.0,92.0,135.0,107.0,20.0,12.0,432.0,62.0,51.0,0.0,719.0,30.0,326.0,296.0,184.0,556.0,386.0,455.0,113.0,332.0,200.0,40.0,247.0,2982.0,27.0,1012.0,288.0,37.0,99.0,0.0,119.0,1312.0,4953.0,1560.0,0.0,123.0,92.0,18.0,325.0,9081.0,123.0,345.0,51.0,153.0,209.0,2451.0,0.0,42.0,101.0,171.0,67.0,237.0,1236.0,29.0,4217.0,106.0,1912.0,272.0,917.0,342.0,19.0,710.0,11.0,95.0,832.0,188.0,0.0,111.0,871.0,109.0,218.0,289.0,182.0,117.0,759.0,12.0,281.0,68.0,447.0,96.0,338.0,3.0,7.0,3140.0,239.0,230.0,2127.0,2.0,0.0,70.0,372.0,0.0,326.0,1168.0,864.0,45.0,7974.0,0.0,363.0,987.0,207.0,776.0,49.0,229.0,0.0,419.0,128.0,276.0,871.0,14590.0,458.0,0.0,1176.0,126.0,398.0,76.0,135.0,1124.0,420.0,9.0,151.0,15.0,102.0,632.0,0.0,179.0,657.0,259.0,1.0,1.0,65.0,833.0,1149.0,116.0,320.0,50.0,2392.0,250.0,53.0,1039.0,66.0,378.0,0.0,3696.0,49.0,348.0,120.0,21.0,226.0,7.0,4.0,1681.0,4808.0,32.0,158.0,39.0,382.0,4847.0,450.0,92.0,209.0,721.0,149.0,107.0,2043.0,343.0,3096.0,83.0,4.0,404.0,171.0,4030.0,150.0,22.0,9427.0,124.0,321.0,125.0,490.0,1247.0,171.0,762.0,306.0,1043.0,300.0,33.0
t9,467.0,36.0,734.0,291.0,231.0,2.0,226.0,4.0,59.0,175.0,0.0,144.0,246.0,59.0,7638.0,0.0,38.0,130.0,2634.0,265.0,42.0,114.0,14.0,249.0,435.0,0.0,0.0,3.0,279.0,235.0,1912.0,96.0,0.0,472.0,0.0,3.0,462.0,104.0,244.0,2.0,23.0,269.0,40.0,0.0,90.0,285.0,69.0,268.0,8.0,51.0,0.0,155.0,388.0,63.0,0.0,0.0,391.0,321.0,3.0,37.0,160.0,69.0,3.0,114.0,244.0,92.0,13.0,3111.0,0.0,6.0,3.0,56.0,8.0,40.0,107.0,19.0,6.0,0.0,96.0,1.0,20.0,86.0,7.0,200.0,94.0,80.0,11.0,168.0,25.0,0.0,51.0,1153.0,1.0,412.0,156.0,51.0,7.0,0.0,5.0,422.0,1659.0,428.0,0.0,81.0,41.0,0.0,134.0,2213.0,101.0,139.0,1.0,65.0,45.0,1129.0,0.0,2.0,33.0,12.0,126.0,21.0,741.0,4.0,1170.0,17.0,630.0,96.0,306.0,107.0,2.0,106.0,0.0,14.0,313.0,58.0,0.0,14.0,218.0,24.0,83.0,132.0,33.0,32.0,147.0,0.0,43.0,94.0,138.0,43.0,17.0,0.0,0.0,697.0,61.0,125.0,234.0,0.0,0.0,19.0,149.0,15.0,41.0,565.0,235.0,4.0,3192.0,0.0,194.0,444.0,88.0,161.0,2.0,37.0,0.0,99.0,40.0,225.0,437.0,5535.0,149.0,0.0,302.0,2.0,101.0,6.0,23.0,561.0,89.0,0.0,124.0,0.0,55.0,319.0,0.0,122.0,193.0,40.0,0.0,0.0,16.0,642.0,170.0,117.0,62.0,0.0,835.0,40.0,46.0,517.0,91.0,69.0,0.0,592.0,0.0,68.0,17.0,61.0,115.0,0.0,0.0,450.0,1735.0,0.0,12.0,1.0,160.0,2508.0,215.0,4.0,24.0,310.0,49.0,63.0,571.0,123.0,1019.0,0.0,25.0,240.0,20.0,681.0,72.0,7.0,3716.0,394.0,62.0,41.0,114.0,553.0,9.0,434.0,123.0,455.0,82.0,3.0
t10,450.0,1.0,318.0,175.0,157.0,0.0,129.0,2.0,3.0,17.0,0.0,33.0,54.0,13.0,2429.0,0.0,55.0,8.0,1217.0,99.0,0.0,152.0,0.0,113.0,323.0,0.0,2.0,0.0,91.0,147.0,205.0,17.0,0.0,202.0,0.0,8.0,257.0,169.0,119.0,6.0,66.0,53.0,36.0,0.0,14.0,81.0,61.0,105.0,0.0,0.0,0.0,13.0,161.0,0.0,0.0,0.0,219.0,46.0,0.0,23.0,37.0,6.0,0.0,45.0,117.0,60.0,7.0,793.0,0.0,1.0,0.0,19.0,0.0,1.0,7.0,14.0,8.0,1.0,40.0,2.0,116.0,185.0,21.0,28.0,2.0,0.0,0.0,22.0,0.0,0.0,0.0,351.0,0.0,176.0,47.0,8.0,0.0,0.0,14.0,12.0,305.0,103.0,0.0,35.0,40.0,0.0,36.0,477.0,43.0,14.0,0.0,38.0,2.0,1030.0,0.0,29.0,42.0,0.0,83.0,0.0,258.0,0.0,381.0,0.0,238.0,21.0,58.0,0.0,1.0,18.0,0.0,0.0,16.0,0.0,0.0,0.0,197.0,68.0,136.0,87.0,0.0,0.0,7.0,0.0,21.0,10.0,142.0,0.0,14.0,0.0,0.0,162.0,83.0,153.0,16.0,0.0,0.0,0.0,60.0,1.0,54.0,64.0,123.0,0.0,1255.0,0.0,0.0,187.0,8.0,52.0,0.0,35.0,0.0,16.0,10.0,53.0,160.0,2148.0,34.0,0.0,90.0,0.0,27.0,11.0,4.0,382.0,115.0,3.0,108.0,0.0,49.0,11.0,11.0,156.0,57.0,20.0,0.0,0.0,11.0,216.0,36.0,84.0,7.0,0.0,288.0,31.0,7.0,639.0,44.0,12.0,0.0,173.0,0.0,69.0,0.0,0.0,37.0,0.0,0.0,183.0,408.0,0.0,11.0,6.0,77.0,939.0,21.0,10.0,14.0,159.0,41.0,13.0,240.0,60.0,303.0,9.0,4.0,22.0,3.0,8.0,4.0,0.0,1563.0,531.0,0.0,36.0,85.0,89.0,0.0,232.0,42.0,75.0,0.0,0.0
