t,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51,c52,c53,c54,c55,c56,c57,c58,c59,c60,c61,c62,c63,c64,c65,c66,c67,c68,c69,c70,c71,c72,c73,c74,c75,c76,c77,c78,c79,c80,c81,c82,c83,c84,c85,c86,c87,c88,c89,c90,c91,c92,c93,c94,c95,c96,c97,c98,c99,c100,c101,c102,c103,c104,c105,c106,c107,c108,c109,c110,c111,c112,c113,c114,c115,c116,c117,c118,c119,c120,c121,c122,c123,c124,c125,c126,c127,c128,c129,c130,c131,c132,c133,c134,c135,c136,c137,c138,c139,c140,c141,c142,c143,c144,c145,c146,c147,c148,c149,c150,c151,c152,c153,c154,c155,c156,c157,c158,c159,c160,c161,c162,c163,c164,c165,c166,c167,c168,c169,c170,c171,c172,c173,c174,c175,c176,c177,c178,c179,c180,c181,c182,c183,c184,c185,c186,c187,c188,c189,c190,c191,c192,c193,c194,c195,c196,c197,c198,c199,c200,c201,c202,c203,c204,c205,c206,c207,c208,c209,c210,c211,c212,c213,c214,c215,c216,c217,c218,c219,c220,c221,c222,c223,c224,c225,c226,c227,c228,c229,c230,c231,c232,c233,c234,c235,c236,c237,c238,c239,c240,c241,c242,c243,c244,c245,c246,c247,c248,c249,c250,c251,c252,c253,c254
t1,2.32,0.1,-0.01,0.15,0.0,9.12,0.21,7.8,1.87,0.27,78.75,0.0,-0.03,40.24,39.32,2.19,0.0,0.2,-0.12,100.57,-1.68,-0.09,1.18,0.0,0.0,0.64,20.01,28.93,0.21,0.01,1.08,0.0,8.77,2.18,4.18,6.99,3.52,1.01,0.0,-0.36,0.0,0.11,513.53,0.43,0.43,18.82,-0.55,0.0,2.63,7.92,0.0,0.0,0.0,0.12,0.3,9.4,2060.92,0.0,27.09,2.44,389.43,0.21,0.23,-0.73,4.97,0.0,0.12,-0.35,0.0,65.51,1177.6,-0.31,1.04,7.95,3.06,0.57,0.22,0.0,272.1,0.1,0.41,0.03,1.38,87.52,0.25,0.1,0.0,-0.19,0.16,14.08,11.32,0.08,0.23,19.43,5.64,-0.33,0.0,-0.52,0.09,0.8,2007.74,0.87,3.2,0.0,135.07,-0.03,13.03,7.25,2.92,0.19,8.07,0.97,1.83,3.74,2.86,16.84,15.43,0.0,0.25,0.01,0.65,0.94,7.41,0.0,-0.06,26.13,0.15,0.2,57.25,0.35,0.0,0.0,-0.24,0.05,0.0,0.0,0.27,0.0,0.83,3.61,1.83,0.05,0.0,4.83,0.0,18.19,-0.13,0.81,0.02,3.83,0.0,7.52,0.24,0.12,8.8,0.0,0.3,0.0,0.0,0.13,2.14,1.03,0.51,0.0,2.05,8.27,0.01,0.0,0.43,152.69,5.53,0.26,0.0,-0.07,0.17,0.0,-0.03,-0.18,0.41,0.68,-0.56,0.52,0.2,15.06,-0.24,0.67,2.53,952.27,1.08,4.7,816.63,0.0,0.0,0.95,0.07,0.0,0.37,0.11,46.59,0.0,0.04,0.32,0.72,3.66,1.29,0.18,0.0,0.0,0.0,0.22,0.33,4.46,2.02,0.09,0.35,0.0,0.03,0.0,1.66,464.35,-0.11,0.0,0.05,0.0,0.0,-0.2,2109.85,-0.22,0.25,1.56,0.0,0.27,0.27,10.36,0.0,2.45,7.68,0.2,0.46,2.04,0.22,0.3,2.07,-0.18,0.12,776.79,2.35,0.0,6.37,0.71,0.0,0.25,0.0,-0.72
t2,14.05,4.11,6.51,1.85,1.08,18.92,9.49,40.93,5.87,3.88,482.81,0.08,0.42,418.6,416.56,36.7,0.04,8.41,4.26,798.35,-33.38,-0.38,0.0,-0.15,2.19,6.44,89.58,221.64,3.52,10.25,20.4,1.25,23.88,2.38,24.07,103.3,15.52,0.93,0.55,1.73,0.0,5.69,4379.52,0.28,16.84,122.85,1.49,0.0,51.88,166.25,0.66,0.2,0.04,-0.73,2.07,50.71,11285.3,-0.16,75.14,0.1,3523.78,3.11,0.04,0.72,3.36,-0.09,2.83,7.96,2.07,614.21,4346.03,10.36,2.52,46.42,23.87,0.52,3.28,0.0,2249.87,0.07,7.46,1.66,1.77,605.78,0.42,10.39,-0.09,-0.5,13.47,30.34,96.86,9.58,31.13,229.31,16.04,0.31,2.87,3.2,0.0,17.41,11946.38,5.75,29.49,0.7,789.86,-0.03,100.97,61.35,27.93,6.44,54.28,31.83,3.33,2.15,13.21,142.95,82.29,0.48,3.66,1.66,8.09,0.05,72.93,0.0,1.28,345.51,3.83,3.09,466.67,6.0,0.0,0.0,3.39,1.44,-0.09,0.02,1.69,0.0,14.9,2.31,23.79,0.8,1.04,51.03,2.01,181.77,4.13,1.9,0.19,19.87,0.0,44.69,0.98,0.35,54.94,0.0,3.81,1.97,-0.35,0.26,12.4,18.57,13.84,1.81,12.6,48.45,1.41,0.05,10.57,1275.33,66.95,4.08,0.27,-2.32,58.68,2.42,0.73,21.69,0.23,3.13,22.99,16.7,3.05,209.92,9.09,1.76,10.18,894.89,1.79,35.44,1059.75,0.0,-0.24,1.63,4.48,1.18,-0.06,10.61,426.87,-0.18,7.05,3.91,6.09,47.58,5.65,0.74,-1.17,1.51,0.0,1.91,13.11,18.94,5.42,8.75,0.8,0.0,-0.12,0.06,6.05,4529.45,9.34,0.0,0.88,0.0,1.07,-1.57,7679.53,3.42,4.06,4.12,0.4,3.35,5.57,88.96,8.44,18.31,93.81,4.26,23.72,58.84,43.98,5.5,18.66,2.04,1.11,3915.08,14.18,-0.06,96.53,15.3,0.0,0.14,-1.66,-0.46
t3,62.21,10.51,32.85,15.04,11.9,6.55,57.5,121.92,13.55,16.81,467.82,0.62,9.52,1458.44,1662.21,43.34,1.2,34.23,10.6,1888.5,-85.47,0.18,0.68,-0.06,3.59,61.26,168.39,210.67,22.37,15.29,113.08,14.44,28.59,4.52,23.32,228.9,35.76,6.42,10.6,3.35,0.43,5.74,7195.74,5.26,26.36,320.12,6.82,0.67,147.09,671.11,-0.2,1.02,0.32,8.15,0.22,48.88,15585.1,1.67,85.18,27.63,6188.57,17.78,-0.67,24.7,4.93,-0.22,12.83,59.62,4.12,980.06,1990.79,45.04,62.6,123.58,46.93,2.8,16.89,0.35,4667.62,3.76,29.51,10.88,37.56,1543.33,1.47,10.8,-0.03,2.23,50.93,33.18,368.97,67.42,131.56,616.89,37.78,0.95,3.04,13.32,0.61,85.51,20266.95,39.07,55.23,0.55,877.93,0.7,252.56,470.82,88.63,21.57,166.25,73.63,12.81,3.06,14.14,414.91,84.83,1.47,22.64,9.6,25.41,0.56,287.69,2.53,7.9,1099.99,10.35,11.6,843.18,26.69,-0.09,0.0,13.78,5.82,0.39,0.09,10.68,0.72,29.73,11.5,91.9,14.96,12.75,69.93,14.71,403.28,42.78,1.38,5.55,35.55,6.38,233.05,3.57,5.49,215.48,0.1,34.95,4.07,1.98,2.87,78.93,66.13,44.73,0.14,51.15,73.7,1.64,7.44,55.42,2854.28,100.09,7.4,0.0,19.71,131.06,6.92,2.23,95.75,4.01,6.71,107.91,99.66,8.7,755.61,34.9,6.33,91.37,138.11,6.16,61.52,208.79,1.18,0.21,4.17,11.22,2.21,1.58,60.16,669.7,2.18,37.0,8.63,3.28,133.5,30.16,4.28,4.49,1.46,0.95,25.95,16.38,105.74,17.64,56.05,7.89,0.1,0.83,3.39,4.72,11316.2,36.45,0.0,5.0,-0.54,4.58,21.21,5259.12,21.28,15.14,23.32,0.74,19.15,11.9,261.36,47.68,144.82,210.76,15.41,54.07,241.26,100.7,4.65,51.02,1.39,4.73,3071.92,68.52,4.03,360.68,42.66,1.23,9.08,11.55,38.56
t4,154.8,42.04,93.68,15.07,19.84,2.12,222.4,114.21,39.07,38.9,131.52,3.4,42.59,1676.78,4338.25,30.79,2.55,37.6,21.52,1776.69,601.26,1.59,3.81,5.2,17.46,75.05,108.29,63.2,53.45,39.9,631.96,20.41,4.79,21.05,12.64,150.11,88.32,24.42,16.7,5.03,3.55,4.6,3452.81,6.13,56.53,381.24,15.58,0.17,140.6,623.39,1.85,5.28,0.3,19.02,6.45,20.34,8692.44,3.35,65.0,17.78,2947.82,30.38,0.7,34.69,-0.87,4.22,12.17,182.06,3.01,577.92,506.82,109.15,100.24,125.53,45.75,4.66,18.66,0.0,2823.39,14.5,57.63,45.83,72.1,1318.85,9.63,19.51,-0.01,5.62,53.98,36.25,390.29,168.67,187.15,583.08,76.3,0.59,10.57,23.56,0.92,179.01,15572.03,120.8,30.69,4.04,286.85,-0.12,228.95,1968.69,122.91,46.3,194.9,104.75,53.43,4.97,-0.67,360.58,28.52,2.82,39.53,24.62,74.3,0.22,605.32,15.53,36.41,835.45,31.87,29.59,352.5,71.35,0.95,0.0,11.91,1.18,-0.07,1.64,8.76,-0.3,37.16,33.85,83.82,21.99,26.65,55.15,56.63,456.01,90.47,4.3,19.96,23.59,1.26,609.66,18.67,6.05,650.15,1.49,71.98,14.97,6.76,4.4,143.18,140.2,173.95,0.24,127.0,58.47,1.93,7.94,63.48,2182.49,77.84,30.47,0.0,66.69,131.87,47.59,2.4,265.46,25.39,3.95,268.71,132.31,35.89,655.49,22.95,9.3,118.85,27.55,12.54,33.85,25.71,1.65,1.37,10.96,38.55,9.06,1.85,131.81,289.43,3.72,126.36,19.47,3.73,113.69,103.55,12.87,15.14,2.23,2.06,30.6,9.12,386.17,29.3,198.28,9.21,1.15,0.06,0.83,10.97,8733.43,136.2,0.11,31.08,0.43,41.95,70.89,1787.05,47.52,40.6,70.93,2.19,31.49,72.74,219.54,138.06,291.76,130.24,14.89,88.89,1036.34,129.35,3.24,118.6,3.96,54.72,950.56,162.4,13.9,304.22,66.6,11.23,13.65,47.21,55.13
t5,156.68,47.35,210.53,26.58,36.84,0.08,208.76,78.99,17.57,57.73,39.76,0.95,92.11,730.23,5666.28,26.92,2.43,30.33,71.05,655.98,214.83,0.72,4.86,13.3,29.84,43.08,44.94,10.34,49.53,32.69,1458.28,54.82,0.0,40.0,6.78,51.62,151.41,28.68,23.99,2.94,16.22,5.26,937.97,1.77,32.91,244.04,16.18,6.13,71.66,224.93,4.44,12.36,0.36,30.54,2.41,5.87,2583.92,14.73,8.28,1.37,678.68,41.42,0.11,28.02,-0.34,16.77,16.44,416.31,2.27,150.63,125.57,84.33,72.7,57.47,23.89,9.13,16.34,0.09,882.22,30.08,71.21,77.82,78.43,615.26,41.37,9.37,1.35,4.75,39.43,29.52,211.18,341.42,83.21,356.05,135.35,0.27,10.36,10.06,5.95,233.07,6231.87,259.11,7.73,8.07,75.19,0.59,112.68,3646.59,56.04,90.64,84.39,65.25,58.41,32.58,0.08,117.46,16.07,1.07,20.05,20.2,112.82,0.21,652.56,24.78,104.18,274.64,59.55,46.76,117.15,125.6,4.59,0.0,30.98,0.61,0.52,1.32,74.22,0.25,44.29,36.76,33.69,22.63,44.26,11.44,40.6,168.46,48.96,2.74,24.44,13.55,0.0,935.07,29.98,2.41,607.99,0.42,54.11,20.13,9.58,3.1,79.6,193.0,180.53,0.91,314.46,28.59,-0.85,8.96,31.66,738.97,25.05,52.57,0.5,121.71,91.56,80.43,7.45,527.04,53.11,-0.86,313.89,82.1,45.18,250.48,9.49,23.47,111.39,8.34,11.6,18.63,6.06,4.41,4.13,17.04,47.68,14.13,-0.23,44.51,88.17,7.67,212.51,26.75,8.96,43.59,201.24,14.36,9.97,8.67,10.17,62.27,6.3,515.15,14.91,341.52,6.88,2.1,0.86,15.58,10.01,2845.18,245.33,0.74,63.26,1.18,93.04,91.69,448.32,36.84,78.21,148.12,6.23,39.56,155.92,85.74,233.85,181.9,46.4,22.41,76.15,1303.01,65.47,0.79,270.05,8.38,110.73,211.26,196.72,15.39,118.57,76.58,14.18,30.17,84.65,17.9
t6,132.0,34.73,242.94,40.06,24.06,0.11,107.24,14.38,4.94,47.66,12.97,6.09,84.73,230.89,3669.65,9.2,0.65,16.89,131.51,193.11,36.75,9.88,0.72,26.48,56.16,10.79,3.11,2.87,36.96,38.28,1262.14,29.05,1.99,69.85,5.83,15.79,127.14,14.6,20.69,1.16,5.64,10.35,216.95,0.27,12.61,184.79,17.8,3.93,27.29,55.73,2.15,12.83,2.04,18.59,4.13,5.7,652.97,14.65,3.92,0.67,145.52,53.92,3.75,7.15,0.69,52.32,12.41,521.01,-0.45,40.74,15.58,26.19,32.15,29.22,14.79,8.63,9.8,0.11,205.11,27.84,49.52,65.38,38.3,180.39,38.4,5.97,0.42,16.36,21.13,10.8,77.36,303.01,19.91,156.1,86.51,-0.15,6.73,9.0,4.46,143.27,2018.07,240.19,5.05,6.87,17.0,1.43,70.47,2313.59,21.84,69.71,34.21,16.03,55.16,40.07,0.57,37.16,4.41,2.63,9.45,31.01,99.81,0.57,564.57,14.44,110.28,65.7,87.79,55.93,33.63,64.7,2.63,0.0,28.96,0.26,-0.92,8.81,100.56,8.1,49.18,16.21,12.37,10.7,22.29,2.52,24.36,46.69,18.66,7.47,23.73,3.83,0.0,539.16,15.18,2.85,266.19,5.02,6.94,40.65,13.4,2.72,40.1,102.48,99.89,1.08,424.79,12.52,4.22,35.94,5.38,218.53,4.28,41.08,1.47,129.46,17.46,44.87,33.9,795.46,53.93,0.0,204.61,13.11,56.92,70.68,1.58,43.11,52.69,3.81,3.68,4.55,8.25,4.35,4.02,16.79,35.33,20.06,0.64,7.55,26.97,7.23,201.58,4.58,18.38,7.86,227.46,5.16,8.67,15.44,6.45,43.61,4.88,398.48,1.39,150.95,19.72,0.74,1.11,7.01,3.24,707.31,262.41,1.03,35.89,3.68,145.85,181.27,115.54,18.16,36.04,136.74,17.09,32.79,131.12,31.61,184.61,52.18,11.53,28.83,26.81,571.08,41.04,1.72,292.18,18.08,82.95,42.1,90.54,18.79,31.78,66.97,47.79,28.65,42.3,7.27
t7,56.45,27.92,126.02,37.78,18.61,-0.04,23.85,1.66,1.08,10.76,3.67,4.25,83.0,23.86,1703.66,2.38,0.0,3.02,169.64,83.69,0.84,3.0,0.48,7.87,43.11,4.21,3.42,-0.52,22.13,19.89,551.72,8.91,0.0,75.96,1.0,9.08,54.22,7.12,24.84,0.0,1.16,5.27,49.69,0.05,10.1,87.51,13.19,7.16,11.08,5.09,3.52,-1.2,5.94,4.16,5.84,0.44,129.28,22.31,0.41,2.75,40.6,36.8,4.24,4.24,0.0,18.98,14.04,293.7,0.0,12.77,4.47,2.7,8.1,7.24,7.04,3.22,4.56,2.07,72.72,15.98,21.09,22.95,12.97,64.25,11.72,4.49,1.17,12.89,9.29,4.51,26.85,215.99,2.35,77.89,24.47,-0.21,-0.04,1.16,7.15,59.54,601.52,111.36,0.57,10.67,6.57,5.25,38.83,733.88,8.96,17.45,9.42,9.61,12.17,64.5,-0.03,4.25,3.63,1.91,9.66,29.29,54.14,2.67,221.8,2.94,87.0,16.95,59.05,26.79,5.12,47.03,0.24,-0.27,23.33,0.79,0.4,7.66,79.95,2.44,33.88,4.51,3.69,1.85,13.97,0.02,8.18,15.29,11.94,3.21,17.99,4.06,0.35,167.71,5.22,-1.91,75.52,0.92,2.2,11.8,11.56,0.83,7.85,23.86,44.12,1.92,346.02,8.48,0.38,34.2,5.32,82.69,1.7,33.42,3.26,35.87,10.25,19.87,14.33,707.68,35.35,0.0,88.81,4.95,38.48,15.18,1.52,30.03,13.21,0.31,2.85,0.41,2.88,2.55,5.35,8.28,18.5,6.0,0.0,0.04,3.02,6.07,99.21,0.46,12.93,3.72,142.15,3.27,6.08,24.73,1.05,27.28,-0.17,203.69,0.4,51.06,8.62,0.8,0.32,4.04,12.46,147.43,175.67,-0.06,5.02,3.1,87.85,184.54,35.53,7.45,21.32,63.72,6.93,42.43,79.54,2.11,95.73,7.9,1.61,10.85,7.67,142.3,6.38,7.82,217.22,32.36,36.26,11.76,41.79,16.06,2.87,33.94,15.22,15.73,17.66,0.82
t8,31.05,17.8,55.78,12.46,14.64,0.0,13.32,0.01,0.15,4.82,3.83,0.83,49.47,11.37,542.03,0.35,0.0,0.52,145.76,21.67,0.15,-0.11,0.05,3.19,39.35,-0.51,-0.5,3.54,8.56,9.4,146.42,5.81,0.05,48.25,0.05,4.24,33.08,3.63,16.92,2.38,0.56,0.71,8.41,0.0,17.72,28.9,12.2,14.12,0.45,-0.11,0.0,-0.09,0.93,1.79,1.29,0.0,37.17,15.6,0.05,0.0,14.87,11.91,1.38,1.78,-0.56,14.14,7.33,123.28,0.97,1.88,2.07,1.75,0.03,4.56,1.55,2.74,3.2,1.03,20.37,11.72,15.06,6.6,2.99,12.36,3.93,-0.07,3.86,4.67,4.07,-0.04,3.53,83.69,1.16,26.96,4.1,0.18,2.89,2.84,12.11,14.96,177.48,42.34,0.0,4.76,0.44,0.0,11.06,138.49,4.84,1.17,1.51,4.74,10.78,34.22,0.0,2.45,0.14,5.81,2.09,6.42,19.76,0.0,61.46,1.27,45.52,2.07,20.54,9.5,1.34,10.12,0.0,1.27,4.56,0.1,0.08,4.33,24.76,1.99,28.02,0.24,0.07,1.16,20.54,0.1,5.79,3.84,0.53,4.01,14.58,0.66,0.0,35.85,0.14,4.22,21.51,-0.09,0.05,1.87,4.42,0.5,2.4,4.54,18.22,0.58,149.99,0.18,0.73,16.63,1.39,9.1,4.29,9.96,0.69,14.31,3.25,3.96,5.77,354.9,5.34,0.0,25.6,1.95,16.08,4.24,3.0,36.84,7.11,0.94,0.96,0.0,0.87,5.41,3.98,1.82,7.97,5.55,0.0,1.41,1.56,15.31,39.16,7.32,6.43,0.67,58.24,2.48,3.98,38.96,0.99,12.29,0.0,71.16,0.0,17.47,1.77,2.39,-1.75,0.89,1.77,26.81,78.05,5.88,2.73,0.74,25.28,101.51,8.91,3.64,5.85,15.74,6.78,29.8,21.21,2.41,37.19,0.22,3.78,9.35,3.66,42.68,2.91,3.94,109.83,22.87,16.55,3.94,16.73,11.98,0.61,20.66,6.48,9.62,14.64,2.71
t9,26.36,6.99,20.22,4.22,1.27,0.0,5.4,0.74,0.0,1.15,0.54,0.1,15.21,1.1,165.58,0.0,0.0,0.89,82.32,6.41,0.48,0.0,0.0,2.61,24.93,0.0,0.29,1.35,9.74,3.43,59.35,3.71,0.0,25.95,0.0,7.89,6.31,0.3,6.99,0.0,1.16,1.17,3.2,0.0,8.84,6.65,1.89,10.5,0.0,0.7,0.0,-0.21,4.82,0.43,0.0,0.0,11.56,16.84,0.0,0.0,6.58,3.2,1.24,2.3,0.0,2.24,4.34,55.21,0.0,2.3,1.21,0.05,0.12,3.31,0.19,2.28,0.51,0.0,6.76,2.18,2.26,0.48,0.23,3.98,0.88,0.1,0.49,-1.39,0.37,0.3,-0.27,32.38,0.8,6.57,0.25,0.0,0.0,0.33,5.48,6.88,80.46,19.18,0.0,2.31,-0.01,0.05,4.03,29.07,0.15,-0.09,0.0,3.63,4.64,24.09,0.0,0.92,0.0,0.74,-0.18,5.34,6.16,0.0,22.05,1.18,11.29,0.2,4.17,8.94,0.66,3.32,1.89,1.03,2.4,0.0,0.0,0.45,1.31,2.79,8.49,-0.1,0.0,0.0,1.24,0.0,0.64,0.68,2.04,0.5,0.55,0.0,0.0,4.68,1.58,5.33,14.77,0.0,0.0,-0.39,0.56,-0.01,1.46,2.25,11.3,0.0,53.25,0.2,-0.21,10.26,0.03,4.75,0.8,4.09,0.09,6.35,0.74,2.85,2.03,119.92,-0.69,0.0,12.99,0.0,10.71,1.93,0.13,17.21,5.32,-0.06,0.77,0.0,0.61,3.89,0.0,3.86,1.2,0.51,0.0,0.37,-0.18,2.01,8.77,0.15,0.78,-0.04,29.0,0.0,0.0,26.18,0.46,4.93,0.0,42.32,0.0,3.09,0.0,0.54,0.94,2.1,-0.09,11.82,50.74,0.76,0.82,0.0,9.81,43.43,4.2,5.17,0.64,4.01,2.26,1.05,8.93,2.91,18.61,2.62,0.42,7.49,-0.14,7.78,0.35,-0.42,41.51,12.96,2.31,1.16,5.02,3.41,-0.1,8.56,2.09,5.8,0.37,0.9
t10,12.65,-0.1,12.17,-0.91,0.02,0.0,1.05,0.0,0.0,0.38,0.0,-0.18,8.13,0.4,47.33,0.0,-0.03,0.0,35.74,0.08,0.34,-0.27,0.0,0.55,4.93,-0.09,0.0,0.35,-0.09,0.65,7.44,4.48,0.0,2.03,0.0,3.5,3.27,0.0,1.16,0.0,0.77,0.21,3.31,0.0,1.03,3.37,0.95,1.61,0.0,0.2,0.0,-0.51,0.57,0.0,0.0,0.0,2.74,10.56,0.0,0.23,0.3,0.98,0.0,-0.03,0.0,0.1,11.14,16.83,0.0,-0.06,-0.01,0.31,0.0,1.99,0.0,0.12,0.0,0.05,2.69,1.71,-0.07,0.01,0.05,1.13,0.0,0.0,0.0,1.06,0.0,0.0,0.4,8.37,0.0,2.95,0.08,0.0,0.6,0.0,3.62,0.17,23.69,3.01,0.0,1.37,0.0,0.0,0.52,11.64,0.0,-0.68,0.3,-0.16,1.17,17.35,0.0,0.0,0.0,0.0,0.0,-0.24,1.91,0.0,7.74,0.0,0.68,0.0,5.49,1.84,0.05,0.16,-0.01,0.0,1.33,0.0,0.0,-0.21,0.9,0.0,1.94,0.0,0.0,0.0,0.0,0.0,2.13,0.39,0.0,0.54,0.15,0.0,0.0,12.22,2.06,4.05,0.15,0.0,0.22,3.34,-1.29,0.0,0.45,1.39,2.91,0.0,29.51,0.0,0.06,6.03,0.0,1.34,0.0,-0.07,0.0,3.36,0.0,-0.7,1.49,28.71,0.0,0.0,5.27,-0.36,1.41,0.05,0.0,5.67,3.04,0.23,0.34,0.0,-0.18,4.26,0.0,0.59,0.1,4.5,0.0,0.1,0.0,1.08,7.54,0.02,0.33,0.0,2.24,0.43,0.0,10.16,0.0,0.51,0.0,13.87,0.0,0.0,1.42,0.0,0.04,5.79,0.0,2.28,9.88,0.15,0.9,0.0,3.0,28.78,0.51,0.0,0.42,2.12,0.08,0.0,3.02,1.8,5.25,6.41,0.0,2.81,-0.18,0.0,0.0,0.0,26.6,5.67,0.0,-0.53,-0.78,0.54,0.0,2.65,0.4,0.66,0.0,0.1
