t,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51,c52,c53,c54,c55,c56,c57,c58,c59,c60,c61,c62,c63,c64,c65,c66,c67,c68,c69,c70,c71,c72,c73,c74,c75,c76,c77,c78,c79,c80,c81,c82,c83,c84,c85,c86,c87,c88,c89,c90,c91,c92,c93,c94,c95,c96,c97,c98,c99,c100,c101,c102,c103,c104,c105,c106,c107,c108,c109,c110,c111,c112,c113,c114,c115,c116,c117,c118,c119,c120,c121,c122,c123,c124,c125,c126,c127,c128,c129,c130,c131,c132,c133,c134,c135,c136,c137,c138,c139,c140,c141,c142,c143,c144,c145,c146,c147,c148,c149,c150,c151,c152,c153,c154,c155,c156,c157,c158,c159,c160,c161,c162,c163,c164,c165,c166,c167,c168,c169,c170,c171,c172,c173,c174,c175,c176,c177,c178,c179,c180,c181,c182,c183,c184,c185,c186,c187,c188,c189,c190,c191,c192,c193,c194,c195,c196,c197,c198,c199,c200,c201,c202,c203,c204,c205,c206,c207,c208,c209,c210,c211,c212,c213,c214,c215,c216,c217,c218,c219,c220,c221,c222,c223,c224,c225,c226,c227,c228,c229,c230,c231,c232,c233,c234,c235,c236,c237,c238,c239,c240,c241,c242,c243,c244,c245,c246,c247,c248,c249,c250,c251,c252,c253,c254
t1,111.0,0.0,24.0,12.0,0.0,404.0,33.0,263.0,20.0,34.0,4593.0,0.0,4.0,1875.0,1929.0,341.0,0.0,137.0,34.0,4869.0,445.0,0.0,33.0,0.0,11.0,40.0,908.0,2519.0,27.0,8.0,159.0,44.0,984.0,85.0,273.0,856.0,9.0,29.0,4.0,0.0,0.0,1.0,28437.0,9.0,91.0,779.0,1.0,0.0,131.0,368.0,0.0,0.0,0.0,0.0,0.0,108.0,206089.0,8.0,965.0,19.0,21976.0,2.0,0.0,4.0,339.0,3.0,8.0,39.0,7.0,3804.0,183605.0,32.0,36.0,264.0,92.0,7.0,66.0,0.0,17067.0,4.0,19.0,42.0,12.0,3680.0,20.0,86.0,0.0,0.0,154.0,593.0,368.0,16.0,250.0,1295.0,247.0,77.0,56.0,18.0,17.0,72.0,216588.0,26.0,56.0,0.0,12751.0,4.0,615.0,340.0,173.0,0.0,171.0,72.0,25.0,46.0,155.0,1304.0,830.0,0.0,12.0,6.0,4.0,14.0,212.0,0.0,37.0,1265.0,6.0,20.0,3386.0,73.0,0.0,0.0,8.0,14.0,0.0,8.0,1.0,0.0,40.0,79.0,110.0,7.0,22.0,421.0,4.0,1531.0,46.0,1.0,8.0,188.0,0.0,479.0,1.0,0.0,498.0,0.0,14.0,29.0,0.0,1.0,59.0,155.0,69.0,0.0,67.0,162.0,9.0,0.0,38.0,8541.0,469.0,6.0,0.0,8.0,265.0,6.0,3.0,70.0,35.0,207.0,66.0,35.0,1.0,881.0,136.0,44.0,118.0,87587.0,0.0,90.0,45010.0,0.0,1.0,11.0,0.0,4.0,7.0,26.0,3379.0,0.0,43.0,76.0,11.0,250.0,65.0,7.0,0.0,7.0,0.0,22.0,97.0,140.0,94.0,55.0,0.0,0.0,0.0,2.0,378.0,31018.0,20.0,0.0,0.0,0.0,5.0,42.0,189541.0,2.0,25.0,13.0,0.0,19.0,5.0,648.0,24.0,226.0,1489.0,0.0,78.0,220.0,156.0,42.0,0.0,0.0,17.0,36902.0,127.0,0.0,319.0,159.0,0.0,2.0,0.0,48.0
t2,748.0,6.0,315.0,114.0,58.0,485.0,523.0,2735.0,21.0,283.0,22714.0,0.0,110.0,21808.0,22398.0,1114.0,65.0,501.0,272.0,41704.0,13947.0,221.0,30.0,61.0,267.0,520.0,5945.0,13314.0,348.0,173.0,2297.0,101.0,1246.0,439.0,948.0,7102.0,314.0,60.0,102.0,2.0,0.0,20.0,204785.0,23.0,837.0,6861.0,391.0,1.0,3004.0,5670.0,0.0,9.0,0.0,45.0,1.0,591.0,543303.0,59.0,3948.0,489.0,185192.0,81.0,1.0,83.0,673.0,30.0,75.0,649.0,13.0,31977.0,234762.0,1241.0,318.0,2045.0,921.0,94.0,114.0,35.0,131682.0,207.0,285.0,116.0,199.0,29975.0,37.0,237.0,0.0,122.0,1376.0,2184.0,6350.0,497.0,1706.0,13262.0,2091.0,247.0,217.0,194.0,24.0,758.0,650008.0,388.0,458.0,0.0,70819.0,116.0,5727.0,4397.0,1918.0,72.0,2338.0,735.0,225.0,280.0,575.0,11752.0,2668.0,0.0,82.0,82.0,252.0,73.0,2349.0,0.0,392.0,18747.0,162.0,236.0,23882.0,514.0,0.0,0.0,102.0,68.0,0.0,109.0,355.0,0.0,657.0,545.0,1297.0,172.0,253.0,2383.0,250.0,10525.0,435.0,56.0,84.0,1051.0,0.0,4687.0,165.0,11.0,4797.0,21.0,475.0,28.0,5.0,5.0,1277.0,1674.0,508.0,40.0,620.0,2227.0,225.0,16.0,733.0,68221.0,2685.0,178.0,8.0,160.0,3340.0,106.0,45.0,1002.0,149.0,392.0,962.0,1024.0,89.0,12230.0,592.0,92.0,1518.0,23924.0,5.0,622.0,48301.0,1.0,30.0,33.0,46.0,17.0,3.0,443.0,23283.0,0.0,557.0,212.0,19.0,2098.0,475.0,37.0,0.0,114.0,5.0,231.0,256.0,2296.0,1206.0,796.0,59.0,0.0,0.0,0.0,1561.0,260261.0,546.0,17.0,25.0,0.0,115.0,288.0,321526.0,273.0,347.0,575.0,29.0,266.0,106.0,5008.0,496.0,4364.0,13275.0,29.0,922.0,1121.0,1907.0,150.0,313.0,25.0,173.0,172336.0,1609.0,1.0,6128.0,784.0,11.0,337.0,64.0,882.0
t3,2621.0,106.0,1835.0,240.0,333.0,227.0,3251.0,6605.0,306.0,630.0,19917.0,47.0,627.0,70829.0,97593.0,1475.0,73.0,2025.0,1010.0,90163.0,94488.0,660.0,64.0,61.0,665.0,3744.0,7335.0,12285.0,1830.0,606.0,14666.0,319.0,372.0,1006.0,1371.0,11790.0,1341.0,308.0,518.0,141.0,4.0,93.0,292386.0,11.0,2712.0,16279.0,1286.0,24.0,9385.0,25210.0,0.0,20.0,8.0,415.0,141.0,1291.0,640328.0,104.0,4339.0,863.0,283218.0,466.0,9.0,463.0,314.0,165.0,538.0,2642.0,15.0,51752.0,95588.0,7384.0,1574.0,5802.0,2167.0,212.0,415.0,56.0,220957.0,399.0,1709.0,709.0,1067.0,69770.0,73.0,557.0,0.0,250.0,2993.0,1798.0,20636.0,4438.0,5960.0,32835.0,4631.0,358.0,522.0,302.0,53.0,3417.0,944199.0,1983.0,1255.0,36.0,51463.0,115.0,13349.0,28457.0,5040.0,869.0,7661.0,3866.0,676.0,469.0,717.0,24385.0,2723.0,7.0,969.0,237.0,1425.0,66.0,11141.0,31.0,997.0,50142.0,711.0,882.0,36775.0,2271.0,12.0,0.0,360.0,12.0,0.0,110.0,1370.0,0.0,2471.0,1547.0,4009.0,618.0,943.0,3855.0,1562.0,21443.0,1439.0,61.0,322.0,1422.0,0.0,20356.0,434.0,57.0,19815.0,1.0,2152.0,186.0,336.0,71.0,4828.0,6880.0,2289.0,21.0,2795.0,4606.0,368.0,150.0,2721.0,140701.0,5508.0,309.0,22.0,1289.0,8665.0,624.0,161.0,4690.0,824.0,215.0,5137.0,4379.0,599.0,38322.0,1123.0,444.0,4129.0,3600.0,111.0,2209.0,9231.0,0.0,50.0,157.0,236.0,251.0,4.0,3259.0,30473.0,0.0,3062.0,287.0,237.0,5583.0,1158.0,491.0,10.0,592.0,104.0,718.0,228.0,11604.0,1785.0,5825.0,288.0,6.0,18.0,0.0,1302.0,549270.0,2915.0,7.0,160.0,17.0,753.0,972.0,198147.0,1635.0,926.0,2061.0,178.0,1244.0,713.0,12056.0,2728.0,16710.0,17946.0,96.0,3350.0,8049.0,6158.0,279.0,2868.0,139.0,782.0,118959.0,5157.0,34.0,16591.0,2492.0,199.0,753.0,844.0,4220.0
t4,5174.0,325.0,4991.0,778.0,666.0,11.0,10052.0,5235.0,981.0,1385.0,7117.0,99.0,2370.0,77932.0,245633.0,1427.0,18.0,3241.0,3258.0,63271.0,76643.0,574.0,103.0,336.0,1508.0,5405.0,3334.0,3246.0,3387.0,1087.0,53576.0,779.0,311.0,1735.0,865.0,7098.0,4235.0,569.0,1326.0,410.0,24.0,205.0,125601.0,8.0,2441.0,19061.0,1471.0,607.0,7676.0,28574.0,17.0,319.0,31.0,797.0,180.0,1774.0,316345.0,346.0,1968.0,494.0,105586.0,1703.0,57.0,1333.0,160.0,594.0,1155.0,7456.0,5.0,24732.0,23855.0,10461.0,2843.0,6400.0,2278.0,124.0,639.0,7.0,107922.0,1170.0,3252.0,2063.0,3734.0,57270.0,729.0,473.0,4.0,489.0,2721.0,1144.0,21312.0,12898.0,7662.0,27041.0,6658.0,361.0,771.0,150.0,72.0,9213.0,617547.0,7712.0,1208.0,91.0,12792.0,188.0,10679.0,131626.0,6302.0,3723.0,8553.0,6195.0,2006.0,828.0,504.0,15157.0,2069.0,5.0,1907.0,1442.0,3110.0,62.0,30754.0,302.0,2553.0,35475.0,2429.0,2084.0,17120.0,4656.0,54.0,9.0,1277.0,20.0,0.0,156.0,3788.0,16.0,4272.0,2205.0,3853.0,2404.0,1142.0,2001.0,2461.0,15863.0,2521.0,205.0,407.0,1322.0,9.0,52938.0,761.0,212.0,40996.0,42.0,3720.0,782.0,1860.0,72.0,7361.0,13982.0,6452.0,1.0,8250.0,3343.0,563.0,474.0,3283.0,88800.0,4344.0,880.0,19.0,8849.0,8248.0,1862.0,586.0,15045.0,1194.0,138.0,12654.0,6373.0,1773.0,28030.0,1160.0,943.0,5210.0,622.0,323.0,1800.0,1265.0,40.0,22.0,472.0,683.0,334.0,18.0,5170.0,11219.0,54.0,8114.0,345.0,501.0,6758.0,5227.0,759.0,1.0,1407.0,230.0,1609.0,101.0,26077.0,1327.0,17263.0,589.0,20.0,205.0,8.0,530.0,357692.0,10152.0,10.0,644.0,139.0,3009.0,3640.0,62151.0,2796.0,2086.0,4111.0,525.0,2699.0,2494.0,9715.0,8684.0,18420.0,6819.0,464.0,5066.0,39368.0,7074.0,193.0,8390.0,327.0,2937.0,31403.0,8741.0,73.0,12789.0,3990.0,235.0,1889.0,2462.0,3226.0
t5,6804.0,2105.0,10764.0,1236.0,1223.0,0.0,9882.0,1629.0,777.0,2255.0,1724.0,42.0,5687.0,32423.0,309445.0,740.0,28.0,2328.0,6706.0,24228.0,12677.0,354.0,17.0,1140.0,2431.0,1348.0,1033.0,723.0,2819.0,1529.0,98987.0,1773.0,298.0,2431.0,974.0,2787.0,7517.0,788.0,1730.0,830.0,189.0,518.0,31714.0,83.0,1402.0,13297.0,1128.0,791.0,2474.0,9896.0,97.0,1077.0,48.0,888.0,95.0,941.0,92999.0,1133.0,384.0,271.0,22944.0,1846.0,284.0,1647.0,59.0,1999.0,1575.0,21166.0,209.0,7388.0,6391.0,5034.0,2798.0,2976.0,1529.0,217.0,769.0,26.0,31698.0,1813.0,2740.0,3844.0,4582.0,22916.0,1723.0,400.0,164.0,851.0,1295.0,605.0,9424.0,19060.0,2883.0,13799.0,5341.0,255.0,638.0,558.0,105.0,12804.0,227553.0,12750.0,637.0,242.0,2558.0,71.0,5965.0,231766.0,3692.0,6075.0,3389.0,4230.0,2188.0,2530.0,314.0,4281.0,974.0,71.0,1037.0,2345.0,5401.0,48.0,41712.0,1012.0,5669.0,9877.0,4096.0,1977.0,4357.0,6218.0,66.0,89.0,1962.0,72.0,26.0,483.0,6762.0,131.0,3974.0,1558.0,2340.0,1444.0,1273.0,682.0,1928.0,5206.0,3028.0,417.0,967.0,565.0,1.0,60520.0,900.0,375.0,40418.0,7.0,2103.0,1415.0,1026.0,106.0,4519.0,11779.0,10548.0,40.0,20547.0,1512.0,582.0,824.0,1754.0,29046.0,1628.0,1567.0,32.0,19560.0,4406.0,3108.0,767.0,35220.0,1712.0,6.0,15758.0,2875.0,2658.0,7810.0,1153.0,1729.0,3737.0,154.0,224.0,834.0,311.0,45.0,29.0,1333.0,2033.0,413.0,3.0,1825.0,2912.0,312.0,10082.0,636.0,486.0,3120.0,11609.0,647.0,20.0,872.0,373.0,2646.0,66.0,28246.0,731.0,17192.0,1049.0,0.0,318.0,41.0,328.0,106926.0,19602.0,0.0,1969.0,143.0,5856.0,7907.0,15520.0,1397.0,2664.0,6674.0,661.0,3532.0,6976.0,3167.0,12111.0,7982.0,1712.0,1059.0,3046.0,77763.0,4493.0,298.0,14462.0,920.0,6013.0,6932.0,8731.0,332.0,3851.0,3226.0,661.0,2364.0,3861.0,870.0
t6,5290.0,2720.0,12386.0,1579.0,1258.0,0.0,5690.0,417.0,752.0,2071.0,574.0,287.0,4951.0,8998.0,195405.0,162.0,1.0,699.0,10506.0,6555.0,1648.0,61.0,46.0,1132.0,3588.0,141.0,468.0,257.0,1831.0,1634.0,69322.0,2384.0,151.0,3427.0,535.0,852.0,6831.0,526.0,1292.0,339.0,319.0,635.0,6614.0,195.0,622.0,7135.0,732.0,271.0,273.0,2127.0,48.0,1410.0,52.0,512.0,4.0,192.0,21725.0,2100.0,115.0,193.0,5415.0,1742.0,241.0,1196.0,1.0,2532.0,1081.0,29444.0,180.0,1723.0,1815.0,1396.0,1631.0,1047.0,639.0,233.0,602.0,24.0,8898.0,1755.0,1239.0,2556.0,2117.0,7170.0,1273.0,378.0,334.0,902.0,583.0,307.0,2839.0,15865.0,663.0,7227.0,2178.0,36.0,244.0,744.0,190.0,7497.0,65603.0,10021.0,171.0,318.0,1078.0,135.0,2322.0,133426.0,1260.0,3571.0,956.0,2203.0,1354.0,4069.0,129.0,1141.0,388.0,200.0,328.0,1451.0,4352.0,4.0,30084.0,1053.0,6812.0,2269.0,3112.0,1462.0,1135.0,4191.0,2.0,91.0,1647.0,50.0,263.0,415.0,5976.0,261.0,2984.0,663.0,649.0,358.0,974.0,226.0,1014.0,1328.0,2003.0,309.0,1420.0,260.0,0.0,28491.0,1165.0,286.0,21475.0,40.0,615.0,928.0,358.0,71.0,1374.0,3698.0,6644.0,28.0,25569.0,465.0,165.0,1494.0,262.0,8377.0,375.0,2040.0,30.0,11236.0,1374.0,1853.0,1139.0,49440.0,1095.0,0.0,9418.0,991.0,2992.0,1801.0,660.0,2065.0,2022.0,75.0,116.0,467.0,141.0,67.0,36.0,861.0,2519.0,537.0,10.0,474.0,949.0,811.0,7540.0,1111.0,458.0,575.0,12413.0,437.0,126.0,845.0,369.0,2846.0,118.0,20926.0,242.0,6556.0,671.0,46.0,79.0,144.0,97.0,25529.0,19317.0,5.0,1980.0,17.0,6435.0,13369.0,4568.0,600.0,2209.0,5495.0,521.0,2528.0,8960.0,1169.0,9448.0,2471.0,436.0,1853.0,1114.0,46971.0,2094.0,273.0,16471.0,1087.0,4876.0,1865.0,4653.0,744.0,979.0,1792.0,970.0,1328.0,2220.0,222.0
t7,3108.0,1907.0,7694.0,1807.0,965.0,0.0,1982.0,64.0,183.0,932.0,144.0,311.0,1973.0,2728.0,82149.0,167.0,43.0,155.0,9028.0,1585.0,237.0,66.0,5.0,581.0,2335.0,26.0,120.0,35.0,1157.0,1217.0,24468.0,695.0,125.0,2583.0,108.0,193.0,3745.0,325.0,805.0,155.0,213.0,548.0,1367.0,316.0,61.0,3652.0,342.0,296.0,0.0,458.0,48.0,549.0,232.0,484.0,0.0,36.0,5004.0,2173.0,171.0,40.0,1246.0,1200.0,65.0,439.0,24.0,1007.0,685.0,17392.0,139.0,346.0,531.0,307.0,475.0,301.0,335.0,385.0,259.0,85.0,2210.0,489.0,377.0,1017.0,946.0,2134.0,459.0,334.0,59.0,508.0,266.0,166.0,905.0,7582.0,141.0,3224.0,585.0,129.0,126.0,992.0,361.0,2288.0,19319.0,4505.0,78.0,254.0,449.0,258.0,1224.0,36412.0,493.0,1088.0,150.0,659.0,669.0,3234.0,54.0,150.0,180.0,85.0,249.0,754.0,1878.0,32.0,13714.0,419.0,4276.0,592.0,1692.0,992.0,197.0,1687.0,0.0,128.0,798.0,74.0,1.0,225.0,2778.0,54.0,1780.0,149.0,124.0,108.0,534.0,122.0,274.0,249.0,523.0,303.0,939.0,64.0,0.0,9691.0,827.0,239.0,6882.0,62.0,105.0,610.0,147.0,103.0,233.0,1007.0,2895.0,66.0,15098.0,298.0,188.0,1262.0,56.0,1781.0,104.0,1338.0,23.0,4172.0,299.0,962.0,950.0,36725.0,691.0,5.0,4023.0,258.0,1970.0,429.0,419.0,1522.0,812.0,45.0,323.0,63.0,111.0,244.0,55.0,541.0,1035.0,421.0,45.0,131.0,224.0,951.0,3076.0,413.0,484.0,143.0,6746.0,132.0,310.0,854.0,258.0,2186.0,136.0,10544.0,55.0,1687.0,231.0,4.0,0.0,474.0,74.0,5841.0,11057.0,87.0,898.0,24.0,3138.0,10624.0,1574.0,243.0,665.0,2705.0,230.0,897.0,6820.0,417.0,4731.0,618.0,86.0,1310.0,342.0,14057.0,713.0,300.0,13733.0,1263.0,2056.0,510.0,2062.0,915.0,327.0,1012.0,728.0,559.0,627.0,22.0
t8,1585.0,848.0,3422.0,1035.0,366.0,0.0,699.0,35.0,30.0,314.0,54.0,85.0,1079.0,724.0,27611.0,214.0,63.0,2.0,3968.0,578.0,4.0,372.0,0.0,251.0,1059.0,40.0,35.0,16.0,397.0,758.0,7074.0,387.0,28.0,1210.0,14.0,125.0,1533.0,282.0,561.0,57.0,92.0,201.0,313.0,440.0,107.0,1340.0,97.0,201.0,13.0,193.0,40.0,158.0,422.0,99.0,81.0,0.0,1175.0,1016.0,74.0,61.0,361.0,604.0,0.0,49.0,1.0,544.0,468.0,6775.0,43.0,138.0,96.0,63.0,99.0,5.0,41.0,362.0,156.0,217.0,772.0,139.0,197.0,318.0,389.0,1004.0,50.0,221.0,16.0,150.0,158.0,98.0,277.0,2795.0,67.0,934.0,291.0,111.0,23.0,282.0,596.0,923.0,5709.0,1308.0,0.0,289.0,150.0,127.0,639.0,8969.0,209.0,141.0,11.0,127.0,225.0,2391.0,7.0,38.0,41.0,71.0,314.0,331.0,973.0,29.0,4833.0,144.0,1692.0,55.0,863.0,371.0,41.0,405.0,0.0,17.0,556.0,17.0,0.0,244.0,725.0,2.0,921.0,25.0,91.0,19.0,309.0,0.0,30.0,56.0,290.0,226.0,547.0,0.0,0.0,2835.0,146.0,335.0,2177.0,15.0,0.0,286.0,109.0,79.0,42.0,353.0,1101.0,1.0,5339.0,72.0,28.0,584.0,49.0,628.0,4.0,566.0,0.0,972.0,138.0,437.0,915.0,18556.0,279.0,0.0,1875.0,127.0,909.0,76.0,282.0,549.0,517.0,26.0,505.0,0.0,72.0,505.0,78.0,332.0,218.0,231.0,0.0,21.0,51.0,488.0,1194.0,140.0,283.0,56.0,2998.0,2.0,1025.0,672.0,183.0,927.0,44.0,3541.0,10.0,138.0,55.0,26.0,20.0,470.0,66.0,1605.0,5742.0,202.0,349.0,0.0,948.0,5848.0,425.0,248.0,131.0,885.0,20.0,253.0,2388.0,203.0,2498.0,278.0,53.0,345.0,121.0,2968.0,222.0,71.0,6314.0,1032.0,443.0,117.0,808.0,543.0,93.0,605.0,520.0,200.0,114.0,38.0
t9,522.0,154.0,1834.0,613.0,96.0,0.0,140.0,17.0,54.0,168.0,0.0,72.0,622.0,219.0,9248.0,41.0,33.0,1.0,1630.0,144.0,0.0,468.0,0.0,129.0,578.0,15.0,0.0,2.0,202.0,201.0,1569.0,120.0,0.0,508.0,0.0,75.0,346.0,145.0,124.0,0.0,58.0,102.0,38.0,63.0,17.0,406.0,84.0,94.0,0.0,46.0,2.0,10.0,143.0,14.0,141.0,0.0,364.0,175.0,96.0,0.0,59.0,447.0,0.0,0.0,0.0,206.0,410.0,2198.0,0.0,26.0,9.0,13.0,48.0,0.0,28.0,236.0,19.0,239.0,253.0,27.0,93.0,71.0,71.0,276.0,0.0,287.0,0.0,5.0,36.0,0.0,51.0,1052.0,33.0,189.0,68.0,3.0,0.0,127.0,440.0,319.0,1838.0,617.0,0.0,144.0,33.0,88.0,232.0,2265.0,107.0,4.0,12.0,8.0,26.0,1392.0,0.0,0.0,69.0,27.0,65.0,193.0,404.0,5.0,1914.0,15.0,580.0,22.0,194.0,79.0,9.0,155.0,0.0,0.0,114.0,0.0,0.0,14.0,378.0,57.0,334.0,63.0,24.0,3.0,416.0,9.0,0.0,12.0,315.0,32.0,334.0,0.0,0.0,887.0,26.0,287.0,653.0,35.0,0.0,63.0,31.0,0.0,22.0,35.0,400.0,10.0,1824.0,0.0,20.0,203.0,3.0,144.0,0.0,187.0,0.0,256.0,3.0,210.0,656.0,6972.0,136.0,0.0,689.0,25.0,52.0,24.0,83.0,276.0,190.0,0.0,499.0,0.0,9.0,256.0,0.0,156.0,88.0,105.0,0.0,3.0,6.0,329.0,195.0,77.0,103.0,5.0,1110.0,0.0,510.0,507.0,208.0,333.0,0.0,1108.0,0.0,59.0,6.0,14.0,36.0,378.0,4.0,360.0,1895.0,115.0,223.0,0.0,270.0,3198.0,83.0,42.0,46.0,247.0,0.0,246.0,669.0,91.0,1042.0,171.0,1.0,14.0,0.0,408.0,74.0,64.0,2750.0,437.0,71.0,30.0,247.0,304.0,2.0,108.0,206.0,72.0,16.0,24.0
t10,178.0,172.0,499.0,136.0,108.0,0.0,18.0,9.0,65.0,27.0,43.0,70.0,214.0,31.0,3022.0,2.0,0.0,11.0,415.0,3.0,0.0,604.0,0.0,65.0,174.0,0.0,0.0,0.0,152.0,3.0,704.0,36.0,0.0,91.0,0.0,1.0,10.0,142.0,164.0,0.0,11.0,7.0,56.0,0.0,0.0,39.0,1.0,41.0,0.0,0.0,0.0,0.0,5.0,0.0,130.0,0.0,96.0,84.0,44.0,0.0,91.0,56.0,0.0,0.0,0.0,39.0,145.0,506.0,0.0,22.0,13.0,3.0,0.0,0.0,0.0,6.0,0.0,148.0,28.0,0.0,0.0,0.0,0.0,105.0,0.0,388.0,53.0,38.0,2.0,8.0,13.0,405.0,0.0,53.0,0.0,0.0,0.0,14.0,117.0,110.0,496.0,166.0,0.0,24.0,10.0,21.0,76.0,703.0,5.0,7.0,9.0,0.0,0.0,683.0,5.0,0.0,7.0,91.0,0.0,132.0,122.0,27.0,484.0,0.0,150.0,4.0,34.0,109.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,9.0,86.0,78.0,0.0,0.0,157.0,0.0,26.0,3.0,89.0,0.0,51.0,7.0,0.0,442.0,0.0,185.0,212.0,0.0,0.0,115.0,13.0,1.0,42.0,14.0,80.0,2.0,727.0,0.0,3.0,21.0,73.0,12.0,0.0,16.0,0.0,26.0,0.0,183.0,261.0,2907.0,4.0,0.0,166.0,1.0,6.0,1.0,11.0,178.0,64.0,0.0,265.0,1.0,0.0,10.0,0.0,45.0,74.0,35.0,0.0,0.0,0.0,214.0,28.0,24.0,21.0,6.0,529.0,0.0,139.0,298.0,69.0,111.0,0.0,256.0,0.0,11.0,0.0,0.0,5.0,191.0,0.0,140.0,361.0,27.0,61.0,0.0,88.0,1977.0,9.0,18.0,94.0,83.0,0.0,223.0,297.0,54.0,460.0,0.0,0.0,34.0,0.0,18.0,2.0,22.0,1106.0,184.0,6.0,79.0,24.0,129.0,9.0,4.0,124.0,10.0,0.0,23.0
