t,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51,c52,c53,c54,c55,c56,c57,c58,c59,c60,c61,c62,c63,c64,c65,c66,c67,c68,c69,c70,c71,c72,c73,c74,c75,c76,c77,c78,c79,c80,c81,c82,c83,c84,c85,c86,c87,c88,c89,c90,c91,c92,c93,c94,c95,c96,c97,c98,c99,c100,c101,c102,c103,c104,c105,c106,c107,c108,c109,c110,c111,c112,c113,c114,c115,c116,c117,c118,c119,c120,c121,c122,c123,c124,c125,c126,c127,c128,c129,c130,c131,c132,c133,c134,c135,c136,c137,c138,c139,c140,c141,c142,c143,c144,c145,c146,c147,c148,c149,c150,c151,c152,c153,c154,c155,c156,c157,c158,c159,c160,c161,c162,c163,c164,c165,c166,c167,c168,c169,c170,c171,c172,c173,c174,c175,c176,c177,c178,c179,c180,c181,c182,c183,c184,c185,c186,c187,c188,c189,c190,c191,c192,c193,c194,c195,c196,c197,c198,c199,c200,c201,c202,c203,c204,c205,c206,c207,c208,c209,c210,c211,c212,c213,c214,c215,c216,c217,c218,c219,c220,c221,c222,c223,c224,c225,c226,c227,c228,c229,c230,c231,c232,c233,c234,c235,c236,c237,c238,c239,c240,c241,c242,c243,c244,c245,c246,c247,c248,c249,c250,c251,c252,c253,c254
t1,0.81,-0.08,-0.23,-0.03,0.41,2.8,1.87,4.96,0.06,0.0,104.84,-0.03,0.82,33.18,40.74,2.42,0.0,0.28,0.17,83.65,-4.19,0.82,0.0,0.0,0.08,0.94,12.13,30.87,1.96,1.99,2.3,0.06,22.34,1.6,5.07,10.95,0.26,0.78,-0.1,0.0,0.0,0.58,624.41,0.0,2.99,15.25,0.19,0.0,4.51,5.99,0.0,0.0,0.0,0.0,0.37,3.62,2193.59,0.0,15.18,0.67,386.63,-0.06,-0.03,0.67,1.86,0.0,-0.09,1.11,0.0,63.02,858.77,0.39,-0.44,4.73,2.41,0.09,-1.73,-0.24,260.87,0.12,1.85,0.25,0.03,74.76,2.68,6.47,0.0,0.0,1.84,7.85,8.89,1.1,4.51,13.16,7.48,4.55,0.53,-0.32,0.0,0.61,1819.52,1.01,3.02,0.0,117.21,0.12,13.89,2.85,1.0,-0.06,6.41,6.18,0.16,-0.31,2.06,18.85,9.29,0.0,0.08,0.0,0.17,0.01,3.44,0.0,1.76,26.95,0.0,0.1,56.6,-0.21,0.0,0.0,0.33,0.0,0.0,-0.12,0.1,0.47,2.4,3.92,2.15,0.0,0.42,4.21,0.24,25.45,0.89,-0.3,0.0,8.18,0.0,6.3,0.4,-0.09,2.74,0.0,1.0,0.05,1.24,0.45,1.61,-0.45,0.23,0.0,0.51,3.6,0.69,0.47,1.28,141.49,17.9,0.0,0.0,0.07,4.73,0.14,0.0,6.29,0.6,1.08,0.91,-0.45,-0.03,7.36,1.85,0.18,3.24,951.3,0.6,3.55,724.02,0.0,0.26,0.15,-0.06,0.61,-0.06,-0.35,75.83,0.07,3.78,0.5,0.03,3.27,-0.17,0.1,0.0,0.0,0.0,0.14,0.12,1.17,-0.24,-0.21,0.0,0.0,0.0,0.05,4.19,492.72,1.25,0.0,-0.54,0.0,0.32,0.39,2033.37,-0.21,0.39,0.33,0.0,-0.23,0.0,9.69,0.58,2.05,5.65,0.0,1.84,-0.17,3.08,2.41,0.59,-0.09,2.56,699.78,1.14,0.0,8.47,0.51,0.06,0.0,0.0,-0.52
t2,15.16,11.0,1.15,1.45,4.04,9.32,21.22,45.1,6.38,1.25,555.93,-0.06,8.72,383.19,388.2,21.42,0.0,6.07,1.51,731.89,-9.96,6.02,0.83,0.11,3.5,17.91,97.94,163.02,2.7,1.74,15.82,1.99,35.85,0.89,17.32,107.14,10.66,0.44,3.36,0.0,0.0,-0.48,4629.12,0.69,7.87,114.99,1.68,0.03,52.9,127.47,0.0,0.05,0.0,0.0,2.7,33.98,11483.81,0.54,42.76,7.19,3326.65,2.94,0.0,4.23,6.66,0.39,0.63,2.1,-0.1,499.32,4191.11,15.74,6.5,42.71,18.22,0.72,7.46,-0.15,2286.62,9.82,6.66,1.73,1.25,532.48,2.99,9.75,0.0,-0.47,15.75,40.61,151.41,31.24,45.46,203.32,32.92,0.68,0.04,0.9,0.0,10.81,11453.67,11.35,29.28,0.06,765.02,1.18,99.57,63.7,12.92,1.08,41.74,28.5,2.08,0.97,10.88,195.8,19.86,0.0,7.28,3.71,9.98,3.03,79.56,0.0,3.76,309.47,-0.09,0.96,479.85,3.47,0.0,0.0,0.69,1.78,0.0,0.0,-0.17,0.88,6.1,3.44,18.78,0.46,4.35,41.07,8.16,220.22,11.48,0.76,0.4,22.22,0.0,36.33,0.06,0.28,62.53,0.0,6.14,1.11,2.07,2.65,24.45,8.18,8.9,0.12,10.83,46.91,2.87,5.59,26.1,1176.69,66.77,2.63,0.25,3.19,63.75,2.95,1.44,12.59,13.95,5.35,14.25,9.31,0.48,189.02,17.03,-0.16,20.19,993.96,1.48,17.26,1045.32,0.0,0.23,0.07,5.63,2.02,-0.94,2.86,430.59,0.04,8.7,0.05,1.18,37.12,7.42,1.35,0.0,1.88,0.16,2.49,2.15,42.77,1.19,-2.0,4.54,0.12,0.0,0.04,8.34,4559.57,11.14,0.0,0.74,0.0,3.72,1.54,7683.16,4.77,12.19,4.56,0.04,1.46,1.5,112.52,7.16,33.8,67.85,1.48,13.71,7.03,37.22,0.21,8.42,2.79,2.54,3944.98,15.77,0.0,112.34,18.27,-0.86,4.93,0.0,13.81
t3,58.11,42.77,30.79,9.16,6.85,9.43,53.55,100.22,11.85,11.33,531.21,0.3,30.24,1468.88,1601.98,16.29,0.39,22.23,5.43,1944.8,85.5,5.45,0.05,0.51,17.97,85.15,156.63,199.88,17.84,7.11,130.47,17.42,15.52,1.54,30.96,228.76,48.41,1.68,5.19,-1.44,0.04,3.29,7035.57,-0.28,33.98,309.94,15.35,0.3,143.44,635.19,0.12,1.11,0.0,4.15,2.07,47.37,15479.58,4.07,95.33,19.82,6162.99,13.12,0.1,15.92,6.4,6.02,10.6,27.72,3.49,1054.37,2096.09,19.28,42.0,159.03,59.41,0.0,9.18,0.26,4650.11,18.89,33.46,11.15,46.74,1363.2,1.66,17.98,0.0,8.48,42.47,33.41,356.54,91.22,117.69,575.79,65.85,0.21,13.12,6.92,0.64,99.02,20490.46,55.02,51.49,0.06,907.89,14.87,229.09,441.37,86.15,13.93,131.88,81.93,24.52,4.11,11.65,426.64,63.54,0.39,27.2,12.68,22.75,0.71,267.24,0.79,20.07,940.11,4.93,14.17,812.87,34.0,0.05,0.0,13.5,2.89,0.0,0.68,18.11,0.41,23.37,6.33,87.88,1.72,11.86,77.36,23.36,510.03,30.25,5.77,2.47,42.38,0.0,101.37,1.16,7.77,252.8,0.0,30.96,7.84,8.39,3.21,59.73,49.78,45.55,0.83,39.4,110.79,3.75,9.1,66.13,2760.46,68.39,11.52,0.05,12.18,157.31,9.73,2.27,123.18,25.12,6.5,74.7,57.52,7.99,705.93,33.37,5.4,87.88,160.2,5.18,50.12,237.96,-0.14,0.3,4.76,9.7,5.98,4.93,51.34,708.69,2.2,34.42,-0.23,4.75,149.25,62.06,8.72,0.2,3.66,1.55,4.38,10.73,164.35,18.67,34.44,5.62,0.0,0.0,0.39,15.53,11319.36,33.54,1.18,15.95,-0.2,37.75,6.12,5474.39,23.45,29.92,28.81,2.88,27.78,10.66,215.92,39.59,195.59,239.45,3.65,43.79,81.75,133.46,2.83,37.96,6.62,16.74,3342.11,58.91,0.51,360.58,45.66,5.14,15.53,5.4,49.45
t4,174.74,48.14,90.38,20.89,16.82,2.23,159.43,109.43,15.45,37.67,156.67,0.05,73.29,1846.42,4271.84,25.05,1.26,43.6,25.02,1709.23,629.6,2.18,0.68,7.08,26.45,120.67,113.29,75.34,34.67,6.71,493.4,18.26,6.04,21.66,17.39,140.07,97.52,0.16,9.17,4.65,1.95,10.73,3155.54,-0.09,54.46,371.69,36.48,1.59,134.91,699.03,0.07,-1.75,0.61,5.31,0.73,18.79,8407.78,11.8,52.3,9.13,2784.84,29.25,1.66,38.75,0.63,11.06,26.32,180.73,0.82,531.64,530.73,94.72,82.78,161.63,63.6,2.25,10.08,0.67,2853.68,17.18,65.17,41.24,88.64,1401.11,4.47,20.21,0.35,10.28,59.61,41.15,363.03,233.98,174.36,644.83,116.6,0.98,18.95,6.54,0.32,197.7,15888.65,154.46,47.03,1.62,295.0,15.6,251.41,1769.86,138.15,36.13,200.69,107.49,40.55,5.02,4.26,319.25,34.33,4.18,40.52,20.3,59.93,1.25,639.55,22.19,59.8,894.47,32.41,39.04,373.37,85.13,0.67,0.6,18.6,2.23,0.0,2.16,46.87,0.61,66.96,22.95,115.05,12.32,22.17,40.35,44.37,313.24,53.73,13.99,4.99,21.28,0.0,400.37,3.37,11.04,457.81,0.6,68.25,13.3,8.08,1.84,121.91,113.66,113.91,1.25,155.86,76.38,3.25,14.35,52.21,2408.01,67.55,24.0,0.5,59.34,174.81,32.88,2.41,384.64,18.26,3.54,241.07,132.63,48.48,638.52,43.79,17.1,160.46,28.25,5.31,31.01,31.19,2.11,0.9,11.51,14.09,6.87,3.81,104.62,289.94,4.0,146.93,3.91,6.94,99.16,177.67,11.68,1.61,12.24,0.96,16.8,5.66,326.19,30.76,144.61,6.93,-0.12,-0.39,0.11,17.29,8714.49,58.89,-0.05,31.42,0.44,71.43,40.16,1717.58,52.84,70.89,124.34,5.24,48.89,42.02,208.79,87.71,293.05,154.44,11.82,58.22,388.26,169.46,2.13,104.2,7.34,83.5,983.57,228.01,16.19,290.19,68.35,13.52,17.28,17.52,63.02
t5,171.47,38.9,170.3,46.36,47.69,1.79,228.68,82.38,21.67,62.9,23.36,4.65,84.24,896.23,5849.47,11.43,0.1,32.99,40.71,693.22,228.44,9.56,3.52,16.53,32.48,38.84,40.28,19.28,46.11,24.46,1345.15,25.95,2.97,41.01,12.4,49.31,139.2,-0.16,25.8,2.55,1.66,8.67,846.69,0.09,37.01,290.6,26.11,10.04,62.13,270.5,0.37,10.76,2.14,11.62,2.73,12.86,2604.69,8.95,17.54,6.37,721.73,29.68,0.67,45.89,0.8,31.13,25.37,444.29,1.4,146.06,160.88,88.37,52.98,60.24,21.34,4.3,22.14,-0.08,954.13,19.1,44.88,98.97,102.23,591.77,5.34,32.49,4.05,11.16,63.5,33.19,174.14,355.29,60.82,361.18,120.49,2.57,7.38,3.53,7.43,249.03,6381.35,231.71,14.4,2.82,77.96,3.79,128.38,3521.58,69.26,109.34,106.74,84.95,56.28,13.9,-0.24,106.46,18.43,2.1,14.84,36.32,110.33,1.34,734.35,31.79,142.18,297.77,71.78,68.4,92.3,95.09,7.39,0.0,23.34,0.15,-0.03,3.64,107.42,-0.04,88.83,42.37,62.85,39.38,30.07,20.23,45.86,120.14,63.19,8.18,11.15,10.36,0.03,736.26,12.46,4.8,539.24,0.08,60.9,19.11,2.99,0.07,103.5,175.92,195.24,0.59,429.43,30.65,2.09,22.09,26.56,866.9,31.63,33.16,0.3,123.95,95.01,60.5,7.32,909.35,46.44,-0.16,342.04,82.02,71.86,228.33,11.46,44.49,116.84,14.48,0.19,20.72,6.16,1.69,3.86,25.07,27.4,16.88,0.3,34.79,91.21,10.06,206.88,8.86,7.92,54.39,238.86,3.12,2.52,28.68,7.23,59.59,-0.03,439.49,16.1,326.94,29.23,3.07,0.86,0.61,18.4,2921.05,170.33,1.56,36.69,0.64,112.97,92.0,442.06,28.76,64.11,200.06,13.78,47.36,108.08,83.76,204.13,160.01,48.77,35.73,49.03,1215.68,110.55,8.71,255.25,5.73,128.76,243.5,207.15,12.74,86.81,67.74,25.39,19.39,68.18,20.14
t6,113.81,23.22,279.85,37.21,20.42,0.26,101.97,26.57,20.75,48.2,7.67,3.9,101.25,231.6,4013.99,1.75,0.89,19.6,95.95,197.06,24.68,5.64,5.13,18.86,34.07,5.79,12.88,14.79,60.13,28.33,1369.75,32.15,2.8,55.88,3.76,23.57,120.65,-1.11,31.15,14.33,3.13,2.02,201.43,1.63,19.22,168.32,16.82,12.81,14.48,46.21,0.73,22.71,0.71,21.12,2.7,3.62,693.09,29.02,14.29,5.31,165.59,30.6,3.13,21.35,-0.09,42.78,29.59,601.03,0.14,44.18,30.38,33.44,22.94,19.81,9.41,2.57,16.97,0.69,211.72,22.76,35.93,68.78,40.68,175.43,13.77,13.12,5.2,24.57,31.49,10.58,61.53,303.02,26.3,174.63,66.47,1.02,2.58,2.99,3.75,153.55,1906.06,178.73,1.17,7.42,28.53,0.63,44.87,2359.22,47.51,67.85,26.48,43.74,29.13,24.41,0.09,7.96,2.45,1.66,11.31,35.32,79.9,0.22,527.66,19.27,184.93,76.84,137.8,48.0,26.42,55.58,0.77,0.0,44.46,2.05,0.67,3.25,62.31,2.35,71.79,24.02,6.4,15.48,29.17,9.26,22.29,47.67,34.6,4.94,19.63,4.91,0.27,664.28,28.14,6.04,402.34,0.35,22.58,27.12,17.53,0.09,49.48,122.76,138.59,1.93,517.92,25.37,2.32,16.83,3.95,242.61,2.94,26.86,0.0,113.23,42.45,55.87,16.63,852.84,19.97,0.0,198.0,23.22,63.93,46.57,2.83,30.75,54.72,5.49,2.88,8.48,6.02,4.0,8.6,15.52,30.49,8.64,0.03,7.87,13.97,7.79,175.7,15.29,13.88,16.67,133.73,0.58,12.22,19.13,9.21,74.84,-0.82,354.31,6.65,198.4,6.96,1.32,0.32,2.49,3.57,640.44,332.32,2.05,36.5,-0.71,92.02,196.56,135.26,7.72,47.15,111.38,3.65,25.23,137.62,33.4,239.89,51.28,12.29,53.5,30.92,938.65,42.52,18.32,332.02,7.08,78.04,63.47,129.55,25.74,22.7,59.79,16.8,14.42,52.73,5.15
t7,67.15,16.51,152.09,20.5,13.36,0.0,33.45,6.13,6.93,25.95,2.82,0.14,68.52,55.86,1740.18,5.54,0.48,1.4,110.65,35.07,3.61,12.37,-0.18,3.77,16.23,3.4,2.3,3.12,23.26,36.11,629.41,6.52,0.5,37.16,0.71,13.77,53.83,3.06,17.15,2.43,3.61,4.92,46.45,1.37,25.97,85.46,4.56,11.68,0.55,10.11,2.13,20.92,2.01,10.34,4.7,1.42,148.06,19.43,0.77,0.12,31.53,17.13,7.3,8.92,0.2,12.74,14.7,314.88,-0.03,4.2,7.61,16.42,9.88,8.73,2.14,6.26,4.62,0.33,44.7,6.39,15.89,28.65,11.63,43.11,15.76,2.76,2.12,11.74,6.04,3.25,15.01,179.9,3.32,86.23,25.48,0.56,6.11,0.04,2.55,36.95,485.69,85.45,0.05,11.49,6.66,0.23,29.78,778.48,3.72,18.47,8.13,11.89,16.26,26.15,0.0,4.07,4.65,1.0,5.21,18.17,40.53,-0.23,271.24,11.7,94.31,18.08,82.23,16.34,1.91,28.23,0.18,0.12,13.94,2.88,0.12,-1.22,25.77,9.58,44.78,7.52,1.79,2.59,16.72,1.26,3.67,19.07,19.86,3.86,16.07,2.5,0.0,296.75,12.66,3.17,130.03,0.0,0.88,19.7,20.88,1.39,10.33,55.62,44.6,0.8,312.51,4.68,0.63,5.26,1.89,55.29,3.16,16.99,0.24,47.78,9.71,23.64,20.84,565.27,3.64,0.0,121.64,6.63,52.08,10.43,1.22,15.59,20.67,1.21,5.14,3.46,5.99,11.76,8.72,6.9,32.0,10.37,0.0,2.01,7.12,15.05,89.24,21.74,9.91,4.83,84.26,0.24,11.43,16.46,12.35,58.5,0.13,201.5,3.55,37.39,4.67,0.45,0.7,5.54,1.55,143.01,293.75,0.0,18.51,3.36,45.23,165.84,36.42,4.07,27.86,67.35,2.77,24.99,78.49,16.47,139.99,7.47,4.92,31.09,8.01,279.27,7.24,5.76,214.66,4.07,29.56,23.65,45.92,16.12,0.13,22.94,9.99,19.15,20.71,10.09
t8,57.5,7.21,55.78,16.17,6.8,-0.06,13.13,0.95,2.98,13.93,1.72,2.77,19.15,9.71,618.21,7.77,0.05,-0.03,118.41,7.96,2.3,4.35,0.12,5.92,5.45,0.79,1.73,0.61,6.61,35.17,149.3,3.53,0.0,43.31,-0.22,8.51,31.15,-1.83,11.82,1.38,2.85,-0.7,10.52,-0.3,3.52,24.49,2.74,9.85,0.21,5.83,-0.87,2.15,3.09,10.5,0.9,0.0,55.89,17.88,1.48,0.15,8.5,11.44,4.11,1.36,0.8,5.79,5.47,105.24,0.0,1.64,2.44,3.01,2.76,0.48,0.82,2.37,2.24,-0.33,17.31,1.24,3.73,10.96,0.32,10.42,6.37,-0.32,0.26,2.12,4.04,0.09,2.61,78.02,0.9,22.3,3.5,0.45,0.11,0.0,3.63,20.64,165.35,28.94,0.0,12.87,2.12,0.34,17.11,182.12,2.54,4.13,-0.44,1.02,9.43,32.9,0.0,0.67,0.44,0.24,3.99,8.46,18.7,0.51,94.74,1.56,26.11,1.71,26.24,7.21,3.47,17.47,0.0,0.15,5.67,-0.28,0.0,0.93,7.72,2.12,16.72,-0.83,0.25,8.89,4.25,0.0,0.98,5.02,11.25,0.11,6.9,3.02,0.0,70.29,0.5,1.69,31.12,0.1,0.01,4.62,4.29,3.87,0.4,15.15,11.48,1.04,122.87,0.35,-1.14,7.55,5.23,15.63,0.73,6.44,0.0,13.73,-0.74,7.99,9.28,219.13,0.0,0.0,21.76,2.32,24.04,5.7,1.17,10.47,12.87,1.29,5.07,0.02,5.0,2.93,0.28,3.56,14.85,3.12,0.05,0.98,9.85,10.18,16.27,7.5,3.97,3.37,35.7,-0.14,5.38,17.02,7.21,27.63,0.0,79.28,0.2,5.64,6.68,0.34,0.15,3.95,0.62,34.66,126.69,0.19,2.8,1.3,9.49,130.7,20.86,4.26,15.91,19.23,3.11,4.71,68.14,5.5,39.73,4.07,1.06,9.76,12.2,85.85,1.34,5.46,78.52,17.79,6.27,3.37,15.35,6.33,1.46,7.7,5.51,15.87,0.16,1.81
t9,23.64,1.79,31.12,5.34,4.14,0.0,5.01,0.08,4.74,7.33,0.34,0.48,6.91,1.82,195.64,1.09,0.8,0.0,89.23,9.95,0.43,5.55,0.0,2.52,9.26,2.14,0.54,0.26,-0.7,15.56,37.95,0.57,0.0,13.67,0.26,0.0,11.15,4.15,1.85,-0.03,4.12,3.01,2.5,2.34,0.05,4.4,2.59,7.26,0.0,-0.21,0.27,-0.16,0.06,3.83,0.0,0.0,7.0,11.37,0.05,0.0,-0.05,18.24,0.84,0.0,0.0,1.33,13.2,31.63,0.0,0.6,-0.13,1.14,0.4,0.48,0.05,1.29,0.5,-0.12,3.4,0.75,3.05,2.1,-0.24,2.39,8.38,0.0,2.53,0.21,2.7,1.99,0.51,22.36,0.15,8.29,4.8,0.27,0.0,0.0,4.15,11.01,44.31,9.38,0.0,0.22,0.98,0.0,2.43,49.5,0.93,8.15,0.31,-0.29,3.09,42.6,0.0,-0.09,0.22,-1.05,-0.08,0.22,6.8,0.06,25.71,0.1,10.43,0.0,12.81,2.27,2.06,3.73,0.0,-0.12,8.61,0.54,0.0,-0.63,0.85,4.13,8.85,0.32,0.05,0.0,7.86,0.0,0.45,0.0,-0.6,0.0,2.37,0.53,0.0,33.31,0.4,0.15,26.96,0.0,0.0,1.74,0.28,1.83,0.27,1.19,3.74,4.06,47.44,0.0,1.67,10.05,0.0,1.51,-0.09,1.41,0.0,3.17,0.43,0.92,10.03,92.16,0.0,0.0,14.95,0.36,9.4,3.08,-0.02,11.18,5.79,0.08,0.16,0.04,0.0,0.99,0.0,0.4,15.09,1.07,0.0,-0.2,0.23,6.31,5.46,2.13,2.33,0.06,22.03,0.0,-0.23,17.48,1.97,6.08,0.0,24.73,0.0,0.57,2.19,-0.12,0.0,11.99,0.0,18.14,49.93,0.0,0.81,1.11,3.85,60.94,1.82,0.23,6.5,3.28,1.08,5.01,16.95,1.08,25.38,2.88,0.0,0.5,5.83,22.85,-0.42,0.0,25.7,20.7,0.44,3.81,2.2,1.56,0.0,1.57,0.39,1.99,0.34,0.0
t10,7.0,0.0,7.09,0.32,0.84,0.0,4.72,0.13,2.1,2.98,0.21,0.28,7.62,0.8,60.85,0.0,-0.15,0.03,46.73,0.58,0.0,0.06,0.0,0.0,4.19,0.0,0.0,0.25,4.56,3.49,11.96,-0.12,0.0,3.44,-0.09,0.0,3.79,0.92,-0.07,1.87,0.98,0.0,0.1,4.58,0.0,1.22,0.6,4.73,0.0,0.0,0.46,1.01,0.78,2.66,0.0,0.0,2.04,14.58,0.0,0.0,2.08,7.82,0.76,0.0,0.0,0.36,4.34,5.11,0.0,0.0,0.0,0.0,-0.03,0.25,0.0,5.03,0.0,0.41,0.23,-0.54,0.13,0.0,1.25,1.77,2.05,0.0,0.34,0.0,-0.09,1.55,0.08,8.55,0.21,1.09,-0.9,-0.36,0.0,0.0,-1.53,3.86,5.18,4.95,0.0,0.82,1.08,0.0,3.23,1.57,0.0,1.34,0.1,0.0,-0.67,29.89,0.0,0.0,1.25,1.82,0.23,0.51,1.27,0.0,6.99,0.0,2.36,0.0,1.17,-1.15,0.68,0.71,0.0,0.53,1.37,0.13,0.18,0.0,0.15,1.13,7.27,-0.12,0.04,0.0,2.12,0.0,0.28,0.0,1.45,0.0,-0.03,0.0,0.0,20.64,2.21,0.43,4.9,0.0,0.0,4.69,-0.47,-0.26,0.36,0.0,5.13,0.0,14.69,0.0,0.0,2.4,0.05,0.45,0.0,2.09,0.0,0.02,3.57,0.67,1.61,24.56,0.0,0.0,3.37,0.0,1.82,0.72,-0.12,4.18,0.33,0.1,2.99,0.0,0.02,0.0,0.0,1.12,4.46,-0.09,0.0,0.0,0.0,5.56,2.6,0.13,0.0,0.41,0.24,0.15,0.09,5.12,0.13,1.48,0.0,5.41,0.0,0.35,0.08,0.0,0.0,1.61,0.0,4.31,24.22,0.0,0.0,0.03,1.47,35.19,2.96,0.61,0.46,1.72,0.06,2.04,1.14,1.62,1.96,3.41,0.25,6.44,0.55,2.29,0.0,0.0,13.36,9.84,0.0,0.89,0.21,4.01,-0.23,0.74,0.0,2.76,0.05,0.0
